Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.toe_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,
237,723.043,993.07,1114.01,0.728089,11.4477,0,36.3048,29.3436,2.85755,756.593,37.694,91.9588,26.8706,15.1807,0,160.46,158.456,2.14852,431.257,164.7,218.295,98.6805,6.38237,0,0.230343,0.138265,0.0370545,657.474,0.280429,40.3538,2.00074,
238,723.043,1103.63,1360.86,0.655149,11.2995,0,59.5022,40.6475,3.21026,755.339,61.5641,122.065,50.0048,13.4255,0,246.476,179.834,2.83995,433.679,253.299,281.767,176.91,6.38237,0,0.230343,0.138265,0.0370545,657.474,0.280429,40.3538,2.00074,
239,723.043,1027.2,1331.99,0.703898,11.0376,0,49.3483,34.9901,2.93129,733.126,50.0743,105.655,40.0363,13.9092,0,233.401,174.446,2.27363,378.212,236.841,285.22,173.701,6.38237,0,0.230343,0.138265,0.0370545,657.474,0.280429,40.3538,2.00074,
240,723.043,10158.4,107466,0.0711768,11.5189,0,19.8399,17.7394,2.62054,747.113,20.334,79.202,9260.04,16.656,0,97.1058,85.2303,1.7805,450.072,101.14,178.894,106794,6.38237,0,0.230343,0.138265,0.0370545,657.474,0.280429,40.3538,2.00074,
241,723.043,1109.21,1358.26,0.651856,14.4848,0,47.658,22.9229,2.87489,821.269,48.3537,117.963,33.6793,24.0638,0,203.731,102.584,2.44698,641.485,200.225,288.114,9227.4,6.38237,0,0.230343,0.138265,0.0370545,656.678,0.280429,26.7149,2.00074,
242,723.043,1009.67,1296.54,0.71612,10.9423,0,37.2905,24.9406,2.83303,730.882,37.8386,109.438,55.5021,13.4787,0,178.003,100.362,2.25279,369.046,178.602,286.187,430.481,6.38237,0,0.230343,0.138265,0.0370545,657.212,0.280429,39.3561,1.28604,
243,723.043,1018.53,2124.91,0.709891,9.84792,0,27.2372,22.6213,2.67116,714.409,28.2987,88.6754,124.767,11.1517,0,159.532,154.481,1.90288,387.482,167.22,252.861,1545.7,3.09222,0,0.230343,0.138265,0.00790899,657.212,0.280429,40.3538,2.00074,
244,723.043,1710.43,9940.45,0.422727,11.6,0,39.9357,30.9401,2.82257,751.158,40.6328,105.508,727.83,16.809,0,167.537,143.394,2.23473,457.34,166.909,264.954,9555.53,6.38237,0,0.230343,0.138265,0.0370545,650.986,0.280429,40.3538,2.00074,
245,723.043,1572.66,7114.99,0.459757,10.3871,0,45.5608,34.8767,2.8613,756.915,47.4559,98.1057,576.501,10.7104,0,229.086,200.177,2.46354,711.325,239.066,262.84,6428.35,6.38237,0,0.230343,0.138265,0.0370545,656.978,0.280429,40.4262,2.00074,
246,723.043,1263.42,2568.67,0.57229,11.8126,0,46.7696,34.0538,2.69528,775.819,47.9628,113.156,231.15,17.1733,0,232.237,199.619,1.94769,678.384,239.102,286.905,1682.11,6.38237,0,0.230343,0.138265,0.0370545,656.978,0.280429,40.4262,2.00074,
247,723.043,1383.06,5016.66,0.522784,13.427,0,30.1473,22.6578,2.67324,794.091,30.6228,110.903,378.539,21.9161,0,134.743,101.569,2.25259,583.776,137.451,284.448,4532.22,6.38237,0,0.230343,0.138265,0.0370545,656.978,0.280429,40.4262,1.25885,
248,719.41,926.12,1054.61,0.7768,10.1688,0,32.7722,31.5187,2.64632,717.275,33.8923,73.7867,24.0598,12.301,0,185.37,177.482,1.99578,386.413,189.76,152.881,335.895,6.38237,0,0.230343,0.138265,0.0370545,656.978,0.280429,40.4262,1.25885,
249,719.41,1062.28,1322.35,0.677232,11.9031,0,50.6299,40.5979,2.81687,767.388,52.0695,97.3756,39.499,16.3547,0,206.389,192.927,2.33008,474.035,210.86,224.487,156.38,6.38237,0,0.230343,0.138265,0.0370545,656.978,0.280429,40.4262,1.25885,
250,719.41,1149.95,3523.16,0.625598,10.6365,0,41.9236,29.3897,2.62865,725.236,43.0021,81.2254,215.912,14.3143,0,216.939,177.641,2.15592,407.032,220.938,198.539,2669.29,6.38237,0,0.230343,0.138265,0.0370545,656.978,0.280429,40.4262,1.25885,
251,719.41,949.418,1012.88,0.757737,11.1508,0,29.4391,14.4899,2.6562,732.582,29.962,104.826,24.3124,14.6352,0,142.103,67.2158,2.18141,376.548,142.354,275.457,213.084,6.38237,0,0.230343,0.138265,0.0370545,656.978,0.280429,40.4262,1.25885,
252,719.41,1070.88,1440.25,0.67179,11.4769,0,43.154,35.721,2.56486,748.076,44.4229,109.072,76.397,15.7254,0,193.291,166.529,2.03518,425.28,195.302,279.141,567.531,6.38237,0,0.230343,0.138265,0.0370545,656.978,0.280429,40.4262,1.25885,
253,719.41,1036.24,1354.44,0.694253,11.5787,0,47.2303,31.7458,2.57274,750.604,48.014,114.328,30.163,15.7754,0,225.33,167.509,2.28528,437.795,228.503,299.981,138.654,6.38237,0,0.220872,0.138265,0.0370545,656.978,0.280429,40.4262,1.25885,
254,719.41,1001.55,1320.6,0.718299,11.5244,0,34.3826,36.0228,2.53108,751.8,35.2938,85.4782,44.5142,16.72,0,176.66,185.413,2.06496,485.547,180.539,201.343,191.058,6.38237,0,0.230343,0.138265,0.0370545,656.978,0.280429,40.4262,1.25885,
255,719.41,1366.98,4887.21,0.526278,12.3227,0,39.9283,28.1705,2.58969,772.266,40.7058,97.5808,373.413,18.7234,0,186.137,169.389,2.18617,507.59,186.623,237.863,4099.94,6.38237,0,0.230343,0.138265,0.0289758,656.978,0.280429,40.4262,1.25885,
256,719.41,1100.48,1660.64,0.653723,11.5059,0,48.2694,30.6392,2.65778,749.148,49.0366,119.134,90.0895,15.1693,0,223.799,168.721,2.44661,422.981,226.293,311.279,824.226,6.38237,0,0.230343,0.138265,0.0370545,656.978,0.280429,25.7556,1.25885,
257,719.41,1160.28,1556.01,0.62003,12.1375,0,72.3901,53.9785,2.72179,772.587,74.9941,133.541,37.9327,16.565,0,286.372,222.05,2.44907,466.627,291.582,330.742,172.618,6.38237,0,0.230343,0.138265,0.0370545,656.978,0.280429,40.4262,1.25885,
258,719.41,1066.9,2297.34,0.674299,10.0169,0,45.123,20.548,2.5599,702.458,45.6414,88.5675,151.985,10.7393,0,220.868,116.35,1.98594,293.276,217.639,237.775,1784.07,6.38237,0,0.230343,0.138265,0.0370545,656.978,0.280429,40.4262,1.25885,
259,719.41,1001.77,1163.73,0.718138,11.7854,0,35.8839,29.0545,2.49114,756.458,36.4701,102.167,27.4613,16.7866,0,184.946,145.367,1.89948,461.639,187.058,267.115,152.659,6.38237,0,0.230343,0.138265,0.0370545,656.978,0.280429,40.4262,1.25885,
260,719.41,963.116,1106.57,0.746961,10.6612,0,38.8521,28.3796,2.38019,725.49,39.6845,83.7168,33.9513,13.5965,0,207.648,147.639,1.72495,383.116,210.992,210.046,144.863,5.86169,0,0.230343,0.138265,0.0370545,656.978,0.280429,40.4262,1.25885,
261,719.41,852.845,685.906,0.843541,9.7604,0,16.3952,16.1696,2.38445,698.493,16.8989,66.5784,26.1653,10.4946,0,96.5653,97.1613,1.7887,279.882,98.2235,128.733,133.947,5.86169,0,0.357448,0.138265,0.0370545,656.978,0.357382,40.4262,1.25885,
262,719.41,906.759,896.133,0.793386,10.1728,0,21.0589,21.8055,2.41585,717.063,21.9781,86.0711,26.1934,12.4115,0,105.823,137.188,2.06272,356.007,106.939,224.585,117.627,5.86169,0,0.38166,0.138265,0.0370545,656.978,0.357382,40.4262,1.25885,
263,719.41,1022.64,1392.09,0.703483,10.8164,0,50.7564,31.9034,2.3418,742.796,51.8936,99.4212,32.7105,13.7364,0,258.248,194.383,1.89437,462.179,258.639,259.572,126.929,5.86169,0,0.38166,0.138265,0.0370545,656.978,0.357382,40.4262,1.25885,
264,719.41,1277.59,2783.86,0.563097,12.0001,0,51.2479,37.4182,2.77139,760.24,52.2713,120.98,240.665,17.3049,0,212.036,162.261,2.91043,468.961,214.035,306.986,2025.86,5.86169,0,0.38166,0.138265,0.0370545,656.978,0.357382,40.4262,1.25885,
265,719.41,996.454,1556.4,0.72197,10.5997,0,23.9391,20.5579,2.21917,719.143,24.4136,90.7997,104.781,14.4107,0,124.774,95.1368,1.70195,380.154,127.677,233.901,983.783,5.24906,0,0.38166,0.138265,0.0370545,656.978,0.357382,40.4262,1.25885,
266,719.41,1469.61,8069.22,0.489524,10.2132,0,36.8757,19.9206,2.34575,705.617,37.5396,86.1511,570.948,11.5638,0,167.267,97.2677,2.07634,294.228,166.005,215.469,7739.05,5.86169,0,0.38166,0.138265,0.0370545,656.978,0.357382,40.4262,1.25885,
267,719.41,1024.61,1280.64,0.70213,11.1965,0,49.7585,33.6447,2.33587,740.746,50.4851,92.2686,44.1754,15.3541,0,220.298,160.736,2.09804,412.395,221.06,235.487,402.967,3.14397,0,0.38166,0.138265,0.0370545,656.978,0.357382,40.4262,1.25885,
268,719.41,4309.31,45868.8,0.166943,11.1601,0,41.3508,30.4834,2.3719,746.263,42.223,97.2992,3338.16,15.7078,0,214.166,166.424,2.22461,444.219,218.298,251.898,45231.7,5.86169,0,0.38166,0.138265,0.0370545,656.978,0.357382,40.4262,1.25885,
269,719.41,938.993,996.274,0.76615,11.3,0,26.3249,18.2024,2.21831,740.345,26.8084,86.2933,27.5013,16.5025,0,126.989,99.6308,1.80895,439.526,128.556,207.665,2657.57,5.86169,0,0.38166,0.138265,0.0370545,656.978,0.357382,40.4262,1.25885,
270,719.41,1084.15,1466.47,0.663569,12.6308,0,54.6101,45.9884,2.21685,780.69,55.3345,103.347,29.3348,20.0034,0,234.17,205.332,1.87183,548.357,232.391,239.313,114.945,5.86169,0,0.38166,0.138265,0.0370545,656.978,0.357382,40.4262,1.25885,
271,719.41,7581.1,92911.7,0.0948951,10.5377,0,30.3426,15.6598,2.14353,718.227,30.8207,74.2767,6699.09,14.6953,0,170.425,99.73,1.99394,393.639,172.663,180.704,92714.4,5.86169,0,0.38166,0.138265,0.0123007,656.978,0.357382,40.4262,1.25885,
272,719.41,1581.32,7959.22,0.454944,10.926,0,30.7968,19.7127,2.19505,735.998,31.3432,115.243,635.1,13.2758,0,134.697,85.7393,1.71605,354.436,134.875,291.391,9184.27,5.86169,0,0.38166,0.138265,0.0370545,656.978,0.357382,40.4262,1.25885,
273,719.41,1071.39,2881.56,0.671473,10.0376,0,27.5502,19.924,2.12207,709.793,28.4582,72.3777,201.128,11.6426,0,148.239,109.709,1.92214,320.075,151.329,162.416,2467.61,5.86169,0,0.38166,0.138265,0.0370545,656.978,0.357382,40.4262,1.25885,
274,719.41,1000.28,1473.94,0.719206,10.7227,0,40.3653,33.3729,2.09511,756.712,42.2428,89.5693,25.2025,13.947,0,192.234,192.824,1.80427,648.027,202.391,224.711,205.688,5.86169,0,0.38166,0.138265,0.0370545,656.978,0.357382,42.9703,1.25885,
275,719.41,1098.24,2143.58,0.655058,11.1369,0,23.9128,22.1848,2.15066,741.784,24.9879,88.8099,183.271,16.6663,0,117.734,110.526,1.8335,467.649,122.276,205.335,1649.78,5.86169,0,0.38166,0.138265,0.0370545,656.978,0.357382,42.9703,1.25885,
276,719.41,1127.13,2031.33,0.638266,11.4469,0,38.9522,40.4118,2.17,759.579,40.2472,113.305,121.02,16.9798,0,181.681,208.98,1.86754,563.638,187.205,298.002,1227.92,5.86169,0,0.38166,0.353759,0.0370545,656.832,0.357382,42.9703,1.25885,
277,719.41,973.377,1220.35,0.739086,10.2297,0,31.5679,22.9098,2.22128,712.621,32.9178,85.9614,74.9483,11.769,0,153.902,116.388,2.21147,312.781,158.705,212.458,524.434,5.86169,0,0.38166,0.353759,0.0370545,650.586,0.357382,42.9703,1.25885,
278,719.41,1147.1,1889.4,0.627157,12.4683,0,45.4769,31.2188,2.16095,779.249,46.351,103.943,126.228,19.041,0,211.41,163.482,1.88008,535.08,213.69,262.792,917.332,5.86169,0,0.38166,0.353759,0.0370545,656.832,0.357382,42.9703,1.25885,
279,719.41,1134.98,1858.17,0.633853,11.5373,0,49.6599,44.232,2.31993,762.264,51.5327,98.3769,115.055,16.404,0,216.141,215.741,2.44788,489.158,220.996,237.046,1063.09,5.86169,0,0.38166,0.353759,0.0370545,656.832,0.357382,42.9703,1.25885,
280,719.41,1144.29,2220.2,0.628693,10.4514,0,47.383,32.0523,2.11238,724.425,48.5741,104.675,174.62,11.9884,0,215.035,149.605,2.11922,335.924,219.247,256.18,1516.85,2.89664,0,0.38166,0.353759,0.0370545,656.832,0.357382,42.9703,1.25885,
281,719.41,1239.49,3508.8,0.580406,11.7015,0,49.8595,26.9371,2.11184,751.979,50.6975,108.77,237.438,17.1239,0,214.133,146.792,1.97928,458.509,215.987,288.619,2957.82,5.86169,0,0.38166,0.353759,0.0370545,656.832,0.357382,42.9703,1.25885,
282,719.41,1332.34,3258.11,0.539961,12.0805,0,37.3012,22.5993,2.1295,775.29,38.1701,119.846,324.92,17.2877,0,176.082,148.589,2.19138,492.924,181.59,311.956,2594.11,5.86169,0,0.38166,0.353759,0.0370545,656.832,0.357382,43.2452,1.25885,
283,719.41,1033.63,1305.15,0.696004,10.8756,0,50.8663,34.1062,2.19058,738.13,52.3207,120.043,25.0953,13.5749,0,223.356,159.773,2.47726,377.093,225.766,319.265,249.071,5.86169,0,0.38166,0.297606,0.117444,656.832,0.357382,43.2452,1.25885,
284,719.41,1051.02,1346.31,0.68449,11.3203,0,48.6751,41.194,2.10466,749.804,48.689,104.375,44.8534,14.6042,0,226.651,254.046,2.04705,405.453,229.103,265.967,283.558,5.86169,0,0.38166,0.297606,0.117444,656.832,0.357382,42.872,1.25885,
285,719.41,1026.15,1436.39,0.701074,10.7766,0,41.8945,35.566,2.05531,738.088,43.549,89.7394,64.484,13.8556,0,213.69,182.906,2.08585,406.73,219.964,228.121,444.33,5.86169,0,0.38166,0.297606,0.0951049,656.832,0.357382,43.2452,1.25885,
286,719.41,1133.83,1881.77,0.634493,12.3928,0,32.6537,55.6864,2.11078,771.804,32.2454,122.95,103.99,19.3768,0,161.354,487.72,2.59193,524.313,158.964,312.915,1077.59,5.86169,0,0.38166,0.297606,0.117444,390.048,0.357382,43.2452,1.25885,
287,719.41,1137.87,2196.88,0.632242,11.261,0,34.719,15.612,2.18856,740.4,35.2411,103.507,194.943,16.3316,0,158.493,77.6044,2.22537,444.377,158.903,268.068,1639.84,5.57681,0,0.38166,0.297606,0.100923,656.832,0.357382,43.2452,1.25885,
288,719.41,1084.48,2293.77,0.663367,10.2363,0,26.7658,17.0131,1.91963,712.715,27.3761,99.4404,189.015,12.365,0,143.901,104.004,1.93502,318.335,143.833,256.112,1746.68,5.86169,0,0.235795,0.297606,0.0543958,608.037,0.352968,43.0721,1.25885,
289,719.41,961.254,1019.1,0.748407,10.5796,0,36.5391,29.8431,2.05457,725.977,37.2097,98.8021,20.2485,11.4157,0,159.88,145.849,1.99801,299.361,159.301,254.248,180.916,5.86169,0,0.235795,0.297606,0.0543958,656.832,0.352968,42.4251,1.25885,
290,719.41,1075.61,1309.33,0.668836,11.8547,0,61.8888,30.3165,2.09464,754.272,62.5468,121.252,31.3888,15.5481,0,239.765,137.282,1.91426,394.262,235.445,298.013,109.803,5.86169,0,0.235795,0.117877,0.0543958,656.832,0.352968,43.0721,1.25885,
291,719.41,1583.28,4838.41,0.454378,13.314,0,47.9968,28.5501,2.14552,794.401,48.9344,118.387,529.554,20.4075,0,209.774,120.828,2.30023,538.876,213.705,298.859,4174.84,5.86169,0,0.235795,0.117877,0.0543958,656.832,0.352968,43.0721,1.88939,
292,719.41,1294.25,3065.56,0.555849,12.1595,0,55.9805,32.6748,2.05414,769.422,56.6736,120.738,244.55,17.2767,0,231.258,160.978,2.14392,460.93,233.02,297.444,2315.57,6.38237,0,0.232666,0.117877,0.0543958,656.832,0.352968,43.0721,1.88939,
293,719.41,971.431,1284.51,0.740567,10.7704,0,24.3823,10.7597,1.92105,726.956,24.7494,95.5884,76.3032,15.2805,0,131.608,57.9664,1.70231,410.036,135.152,258.008,718.812,6.38237,0,0.136986,0.117877,0.0543958,656.832,0.140328,43.0721,1.88939,
294,719.41,1038.85,1588.53,0.692508,11.3352,0,44.565,35.1103,2.06145,776.839,46.2769,88.4387,34.2199,16.5954,0,236.799,227.379,2.19268,672.32,245.123,221.841,158.927,6.38237,0,0.136986,0.117877,0.0543958,656.832,0.140328,20.3267,1.88939,
295,719.41,995.851,1137.71,0.722407,10.9539,0,46.6742,34.5591,1.97192,740.529,47.4292,91.4213,22.3123,13.2626,0,207.983,175.234,1.75605,400.857,210.283,212.385,96.0159,6.38237,0,0.136986,0.117877,0.0543958,656.978,0.140328,33.8321,1.88939,
296,719.41,947.048,1054.06,0.759634,10.4796,0,37.9768,27.5147,1.9056,727.478,38.6341,76.5705,26.489,13.5275,0,198.618,158.882,1.73365,378.212,200.741,185.541,108.194,6.38237,0,0.136986,0.117877,0.0543958,656.978,0.140328,43.0721,1.88939,
297,719.41,981.175,1225.3,0.733213,11.4419,0,28.703,29.0694,1.8821,749.581,29.1895,93.3483,37.9595,17.8456,0,147.054,159.657,1.70101,486.456,147.948,240.184,282.094,3.41582,0,0.136986,0.117877,0.0543958,656.978,0.140328,43.0721,1.88939,
298,719.41,1037.48,1256.34,0.69342,12.0981,0,30.7867,22.996,1.84082,764.879,31.3651,106.495,67.0192,17.3371,0,138.023,107.66,1.62193,457.011,137.89,251.06,442.24,6.38237,0,0.136986,0.117877,0.0543958,656.978,0.140328,43.0721,1.88939,
299,719.41,1060.6,1371.02,0.678302,12.0041,0,61.1285,35.6326,1.84584,740.731,62.0373,104.01,43.2153,20.968,0,261.231,178.544,1.72584,395.351,264.348,243.056,284.492,6.38237,0,0.136986,0.117877,0.0543958,656.978,0.140328,43.0721,1.88939,
300,719.41,982.188,1054.78,0.732456,10.8379,0,31.4495,26.6519,2.13854,739.255,33.0032,107.203,31.6488,13.5278,0,171.315,148.31,2.56575,398.56,182.148,264.001,116.598,6.38237,0,0.136986,0.117877,0.0115652,656.978,0.140328,42.8116,1.88939,
301,719.41,898.131,768.185,0.801007,9.80397,0,18.1646,16.2809,1.85875,707.197,18.573,91.1309,35.1215,8.5164,0,79.5703,71.5601,1.7038,243.622,80.6867,218.155,187.889,6.38237,0,0.136986,0.145555,0.0115652,656.978,0.140328,42.8116,1.88939,
302,719.41,1132.5,2008.79,0.635241,11.6058,0,47.7796,27.843,1.86405,746.431,48.3039,101.898,146.774,16.3119,0,208.585,118.974,1.82698,425.06,203.425,243.111,1204.59,6.38237,0,0.136986,0.145555,0.0115652,656.978,0.140328,42.8116,1.88939,
303,719.41,1042.65,1550.72,0.689984,11.1428,0,49.5257,30.9636,1.84897,763.406,51.8116,106.27,27.6775,15.6052,0,232.516,197.711,2.13088,732.745,244.229,278.889,157.932,6.38237,0,0.136986,0.145555,0.0115652,656.978,0.140328,42.8116,1.88939,
304,719.41,933.109,1006.29,0.770982,10.2121,0,26.0149,23.9987,1.76156,722.064,26.9455,86.0407,36.0711,11.8672,0,141.836,139.76,1.98556,338.729,144.388,232.219,152.633,6.38237,0,0.136986,0.145555,0.0115652,656.978,0.140328,42.8116,1.88939,
305,719.41,1276.45,3699.99,0.563603,11.9414,0,42.8749,33.5518,1.77626,800.392,44.5227,104.028,237.36,18.3979,0,203.21,212.909,1.82383,905.608,212.403,269.088,2955.5,6.38237,0,0.136986,0.145555,0.0115652,656.978,0.140328,42.8116,1.88939,
306,719.41,950.405,972.705,0.756951,10.8328,0,29.0103,18.4172,1.8155,734.868,29.6134,95.7185,30.1288,13.8057,0,147.774,118.241,2.06991,380.32,150.841,239.606,241.174,6.38237,0,0.136986,0.145555,0.0115652,656.978,0.140328,42.8116,1.88939,
307,719.41,1050.56,1732.25,0.684784,10.0507,0,42.9206,26.4609,1.82144,705.291,43.3824,103.233,117.404,9.7732,0,190.722,104.145,1.92,260.862,188.972,260.749,1142.02,6.38237,0,0.136986,0.145555,0.0115652,656.978,0.140328,42.8116,1.88939,
308,719.41,1508.8,6634.76,0.476808,11.4968,0,34.973,20.9701,1.65592,751.256,35.4066,113.681,539.364,16.1416,0,171.763,95.351,1.40811,426.82,171.909,299.163,6243.17,6.38237,0,0.136986,0.145555,0.0115652,656.978,0.140328,42.8116,1.88939,
309,719.41,1017.2,1251.23,0.707244,11.8802,0,37.2722,37.0951,1.7861,762.636,38.2037,98.5614,29.7663,17.5593,0,182.523,239.648,2.00831,482.944,183.647,256.179,421.025,6.38237,0,0.136986,0.145555,0.0115652,656.978,0.140328,35.9294,1.88939,
310,719.41,1022.85,1370.18,0.70334,10.9936,0,47.1767,29.6037,1.65346,733.032,47.671,88.0816,64.6353,14.9913,0,224.736,141.684,1.56429,401.586,224.742,203.487,472.063,4.68259,0,0.136986,0.145555,0.0115652,656.978,0.140328,42.8116,1.88939,
311,719.41,1029.17,1281.63,0.699019,11.3836,0,48.1585,33.4136,1.7617,743.081,48.7449,97.4052,45.222,15.1881,0,223.096,159.084,1.87305,393.97,224.11,237.716,191.272,6.38237,0,0.136986,0.145555,0.0115652,656.978,0.140328,42.8116,1.88939,
312,719.41,1292.87,6003.69,0.556444,10.2715,0,31.4869,21.4398,1.60731,718.46,32.2613,76.6049,400.738,13.3028,0,192.418,124.904,1.73008,364.06,194.952,188.868,5451.69,6.38237,0,0.136986,0.145555,0.0115652,656.978,0.140328,42.8116,1.88939,
313,719.41,1055.07,1444.02,0.681858,11.9774,0,54.1096,32.4711,1.79398,769.087,55.6422,91.1067,38.8843,17.6758,0,257.132,189.241,2.32406,527.916,258.412,197.182,408.894,6.38237,0,0.136986,0.145555,0.0115652,656.978,0.140328,42.0648,1.88939,
314,719.41,1195.21,2433.85,0.601911,12.1538,0,36.8823,27.4225,1.66585,767.592,37.5683,110.814,201.11,18.8947,0,171.472,152.551,1.89632,510.487,173.814,292.844,1626.23,3.72872,0,0.136986,0.145555,0.0115652,656.932,0.140328,43.0721,1.88939,
315,719.41,1126.79,1967.5,0.63846,10.5198,0,41.9213,34.1932,1.6015,734.575,43.2778,117.786,142.915,12.0092,0,213.56,171.812,1.73039,385.664,219.46,314.838,1279.25,6.38237,0,0.136986,0.145555,0.0115652,656.932,0.140328,41.3555,1.88939,
316,719.41,1111.55,1576.5,0.647215,12.417,0,43.2313,33.7701,1.72044,774.677,44.3565,125.106,76.2676,18.0915,0,195.243,160.347,2.1586,468.325,197.101,316.466,600.491,6.38237,0,0.136986,0.145555,0.0115652,656.932,0.140328,43.0721,1.88939,
317,719.41,927.395,1029.11,0.775731,9.56103,0,30.6559,22.4882,1.68262,703.155,31.2337,80.7725,47.8458,8.28211,0,154.085,146.322,1.94414,263.753,157.078,201.759,378.541,6.38237,0,0.136986,0.145555,0.0115652,656.932,0.140328,43.0721,1.88939,
318,719.41,1557,6212.68,0.462049,10.8912,0,41.9376,34.7929,1.58641,736.754,42.9914,99.5954,588.451,14.7183,0,221.027,168.619,1.74251,408.199,223.731,257.911,5731.28,6.38237,0,0.136986,0.145555,0.0115652,656.932,0.140328,43.0721,1.88939,
319,719.41,3303.99,32083.1,0.21774,11.2264,0,30.063,55.0743,1.50082,751.343,29.8109,84.7745,2340.2,16.1905,0,149.9,571.946,1.70425,543.891,149.9,205.827,30847,6.38237,0,0.136986,0.145555,0.0115652,656.932,0.140328,43.0721,1.88939,
320,719.41,1008.36,1464.58,0.713443,11.2598,0,40.4637,31.3561,1.56175,770.697,42.4738,92.1151,18.4367,16.762,0,251.236,225.531,1.82805,568.114,261.232,243.069,2015.95,6.38237,0,0.136986,0.145555,0.0115652,656.932,0.140328,42.6377,1.88939,
321,719.41,1149.85,1597.15,0.625654,12.1196,0,69.2626,58.2218,1.84551,783.697,71.128,109.137,44.4403,17.1205,0,280.582,254.825,2.34115,535.869,288.784,251.736,164.95,6.38237,0,0.136986,0.145555,0.0115652,656.932,0.140328,43.0721,1.88939,
322,719.41,1055.5,1956.4,0.68158,11.493,0,27.6918,15.6273,1.56875,744.732,28.0749,85.6581,140.657,15.9936,0,138.056,93.7561,1.78114,416.517,144.092,218.597,1327.58,6.38237,0,0.136986,0.145555,0.0115652,656.932,0.140328,43.0721,1.88939,
323,719.41,1576.79,6666.86,0.456248,11.2461,0,40.466,24.5754,1.47759,743.776,41.2312,114.767,599.255,15.3833,0,223.485,154.183,1.59533,419.897,224.956,313.7,6041.48,6.38237,0,0.136986,0.145555,0.0115652,656.932,0.140328,43.0721,1.88939,
324,719.41,1022.64,1933.11,0.703486,10.8889,0,21.8799,10.3766,1.51213,730.898,22.3889,89.0968,135.594,15.9219,0,126.574,63.6933,2.22924,427.363,129.351,251.576,1426.3,7.18583,0,0.136986,0.145555,0.0115652,656.932,0.140328,43.0721,1.88939,
325,719.41,979.837,1206.33,0.734213,11.696,0,36.7549,23.894,1.46659,755.734,37.3146,87.71,25.2669,17.312,0,208.043,154.955,1.62483,470.017,209.356,225.597,163.604,7.18583,0,0.136986,0.145555,0.0115652,656.62,0.140328,42.5762,1.88939,
326,719.41,1305.09,3819.71,0.551235,11.2916,0,26.7341,23.0801,1.52746,747.8,27.2695,105.108,362.277,16.1501,0,154.709,130.605,1.90601,437.633,156.525,259.918,3220.34,7.18583,0,0.136986,0.145555,0.0115652,656.932,0.140328,43.0721,1.88939,
327,719.41,1128.43,2043.2,0.637529,10.675,0,41.9139,22.6635,1.33706,720.785,42.2778,90.9285,197.853,12.8074,0,188.577,97.315,1.32569,339.231,187.933,221.762,1482.52,7.18583,0,0.136986,0.145555,0.0115652,656.932,0.140328,43.0721,1.88939,
328,719.41,1020.03,1459.37,0.705282,11.906,0,42.4719,41.1895,1.441,764.552,44.3091,86.1578,28.0046,21.6638,0,208.487,226.173,1.79274,600.735,219.355,212.754,192.882,7.18583,0,0.136986,0.145555,0.0105276,656.932,0.140328,42.9001,1.88939,
329,719.41,1102.58,2387.77,0.652478,9.93727,0,43.7538,30.2092,1.59169,721.854,44.9402,110.28,140.013,9.98711,0,211.231,189.951,2.15997,348.174,216.833,301.491,1739.41,6.03062,0,0.0612765,0.145555,0.0115652,651.44,0.140328,43.0721,1.88939,
330,719.41,1130.24,1875.15,0.636508,12.4178,0,45.9493,27.9366,1.48543,776.229,46.6153,101.191,118.419,18.7342,0,212.218,156.621,1.94519,516.002,214.283,253.477,1179.13,7.18583,0,0.0612765,0.145555,0.0167824,656.932,0.140328,43.0721,1.88939,
331,719.41,1007.29,1109.98,0.714203,10.6459,0,38.2604,25.6673,1.54291,724.269,38.9555,110.844,57.1043,13.3918,0,166.468,134.907,1.99256,349.456,167.037,273.832,350.537,3.84558,0,0.0612765,0.145555,0.0167824,656.586,0.140328,43.0721,1.88939,
