Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.front.side_view_swing_arm_angle_l.avg,Steering.front.ackerman_angle.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_top_view_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,2in Heave.front.rocker_coil_over_angle_l.avg,2in Heave.front.rocker_p_rod_angle_l.avg,2in Heave.front.p_rod_length_l.avg,2in Heave.front.coil_over_length_l.avg,2in Heave.front.tie_rod_angle_top_view_l.avg,2in Heave.front.toe_angle_l.avg,2in Heave.front.side_view_swing_arm_angle_l.avg,2in Heave.front.roll_center_gnd.z.avg,2in Heave.front.motion_ratio_heave_l.avg,Roll.front.side_view_swing_arm_angle_l.std_dev,Steering.front.ackerman_angle.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_top_view_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,2in Heave.front.rocker_coil_over_angle_l.std_dev,2in Heave.front.rocker_p_rod_angle_l.std_dev,2in Heave.front.p_rod_length_l.std_dev,2in Heave.front.coil_over_length_l.std_dev,2in Heave.front.tie_rod_angle_top_view_l.std_dev,2in Heave.front.toe_angle_l.std_dev,2in Heave.front.side_view_swing_arm_angle_l.std_dev,2in Heave.front.roll_center_gnd.z.std_dev,2in Heave.front.motion_ratio_heave_l.std_dev,Roll.front.side_view_swing_arm_angle_l.best,Steering.front.ackerman_angle.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_top_view_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,2in Heave.front.rocker_coil_over_angle_l.best,2in Heave.front.rocker_p_rod_angle_l.best,2in Heave.front.p_rod_length_l.best,2in Heave.front.coil_over_length_l.best,2in Heave.front.tie_rod_angle_top_view_l.best,2in Heave.front.toe_angle_l.best,2in Heave.front.side_view_swing_arm_angle_l.best,2in Heave.front.roll_center_gnd.z.best,2in Heave.front.motion_ratio_heave_l.best,
10,231.1,2095.82,858.805,0.110267,133.947,165.444,41.3597,4.5202,107.603,5.85418,314.068,325.635,0,348.735,3.88173,58.7346,133.937,287.108,164.99,234.186,117.11,33.8873,3.07736,78.2933,3.73232,278.606,364.061,0,242.752,3.17465,43.9327,230.046,242.331,100.806,0.60029,7.38881,10.4445,0.798856,12.0241,0.0939982,0.000185425,0.00018945,0,20.9569,0.0112641,0.934079,1.17852,31.1435,6.66534,
11,231.1,2067.64,735.84,0.11177,108.489,159.009,41.7141,4.56644,108.289,5.601,323.494,366.983,0,349.086,3.93063,59.2094,108.475,259.678,169.116,143.147,115.75,33.3617,3.11397,77.6913,3.69684,285.245,414.241,0,242.566,3.20141,44.0634,145.913,219.382,101.964,0.60029,7.38881,12.7553,0.798856,12.0241,0.0939982,0.000185425,0.00018945,0,20.9569,0.0112641,0.934079,1.17852,31.1435,6.66534,
12,231.1,1965.21,549.379,0.117596,102.8,160.132,45.3526,4.49586,107.631,5.95646,291.429,302.156,0,344.629,3.8269,60.3087,102.794,257.809,175.89,124.391,117.165,44.2215,3.11083,77.4702,3.74559,237.38,285.522,0,238.17,3.21925,44.5678,125.044,216.674,102.844,0.60029,7.38881,12.7553,0.74706,12.0241,0.0939982,0.000185425,0.00018945,0,20.9569,0.0112641,0.934079,1.17852,31.1435,6.66534,
13,231.1,1916.06,481.372,0.120612,95.4078,150.381,42.6563,4.36762,104.579,5.81715,284.906,316.235,0,332.149,3.75508,57.7185,95.3969,251.046,171.648,113.258,113.999,33.3126,2.94368,78.2914,3.6348,222.123,295.758,0,239.692,3.00074,44.123,113.681,217.211,98.5338,0.60029,7.38881,12.7553,0.551948,12.0241,0.0939982,0.000185425,0.00018945,0,20.9569,0.0112641,0.934079,1.17852,31.1435,6.66534,
14,231.1,1986.3,706.923,0.116347,107.314,145.292,44.5437,4.51711,101.959,5.67364,311.243,358.19,0,336.281,3.87731,57.2509,107.3,229.978,172.877,132.737,110.192,38.2943,2.92967,75.2527,3.55961,276.402,420.224,0,243.402,2.99782,43.2498,131.065,181.535,93.8803,0.60029,7.38881,14.9641,0.798856,11.5821,0.0939982,0.000185425,0.00018945,0,20.9569,0.0112641,0.934079,1.17852,31.1435,6.66534,
15,231.1,1975.2,1327.55,0.117001,105.258,142.361,45.2672,4.42521,103.052,5.76633,281.116,313.404,0,330.947,3.77851,58.3004,105.258,228.967,247.301,124.482,110.028,40.3305,2.90934,77.3695,3.49902,240.558,317.362,0,240.05,2.99064,44.6556,124.591,179.506,981.985,0.60029,7.38881,14.9641,0.798856,11.5821,0.0939982,0.000185425,0.00018945,0,17.0843,0.0112641,0.934079,1.17852,31.1435,6.66534,
16,231.1,1903.2,721.312,0.121427,101.806,140.682,44.9376,4.21929,100.392,5.64748,290.31,321.265,0,321.536,3.59305,56.8148,101.792,229.916,180.291,115.952,108.646,41.0494,2.81479,75.5293,3.49054,261.403,395.214,0,235.326,2.85969,43.3383,115.794,183.696,157.469,0.60029,7.38881,14.9641,0.768841,11.5821,0.0939982,0.000185425,0.00018945,0,20.9569,0.0112641,0.934079,1.17852,31.1435,6.66534,
17,231.1,1877.27,570.616,0.123104,108.073,139.476,43.8007,4.43404,100.482,5.67898,274.628,321.07,0,319.554,3.77984,57.0679,108.063,221.487,169.677,126.161,107.549,35.6106,2.85355,75.2043,3.44115,227.251,336.52,0,230.951,2.90111,42.6634,125.248,179.911,94.8017,0.60029,7.38881,14.9641,0.766631,11.5821,0.0796938,0.000185425,0.00018945,0,20.9569,0.0112641,0.934079,1.17852,31.1435,6.66534,
18,231.1,1976.12,1176.28,0.116946,111.318,137.186,43.2913,4.37003,99.3053,5.64309,321.793,374.239,0,307.718,3.72187,57.0533,111.314,218.705,180.463,138.46,107.953,35.3346,2.7948,74.8301,3.37714,523.935,631.738,0,224.828,2.85432,42.6234,137.89,179.089,98.995,0.60029,2.02932,14.9641,0.798856,11.5821,0.0939982,0.000185425,0.00018945,0,20.9569,0.0112641,0.934079,1.17852,30.8552,6.66534,
19,231.1,1813.15,453.316,0.127458,106.429,135.648,42.5599,4.3268,101.821,5.37419,251.637,286.149,0,311.033,3.69,57.4863,106.427,217.413,183.153,119.218,103.84,35.4159,2.80847,77.0492,3.41118,212.725,282.283,0,229.594,2.86669,43.6567,119.617,177.014,97.9666,0.60029,7.38881,14.9641,0.719639,11.5821,0.0939982,0.000185425,0.00018945,0,20.9569,0.0112641,0.934079,1.17852,30.8552,6.66534,
20,231.1,1985.96,1733.11,0.116367,124.959,134.33,42.985,4.4339,102.103,5.46585,303.406,380.624,0,309.607,3.80111,57.9028,124.94,213.137,178.261,153.936,104.588,35.5271,2.80784,77.4413,3.40134,691.163,987.802,0,220.779,2.8617,44.7015,150.749,176.518,98.8512,0.60029,3.26127,14.9641,0.798856,11.5821,0.0939982,0.000185425,0.00018945,0,20.9569,0.0112641,0.934079,1.17852,29.4154,6.66534,
21,231.1,1812.37,613.124,0.127512,107.827,134.911,44.0688,4.30959,100.411,5.70725,256.694,297.68,0,308.56,3.6864,57.6018,107.815,205.696,177.403,116.241,104.472,35.5073,2.80351,75.5091,3.35765,232.395,335.191,0,230.305,2.85564,43.6708,116.863,173.91,95.0412,0.60029,7.38881,14.9641,0.798856,11.5821,0.0939982,0.000185425,0.00018945,0,21.2683,0.0112641,0.934079,1.17852,30.8552,6.66534,
22,231.1,1733.25,421.896,0.133333,96.1919,131.032,43.8595,4.1494,99.6928,5.65174,245.331,282.53,0,287.048,3.54689,56.5138,96.1982,199.878,181.627,96.7773,103.618,35.4742,2.78221,74.1361,3.30739,203.966,265.306,0,217.194,2.82154,42.8175,97.1357,170.856,96.2253,0.60029,7.38881,14.9641,0.798856,13.3179,0.0939982,0.000185425,0.00018945,0,21.2683,0.0112641,0.934079,1.17852,30.8552,6.66534,
23,231.1,1826.31,812.969,0.126539,101.403,131.418,45.7108,4.30301,94.7637,5.64348,257.789,307.413,0,304.428,3.72377,54.0418,101.422,198.386,215.864,105.361,104.75,47.0945,3.09591,70.4231,3.32425,243.741,310.372,0,223.059,3.17243,42.0646,105.246,168.549,477.627,0.60029,7.38881,14.9641,0.798856,13.1686,0.0946903,0.000185425,0.00018945,0,21.2683,0.0112641,0.934079,1.17852,31.1435,6.66534,
24,231.1,1792.8,669.532,0.128905,109.184,125.226,42.1799,4.23318,95.9394,5.51857,258.646,339.721,0,277.398,3.66081,54.3613,109.175,190.505,177.048,111.121,99.6155,30.8494,2.80798,71.4585,3.22496,250.892,430.9,0,207.234,2.83968,42.2297,109.896,164.078,100.186,0.60029,2.40513,14.9641,0.798856,13.3179,0.077417,0.000185425,0.00018945,0,21.2683,0.0112641,0.934079,1.17852,31.1193,6.66534,
25,231.1,1749.92,558.611,0.132063,110.533,123.958,43.2197,4.24564,97.7979,5.72784,240.312,298.516,0,290.473,3.65531,56.6019,110.528,183.172,181.18,113.132,95.9078,30.4759,2.85577,71.0909,3.16325,200.196,295.237,0,204.885,2.88242,42.5637,112.815,151.983,96.1935,0.60029,7.89625,14.9641,0.591753,13.3179,0.209716,0.000185425,0.00018945,0,21.2683,0.0112641,0.934079,1.17852,31.1193,6.66534,
26,231.1,1723.42,714.407,0.134094,112.099,123.804,44.0308,4.14571,98.0537,5.84667,225.304,283.149,0,291.944,3.58777,55.8676,112.267,183.461,179.863,235.437,95.3079,31.6413,2.96415,69.0153,3.17171,180.975,252.654,0,211.989,3.01313,40.8709,237.259,158.158,96.902,0.60029,7.89625,14.1079,0.611429,13.3179,0.209716,0.000185425,0.00018945,0,21.2683,0.0112641,0.934079,1.17852,31.1193,6.66534,
27,231.1,1740.99,701.001,0.13274,111.766,125.805,43.7611,4.07253,93.7606,5.90345,232.138,318.449,0,275.357,3.47849,53.8462,111.783,186.124,174.749,169.939,97.2845,30.5519,2.80388,67.5226,3.28663,189.913,350.997,0,198.336,2.84051,40.7331,170.073,169.94,94.6004,0.60029,7.89625,8.77777,0.611429,13.3179,0.260556,0.000185425,0.00018945,0,21.2683,0.0112641,0.934079,1.17852,31.2417,6.66534,
28,231.1,1837.96,1755.88,0.125737,94.7873,119.605,43.5011,4.05022,88.6249,5.84558,293.314,429.357,0,268.132,3.48818,50.169,94.8019,171.958,170.324,94.384,93.6753,30.3033,2.80973,64.8521,3.07329,605.1,1200.09,0,190.022,2.83265,38.8593,95.4467,149.158,94.4324,0.60029,7.89625,14.9641,0.611429,13.3179,0.147497,0.000185425,0.00018945,0,21.2683,0.0112641,0.934079,1.17852,31.2417,6.66534,
29,231.1,1672.99,653.262,0.138136,112.307,115.168,43.702,4.00056,92.2952,6.01366,213.733,291.482,0,271.124,3.44088,51.8491,112.318,178.028,177.531,167.217,89.9882,30.3433,2.79875,65.5445,3.18225,194.948,316.841,0,190.39,2.82423,38.9603,164.705,173.453,96.1518,0.60029,7.89625,8.70257,0.611429,13.3179,0.260556,0.000185425,0.00018945,0,21.2683,0.0112641,0.934079,1.17852,31.2417,6.66534,
30,231.1,1818.68,1685.56,0.12707,109.16,112.24,41.3025,3.91452,88.5876,5.83421,287.505,400.366,0,263.954,3.36205,49.822,109.16,167.416,176.06,114.479,86.3424,19.3828,2.45719,64.0346,2.94344,761.009,946.118,0,189.742,2.41173,37.7235,114.381,146.407,98.4642,0.60029,7.89625,14.9641,0.611429,12.803,0.260556,0.000185425,0.00018945,0,21.2683,0.0112641,0.934079,1.17852,31.2417,6.66534,
31,231.1,1661.54,883.438,0.139088,98.1989,113.271,41.0878,3.83784,88.0414,5.80575,251.511,328.313,0,247.553,3.31075,49.3109,98.2057,164.869,168.227,94.8375,85.5159,18.9588,2.39082,63.7254,2.88805,476.394,473.77,0,178.362,2.34654,37.8209,95.7185,144.096,96.6784,0.60029,7.89625,14.9641,0.611429,13.2273,0.260556,0.000185425,0.00018945,0,21.2683,0.0112641,0.934079,1.17852,31.2417,6.66534,
32,231.1,1677.85,626.843,0.137736,121.367,109.498,40.7481,3.89156,85.5683,5.71983,239.842,294.441,0,264.696,3.39126,47.8385,121.354,173.656,165.837,147.754,84.5441,19.2233,2.42736,60.8068,3.04532,222.685,265.7,0,185.79,2.36941,37.1782,142.858,149.775,93.8719,0.60029,7.89625,14.5585,0.611429,13.3179,0.0771116,0.000185425,0.00018945,0,21.2683,0.0112641,0.934079,1.17852,31.2417,6.72352,
33,231.1,1652.06,714.356,0.139886,95.0468,111.532,41.1101,3.98159,86.6351,5.79032,244.432,351.316,0,243.814,3.48814,48.6696,95.0545,157.326,163.865,92.6309,86.1697,18.6313,2.6488,61.7824,2.8826,269.999,494.097,0,175.114,2.63255,37.7809,93.4775,135.424,94.9287,0.60029,7.89625,14.9641,0.611429,13.3179,0.260556,0.000185425,0.00018945,0,21.2683,0.0112641,0.934079,1.17852,31.2417,6.72352,
34,231.1,1660.45,766.846,0.139179,104.212,115.871,41.2944,4.05405,83.4544,5.78907,233.835,325.732,0,264.918,3.55966,46.2029,104.271,157.884,169.372,190.882,91.646,20.1654,2.65198,59.9363,2.90431,221.419,360.001,0,222.984,2.62801,36.0402,191.076,138.021,93.7372,0.60029,7.89625,2.82894,0.611429,13.2313,0.260556,0.000185425,0.00018945,0,21.2683,0.0112641,0.934079,1.17852,31.1466,6.72352,
35,231.1,1567.51,681.815,0.147432,84.5695,111.358,40.8661,4.04766,85.4998,5.77294,218.736,300.439,0,248.945,3.54354,47.9714,84.5874,154.678,176.492,84.0078,86.6873,18.3177,2.70324,58.8159,2.84208,309.261,388.534,0,180.738,2.69026,36.1433,83.9462,135.929,97.4569,0.60029,4.85534,14.9641,0.611429,13.3179,0.260556,0.000185425,0.00018945,0,19.8444,0.0112641,0.934079,1.17852,31.2417,6.72352,
36,231.1,1502.49,355.086,0.153811,82.6289,110.961,41.3912,4.0406,86.8753,5.84269,200.291,268.422,0,247.986,3.52762,49.3845,82.6487,146.025,172.47,77.6844,85.3053,17.9684,2.69575,59.981,2.80055,151.626,213.991,0,175.961,2.6641,37.3567,77.5874,123.779,95.1633,0.60029,4.85534,14.9641,0.611429,13.3179,0.260556,0.000185425,0.00018945,0,19.8444,0.0112641,0.934079,1.17852,31.2417,6.72352,
37,231.1,1539.69,504.77,0.150095,85.7365,114.529,39.8467,3.99337,84.0888,5.60471,216.083,302.632,0,230.789,3.47516,47.9061,85.7541,145.436,173.819,84.5415,85.1696,15.8207,2.53828,59.1828,2.76685,187.433,297.92,0,163.057,2.46917,36.8235,84.1132,122.043,94.6015,0.60029,4.85534,14.9641,0.611429,13.3179,0.167692,0.000185425,0.00018945,0,19.8444,0.0112641,0.934079,1.17852,31.2417,6.72352,
38,231.1,1627.47,1594.56,0.142,96.2795,107.107,40.9464,3.9696,81.4705,5.81604,245.919,340.304,0,235.74,3.46554,45.736,96.2889,143.683,180.741,100.037,85.0843,16.8317,2.44862,58.5024,2.79363,723.419,851.094,0,164.479,2.37482,36.5663,98.0119,119.47,97.1078,0.60029,4.31275,14.9641,0.611429,13.3179,0.167692,0.000185425,0.00018945,0,19.8444,0.0112641,0.934079,1.17852,31.2417,6.72352,
39,231.1,1519.37,487.75,0.152102,90.5817,107.016,40.3731,3.96535,82.3477,5.75002,205.926,286.789,0,242.096,3.4475,46.9332,90.5905,139.877,173.679,90.0529,85.5995,15.778,2.46107,58.9777,2.7146,183.368,306.874,0,163.198,2.38669,36.4995,90.6301,118.744,94.4327,0.60029,1.84075,14.9641,0.611429,13.3179,0.167692,0.000185425,0.00018945,0,19.8444,0.0159171,0.934079,1.17852,31.2417,6.72352,
40,231.1,1435.29,345.552,0.161013,80.8342,109.618,40.0695,3.99186,78.8624,5.77329,195.453,251.161,0,233.462,3.47461,44.6256,80.8618,133.795,173.309,81.6781,84.0917,14.8621,2.46008,58.2771,2.59426,142.833,207.599,0,163.836,2.38454,36.1787,81.5706,116.795,96.1717,0.60029,1.84075,14.9641,0.611429,13.3179,0.167692,0.000185425,0.00018945,0,19.8444,0.0159171,0.934079,1.17852,31.2417,6.72352,
41,231.1,1640.18,1195.55,0.140899,83.8421,113.669,39.3587,3.90695,79.9607,5.61592,283.697,375.869,0,219.87,3.40144,44.9783,83.8584,130.66,171.496,81.0066,85.0287,14.2367,2.4337,56.9472,2.5769,513.132,666.604,0,157.896,2.37949,35.7422,80.5535,111.804,95.6172,0.60029,1.84075,14.9641,0.682554,13.3179,0.167692,0.000185425,0.00018945,0,19.8444,0.0159171,0.934079,1.17852,31.2417,6.72352,
42,231.1,1684.73,2645.84,0.137174,84.2749,116.511,39.22,3.78757,79.5165,5.59651,265.182,357.319,0,216.214,3.26552,44.9039,84.2951,129.142,255.499,89.8838,84.2072,14.0539,2.39158,57.5742,2.54954,659.126,758.637,0,153.487,2.35974,35.2409,89.7686,111.123,1250.35,0.60029,1.84075,14.9641,0.682554,13.3179,0.167692,0.000185425,0.00018945,0,19.8444,0.0159171,0.934079,1.17852,31.2417,6.72352,
43,231.1,1433.08,491.817,0.161261,76.9768,108.799,38.8267,3.87375,76.7617,5.61256,204.791,278.262,0,224.449,3.36746,43.0016,77.0066,123.03,168.32,74.7314,82.0978,13.2339,2.40768,52.6677,2.4281,200.725,294.365,0,166.602,2.35325,32.4067,74.6151,109.096,115.729,0.540879,1.84075,14.9641,0.682554,13.3179,0.167692,0.000185425,0.00018945,0,19.8444,0.0159171,0.934079,1.15434,31.2417,6.72352,
44,231.1,1411.87,397.506,0.163684,74.0415,106.396,38.3562,3.68932,75.1512,5.58902,203.459,297.789,0,204.892,3.19978,42.2876,74.0687,118.179,164.77,69.9551,78.612,12.3349,2.39634,51.6062,2.32176,153.015,310.291,0,148.012,2.34687,32.3212,69.959,107,87.4672,0.540879,1.84075,14.9641,0.682554,13.3179,0.167692,0.000185425,0.00018945,0,19.8444,0.0159171,0.934079,1.15434,31.2417,6.72352,
45,231.1,1375.27,332.485,0.16804,74.8129,103.478,38.4422,3.63239,76.7821,5.60036,192.423,258.445,0,202.599,3.17011,42.3006,74.8398,119.747,178.997,71.1467,77.36,12.2096,2.43287,53.4347,2.35744,132.435,211.459,0,145.727,2.38217,32.4258,70.9417,103.607,98.7177,0.540879,1.84075,14.9641,0.571275,13.3179,0.167692,0.000185425,0.00018945,0,19.8444,0.0159171,0.934079,1.15434,31.2417,6.72352,
46,231.1,1420.87,588.57,0.162647,76.6934,99.7822,37.9319,3.56602,76.0926,5.49329,211.323,290.677,0,206.781,3.12478,41.0865,76.7184,120.781,170.816,79.3704,70.5849,11.8881,2.10244,51.6675,2.37915,267.427,345.664,0,143.381,2.00227,31.376,79.166,105.863,88.9845,0.540879,1.84075,14.9641,0.571275,13.3179,0.167692,0.000185425,0.00018945,0,19.8444,0.0159171,0.934079,1.15434,31.2417,6.72352,
47,231.1,1361.51,365.199,0.169738,77.2382,100.496,38.2734,3.50732,77.7029,5.58546,184.46,256.372,0,207.815,3.05922,42.3024,77.2754,118.47,168.953,72.8297,70.6644,11.8919,2.07689,53.4056,2.34004,123.459,215.501,0,147.718,1.97741,32.2746,72.6792,104.515,87.0984,0.540879,1.84075,14.9641,0.571275,13.0305,0.167692,0.000185425,0.00018945,0,19.8444,0.0159171,0.934079,1.15434,31.2417,6.72352,
48,231.1,1334.47,377.305,0.173177,73.1202,100.028,38.8767,3.48239,75.3114,5.67287,189.453,244.789,0,205.037,3.00471,40.4395,73.1605,116.461,165.637,69.9423,70.6179,14.3835,2.06425,51.6783,2.31966,143.327,214.339,0,144.17,1.98424,31.5754,69.8539,104.952,90.2029,0.540879,1.84075,14.9641,0.571275,12.9267,0.167692,0.000185425,0.00018945,0,19.8444,0.0159171,0.934079,1.15434,31.2417,6.72352,
49,231.1,1344.93,780.181,0.171831,70.3869,94.9889,37.683,3.49524,72.7188,5.59513,200.604,270.643,0,202.308,3.02415,38.8438,70.425,110.794,163.419,66.6544,69.3542,10.1674,2.06235,51.6971,2.17384,257.55,517.077,0,154.914,1.98749,31.5601,66.7005,100.556,90.4454,0.540879,1.83202,14.9641,0.568901,13.3179,0.167692,0.000185425,0.00018945,0,19.8444,0.0159171,0.934079,1.15434,31.1199,6.72352,
50,231.1,1349.92,555.599,0.171195,70.8587,97.5293,37.6413,3.57579,75.2919,5.54785,200.972,289.434,0,184.529,3.0696,41.2673,70.894,109.699,159.609,66.8392,73.8532,10.3154,2.04798,53.3213,2.14811,168.155,372.899,0,137.119,1.98185,33.5743,66.6602,99.7799,86.5368,0.540879,1.83202,14.9641,0.568901,13.3179,0.167692,0.000185425,0.00018945,0,19.8444,0.0394368,0.934079,1.15434,31.1199,6.72352,
51,231.1,1276.99,474.57,0.180973,68.5312,88.1769,36.8872,3.4965,71.9174,5.44757,196.906,253.467,0,180.58,3.00136,37.8425,68.5673,108.269,153.896,66.8728,70.5896,9.78133,2.00072,52.0083,2.08684,199.746,281.792,0,135.111,1.93585,30.8005,66.7515,101.906,89.3796,0.540879,1.83202,14.9641,0.568901,13.3179,0.167692,0.000185425,0.00018945,0,19.8444,0.0394368,0.934079,1.15434,31.1199,6.72352,
