Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Roll.front.roll_center.y.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,Roll.front.side_view_swing_arm_angle_l.avg,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,Roll.front.side_view_swing_arm_angle_l.std_dev,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Heave.front.tie_rod_angle_top_view_l.best,Roll.front.roll_center.y.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,Roll.front.side_view_swing_arm_angle_l.best,
82,43.538,148.322,490.737,0.293536,9.13663,5.85542,0.735791,32.724,3.81289,43.6212,3.28225,6.15438,42.9999,30.1903,18.2988,2.44147,4.49301,18.772,227.446,2.16647,10.938,224.145,1.75377,1.66954,0.0373741,12.1993,0.179827,0.184537,2.72314,3.68794,0.0598162,
83,43.4889,96.5608,370.838,0.450378,4.27884,2.57888,0.35104,32.3828,1.72896,23.9982,2.92915,4.59993,23.713,17.7988,7.02605,1.6007,4.02386,10.7598,166.565,1.20969,6.41834,165.653,1.75377,1.67289,0.0617613,4.35094,0.179692,0.171919,2.73122,3.69286,0.0598162,
84,43.4889,165.332,551.203,0.26304,9.32641,5.46339,0.486625,32.0547,1.86576,53.3457,3.05379,7.29896,52.4364,29.8722,20.4882,1.75815,4.04368,7.07532,253.823,1.55621,16.5058,248.208,1.75377,0.357167,0.0813404,11.9952,0.179653,0.171919,2.04585,3.69505,0.0592523,
85,43.4876,263.395,773.026,0.165104,11.959,10.0208,0.69901,31.6494,3.06626,99.0629,2.64244,6.8843,97.411,34.6268,35.5893,1.92569,4.66605,11.8332,355.668,0.630355,12.5247,352.574,1.75377,1.67541,0.0750429,10.4299,0.179692,0.168367,0.402888,3.70137,0.0559399,
86,43.486,73.993,105.334,0.587704,11.8221,6.0665,0.952927,35.337,4.89719,1.51878,3.207,8.80231,1.38923,35.311,16.9121,2.8141,13.9051,19.4031,87.6518,1.84985,18.598,95.6647,1.74358,1.67363,0.0852673,12.3768,0.179692,0.168367,2.7363,3.69918,0.0559399,
87,43.4714,86.945,303.892,0.499987,2.45306,2.33657,0.266943,32.4693,0.981994,20.4192,2.72846,5.04918,20.2403,4.68208,5.84901,1.03957,3.81981,6.42012,142.73,0.530914,10.0797,140.472,1.74326,1.67251,0.0442869,8.68644,0.179692,0.168367,1.06681,3.6958,0.0559399,
88,43.4714,95.7233,365.468,0.454136,4.23659,2.08416,0.215921,32.3625,0.621324,24.5218,2.86115,4.60506,24.2148,17.3799,2.81396,0.63952,4.1359,2.81574,170.182,0.690978,6.29434,169.04,1.73596,1.67363,0.062436,3.44415,0.179692,0.168367,2.74751,3.69945,0.0559399,
89,43.4556,153.503,454.912,0.283093,14.11,9.85978,1.14698,35.9378,4.23416,38.675,3.26434,7.89363,38.3812,43.2663,35.431,3.69763,22.6276,16.6109,183.859,1.93373,15.2232,184.238,1.73596,1.67494,0.0494713,10.6473,0.196806,0.171919,2.74751,3.70118,0.0587087,
90,43.4281,204.307,634.349,0.212562,11.8344,6.62588,1.11418,31.3214,3.77021,69.1626,3.16832,9.01834,68.292,35.2895,22.0121,3.41777,7.2329,21.5168,286.066,1.94233,20.2655,284.401,1.7273,1.67499,0.0494713,10.5866,0.196806,0.171919,1.4368,3.69507,0.0567634,
91,43.4281,171.751,515.215,0.252855,10.9348,8.9864,0.645955,31.736,4.68073,52.8869,2.90658,6.44302,52.5304,36.5103,32.1626,2.21925,4.82598,23.9034,213.043,0.976003,11.6654,209.976,1.7273,1.6762,0.0494713,10.5294,0.196806,0.171919,0.965438,3.7051,0.0567634,
92,43.4281,165.213,494.948,0.262861,10.9781,4.00197,0.396387,31.5816,1.7495,52.6514,3.09393,8.32777,52.4326,36.5413,11.6499,1.33825,5.44948,6.74486,214.499,1.69475,18.6048,214.102,1.72251,1.6762,0.0534901,9.25664,0.196163,0.173312,2.74961,3.704,0.0564266,
93,43.4281,93.1394,347.724,0.466269,4.95943,5.79138,0.243352,32.5564,2.80034,19.7329,2.88751,4.72305,19.445,23.106,28.7868,0.911103,2.91675,18.0234,137.411,0.912849,7.92536,139.615,1.72251,1.6762,0.0336603,12.9866,0.200115,0.173312,2.74646,3.70574,0.0564266,
94,43.4281,90.7243,196.776,0.478682,10.865,8.76339,0.689225,39.6479,3.00067,8.85144,2.97425,7.21038,8.72201,35.9403,28.7631,2.31546,41.9224,11.3036,50.1573,1.25005,15.3935,50.5896,1.72251,1.68162,0.044652,13.1987,0.198413,0.173312,1.23616,3.70819,0.0564266,
95,43.4238,211.632,602.902,0.205185,17.0726,12.6119,1.46628,32.7519,5.27378,64.6436,3.44781,10.6217,63.7424,42.4873,36.422,3.90832,12.706,19.9985,278.391,2.41942,20.9574,262.967,1.72204,1.68162,0.0317072,11.1276,0.19737,0.173312,2.73393,3.70819,0.0554958,
96,43.4161,121.985,487.508,0.355913,6.99189,3.35967,0.33737,35.4603,1.4058,33.767,2.88682,4.89828,32.8779,26.1664,12.9708,1.2006,18.8602,7.17374,233.575,0.84372,8.41135,228.268,1.7153,1.68162,0.00505557,25.1762,0.19395,0.173312,2.74763,3.70819,0.0554958,
97,43.4082,113.22,345.447,0.383399,11.7164,3.81624,0.634181,37.6985,5.92101,21.3927,3.02719,7.80739,21.206,34.2205,12.1635,1.87328,27.5358,24.9214,143.322,1.49863,14.5764,142.986,1.7153,1.68162,0.013108,9.48172,0.198413,0.179593,0.947454,3.7094,0.0554958,
98,43.4082,209.218,585.315,0.207479,13.3828,12.8839,0.593446,33.0751,6.17593,66.5973,2.9829,7.4622,66.0639,39.5864,46.9204,1.8567,11.7947,25.4969,234.886,1.36459,13.4631,241.694,1.7153,1.68235,0.0460317,9.44801,0.203589,0.179593,1.00211,3.7094,0.0554958,
99,43.4065,121.009,350.273,0.358705,9.24978,4.66322,0.27771,32.4026,2.70246,31.0052,3.05099,6.82591,30.831,31.5229,17.2561,0.929649,5.51883,12.87,160.446,1.24655,14.7056,158.786,1.7153,1.68235,0.0474204,6.80112,0.203589,0.179593,2.75384,3.7094,0.0557724,
100,43.3975,92.4008,342.905,0.469666,4.74075,5.03736,0.31142,32.5384,2.51454,20.0099,2.71725,4.7771,19.7541,21.6082,23.4359,1.59731,2.95391,15.9023,139.161,0.295474,7.72455,138.265,1.7153,1.68601,0.0474204,11.8797,0.206491,0.179593,0.648933,3.71052,0.0549467,
101,43.3975,173.222,478.909,0.250531,10.2505,8.75327,0.791268,60.5729,4.92044,38.6396,3.13154,7.72645,38.4363,30.924,32.0615,2.43851,203.366,16.5034,171.824,1.9579,17.6365,174.051,1.71473,1.68738,0.0474204,8.65669,0.20724,0.18138,1.58708,3.13515,0.0549467,
102,43.3975,164.492,558.091,0.263827,12.5412,4.10636,0.867623,32.5988,3.13233,50.2679,3.05738,8.39501,49.5255,36.9188,10.868,2.85971,28.8951,14.5622,255.461,1.42736,18.1588,252.746,1.71473,1.68647,0.0564621,9.77746,0.20724,0.18138,1.06165,3.71052,0.0549467,
103,43.3975,176.98,588.45,0.245211,9.85194,7.14461,0.49407,42.1461,1.74477,53.7167,3.20229,5.93367,52.7461,32.9582,23.7092,1.6553,68.1893,6.21681,267.417,1.81718,9.93343,262.997,1.71591,1.68647,0.0564621,10.3909,0.20724,0.181146,2.75819,3.71052,0.0552203,
104,43.3932,156.474,515.791,0.277318,12.7459,5.50806,1.12757,35.4583,4.13216,43.0896,3.13092,8.91653,42.3654,37.291,15.5567,3.57665,27.355,18.2626,234.98,1.62298,20.1783,230.491,1.71591,1.68739,0.0564621,11.8716,0.20724,0.181146,2.13561,3.71052,0.0552522,
105,43.3932,200.789,600.152,0.216114,15.9173,8.97084,1.25065,46.0553,7.60338,54.7707,2.97142,9.23066,54.0183,42.3089,26.7206,3.53074,97.6579,23.2424,264.517,1.18146,18.3921,262.177,1.71359,1.68767,0.0564621,9.48691,0.210452,0.181567,0.783736,3.71097,0.055293,
106,43.3932,101.614,326.52,0.427038,10.6455,2.47826,0.710038,34.748,2.18745,20.7644,2.86064,6.66283,20.5573,36.1112,3.49677,2.73517,15.5494,13.4895,147.577,1.24569,12.0178,146.325,1.71359,1.68767,0.0564621,8.23878,0.206904,0.18131,0.807252,3.71042,0.0550737,
107,43.3925,262.577,810.621,0.165256,11.6939,7.17178,0.870645,39.1543,3.57498,96.5264,3.08341,5.9017,94.6003,34.1599,19.863,2.77815,51.5634,16.339,373.076,1.89591,7.86024,379.309,1.71144,1.68767,0.0687888,6.14255,0.214162,0.181988,0.442576,3.71086,0.0550737,
108,43.3919,119.014,488.434,0.364594,7.34137,2.3036,0.413398,33.3668,2.79322,32.851,2.69917,5.09877,32.1467,28.3608,6.34265,1.81386,8.70974,13.5758,232.402,0.486479,7.24583,234.507,1.7114,1.68717,0.0619681,12.125,0.211126,0.181988,0.953388,3.71078,0.0550737,
109,43.3879,185.645,563.254,0.233715,10.8897,9.75978,0.664565,31.6567,3.46664,59.7442,2.98502,7.18965,59.2883,36.5477,39.1174,2.39887,5.46458,14.6379,235.564,1.72396,14.1056,231.29,1.71019,1.68717,0.0619681,9.65343,0.206449,0.181988,0.943502,3.71079,0.0550737,
110,43.3879,84.9726,250.537,0.510611,7.11151,5.16785,0.540931,57.5074,3.04522,1.0599,3.15231,6.44603,0.941492,26.606,21.4408,2.23563,176.699,14.4279,46.9622,1.97269,15.3321,37.9381,1.70948,1.68739,0.0601997,12.3227,0.21008,0.181845,2.75819,3.71082,0.0550737,
111,43.3878,121.726,488.707,0.356439,6.59887,4.60216,0.54391,32.1601,3.48689,32.9066,2.98498,6.25213,32.1902,24.0693,14.382,2.24503,12.1571,16.094,224.719,1.1437,14.5044,223.375,1.70915,1.68685,0.0632302,12.9137,0.204758,0.181236,2.758,3.71082,0.0551625,
112,43.3865,127.28,415.035,0.340874,7.05868,5.55049,0.424945,32.0821,1.94116,35.7504,2.87361,6.11396,35.4848,26.2576,24.2883,1.68839,4.30608,8.84448,175.393,0.922085,11.8501,174.265,1.70915,1.68739,0.0664777,10.3952,0.206018,0.181236,1.9651,3.71085,0.0551625,
113,43.385,72.099,154.76,0.601742,7.57149,6.08722,0.597215,34.6445,2.80362,6.10424,3.01592,5.2977,5.97714,28.6949,21.7826,2.55033,10.935,17.191,45.088,1.2805,8.46211,46.646,1.70878,1.68688,0.0687519,32.9589,0.21833,0.180955,2.75775,3.71085,0.0551625,
114,43.3848,153.285,508.007,0.283034,13.1677,10.3532,0.940174,42.6746,3.86315,35.7337,3.09621,8.56811,34.8879,34.8287,31.1156,2.70011,60.821,13.4078,232.304,1.64686,16.8978,229.736,1.7083,1.68688,0.0656053,13.3824,0.21833,0.180719,1.33723,3.71088,0.0552801,
115,43.3848,118.908,233.726,0.364859,16.2996,13.5912,1.14438,42.3043,10.1869,11.7206,3.14132,8.95369,11.5664,43.4375,45.8986,3.35457,41.3411,30.7605,52.4638,1.61301,16.6057,52.1356,1.7083,1.68641,0.0612552,15.3761,0.224166,0.180515,2.49479,3.71064,0.0550869,
116,43.3828,87.3041,307.429,0.496916,5.04316,4.52896,0.303557,66.7056,1.69926,0.944077,2.92425,4.32925,0.825983,24.7909,21.1823,1.57754,237.958,13.2155,11.9141,1.17001,6.11226,10.6524,1.7082,1.68641,0.0612552,32.959,0.226331,0.180515,2.758,3.71064,0.0550869,
117,43.3824,109.219,336.637,0.397207,8.59415,9.27051,0.637155,31.6868,3.93682,21.8958,2.74398,8.76456,21.6889,27.9598,32.6031,2.30468,27.6425,17.2745,142.851,0.459408,20.8807,142.003,1.70804,1.68641,0.0612552,9.07073,0.22076,0.180749,1.22107,3.71064,0.0551078,
118,43.3822,71.1201,119.742,0.609985,10.9619,7.64209,0.694367,36.4884,2.06798,1.99703,3.11124,6.30014,1.85697,36.7352,30.3063,2.56959,19.5316,9.42019,9.17568,1.71023,10.7117,21.5987,1.70798,1.68641,0.0612552,32.959,0.226331,0.180296,2.7572,3.71064,0.0548368,
119,43.3822,253.932,809.229,0.170842,9.64352,5.90953,0.804228,31.5415,4.99319,96.4922,2.94537,6.98657,94.616,28.5268,15.088,2.61458,6.90456,20.2844,374.166,1.15115,15.1302,384.231,1.70798,1.68692,0.0660874,12.6497,0.232768,0.180713,1.1419,3.71103,0.0548669,
120,43.3816,138.468,465.845,0.313297,7.66638,5.84434,0.473149,32.0607,3.12365,40.402,2.72192,6.08839,40.0873,29.2532,25.7358,1.98284,4.48861,18.0173,211.318,0.311652,11.8475,208.429,1.70798,1.68692,0.0660874,9.5033,0.232768,0.180705,1.26758,3.71103,0.0553597,
121,43.3816,165.01,575.509,0.262902,8.0297,7.11134,0.893204,34.0989,1.91646,52.3614,3.0335,6.05352,51.5124,27.0659,26.8415,3.33146,14.293,11.5029,261.001,1.30957,9.71762,256.65,1.70761,1.68692,0.0704292,9.4907,0.232768,0.180705,2.75914,3.71103,0.0553597,
122,43.381,183.448,686.323,0.236476,5.56792,3.9818,0.375181,32.7464,1.43747,66.9505,2.7946,4.34576,65.2484,19.2469,13.6914,1.52342,1.64076,5.9617,327.801,0.59817,3.5599,319.723,1.70761,1.68719,0.0704292,25.9102,0.233464,0.180551,0.958211,3.71104,0.055401,
123,43.3806,103.059,329.479,0.42093,10.8854,5.40709,0.597655,33.6616,1.44011,20.7433,2.8931,6.90012,20.5305,35.979,18.5053,2.35458,7.44448,5.9214,145.652,0.910848,12.9433,143.903,1.70761,1.68668,0.0704292,9.99813,0.235321,0.180551,1.04868,3.7108,0.055401,
124,43.3806,132.172,411.067,0.328213,7.52957,8.16794,0.664646,32.4862,2.05191,36.3124,2.97362,5.98868,35.9971,23.74,34.2294,2.53081,4.05694,9.55219,176.374,1.04524,10.1926,175.162,1.70761,1.68668,0.0704292,12.6108,0.235321,0.180551,2.75976,3.7108,0.0555049,
125,43.3804,142.089,491.324,0.305304,12.4402,5.3878,0.959751,33.1472,3.18543,37.8228,3.0898,8.96996,37.0858,36.7429,14.2664,3.15938,10.947,13.6987,231.171,1.82642,20.4956,226.971,1.70765,1.68703,0.0712705,12.2914,0.235321,0.180788,1.15256,3.71094,0.0562473,
126,43.3804,63.3158,78.9535,0.685142,9.47322,3.39222,0.615203,35.3557,2.87219,0.569394,2.99071,7.60625,0.440907,30.9108,7.09052,2.30052,14.1929,11.2039,1.55414,1.6849,17.0268,20.3387,1.70765,1.68703,0.0686854,12.2675,0.236344,0.180788,1.17119,3.71089,0.0563834,
127,43.3803,189.597,512.827,0.228802,12.0742,9.301,0.86285,65.5355,1.50935,44.7341,3.05949,8.01126,44.5097,36.0382,29.5007,2.96698,168.203,5.24439,177.77,1.48308,15.3626,185.102,1.70753,1.68703,0.06762,10.563,0.236344,0.180774,2.19428,3.71089,0.0563834,
128,43.3798,140.3,447.732,0.309194,9.94951,3.13903,0.708919,33.1618,2.32701,40.6189,2.73235,7.29034,40.372,33.4629,9.52421,2.61821,33.3487,13.444,197.968,0.430297,14.4025,197.41,1.70722,1.68698,0.0686854,9.13149,0.236344,0.180579,1.00141,3.71095,0.0563125,
129,43.3798,88.2582,185.788,0.491511,9.42754,8.7683,0.646513,34.5923,5.08187,9.85567,2.77876,7.38144,9.72584,31.4135,30.41,2.3443,17.1674,22.6224,54.3232,0.740417,15.1078,52.805,1.70722,1.68682,0.0684435,14.0283,0.236343,0.180724,0.502626,3.71095,0.056392,
130,43.3798,83.7082,246.499,0.518226,7.10266,3.28198,0.622867,32.1124,1.56253,14.1715,3.17454,7.62329,14.0564,26.4111,10.319,2.70523,4.8313,9.487,97.6575,2.08914,19.2477,97.7181,1.70721,1.68678,0.072921,11.2915,0.235791,0.180724,2.76134,3.71088,0.056392,
131,43.3796,153.961,438.599,0.281756,8.33677,4.98643,0.821309,31.672,1.21049,48.9255,2.80292,6.52312,48.6828,27.3284,20.725,3.06494,5.12462,6.53966,191.458,0.608154,12.9427,196.997,1.70721,1.68672,0.072921,9.90548,0.235791,0.180774,0.973831,3.71088,0.0565973,
132,43.3796,157.961,569.341,0.274621,7.18595,6.36961,0.378911,32.1522,1.74149,51.3726,2.96789,5.2093,50.5836,27.0129,25.132,1.56738,4.00924,7.59784,257.082,1.05665,8.1436,253.592,1.70721,1.68671,0.0745846,11.2641,0.235791,0.180774,2.76172,3.71083,0.0565595,
133,43.3796,252.756,749.341,0.171626,11.4032,12.6346,0.80691,33.3704,5.15886,89.7464,3.22619,8.34411,88.0656,31.698,41.2977,2.32666,12.318,18.5975,354.147,2.1424,17.7545,348.229,1.70721,1.68671,0.0735794,10.0301,0.233783,0.180799,0.921492,3.71083,0.0565595,
134,43.3795,110.984,473.226,0.390864,4.05258,2.51374,0.408753,32.6085,0.252049,32.431,2.83966,4.19319,31.6841,17.2573,11.5562,2.38145,2.46337,4.85823,235.141,0.66431,5.31018,232.681,1.70707,1.68671,0.0752352,15.4145,0.233783,0.180683,2.76172,3.71083,0.0565595,
135,43.3791,142.833,456.177,0.303705,11.2519,5.73261,0.988722,34.3018,4.44042,37.8748,3.08906,7.72105,37.4325,33.6473,17.7367,3.19081,18.1099,17.6899,205.625,1.57034,17.2613,203.741,1.70702,1.68666,0.0752352,12.3151,0.233783,0.180683,0.742874,3.71088,0.0565595,
136,43.3791,170.386,601.797,0.254593,9.67481,5.87263,0.528658,31.961,3.33019,54.5923,3.1265,7.63859,53.6618,31.9173,17.5014,1.89892,4.93248,12.2738,274.917,1.95649,18.0916,269.419,1.70702,1.68647,0.0753982,9.98338,0.235855,0.180644,1.34363,3.71082,0.0565595,
137,43.3791,113.011,335.523,0.383847,14.2016,4.86631,0.828324,37.0453,4.43748,20.793,2.66091,7.58451,20.5939,42.3891,13.2454,2.65446,19.9571,24.068,143.372,0.606148,13.2992,146.229,1.70704,1.68647,0.0753982,9.87492,0.235752,0.180644,1.00074,3.71078,0.0566278,
138,43.379,182.842,486.493,0.237248,16.9158,9.23777,0.894547,50.879,4.82614,44.6172,3.16608,7.97733,44.3286,45.5575,30.1201,2.52009,98.0959,15.0761,193.226,1.77729,13.9736,195.741,1.70696,1.68647,0.0753982,9.12281,0.235752,0.180644,2.12825,3.71082,0.0566278,
139,43.3788,114.597,498.523,0.378534,4.13937,3.12621,0.127071,32.6768,2.06748,33.2403,2.72536,4.02666,32.4677,17.0252,11.7852,0.576933,18.1331,13.1032,232.669,0.507575,4.48676,227.185,1.70677,1.68639,0.0753982,18.8386,0.235752,0.18062,0.918504,3.71082,0.0566152,
140,43.3788,70.765,114.902,0.612998,9.61218,4.72068,0.441737,34.7073,1.37506,4.44521,2.80308,8.3229,4.33683,31.8151,17.6072,1.43995,18.4991,4.83923,29.1926,0.952658,20.6312,36.1146,1.70666,1.68626,0.0758648,12.3138,0.235324,0.18053,0.58558,3.7108,0.0566152,
141,43.3786,127.236,335.579,0.34093,12.779,6.68078,0.84954,36.5381,3.2923,27.0055,3.23339,10.0366,26.8208,34.8391,19.9515,2.81868,23.9796,14.1693,144.231,2.10253,20.4863,147.223,1.70666,1.6863,0.0755892,8.87357,0.235408,0.18053,2.74945,3.71072,0.0565334,
142,43.3785,75.2637,170.32,0.576353,8.32176,2.69229,0.544041,34.7581,2.87453,9.43449,2.73178,4.58259,9.32418,32.9369,7.12794,2.31944,13.4189,12.9479,63.431,0.527116,7.90726,65.1613,1.70666,1.6862,0.0740547,27.5006,0.235883,0.180603,1.5435,3.71072,0.0565334,
143,43.3783,122.048,478.869,0.35542,6.57245,4.52861,0.344414,32.2809,2.35485,33.8984,2.90746,6.06505,33.096,24.0261,18.1132,1.3302,3.50083,13.877,227.879,0.755705,13.8839,225.983,1.70663,1.6862,0.0740547,12.925,0.235883,0.180439,2.76139,3.71072,0.056455,
144,43.3783,242.293,760.765,0.179032,11.2322,10.7029,0.737759,31.8032,3.95071,87.6953,2.8041,7.36048,86.0067,33.2493,30.9092,2.39227,4.34988,15.3827,348.096,0.806846,15.6245,348.945,1.70657,1.6862,0.0758648,9.9683,0.235266,0.180442,0.590349,3.71072,0.0565334,
145,43.3783,179.861,590.996,0.241177,14.1616,8.72352,0.689634,36.0476,3.85981,53.4544,2.75916,7.73065,52.4342,38.6137,32.6886,2.00912,15.2181,11.9224,268.465,1.04877,12.7406,268.746,1.70657,1.6862,0.0767411,12.0952,0.235266,0.180442,0.392172,3.71072,0.0565729,
146,43.3783,141.759,409.948,0.305999,12.3403,7.25536,0.977124,60.6907,6.85382,21.4884,3.13289,7.70528,21.3155,37.9954,20.1326,3.12046,170.131,25.1465,146.098,1.5305,14.2699,147.219,1.70652,1.68616,0.0767411,10.5304,0.234725,0.180361,2.76186,3.71072,0.0567677,
147,43.3781,64.7769,105.789,0.669655,7.91815,6.06175,0.507561,34.8597,3.70615,1.54164,2.97052,5.82614,1.38525,30.3604,24.9311,2.20988,29.0901,17.1411,15.2657,1.30014,10.7248,21.3323,1.70644,1.68614,0.0771531,28.6054,0.234725,0.180361,2.7619,3.71072,0.056807,
148,43.3781,67.2983,97.3081,0.644566,7.77121,4.72157,0.532138,41.3569,2.47155,0.758479,2.95857,6.10037,0.627436,28.4848,13.304,2.03093,39.3154,10.8643,3.11624,0.967676,9.66417,3.03196,1.70633,1.68614,0.0774331,32.9589,0.234725,0.180361,2.76197,3.71073,0.0567763,
149,43.3781,110.592,333.566,0.392237,13.0275,6.08963,0.657127,33.234,1.59464,22.0129,2.97238,9.14905,21.8544,38.5608,18.8222,2.0318,11.4149,5.59394,144.441,1.145,19.3716,145.745,1.70633,1.68615,0.076603,9.01879,0.234234,0.180361,2.53109,3.71071,0.0567677,
150,43.3781,242.501,757.586,0.178878,12.1485,11.5531,0.763881,31.457,3.05649,87.122,3.22527,7.5881,85.5865,35.9277,35.3708,2.33693,5.54423,10.5883,341.981,2.09116,15.6836,347.256,1.70633,1.68615,0.076603,9.1249,0.234234,0.180436,1.2327,3.71069,0.0568293,
151,43.3781,142.643,492.316,0.304103,14.6408,6.46072,1.04916,34.3502,5.60829,34.2713,2.89372,9.94241,33.4264,39.3608,17.9291,2.9731,13.1686,21.9191,238.436,1.36028,21.824,233.406,1.70635,1.68615,0.0765587,12.4458,0.234234,0.180399,0.395569,3.71069,0.0568293,
152,43.3781,200.258,527.367,0.216611,15.2236,8.33995,0.810206,31.1607,3.25281,64.3095,3.11022,10.0579,63.9932,40.7155,27.0592,2.52382,5.81287,9.68048,220.363,1.78012,21.3088,222.619,1.70635,1.68615,0.07622,9.89423,0.234234,0.180399,1.25104,3.71069,0.0568238,
153,43.3779,134.931,491.077,0.321483,11.6791,5.35563,0.655205,35.1968,4.8341,34.4629,2.89011,6.14504,33.7118,35.7891,16.2585,2.32395,13.0986,18.6416,228.562,1.74851,10.0588,225.479,1.70635,1.68607,0.0757712,12.4107,0.233958,0.180418,0.490604,3.71073,0.0568238,
154,43.3779,121.248,325.46,0.357762,10.8386,7.28467,0.862212,51.4868,2.86027,18.579,3.1901,7.69736,18.4487,34.138,21.7069,2.92022,125.418,12.1381,120.447,1.78007,13.8134,121.094,1.70633,1.68607,0.0765915,11.5123,0.23392,0.180397,2.762,3.71073,0.0568238,
155,43.3779,112.567,484.325,0.38535,4.13493,2.06235,0.251313,32.765,1.05299,33.1585,2.73904,4.09661,32.3066,18.4425,5.79428,1.24517,9.54402,5.98614,230.78,0.475982,4.28571,224.812,1.70633,1.68607,0.0766932,23.252,0.23392,0.180397,1.59424,3.71073,0.0568238,
156,43.3779,59.4401,78.8273,0.729775,7.47129,4.73646,0.370194,33.7447,1.91661,0.972145,2.82697,6.54675,0.854978,28.3394,17.8084,1.50336,8.77028,9.22907,25.9399,0.547552,15.0929,30.4485,1.70629,1.68607,0.0766932,13.5024,0.23392,0.180397,2.18469,3.71078,0.0568304,
157,43.3778,181.853,548.109,0.238533,8.36732,9.55035,0.855633,31.6401,2.68278,59.6216,2.8026,7.14394,59.1882,29.3997,33.0894,3.16808,5.63487,12.3727,233.329,0.482184,13.6376,241.369,1.70623,1.68597,0.0767484,9.99157,0.233634,0.180335,0.86251,3.71074,0.0568147,
158,43.3778,58.5642,75.2255,0.740688,7.40426,5.02116,0.434347,33.2681,1.28911,0.935555,2.73957,6.65641,0.815685,27.9295,19.4024,1.76737,5.85615,5.39374,3.93828,0.366585,15.1571,58.5069,1.70623,1.68597,0.0766647,13.5799,0.233634,0.180335,0.473953,3.71077,0.0568147,
159,43.3777,195.027,606.998,0.222419,10.7581,14.2365,0.83513,38.9996,5.25032,57.8502,2.96485,7.20157,56.9309,32.2572,55.5704,2.76669,49.3716,19.6401,273.348,1.33418,13.4528,274.698,1.70617,1.6859,0.0767483,9.76379,0.233634,0.180398,1.08344,3.71074,0.0568147,
160,43.3777,200.07,616.87,0.216813,10.7026,5.55535,0.943463,31.3491,0.981538,69.5678,3.18954,9.05608,68.7244,32.9092,21.6597,3.37537,9.40719,5.96827,287.103,1.875,19.7809,283.256,1.70617,1.6859,0.0765792,9.31254,0.233634,0.180401,2.76221,3.71074,0.0570044,
161,43.3777,265.445,767.811,0.163415,11.61,5.32594,0.94546,31.2596,1.08978,103.237,3.09456,6.90911,101.973,33.8392,17.6612,3.17594,5.80787,4.04631,361.623,1.36054,13.015,356.287,1.70617,1.68585,0.0775814,9.08606,0.233394,0.180401,2.76233,3.71072,0.0570935,
162,43.3777,164.87,464.743,0.263102,16.2512,12.6948,0.988875,34.7219,5.08343,41.6308,2.67483,9.54163,41.283,43.8033,42.542,2.9951,16.1713,17.8166,207.319,0.549976,18.3624,201.155,1.70617,1.68585,0.0780526,9.47571,0.233394,0.180401,0.961513,3.71072,0.0571006,
163,43.3776,226.001,621.71,0.191936,17.4383,11.5809,1.14292,41.5499,5.44932,68.2333,3.44424,9.68874,67.4734,44.4774,32.8581,3.63133,70.9828,22.3889,273.317,2.4937,18.6198,270.596,1.70614,1.68585,0.0780526,9.49745,0.233394,0.180384,1.56922,3.71072,0.0571195,
164,43.3776,82.9367,145.496,0.52302,11.2239,8.44791,0.726266,43.3617,3.55857,2.33547,2.97438,8.0814,2.22707,35.6764,27.635,2.6473,49.133,14.6948,38.2424,1.48363,16.2857,65.1289,1.70614,1.68585,0.0780526,14.5235,0.233394,0.18038,1.00878,3.71072,0.0571195,
165,43.3776,172.047,518.066,0.252127,9.00586,11.1626,0.654969,31.7409,4.98013,52.3907,2.96061,7.14285,52.0081,30.1186,38.7773,2.37633,12.5818,22.5597,216.267,1.20168,13.7503,214.942,1.70612,1.68585,0.0780526,11.9972,0.233394,0.180371,0.846661,3.71072,0.0571195,
166,43.3775,103.12,256.215,0.420652,10.2089,7.50874,0.608701,32.3697,1.82545,20.297,3.15991,6.95232,20.1892,33.6185,24.3556,2.12048,4.08381,8.38206,97.2988,2.1772,15.1273,100.507,1.70607,1.68596,0.0788985,13.3762,0.233669,0.180338,0.837165,3.71078,0.0571352,
167,43.3775,208.369,518.495,0.208177,14.0799,8.53074,1.01668,31.3017,4.50815,68.7952,2.93146,8.60965,68.5951,38.3937,26.3861,2.9541,5.77273,15.5092,221.68,1.36333,18.3318,227.337,1.70607,1.68596,0.0803216,9.294,0.233787,0.180338,0.423681,3.71076,0.0571573,
