Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.roll_center.z.avg,Heave.front.king_pin_inclination_l.avg,Heave.front.mechanical_trail_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Roll.front.camber_angle_l.avg,Heave.front.scrub_radius_l.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_front_view_l.avg,Steering.front.camber_angle_l.avg,Heave.front.roll_center.z.std_dev,Heave.front.king_pin_inclination_l.std_dev,Heave.front.mechanical_trail_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Roll.front.camber_angle_l.std_dev,Heave.front.scrub_radius_l.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Steering.front.camber_angle_l.std_dev,Heave.front.roll_center.z.best,Heave.front.king_pin_inclination_l.best,Heave.front.mechanical_trail_l.best,Heave.front.tie_rod_angle_top_view_l.best,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Roll.front.camber_angle_l.best,Heave.front.scrub_radius_l.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_front_view_l.best,Steering.front.camber_angle_l.best,
56,69.2521,582.13,3247.54,0.118963,41.139,3.28225,6.51742,0.478655,0.650581,1.27739,0.326703,9.30959,1.29841,21.3179,494.409,0.376706,1.74604,104.892,5.13568,20.7664,0.988709,0.404978,3.26322,0.138479,22.4477,1.67168,63.5233,3214.61,0.415702,1.30154,15.2273,1.50938,0.117424,0.0190688,0.330035,0.160243,0.0374095,1.22793,0.0696907,2.7871,15.5014,0.110935,0.655034,
57,68.0136,133.216,197.241,0.510552,43.8233,3.63847,7.87545,0.492469,0.73613,0.90336,0.350652,11.4129,1.05016,18.4919,42.2947,0.392036,1.75424,112.766,5.41434,22.1445,1.0491,0.890905,1.80727,0.169854,26.8681,1.10548,58.171,447.821,0.393333,1.0144,13.4807,1.61358,0.117424,0.0190688,0.415282,0.0457252,0.0245734,0.63305,0.0742339,3.07032,19.6126,0.145801,0.777128,
58,67.9413,150.865,241.787,0.450346,57.3353,3.13251,6.50783,0.461779,0.840624,1.17784,0.34976,10.1249,1.15217,27.0427,40.7006,0.379559,1.65896,124.525,5.71755,20.0912,0.97611,1.01448,2.46594,0.182754,26.5412,1.37623,77.8462,9.73666,0.353214,0.74867,12.0597,1.61358,0.185893,0.0190688,0.103759,0.160243,0.0541405,1.58044,0.0326604,3.07032,35.3595,0.145801,0.581047,
59,67.9413,97.4204,118.043,0.697403,26.9492,3.27863,3.14674,0.406785,0.61626,0.713404,0.329382,10.7775,1.00167,6.59315,41.638,0.374676,1.59503,49.9668,5.87967,13.3125,0.940104,0.410612,0.881537,0.146493,31.3026,1.05694,23.0492,21.367,0.329638,0.308065,10.1358,1.55028,0.221302,0.0190688,0.103759,0.0225308,0.00619406,1.58044,0.0326604,3.13296,14.0501,0.135621,1.27124,
60,67.0034,84.8283,106.588,0.789871,20.328,2.50278,2.17054,0.212605,0.544132,0.847621,0.322644,5.15071,0.928724,9.55767,40.3733,0.336618,1.55302,32.1802,2.95812,8.66475,0.459936,0.241397,1.62087,0.00987348,12.3744,0.952599,41.6857,6.93762,0.420531,0.289242,9.46598,1.55028,0.219439,0.0190688,0.0849921,0.19318,0.312403,0.331922,0.0326604,3.13296,36.9764,0.135621,1.27124,
61,64.551,104.592,116.631,0.617171,26.7538,3.91726,3.46743,0.503782,0.671766,1.11908,0.311719,13.5593,1.04302,10.6322,40.5637,0.420154,1.62867,38.0758,7.31911,9.62515,1.18447,0.473395,1.72544,0.0554445,36.1651,0.946718,35.53,9.76018,0.59656,0.834503,9.46598,1.7404,0.155045,0.0190688,0.0849921,0.279734,0.00919434,0.331922,0.112095,3.13296,21.8274,0.132664,0.57983,
62,64.5216,140.429,258.556,0.459459,37.0025,3.21733,4.93703,0.520293,0.675326,1.1429,0.344656,9.82482,0.940261,18.2225,61.6698,0.384392,1.54746,89.5278,4.17882,14.3252,1.36401,0.584979,2.14701,0.0663847,23.3367,0.680532,54.4238,153.885,0.474374,0.542362,9.46598,1.7404,0.155045,0.0257821,0.0849921,0.279734,0.314091,0.331922,0.112095,3.32817,27.4824,0.132664,0.507296,
63,64.5216,119.827,232.786,0.538458,32.4817,3.30847,5.28989,0.397392,7.46414,0.896308,0.343469,9.91439,1.16407,16.44,40.2075,0.350265,1.56895,86.3926,6.14278,20.5934,1.1173,47.9872,0.751468,0.0774872,27.4782,0.980353,59.7363,21.4938,0.469847,0.679878,9.46598,1.7404,0.155045,0.0257821,0.0849921,0.381035,0.270292,1.74473,0.0148267,3.34635,36.8037,0.132664,0.834953,
64,64.5216,105.185,189.196,0.61341,29.3245,3.24809,3.07636,0.239268,0.652714,1.32184,0.333635,9.8986,1.06159,15.2436,38.9604,0.298898,1.52543,81.2555,5.79568,13.1203,0.691136,4.41227,3.15742,0.0330064,30.7429,0.79671,57.2914,3.52402,0.278668,0.695244,9.46598,1.7404,0.122235,0.0227464,0.0849921,0.407114,0.310917,1.74473,0.0456495,3.2906,17.1923,0.14455,0.609835,
65,64.5216,95.3571,120.079,0.676631,24.6072,3.01408,4.4343,0.310566,0.667915,0.886179,0.328424,8.55687,0.941734,10.6484,39.1637,0.293874,1.50391,55.6901,4.59973,15.9141,0.893524,0.450823,0.808695,0.0291028,20.2631,0.534429,34.2898,3.08923,0.279899,0.735447,9.09121,1.7404,0.122235,0.0227464,0.455197,0.507399,0.140038,1.74473,0.0456495,3.2906,20.8256,0.14455,0.424512,
66,64.5216,119.401,217.939,0.540378,44.849,3.43051,2.48273,0.431382,0.860693,1.05637,0.373125,9.32158,1.18023,13.9362,39.6377,0.338102,1.50323,137.224,5.5298,8.14393,1.13526,1.66739,1.40054,0.197176,22.6638,0.990459,43.5914,2.1612,0.475203,0.341863,7.77478,1.76465,0.150458,0.0227464,0.44127,0.507399,0.317713,1.74473,0.0456495,3.39689,32.3075,0.14455,1.29382,
67,64.1316,98.5907,142.449,0.650483,27.2772,3.34868,3.276,0.46528,0.663726,1.05778,0.346332,8.22747,1.02893,11.7392,39.4069,0.335671,1.41761,79.2048,5.52035,11.1033,1.3414,0.510571,1.48819,0.078484,21.4469,0.443756,37.2696,2.50284,0.413596,0.190227,9.6822,1.74143,0.150458,0.0227464,0.44127,0.484952,0.326829,1.74473,0.239097,3.43458,23.1776,0.148998,0.37105,
68,64.1316,174.827,303.966,0.366829,46.4226,4.96117,14.6128,0.526964,0.745287,1.25976,0.380442,18.7304,1.23862,31.4248,52.1567,0.467473,1.89994,115.391,9.06746,36.9968,1.06824,0.67425,1.57247,0.200126,46.3319,1.15893,77.9327,91.511,0.597708,1.55083,9.40223,1.74143,0.150458,0.0227464,0.402494,0.484952,0.104587,1.74473,0.351732,3.46386,17.9843,0.175919,0.705263,
69,64.1316,111.14,189.328,0.577036,29.1721,2.76726,3.37989,0.302544,0.629571,0.962896,0.34551,8.22252,1.02303,19.7664,42.6332,0.361934,1.57293,75.5684,4.32236,15.3359,0.725743,0.417075,1.69969,0.119554,21.6412,0.503453,65.7668,21.6846,0.475135,0.743977,8.07671,1.74143,0.150458,0.0251619,0.402494,0.0769181,0.0946948,1.74473,0.0598661,3.35637,36.1252,0.175919,1.36566,
70,63.6288,132.892,236.646,0.478802,51.1364,3.58503,7.08686,0.401426,0.742933,1.21174,0.387792,11.2074,1.00776,13.6272,40.3579,0.428524,1.7108,148.717,6.1907,24.5402,0.950299,0.893662,1.97132,0.212271,29.3176,0.761103,46.777,5.58877,0.625471,1.20044,8.07671,1.74143,0.150458,0.0251619,0.423264,0.43332,0.320786,1.74473,0.458793,3.45669,33.5982,0.162222,1.33483,
71,62.885,97.6886,148.562,0.643729,26.5374,2.88,4.07462,0.427484,0.576331,0.892207,0.353602,7.19632,0.910528,11.8098,40.1037,0.348701,1.57783,99.9897,3.89603,16.3043,1.16328,0.296718,0.879587,0.160474,17.5627,0.579761,32.7764,4.50542,0.417869,0.605302,8.07671,1.86558,0.164871,0.0285245,0.399487,0.43332,0.0650351,0.670461,0.38275,3.41765,15.8919,0.162222,1.33483,
72,62.4467,115.729,192.23,0.539595,30.6538,3.59041,4.26319,0.410615,0.637002,1.0912,0.346187,9.98792,0.875991,21.6517,40.4108,0.373702,1.43632,82.6217,5.9379,14.6805,0.84485,0.688368,1.53715,0.0879409,27.8286,0.629637,64.7925,5.89943,0.425175,0.290043,8.07671,1.81918,0.139511,0.0248044,0.36576,0.43332,0.0998501,0.335394,0.38275,3.41765,12.1646,0.194148,0.472258,
73,62.4467,100.735,167.413,0.619907,32.75,3.5394,3.44594,0.39735,0.676449,0.74386,0.361718,8.18636,0.813828,6.79888,41.3118,0.311804,1.39808,113.967,5.87535,11.9839,1.01965,0.869351,0.364723,0.172549,24.7696,0.451765,23.7594,6.65961,0.266753,0.160511,8.45351,1.95008,0.139511,0.0248044,0.402093,0.43332,0.265412,0.124492,0.0850376,2.48769,31.6079,0.192578,0.309404,
74,62.4467,106.475,173.174,0.586489,22.1137,3.51983,6.3937,0.357346,0.624661,0.894587,0.340402,7.91933,0.862997,18.7211,42.7758,0.300768,1.65108,62.3838,5.42866,25.697,0.707786,0.496841,0.977293,0.0483566,25.7834,0.75663,58.998,12.2892,0.256152,0.935383,8.45351,1.96445,0.139511,0.0248044,0.381086,0.420535,0.200467,0.124492,0.368792,3.45669,39.0643,0.192578,1.30588,
75,62.3058,108.183,146.832,0.575929,31.1676,3.40341,3.57238,0.497848,0.697462,1.53457,0.345484,7.6204,0.854544,13.317,43.2707,0.391392,1.51027,85.4008,3.91813,11.2809,1.07676,0.610499,2.45687,0.0341936,18.2199,0.544447,38.1983,17.9146,0.564571,0.929705,6.8314,1.92543,0.139511,0.0248044,0.402093,0.420535,0.224468,0.441437,0.17651,3.45669,21.6357,0.176463,0.570302,
76,62.1578,114.827,209.364,0.541316,36.0581,3.45033,4.58856,0.42616,0.617973,1.01641,0.359849,6.8777,0.686005,18.1822,40.7909,0.354911,1.41811,107.932,5.2965,16.7038,0.84982,0.551225,1.33205,0.116209,23.7961,0.278741,57.5732,4.98091,0.489098,0.358646,7.70092,2.01006,0.139511,0.0248044,0.402093,0.420535,0.318342,0.134887,0.0562074,3.45669,18.3266,0.191079,0.231547,
77,61.7609,109.288,186.031,0.565123,32.6202,3.36907,4.32447,0.423351,0.610154,1.11832,0.34774,6.29121,0.681199,16.0832,41.5882,0.370091,1.46031,97.145,5.14006,17.426,0.793613,0.456665,2.29087,0.0413806,23.8868,0.220717,58.2791,4.52416,0.509109,0.575849,7.87485,2.01006,0.139511,0.0247957,0.407203,0.513751,0.33251,0.134887,0.356006,3.52186,32.8665,0.191079,0.932634,
78,61.7609,82.3439,80.2528,0.750036,20.0299,3.45293,2.70997,0.483479,0.593731,0.837544,0.3418,5.723,0.777066,4.17352,41.4481,0.378505,1.39436,45.7589,4.27786,11.5204,0.849211,0.409108,0.643958,0.0219952,18.6755,0.863476,10.1309,5.79014,0.494827,0.159374,7.63785,2.01489,0.139511,0.0247957,0.393175,0.553672,0.270651,0.134887,0.354013,3.52186,29.7538,0.193347,1.06162,
79,61.4219,99.6961,145.558,0.616091,27.8682,3.0207,4.50864,0.623674,0.650465,1.09266,0.336397,4.72097,0.87613,13.2477,40.7969,0.385338,1.56832,69.441,2.35517,16.1758,1.19309,0.537282,1.68955,0.0533463,12.9876,0.939679,44.1715,2.71005,0.437274,0.633908,7.87485,2.01489,0.139511,0.0235081,0.393175,0.507721,0.0728423,0.134887,0.354013,3.48434,29.9835,0.193347,1.28924,
80,61.3977,159.402,318.334,0.385174,52.1675,4.95025,3.98613,0.698867,0.662648,1.70529,0.390279,12.2611,0.884725,24.3576,55.3785,0.408802,1.55077,144.208,7.90215,13.1708,1.31798,0.591097,3.7844,0.208719,36.6441,1.43695,74.3018,74.0855,0.446934,1.1298,7.87485,2.21721,0.152542,0.0235081,0.407203,0.450581,0.33251,0.262641,0.276261,3.48434,33.2039,0.193059,0.90918,
81,61.1337,115.834,187.81,0.527768,29.5448,4.07686,5.54792,0.643053,0.665432,1.1257,0.368864,7.80558,0.693137,12.1021,51.3447,0.405136,1.51103,93.8583,5.94312,19.7034,1.22021,0.621596,2.0897,0.102711,25.0888,0.416245,40.7683,59.8164,0.52006,0.784196,8.03733,2.21721,0.140991,0.0235081,0.407203,0.450581,0.33251,0.0537399,0.299407,3.47706,31.8663,0.158718,0.895068,
82,60.8544,77.8015,87.9711,0.782175,20.2216,3.11156,2.35425,0.434039,0.507563,0.836666,0.352144,3.18037,0.69808,3.73,40.5631,0.302941,1.50917,75.6434,3.05363,12.6675,0.904683,0.114671,1.2169,0.0590233,12.7394,0.43481,6.55564,10.8679,0.251809,0.688181,8.03733,2.31513,0.143755,0.0235081,0.387658,0.189604,0.334462,0.0537399,0.299407,2.847,31.9767,0.183945,1.28465,
83,60.8472,142.084,251.594,0.428249,51.7317,4.82756,9.25537,0.624078,0.944765,1.8339,0.373302,11.2551,0.857257,16.7285,41.4326,0.467501,1.75206,153.629,7.3354,27.4565,1.05884,1.93739,3.89773,0.173361,29.7834,0.798958,47.2477,9.63861,0.638528,1.65287,7.82909,2.31513,0.143755,0.0235081,0.410718,0.450581,0.257213,0.550249,0.29262,3.41915,9.99033,0.158565,0.795617,
84,60.7811,95.8587,136.863,0.63407,21.7293,3.13267,3.76725,0.577893,0.614785,0.899274,0.336349,5.14433,0.622245,16.3084,41.0345,0.37262,1.31907,60.069,4.00409,14.9966,1.02694,0.477649,1.26138,0.0508556,19.8464,0.409081,52.0553,3.47699,0.494931,0.256461,8.56493,2.10747,0.123493,0.0255555,0.389932,0.410781,0.0994582,0.562276,0.263382,3.41791,39.3542,0.179096,0.491335,
85,60.7195,110.953,190.418,0.547253,35.5016,3.81339,3.16681,0.55544,0.692889,1.30331,0.365288,6.59756,0.64298,14.336,42.2472,0.398008,1.33278,122.313,5.3367,10.661,0.81748,0.934669,2.36973,0.178442,21.6734,0.399032,49.7461,10.2368,0.489932,0.151355,8.56493,2.4763,0.148049,0.109211,0.411936,0.410781,0.177142,0.604365,0.22756,3.40975,36.2721,0.179096,0.492949,
86,60.6902,115.05,172.814,0.527512,38.2872,4.07631,4.93077,0.652046,0.698918,1.35745,0.3234,9.94701,0.646591,12.3201,39.8004,0.479792,1.52997,98.0009,5.97268,14.536,1.01532,0.64704,2.68639,0.0882169,28.8712,0.530661,40.3597,6.19823,0.69454,0.739973,8.56493,1.68826,0.145158,0.108286,0.411936,0.410781,0.0152992,0.583858,0.22756,2.28173,3.44209,0.175285,0.817612,
87,60.688,116.875,199.483,0.519255,33.8101,3.95239,3.84978,0.734769,0.668087,0.810214,0.348587,9.18419,0.682974,21.23,39.7731,0.412515,1.41861,86.3307,6.55611,13.2658,1.38754,0.652488,0.841096,0.0644532,30.8574,0.583247,66.2635,2.72494,0.51686,0.553527,8.56493,2.49934,0.163389,0.108286,0.411936,0.384849,0.248872,0.583858,0.22756,3.40975,26.1524,0.184772,0.723229,
88,60.688,89.3228,138.693,0.679424,22.9972,2.90895,1.04791,0.47092,0.574598,0.921497,0.345179,3.31019,0.517631,14.4308,40.0921,0.342249,1.36351,65.9603,2.40755,4.70027,0.721214,0.431534,1.61336,0.0315836,12.1286,0.208421,53.6976,1.07587,0.386722,0.126922,9.06231,2.49934,0.156353,0.0950485,0.411936,0.339709,0.32072,0.641837,0.22756,3.42303,36.1816,0.155092,1.20606,
89,60.5133,98.5406,150.448,0.614095,26.9827,3.45939,5.53604,0.537501,0.517772,0.86265,0.339304,7.31841,0.632661,11.4186,39.0577,0.390733,1.48703,79.7043,5.66894,21.5311,0.856675,0.189894,1.3688,0.0589476,31.7563,0.568402,37.2982,4.47557,0.480639,0.74576,9.20438,2.49934,0.156353,0.0950485,0.411936,0.187663,0.106081,0.51515,0.300069,3.43016,11.8268,0.160235,1.28145,
90,60.4698,111.512,183.95,0.54227,30.1413,2.99652,7.72398,0.536921,0.544512,0.954767,0.361418,4.14953,0.646416,15.226,46.0643,0.402329,1.76444,89.8574,1.9079,27.5208,0.895381,0.294011,1.27726,0.146752,11.6704,0.479636,49.0654,43.1179,0.449564,1.82791,9.09073,2.46895,0.138164,0.108286,0.411936,0.448947,0.0813352,0.51515,0.341148,3.40087,32.8295,0.208431,0.332888,
91,60.4495,125.394,207.867,0.482075,36.1818,3.51505,8.20716,0.609993,0.639133,1.16701,0.348672,10.2956,0.738507,15.6537,45.8545,0.485748,1.69744,105.554,6.25524,26.5714,1.043,0.504834,2.28409,0.10092,39.1645,0.994178,52.1163,39.8655,0.625119,1.37762,9.09073,2.4455,0.163389,0.0899407,0.411936,0.398382,0.0979483,0.51515,0.238771,3.43016,23.1438,0.224719,1.2866,
92,60.3441,109.042,192.206,0.553404,32.7145,3.26537,3.55715,0.572888,0.507914,1.53388,0.332905,5.37229,0.745103,17.0811,41.4532,0.405778,1.4995,99.1644,3.70332,16.5194,1.15093,0.232409,4.91074,0.0377302,18.4843,0.952031,53.308,11.565,0.465646,0.641312,9.13378,2.4455,0.163389,0.0899407,0.411936,0.31415,0.141439,0.301334,0.370689,3.43788,35.9965,0.214615,1.2866,
93,60.1762,147.951,237.774,0.406731,62.6926,4.26116,5.08227,0.863155,0.701305,1.6904,0.366463,9.05326,0.743038,21.3146,39.1957,0.483434,1.50331,148.805,5.17007,15.8243,1.63623,0.753889,3.32773,0.12909,22.7955,0.960792,56.7157,5.30763,0.526452,0.45776,9.35166,2.42621,0.164063,0.0338788,0.427989,0.413725,0.159603,0.564276,0.370689,3.43788,10.7303,0.255838,1.29587,
94,60.1762,150.487,384.968,0.399877,26.9985,4.54106,3.57663,0.62469,1.76642,0.904893,0.350408,10.4933,0.765488,18.598,79.9542,0.412462,1.50074,74.4021,7.16863,12.6122,1.21553,8.36949,1.55781,0.0735973,33.4386,1.06467,56.1675,292.315,0.409499,0.818425,9.42145,2.42621,0.165503,0.0338788,0.425503,0.0979621,0.124192,0.564276,0.29658,3.42837,15.9801,0.255838,0.659383,
95,60.1762,91.3894,150.296,0.658459,26.8471,2.75673,3.55649,0.454817,0.499374,0.899752,0.35352,3.26745,0.581141,9.68032,40.7158,0.322521,1.45433,101.65,1.20154,20.3267,0.752767,0.29639,2.18111,0.127078,13.2701,0.483043,36.8859,39.7416,0.151949,0.687927,9.28761,2.42621,0.166532,0.0338788,0.414658,0.431452,0.198321,0.761086,0.29658,3.4257,36.2018,0.249865,1.29587,
96,60.1762,85.4693,120.016,0.704068,19.6969,2.99779,2.53663,0.436743,0.537857,0.840878,0.336606,3.69217,0.599391,12.7843,39.2659,0.368037,1.37605,49.7027,2.84863,11.3235,0.668117,0.39042,1.48306,0.0484181,13.8903,0.611804,43.5848,2.01947,0.34901,0.45144,9.32962,2.42621,0.160137,0.0338788,0.414658,0.354083,0.0761364,0.709466,0.29658,3.4257,32.5694,0.259718,0.110979,
97,60.1035,130.45,214.386,0.46074,49.6763,3.96841,3.89372,0.633019,0.518914,1.44767,0.377425,10.266,0.663144,17.4004,39.7407,0.434578,1.42954,126.326,6.03339,11.153,1.15162,0.277056,3.08434,0.241756,32.3138,0.745789,49.3701,8.03297,0.473748,0.540191,9.32962,2.4455,0.160137,0.117836,0.280156,0.387459,0.105067,0.609469,0.29658,3.4257,11.5592,0.259718,0.0577035,
98,60.1035,123.135,207.162,0.488109,42.3767,4.65549,5.81072,0.668931,0.61062,0.908859,0.378392,10.8316,0.628492,12.3081,42.0266,0.493664,1.43735,135.372,7.1312,19.576,1.21388,0.480572,1.44154,0.246245,32.0884,0.525484,36.2774,14.277,0.589896,0.983008,9.32962,2.51888,0.177133,0.117836,0.407283,0.211601,0.0558947,0.609469,0.29658,3.44099,22.3179,0.259718,0.276924,
99,60.0847,152.749,287.551,0.393357,39.3217,4.40022,7.49224,0.652346,0.70647,1.51292,0.36402,8.63856,0.705643,31.0073,55.9693,0.456569,1.52151,99.5147,6.40948,24.6289,1.16481,0.831417,3.32131,0.221556,28.1188,0.863188,80.6773,102.683,0.566906,1.00798,9.32962,2.51888,0.1856,0.117836,0.407283,0.430446,0.0861102,0.59076,0.356502,3.429,1.62416,0.256665,0.690021,
100,60.0753,139.203,334.125,0.431566,47.1191,4.3724,3.35812,0.52056,0.684769,1.03913,0.369979,9.06245,0.5609,20.068,50.1383,0.436456,1.47293,160.832,7.60669,14.9007,1.06633,0.961023,2.22943,0.131459,39.5379,0.320416,68.4626,73.4034,0.517463,0.73215,9.23425,2.51888,0.179356,0.117836,0.407283,0.385804,0.324227,0.659268,0.36596,3.43052,35.9075,0.27743,1.26858,
101,59.9465,104.79,160.374,0.572065,35.524,3.33062,3.7927,0.475357,0.615122,0.883408,0.356796,4.88005,0.572499,13.9559,38.6388,0.411884,1.35262,98.5901,3.0544,14.1024,0.819315,0.663058,1.50855,0.09757,15.9428,0.30363,47.8491,12.3364,0.446397,0.22769,9.10084,2.54,0.179356,0.115019,0.407283,0.430446,0.212257,0.61428,0.311531,3.43052,15.7174,0.11846,0.226678,
102,59.9465,100.907,162.753,0.594076,30.1978,3.22826,4.63315,0.44688,0.5705,0.691529,0.354425,5.38258,0.624849,13.632,39.223,0.438888,1.48338,86.9229,4.19022,18.564,0.763149,0.496729,0.866959,0.116714,19.6861,0.583668,38.404,1.36499,0.509201,1.03853,9.18766,2.56317,0.186693,0.115019,0.407283,0.323234,0.105194,0.683186,0.197001,3.43052,34.7529,0.27446,0.941156,
103,59.9465,143.306,244.674,0.418311,45.5449,5.79836,9.78972,0.73337,0.678341,1.54199,0.34834,14.6692,0.67104,23.785,37.5147,0.512431,1.71883,105.788,9.26589,36.4288,1.43531,0.670041,3.28734,0.101746,44.8558,0.386663,59.4418,6.38695,0.594815,1.74512,7.60243,2.56317,0.186693,0.115019,0.410322,0.315371,0.0391901,0.637006,0.183909,3.43052,15.6784,0.27743,1.32271,
104,59.8501,112.071,178.427,0.534039,32.531,3.31492,2.58227,0.493073,0.641978,1.4252,0.327676,4.66951,0.726211,20.3878,43.024,0.47799,1.46898,90.583,4.26398,9.342,1.05059,0.683353,4.39652,0.0490908,19.1916,0.739154,60.4115,23.5924,0.574977,0.554154,9.18766,2.26016,0.188369,0.0273485,0.400616,0.393212,0.0976354,0.683186,0.194386,3.42539,31.2274,0.275431,1.32952,
105,59.8346,168.555,284.495,0.354985,56.0222,4.89398,11.4963,0.729786,0.691678,1.80881,0.364204,14.0505,0.865713,29.3477,45.9676,0.56325,1.75374,131.256,7.4638,33.1855,1.29175,0.763818,3.89519,0.172139,34.5862,0.761328,78.3398,32.3725,0.616679,1.38878,9.18766,2.56251,0.190668,0.0273485,0.371703,0.243443,0.0224401,0.683186,0.298576,3.4289,11.3392,0.160731,1.32952,
106,59.807,158.326,293.407,0.377747,56.6757,5.56326,8.25238,0.680473,0.61043,1.17467,0.366139,16.7751,0.653504,22.7858,42.7116,0.510399,1.56627,154.582,8.77347,25.3739,1.36756,0.54099,2.79893,0.180378,51.2778,0.40962,65.7256,30.5418,0.573953,1.09253,9.17422,2.55766,0.190668,0.0678055,0.394139,0.370198,0.086753,0.701713,0.366379,3.42507,3.57969,0.23984,0.286578,
107,59.7577,113.761,205.211,0.525292,34.3508,3.8128,5.87819,0.437812,0.564015,0.768419,0.349011,7.46689,0.618633,18.1856,39.3575,0.490086,1.48128,98.347,5.75054,22.3928,0.938439,0.520603,1.21386,0.0958512,28.6299,0.323408,59.7853,3.79257,0.576818,0.679867,9.17422,2.55665,0.190668,0.0629914,0.323711,0.370198,0.113949,0.673478,0.122288,3.42507,29.4004,0.314794,0.778979,
108,59.7282,117.259,180.498,0.509372,31.5838,3.7825,7.66306,0.61238,0.570627,0.990743,0.378947,10.2837,0.785343,20.3251,38.2125,0.555261,1.51455,74.7794,5.23059,20.9871,1.33673,0.471767,1.67167,0.142298,28.0125,0.810367,56.7198,6.64483,0.590948,0.682399,8.68379,1.54133,0.190668,0.0629914,0.330933,0.215542,0.323534,0.673478,0.383786,3.42505,1.37933,0.312327,0.493138,
109,59.7282,137.347,233.314,0.43487,47.6443,4.62043,4.75586,0.6165,0.616347,1.35621,0.371248,11.6663,0.653069,21.0067,42.0484,0.464994,1.52664,121.432,7.01484,17.0315,1.22451,0.701855,4.75653,0.146117,35.638,0.486101,61.6926,18.0009,0.404016,0.953864,9.17422,2.55927,0.192268,0.0829711,0.394139,0.33952,0.065456,0.631029,0.374645,3.42505,13.3878,0.313399,0.291439,
110,59.6885,88.4417,140.26,0.674891,28.219,2.67145,1.24535,0.344432,0.506569,0.771847,0.3474,2.80481,0.553304,9.66163,39.5881,0.404863,1.323,93.7679,1.41636,6.18689,0.608945,0.377375,1.95489,0.0470301,11.0224,0.140208,38.1183,2.14023,0.303218,0.241912,9.16391,2.55927,0.192268,0.0897685,0.394139,0.33952,0.337733,0.631029,0.397506,3.42273,38.5561,0.313399,0.413387,
111,59.6069,91.6614,156.216,0.650295,22.8212,3.56661,2.2395,0.335771,0.526482,0.522633,0.343757,4.69646,0.535815,14.1746,40.1001,0.43142,1.36703,67.5884,4.78422,11.3021,0.479708,0.467684,0.686131,0.0729425,19.326,0.076058,52.3722,5.35598,0.351523,0.164362,9.09815,2.57098,0.19663,0.0897685,0.389682,0.33952,0.0781639,0.631029,0.319738,3.42273,26.4649,0.290304,1.31415,
112,59.6069,139.735,221.121,0.42657,45.4456,4.18593,7.21351,0.668164,0.667296,0.967655,0.347175,10.7881,0.702671,26.5212,40.2761,0.504199,1.4477,110.363,5.65977,20.5248,1.19279,0.73507,1.84209,0.0907037,29.9483,0.660949,69.2634,9.36707,0.446448,0.697106,9.06346,2.57373,0.196239,0.121817,0.389682,0.337097,0.0143341,0.631029,0.115184,3.42273,18.1269,0.325918,0.482556,
113,59.5451,112.787,180.362,0.527943,38.5056,3.13819,3.48306,0.582073,0.59668,0.76961,0.359917,5.38825,0.656143,18.9035,38.4336,0.504291,1.466,102.13,2.83419,12.3743,1.14346,0.616365,1.42819,0.0834925,16.4585,0.839071,55.7005,5.56737,0.538394,0.693684,8.93693,2.38911,0.190521,0.0692593,0.371576,0.33952,0.338158,0.631029,0.240781,3.42273,6.38239,0.320999,0.600039,
114,59.539,104.583,182.682,0.569301,29.1473,3.82043,4.18184,0.421719,0.575175,0.897507,0.336736,7.89197,0.571777,15.4699,39.3995,0.430776,1.43792,80.9254,6.09684,17.1954,0.726611,0.621008,2.45331,0.0543668,31.2418,0.173111,53.4875,2.10653,0.342046,0.633275,8.93693,2.57171,0.19814,0.150069,0.358981,0.33952,0.0538696,0.735102,0.420679,3.42816,26.4827,0.300928,0.249074,
115,59.4907,101.309,148.516,0.587218,26.4032,3.16653,4.14412,0.542402,0.570377,0.750581,0.337685,5.94408,0.612803,16.9704,39.9543,0.459327,1.4536,61.0252,3.80917,15.2063,0.974308,0.493066,1.55437,0.0591607,19.0509,0.409078,51.2585,4.02385,0.43915,0.698465,8.74685,2.31381,0.19814,0.160866,0.358981,0.220956,0.0795604,0.735102,0.127927,3.42816,27.5372,0.344887,0.348716,
