Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.front.side_view_swing_arm_angle_l.avg,Steering.front.ackerman_angle.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_top_view_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,2in Heave.front.rocker_coil_over_angle_l.avg,2in Heave.front.rocker_p_rod_angle_l.avg,2in Heave.front.p_rod_length_l.avg,2in Heave.front.coil_over_length_l.avg,2in Heave.front.tie_rod_angle_top_view_l.avg,2in Heave.front.toe_angle_l.avg,2in Heave.front.side_view_swing_arm_angle_l.avg,2in Heave.front.roll_center_gnd.z.avg,2in Heave.front.motion_ratio_heave_l.avg,Roll.front.side_view_swing_arm_angle_l.std_dev,Steering.front.ackerman_angle.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_top_view_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,2in Heave.front.rocker_coil_over_angle_l.std_dev,2in Heave.front.rocker_p_rod_angle_l.std_dev,2in Heave.front.p_rod_length_l.std_dev,2in Heave.front.coil_over_length_l.std_dev,2in Heave.front.tie_rod_angle_top_view_l.std_dev,2in Heave.front.toe_angle_l.std_dev,2in Heave.front.side_view_swing_arm_angle_l.std_dev,2in Heave.front.roll_center_gnd.z.std_dev,2in Heave.front.motion_ratio_heave_l.std_dev,Roll.front.side_view_swing_arm_angle_l.best,Steering.front.ackerman_angle.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_top_view_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,2in Heave.front.rocker_coil_over_angle_l.best,2in Heave.front.rocker_p_rod_angle_l.best,2in Heave.front.p_rod_length_l.best,2in Heave.front.coil_over_length_l.best,2in Heave.front.tie_rod_angle_top_view_l.best,2in Heave.front.toe_angle_l.best,2in Heave.front.side_view_swing_arm_angle_l.best,2in Heave.front.roll_center_gnd.z.best,2in Heave.front.motion_ratio_heave_l.best,
10,224.579,2101.22,1015.41,0.10688,133.961,67.013,38.9134,4.49221,114.075,5.42881,355.457,349.659,0,355.708,3.87452,58.581,133.904,309.948,170.208,187.383,42.5972,31.7908,3.17174,81.9632,4.0478,321.124,412.212,0,237.042,3.31504,45.6348,186.913,256.436,252.301,0.561421,1.15348,12.5126,0.839755,12.7584,0.0699384,0.000185425,0.00018945,0,22.3221,0.00541143,0.86005,1.01708,31.875,6.87445,
11,224.579,2105.62,1314.44,0.106657,119.496,64.053,41.0068,4.32832,110.424,5.44807,388.892,410.676,0,338.215,3.70088,56.3722,119.453,293.194,150.358,152.662,42.5374,34.713,3.05468,80.6443,3.91515,570.564,745.715,0,228.822,3.18025,44.7367,152.664,231.877,85.0279,0.561421,0.529566,12.7757,0.839755,12.7584,0.0737622,0.000185425,0.00018945,0,22.3221,0.00541143,0.86005,1.01708,31.875,6.87445,
12,224.579,2158.94,1852.87,0.104023,118.343,62.1807,41.5076,4.37308,109.242,5.53208,405.247,452.737,0,344.51,3.73091,55.7537,118.305,285.651,151.827,141.352,42.328,34.487,3.03235,78.1598,3.93948,724.551,1135.12,0,228.569,3.17529,44.0608,141.344,229.738,103.288,0.561421,0.668886,12.7757,0.839755,12.7584,0.0737622,0.000185425,0.00018945,0,22.3221,0.00541143,0.86005,1.01708,31.875,6.87445,
13,224.579,1971.53,725.228,0.113911,125.69,62.9091,40.8193,4.34408,111.347,5.45732,325.508,340.927,0,335.409,3.70447,57.5626,125.657,280.416,151.774,157.726,41.6442,34.0957,3.00976,80.2651,3.86369,297.49,449.458,0,230.838,3.15691,44.4696,156.226,232.668,81.3692,0.561421,0.848806,12.7757,0.740961,12.7584,0.0737622,0.000185425,0.00018945,0,22.3221,0.00541143,0.86005,1.01708,31.875,6.87445,
14,224.579,2063.28,1655.47,0.108846,123.459,62.3134,41.1946,4.41233,110.408,5.55188,353.422,407.202,0,330.662,3.79384,55.9715,123.427,283.594,157.868,157.157,40.1515,34.4622,3.01564,79.3223,3.87311,585.256,1044.67,0,221.256,3.16567,42.3612,157.038,234.558,80.3363,0.561421,0.848806,12.7757,0.839755,12.7584,0.0737622,0.000185425,0.00018945,0,22.3221,0.00541143,0.86005,1.01708,31.875,6.87445,
15,224.579,1938.29,628.872,0.115865,124.82,63.5796,42.2685,4.38705,108.554,5.66524,320.82,333.705,0,323.953,3.799,55.6592,124.789,275.307,150.981,156.359,40.9155,34.9157,3.22689,77.0632,3.90059,263.303,350.409,0,222.318,3.37174,42.2859,156.018,232.147,80.264,0.561421,0.848806,12.7757,0.839755,12.7584,0.0737622,0.000185425,0.00018945,0,22.3221,0.00541143,0.86005,1.01708,31.875,6.87445,
16,224.579,1945.98,846.269,0.115407,112.411,60.6513,41.3205,4.40969,110.918,5.40277,348.499,338.832,0,330.131,3.81993,57.0699,112.383,266.699,153.434,123.616,40.2037,34.2397,3.00129,78.8579,3.84979,428.506,410.091,0,224.455,3.13021,42.2677,124.008,223.723,78.9718,0.561421,0.848806,12.7757,0.839755,12.7584,0.0737622,0.000185425,0.00018945,0,22.3221,0.00541143,0.86005,1.01708,31.559,6.87445,
17,224.579,1933.29,743.254,0.116164,120.398,59.5155,41.2275,4.47178,109.906,5.4775,327.316,353.675,0,308.189,3.89124,56.9965,120.373,267.365,154.482,139.471,39.5197,33.9014,2.98435,79.8432,3.80725,293.82,410.331,0,221.922,3.09118,42.9172,138.418,224.289,82.5365,0.561421,0.848806,12.7757,0.838744,12.7584,0.0737622,0.000185425,0.00018945,0,22.3221,0.00541143,0.86005,1.01708,31.875,6.87445,
18,224.579,1994.3,1218.14,0.112611,138.928,57.5859,41.7907,4.3963,104.013,5.47338,355.31,374.184,0,301.615,3.84501,53.4076,138.882,258.587,156.279,182.94,39.7921,34.4198,3.31293,76.4369,3.83536,550.178,617.978,0,220.057,3.44736,41.0815,182.067,215.574,78.1842,0.561421,0.848806,12.7757,0.754812,12.7584,0.0737622,0.000185425,0.00018945,0,22.3221,0.00541143,0.86005,1.01708,31.875,6.87445,
19,224.579,2029.99,1523.73,0.110631,128.686,57.5713,41.0371,4.30381,105.559,5.41748,377.728,396.574,0,308.241,3.73595,53.8389,128.645,267.639,151.016,156.78,38.9975,34.4367,2.98636,76.5078,3.77342,855.25,658.506,0,214.654,3.08276,40.7359,157.424,224.264,78.6136,0.561421,0.434868,12.7757,0.838744,12.7584,0.0749383,0.000185425,0.00018945,0,22.3221,0.00541143,0.86005,1.01708,31.875,6.87445,
20,224.579,1776.14,443.006,0.126442,109.883,57.9695,41.1795,4.40908,99.0204,5.28182,287.902,305.027,0,300.262,3.83677,51.6242,109.853,252.083,147.806,121.61,38.7375,33.9655,2.98091,75.1267,3.76445,238.247,312.018,0,214.943,3.08712,40.3079,122.082,209.585,77.6648,0.561421,0.848806,12.7757,0.838744,12.7584,0.0749383,0.000185425,0.00018945,0,22.3221,0.00541143,0.86005,1.01708,31.875,6.87445,
21,224.579,4694.56,39641,0.0478382,129.309,55.5382,41.4799,4.38228,97.5494,5.34699,299.881,365.784,0,307.831,3.82572,51.5768,129.258,250.145,2952.65,158.641,37.579,33.9917,3.01269,71.0686,3.67031,280.337,511.169,0,223.651,3.11842,39.4396,157.633,198.01,39441.5,0.561421,0.848806,14.3567,0.838744,12.7584,0.0749383,0.000185425,0.00018945,0,22.3221,0.00541143,0.780789,1.01708,31.875,6.87445,
22,224.579,1990.15,1535.93,0.112846,132.992,57.3369,40.45,4.35599,96.4651,5.18221,348.755,395.95,0,313.056,3.79891,50.5564,132.942,256.173,152.131,169.219,39.2329,33.6228,3.00818,70.0251,3.68608,620.16,803.831,0,220.748,3.11033,39.666,169.131,203.388,2192.33,0.561421,0.848806,14.3567,0.838744,12.7584,0.0749383,0.000185425,0.00018945,0,22.3221,0.00541143,0.86005,1.01708,31.875,7.69375,
23,224.579,1877.72,1657.94,0.119602,105.691,53.8948,42.886,4.47844,92.9197,5.5897,342.8,379.837,0,304.287,3.93362,50.1219,105.654,237.712,147.916,115.192,39.1271,33.7258,3.02094,70.0495,3.71378,821.83,878.552,0,216.148,3.12954,39.5463,117.335,193.671,77.7334,0.561421,0.848806,14.3567,0.838744,12.2266,0.0749383,0.000185425,0.00018945,0,22.3221,0.00541143,0.86005,1.01708,31.875,7.69375,
24,224.579,1800.71,832.387,0.124717,112.337,55.7471,41.3549,4.61077,89.3485,5.27746,303.269,339.25,0,295.286,4.06493,47.0865,112.291,243.681,147.1,128.013,38.2961,33.7632,3.38041,69.0648,3.68044,414.257,460.618,0,208.318,3.54121,39.31,126.896,196.255,77.6127,0.561421,0.848806,14.3567,0.838744,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.00541143,0.86005,1.01708,31.875,7.69375,
25,224.579,1751.84,556.201,0.128196,103.227,54.1366,41.4943,4.56649,91.6118,5.29253,284.944,339.188,0,295.869,4.00773,48.4519,103.191,228.984,146.87,107.914,38.3505,33.3711,3.12167,69.8429,3.59797,237.805,346.345,0,206.487,3.25,39.257,108.512,192.442,79.6318,0.60029,0.848806,14.3567,0.838744,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.00541143,0.934079,1.17852,31.875,7.69375,
26,224.579,1926.82,1832.29,0.116554,116.776,51.8381,41.5964,4.56053,89.4296,5.30804,339.058,428.654,0,299.031,3.99574,47.1237,116.729,231.466,151.253,138.9,38.0692,33.6143,3.07947,69.3411,3.61046,724.196,1089.1,0,208.213,3.21586,38.8734,135.864,191.102,80.5701,0.60029,0.848806,14.3567,0.838744,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.00541143,0.934079,1.17852,31.875,7.69375,
27,224.579,1798.22,773.872,0.12489,114.795,55.7226,41.2697,4.71492,91.5427,5.19109,287.147,351.69,0,299.538,4.15952,48.9298,114.768,229.991,148.758,139.791,39.1321,33.4982,3.15465,72.0955,3.60288,261.005,430.373,0,205.48,3.26747,40.9965,139.985,190.811,79.0114,0.60029,0.852603,14.3567,0.855663,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.00541143,0.934079,1.17852,31.4679,7.69375,
28,224.579,1968.03,1991.78,0.114114,115.404,54.0188,40.7679,4.68535,88.6889,5.14492,379.955,436.783,0,291.358,4.1067,46.9581,115.358,236.744,148.055,145.703,39.7224,33.5196,3.09275,69.4886,3.60867,925.669,1052.4,0,213.535,3.22168,38.9236,145.499,193.807,80.3534,0.60029,0.247854,14.3567,0.885637,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.00541143,0.719664,1.17852,31.7515,7.69375,
29,224.579,1715.73,603.836,0.130894,117.921,54.1678,40.458,4.47248,92.8468,5.02017,261.483,315.057,0,274.747,3.91203,48.4002,117.873,233.951,145.418,152.009,37.684,33.5116,2.95812,70.0324,3.62464,238.414,333.569,0,196.42,3.05294,38.7222,151.515,192.112,77.6357,0.60029,0.0912216,14.3567,0.771309,12.2437,0.0651918,0.000185425,0.00018945,0,22.3221,0.00541143,0.719664,1.17852,31.0926,7.69375,
30,224.579,1737.59,690.743,0.129247,112.197,53.6585,40.3902,4.50431,91.6812,5.09459,275.651,337.599,0,279.395,3.92496,48.3393,112.171,225.743,147.243,122.72,37.8209,31.1142,2.9359,70.1441,3.5137,238.052,427.098,0,196.047,3.0479,39.3796,123.213,187.117,76.9453,0.60029,0.852603,14.3567,0.885637,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.00541143,0.719664,1.17852,31.875,7.69375,
31,224.579,1683.8,539.28,0.133377,110.635,54.2281,41.0606,4.63064,88.0227,5.26897,257.569,311.649,0,280.337,4.06533,46.7115,110.599,222.063,146.958,118.704,38.1776,30.6888,2.99331,66.4899,3.53472,208.934,310.072,0,195.092,3.08089,37.5861,118.748,185.221,76.5594,0.60029,0.852603,14.3567,0.781187,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.00541143,0.719664,1.17852,31.875,7.69375,
32,224.579,1817.48,1066.44,0.123566,120.973,54.9363,39.5449,4.71978,89.4867,5.13182,287.388,355.64,0,285.72,4.16733,46.4849,120.922,236.075,166.294,153.469,38.8827,30.449,3.2931,66.6434,3.45732,304.461,475.659,0,195.496,3.44235,36.8481,151.58,196.69,308.212,0.60029,0.852603,14.3567,0.790908,12.2437,0.0564502,0.000185425,0.00018945,0,22.3221,0.00541143,0.719664,1.17852,31.875,7.69375,
33,224.579,1620.57,439.733,0.13858,105.948,51.7235,40.3667,4.45588,86.763,5.23698,254.046,286.217,0,267.86,3.91326,45.3726,105.914,214.444,148.31,112.307,37.9534,30.1436,2.93187,65.8295,3.42934,198.125,259.086,0,190.501,3.01919,36.4125,113.927,187.447,79.1433,0.60029,0.852603,14.3567,0.790908,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.00541143,0.719664,1.17852,31.6473,7.69375,
34,224.579,1612.28,489.493,0.139293,104.087,51.0559,40.0668,4.44014,87.4254,5.13008,247.76,302.707,0,256.031,3.89412,46.88,104.06,213.463,145.282,115.231,38.653,29.7945,2.9385,67.5654,3.39188,192.37,302.173,0,183.223,3.03977,37.7624,115.248,177.148,78.0129,0.60029,0.0261162,14.3567,0.790908,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.00541143,0.719664,1.17852,31.875,7.69375,
35,224.579,1658.12,698.791,0.135442,112.513,50.7632,40.131,4.5985,87.755,5.12852,251.557,314.135,0,265.985,4.05663,46.0698,112.486,212.558,150.383,131.154,36.6755,29.4404,2.9467,65.0685,3.42828,220.36,331.227,0,198.027,3.04332,37.0249,130.518,168.856,94.4645,0.60029,0.852603,14.3567,0.790908,12.2437,0.0615005,0.000185425,0.00018945,0,22.3221,0.00541143,0.719664,1.17852,31.875,7.69375,
36,224.579,1629.83,568.326,0.137793,104.882,52.9573,42.0179,4.65414,89.8598,5.54815,242.724,302.947,0,259.557,4.12708,48.6642,104.867,221.912,145.108,115.395,37.9749,31.1789,3.24844,66.6146,3.94325,220.241,312.802,0,180.882,3.36589,38.1846,116.27,213.753,78.7383,0.60029,0.852603,11.517,0.790908,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.00541143,0.719664,1.17852,31.875,7.69375,
37,224.579,1625.52,533.383,0.138158,113.468,52.6232,39.7043,4.47382,93.4182,5.02329,239.773,309.139,0,248.335,3.93781,48.9281,113.45,210.723,142.526,120.306,38.1015,29.4238,2.94103,73.2855,3.39786,191.027,283.943,0,176.96,3.03494,39.0574,119.951,170.574,73.7135,0.60029,0.852603,14.3567,0.711586,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.00541143,0.719664,1.17852,31.2864,7.69375,
38,224.579,1638.93,1029.5,0.137028,101.313,50.524,39.9392,4.49847,86.3844,5.12464,259.869,326.088,0,258.833,3.9996,45.6457,101.298,209.369,146.046,103.447,36.822,29.3327,2.97545,68.4444,3.34183,402.188,562,0,180.962,3.04985,38.3154,103.361,170.798,72.8849,0.60029,0.307199,14.3567,0.644299,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.00541143,0.719664,1.17852,31.875,7.69375,
39,224.579,1663.01,1073.14,0.135044,122.774,50.6847,39.1025,4.57218,89.8579,4.90529,262.439,302.951,0,257.571,4.05776,46.8534,122.738,210.285,144.221,146.221,35.4954,29.257,2.96895,68.7369,3.30858,533.145,436.997,0,182.953,3.03384,37.6612,143.291,167.198,72.7395,0.60029,0.307199,16.0406,0.644299,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.00541143,0.719664,1.17852,31.875,7.69375,
40,224.579,1663.47,846.409,0.135007,111.088,50.8916,39.9783,4.59976,87.3384,5.09585,259.815,338.198,0,254.084,4.06851,46.2777,111.059,204.427,146.547,124.47,35.1628,29.2539,2.97743,68.8349,3.30187,309.329,467.948,0,175.451,3.0478,37.3583,124.652,163.178,72.804,0.60029,0.307199,16.2859,0.644299,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.00541143,0.719664,1.17852,31.875,7.69375,
41,224.579,1888.77,2388.03,0.118902,121.35,50.9276,39.6714,4.55675,81.7941,5.08829,380.966,421.035,0,259.727,4.04565,43.2355,121.314,211.135,143.925,152.722,36.6835,29.2885,2.99363,67.0043,3.29919,1151.14,1080.23,0,173.265,3.06543,37.4511,151.042,166.842,71.5825,0.60029,0.307199,16.2859,0.644299,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.00541143,0.719664,1.17852,31.1512,7.69375,
42,224.579,1581.26,709.683,0.142025,99.4327,49.4085,39.6562,4.57216,84.3087,4.91903,240.783,307.042,0,256.113,4.09623,44.566,99.4098,199.181,147.77,98.4716,35.0863,29.056,2.96923,66.2803,3.32325,340.054,433.526,0,183.454,3.01947,36.7739,99.334,151.84,72.7426,0.60029,0.307199,16.5211,0.644299,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.0260194,0.719664,1.10733,31.875,7.69375,
43,224.579,1620.21,1043.06,0.138611,111.152,49.9437,40.5543,4.40211,83.9092,5.13067,260.813,312.447,0,247.397,3.92505,44.5063,111.125,195.931,148.975,117.694,35.7473,29.4567,2.97357,66.8543,3.34141,464.442,506.689,0,169.926,3.03145,36.7815,115.678,151.344,71.0978,0.60029,0.307199,16.5211,0.644299,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.0599419,0.719664,1.17852,31.875,7.69375,
44,224.579,1548.47,511.507,0.145033,100.481,48.9245,40.667,4.49524,84.1863,5.21071,235.537,291.56,0,243.446,4.00128,44.319,100.478,195.434,149.733,102.889,34.3358,28.9623,2.9177,70.7591,3.33475,205.777,299.217,0,168.568,2.984,38.0827,102.725,150.005,73.1685,0.60029,0.307199,16.5211,0.644299,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.0599419,0.719664,1.17852,31.3539,7.69375,
45,224.579,1560.59,626.963,0.143907,117.824,49.098,40.0675,4.52204,83.4505,5.19715,227.395,279.338,0,236.815,4.03242,44.5592,117.83,203.472,146.986,185.115,34.6824,29.0959,2.9508,67.728,3.37381,189.981,290.374,0,164.033,3.01368,36.9067,182.9,172.324,71.4579,0.60029,0.307199,10.3218,0.644299,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.0599419,0.719664,1.17852,31.8722,7.69375,
46,224.579,1584.6,685.713,0.141726,108.135,47.8002,40.1742,4.4228,83.3428,5.25053,246.492,311.479,0,234.447,3.93053,43.7638,108.125,197.276,149.966,133.478,34.6926,28.9744,2.93624,66.4445,3.42487,244.105,359.306,0,170.768,3.00966,36.3403,133.997,181.109,76.6073,0.60029,0.195685,10.6988,0.644299,12.2437,0.0749383,0.000185425,0.00018945,0,22.177,0.0599419,0.719664,1.17852,31.9759,7.69375,
47,224.579,1561.53,616.826,0.14382,102.822,46.4132,41.2562,4.44998,85.4293,5.36094,237.272,316.676,0,234.168,3.9965,44.0173,102.802,186.609,150.253,97.2887,33.4196,29.2261,2.89092,67.4544,3.26014,206.733,389.452,0,166.161,2.98457,36.0581,97.7029,151.041,72.768,0.60029,0.307199,16.5211,0.644299,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.0599419,0.719664,1.17852,31.9759,7.69375,
48,224.579,1660.26,1844,0.135268,107.83,47.0466,40.408,4.43136,82.7867,5.13781,316.496,334.444,0,229.766,3.95737,43.3954,107.804,187.495,149.259,102.096,33.4849,29.0912,2.88346,67.2866,3.2747,994.975,777.892,0,159.205,2.96235,35.3477,101.979,147.75,71.407,0.60029,0.307199,16.5211,0.644299,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.0599419,0.719664,1.17852,31.4037,7.69375,
49,224.579,1553.19,1113.31,0.144592,100.48,46.7854,43.027,4.51287,82.2162,5.47231,241.046,315.118,0,231.057,4.00544,42.9479,100.464,187.038,149.017,94.7764,33.9161,33.4919,2.9096,65.5907,3.36897,389.254,724.382,0,155.95,2.98586,35.2928,94.6742,150.619,73.0362,0.60029,0.307199,16.5211,0.644299,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.0599419,0.719664,1.17852,31.4037,7.69375,
50,224.579,1484.91,467.722,0.151241,100.801,45.7704,40.9676,4.32161,83.4985,5.3325,231.422,275.503,0,217.87,3.83874,43.0927,100.78,183.378,148.331,98.859,33.3382,29.0597,2.92492,66.5544,3.23713,215.934,273.035,0,154.821,3.00487,35.1688,98.7083,150.399,71.5254,0.60029,0.307199,16.5211,0.644299,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.0599419,0.719664,1.17852,31.4037,7.69375,
51,224.579,1521.21,581.53,0.147632,109.597,47.106,41.1017,4.43084,85.6449,5.27436,229.122,283.828,0,220.211,3.96363,44.0275,109.574,190.116,147.208,113.717,33.8963,29.5815,3.05567,69.406,3.37763,227.143,327.569,0,152.418,3.15098,35.8184,113.618,151.89,67.571,0.60029,0.307199,16.5211,0.644299,12.2437,0.0749383,0.000185425,0.00018945,0,22.3221,0.0599419,0.719664,1.17852,31.4037,7.69375,
