Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.front.side_view_swing_arm_angle_l.avg,Steering.front.ackerman_angle.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_top_view_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,2in Heave.front.rocker_coil_over_angle_l.avg,2in Heave.front.rocker_p_rod_angle_l.avg,2in Heave.front.p_rod_length_l.avg,2in Heave.front.coil_over_length_l.avg,2in Heave.front.tie_rod_angle_top_view_l.avg,2in Heave.front.toe_angle_l.avg,2in Heave.front.side_view_swing_arm_angle_l.avg,2in Heave.front.roll_center_gnd.z.avg,2in Heave.front.motion_ratio_heave_l.avg,Roll.front.side_view_swing_arm_angle_l.std_dev,Steering.front.ackerman_angle.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_top_view_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,2in Heave.front.rocker_coil_over_angle_l.std_dev,2in Heave.front.rocker_p_rod_angle_l.std_dev,2in Heave.front.p_rod_length_l.std_dev,2in Heave.front.coil_over_length_l.std_dev,2in Heave.front.tie_rod_angle_top_view_l.std_dev,2in Heave.front.toe_angle_l.std_dev,2in Heave.front.side_view_swing_arm_angle_l.std_dev,2in Heave.front.roll_center_gnd.z.std_dev,2in Heave.front.motion_ratio_heave_l.std_dev,Roll.front.side_view_swing_arm_angle_l.best,Steering.front.ackerman_angle.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_top_view_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,2in Heave.front.rocker_coil_over_angle_l.best,2in Heave.front.rocker_p_rod_angle_l.best,2in Heave.front.p_rod_length_l.best,2in Heave.front.coil_over_length_l.best,2in Heave.front.tie_rod_angle_top_view_l.best,2in Heave.front.toe_angle_l.best,2in Heave.front.side_view_swing_arm_angle_l.best,2in Heave.front.roll_center_gnd.z.best,2in Heave.front.motion_ratio_heave_l.best,
11,487.254,2157.76,623.031,0.225815,80.6419,133.501,39.5263,4.39405,109.294,6.67237,252.713,283.17,0,410.345,3.69673,54.4156,80.6486,434.759,263.983,113.609,83.364,69.9714,2.72733,78.6603,4.6953,216.1,315.325,0,269.067,2.8082,46.2433,113.783,369.807,154.487,0.797227,1.34025,11.7444,0.739502,10.242,0.0572073,0.000377273,0.000434748,0,13.3946,0.0522689,0.7395,1.75509,31.3363,7.84367,
12,487.254,2197.78,1099.15,0.221703,88.803,131.823,40.3356,4.40107,109.396,6.53689,256.083,324.247,0,401.569,3.70761,55.0364,88.8028,418.373,268.661,129.565,83.7147,70.0533,2.7704,77.3298,4.52043,268.778,713.238,0,263.172,2.84406,46.1153,127.951,352.257,158.451,0.797227,1.34025,12.0627,0.739502,10.242,0.0572073,0.000377273,0.000434748,0,13.3946,0.0522689,0.7395,1.75509,31.3363,7.84367,
13,487.254,2175.29,744.421,0.223995,94.4652,130.426,39.9496,4.36733,107.972,6.35439,249.015,316.222,0,399.914,3.67806,53.9483,94.463,407.591,266.926,140.509,82.3839,69.87,2.74697,77.3218,4.39526,209.823,420.753,0,261.575,2.8218,45.339,139.915,343.087,156.079,0.797227,1.34025,12.0627,0.739502,11.1158,0.0572073,0.000377273,0.000434748,0,13.3946,0.0522689,0.7395,1.75509,31.3363,7.84367,
14,487.254,2183.33,820.858,0.22317,95.758,130.751,39.8313,4.37754,108.355,6.25376,253.029,316.431,0,399.775,3.69983,53.5417,95.7564,407.53,268.245,149.128,83.1854,69.8832,2.74256,77.8045,4.36829,256.3,423.5,0,262.047,2.81274,45.1088,148.985,335.554,154.818,0.797227,1.34025,12.0627,0.739502,11.1158,0.0572073,0.000377273,0.000434748,0,13.3946,0.0522689,0.7395,1.75509,31.3363,7.84367,
15,487.254,2125.37,622.271,0.229256,90.696,129.221,40.7953,4.36734,106.946,6.29072,242.783,298.738,0,391.725,3.70199,53.4977,90.6955,395.27,270.646,126.889,82.3519,70.2832,2.75976,77.1486,4.34312,203.335,333.932,0,259.48,2.81739,45.3259,127.418,335.056,155.867,0.797227,1.34025,12.0627,0.739502,11.1158,0.0572073,0.000377273,0.000434748,0,13.3946,0.0522689,1.30866,1.75509,31.3363,7.84367,
16,487.254,2368.36,4358.62,0.205735,97.3361,129.211,40.7662,4.4386,104.999,6.23585,249.361,327.132,0,399.915,3.75958,52.778,97.3297,393.238,461.855,140.18,82.0086,70.299,2.7379,75.8995,4.3492,247.738,510.75,0,262.625,2.798,45.0983,140.036,332.305,3995.79,0.797227,1.34025,12.0627,0.739502,11.1158,0.0572073,0.000377273,0.000434748,0,13.3946,0.0522689,1.30866,1.75509,31.3363,7.84367,
17,487.254,2130.44,723.126,0.22871,98.714,126.116,41.9244,4.40493,104.087,6.3319,238.714,296.242,0,392.1,3.73631,52.5118,98.7712,391.668,275.121,193.128,82.5521,71.2687,2.73973,76.1014,4.37497,203.506,345.979,0,260.037,2.80285,44.7243,193.8,332.471,235.621,0.797227,1.34025,12.0627,0.739502,11.1158,0.0572073,0.000377273,0.000434748,0,13.3946,0.0522689,1.30866,1.75509,31.3363,7.84367,
18,487.254,2154.35,896.282,0.226172,94.9568,127.609,41.5909,4.40844,104.15,6.23759,247.685,325.869,0,386.427,3.73693,52.7135,94.9526,389.608,274.405,130.96,81.9966,71.1714,2.76456,77.0699,4.36621,254.855,520.671,0,259.356,2.82264,44.8168,131.293,330.59,161.299,0.797227,1.34025,12.0627,0.739502,11.1158,0.0572073,0.000377273,0.000434748,0,13.3946,0.0522689,1.30866,1.75509,31.1038,7.84367,
19,487.254,2088.12,626.821,0.233346,88.7705,127.304,41.827,4.34399,102.268,6.28109,236.886,292.221,0,388.683,3.67282,51.794,88.767,382.486,272.818,117.274,81.59,71.11,2.75698,75.4677,4.32918,203.652,357.226,0,257.804,2.82096,44.463,118.035,332.423,156.782,0.797227,1.34025,12.0627,0.739502,11.1158,0.0572073,0.000377273,0.000434748,0,13.3946,0.0522689,1.30866,1.75509,31.1038,7.84367,
20,487.254,2136.01,1108.93,0.228115,99.2637,125.902,41.7294,4.30885,105.404,6.24323,242.361,302.241,0,391.918,3.64173,53.1052,99.2545,384.862,275.773,153.045,81.5796,71.0769,2.73843,75.02,4.33284,371.666,643.877,0,260.314,2.80273,44.5415,151.316,329.866,157.504,0.797227,1.34025,12.0627,0.739502,11.1158,0.0572073,0.000377273,0.000434748,0,13.3946,0.0522689,1.30866,1.75509,31.1038,7.84367,
21,487.254,2087.73,651.862,0.23339,95.815,126.205,41.3847,4.32508,103.977,6.22289,229.704,283.672,0,387.387,3.66391,52.4495,95.8075,379.618,277.497,139.305,82.3789,70.5653,2.74834,74.1552,4.26015,191.13,349.348,0,256.339,2.81679,44.4949,139.69,327.711,157.935,0.797227,1.34025,12.0627,0.739502,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0522689,1.30866,1.75509,31.1038,7.84367,
22,487.254,2102.71,730.822,0.231727,93.2382,127.476,46.1877,4.32793,103.686,6.13883,232.635,294.513,0,394.428,3.66476,52.5371,93.2405,372.126,278.515,150.144,83.1707,127.336,2.88902,73.2049,4.2868,204.157,382.087,0,268.09,2.97513,44.4371,150.4,324.39,159.01,0.797227,1.34025,8.07424,0.704595,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0522689,1.30866,1.75509,30.131,7.84367,
23,487.254,2122.87,1219.04,0.229526,95.3778,124.689,42.5232,4.31092,102.287,6.09855,240.442,325.8,0,387.176,3.6506,52.7451,95.3757,361.575,280.823,135.08,82.0925,71.1595,2.77521,73.2965,4.18328,300.897,765.175,0,256.436,2.83675,44.5899,134.652,312.907,178.973,0.797227,1.34025,12.0627,0.739502,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0522689,0.677386,1.75509,31.1038,11.374,
24,487.254,2056.81,604.164,0.236899,91.7772,126.859,42.4483,4.28106,102.572,6.09258,221.811,282.204,0,391.407,3.61123,52.8125,91.7745,359.037,280.119,120.026,81.2518,70.814,2.75586,73.6858,4.12195,182.355,331.8,0,257.363,2.82545,44.7219,120.277,310.563,167.727,0.797227,1.34025,12.0627,0.739502,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0522689,0.677386,1.75509,31.1038,11.374,
25,487.254,2062.17,703.869,0.236282,101.839,125.125,42.2597,4.32647,104.292,6.06429,220.575,284.679,0,382.083,3.67164,53.641,101.895,354.221,277.498,188.319,81.8574,70.3775,2.81277,73.6224,4.05603,176.571,326.251,0,254.058,2.89097,44.7126,188.081,306.714,158.959,0.797227,1.34025,12.0627,0.739502,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0522689,0.677386,1.75509,31.1038,11.374,
26,487.254,2177.36,1685.26,0.223782,94.4125,124.441,41.7097,4.27385,105.234,5.9473,254.393,338.037,0,388.516,3.61422,54.5159,94.4063,350.924,316.939,124.579,80.9945,69.9721,2.69045,74.6637,3.97099,469.316,853.434,0,259.165,2.74123,45.868,124.817,301.658,796.246,0.797227,1.34025,12.0627,0.739502,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0522689,0.677386,1.75509,31.1038,11.374,
27,487.254,2052.99,717.382,0.237339,91.7297,123.859,41.9035,4.29059,103.721,5.93768,226.154,308.146,0,374.904,3.62839,53.9077,91.7264,345.616,277.465,113.314,80.3844,69.9406,2.7023,74.1933,3.9687,204.716,456.749,0,254.099,2.75531,45.5148,113.517,300.791,164.416,0.797227,3.09441,12.0627,0.739502,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0522689,0.677386,1.75509,31.1038,11.374,
28,487.254,2050.69,693.654,0.237605,98.9702,122.47,41.9489,4.25295,103.648,5.92203,228.303,296.009,0,372.998,3.5971,53.6592,98.9639,345.275,274.671,134.554,79.9142,69.9675,2.69319,73.8666,3.93819,203.108,358.269,0,251.441,2.74604,45.3455,133.419,296.787,155.486,0.797227,3.09441,12.0627,0.739502,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.75509,31.0823,11.374,
29,487.254,2017.4,645.391,0.241526,97.7308,122.437,42.2405,4.23392,102.408,5.87846,219.808,280.897,0,370.848,3.57926,52.9385,97.7894,340.813,275.795,178.816,79.9157,70.316,2.68667,74.1515,3.91419,179.771,303.228,0,259.13,2.7388,45.4395,179.917,293.625,156.335,0.797227,3.09441,12.0627,0.739502,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.75509,31.0823,11.374,
30,487.254,2003.49,562.483,0.243202,94.1072,121.468,41.8643,4.23978,102.499,5.82211,219.506,282.743,0,366.011,3.59142,53.1871,94.101,334.562,279.792,129.816,79.9406,69.7125,2.70547,74.4523,3.84385,174.735,317.57,0,246.081,2.7562,45.5207,129.985,288.414,159.602,0.797227,3.09441,12.0627,0.739502,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.75509,31.0823,11.374,
31,487.254,2045.51,783.695,0.238207,103.091,121.693,41.5824,4.2131,101.941,5.77587,229.747,306.23,0,363.991,3.56698,52.9351,103.087,331.444,276.208,150.226,79.1713,69.6398,2.71682,73.3998,3.8043,229.825,438.301,0,249.197,2.76533,44.6916,149.179,286.323,154.989,0.797227,3.09441,12.0627,0.739502,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.75509,28.56,11.374,
32,487.254,2023.3,685.831,0.240822,104.167,121.43,42.0686,4.24071,101.488,5.86009,220.869,279.618,0,370.227,3.59175,52.9082,104.163,336.607,276.061,162.746,79.3775,70.1916,2.69768,73.8264,3.88609,185.922,324.112,0,248.381,2.75458,44.4454,162.564,290.965,155.813,0.797227,3.09441,10.0763,0.592741,11.6618,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.75509,30.208,11.374,
33,487.254,2065.3,1122.05,0.235924,108.959,119.533,41.8668,4.25087,100.651,5.84438,229.068,313.722,0,367.347,3.60602,52.3985,108.957,333.898,275.198,182.288,78.848,69.705,2.69815,73.2577,3.8152,309.427,695.82,0,250.542,2.74795,44.4468,181.607,286.934,154.843,0.797227,3.09441,9.00902,0.739502,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.75509,31.1038,11.374,
34,487.254,1981.55,525.056,0.245896,95.049,118.442,41.9812,4.23847,102.806,5.74091,216.343,277.779,0,366.545,3.58939,53.1236,95.0453,325.097,275.766,118.132,78.5372,69.6454,2.69251,73.7937,3.78149,165.923,278.885,0,248.518,2.74317,44.4444,118.821,280.446,156.839,0.797227,3.09441,12.0627,0.739502,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.75509,31.1038,11.374,
35,487.254,2000.88,614.063,0.24352,101.789,120.154,42.2018,4.26901,102.774,5.75652,213.377,279.18,0,366.249,3.61803,52.9659,101.803,327.242,279.5,160.5,79.5656,69.8202,2.72414,74.1011,3.80226,176.173,312.568,0,251.635,2.7897,44.5605,160.647,279.118,156.34,0.797227,3.09441,3.80508,0.739502,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.75509,31.1038,11.374,
36,487.254,1983.31,580.209,0.245677,92.3794,118.862,42.0202,4.29609,100.681,5.70821,217.608,286.502,0,362.732,3.63878,52.1489,92.3786,323.452,280.903,111.246,78.2286,69.6347,2.69717,73.394,3.78315,191.386,323.661,0,244.828,2.7514,44.5751,111.695,278.142,157.985,0.797227,3.09441,12.0627,0.747269,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.75509,31.1038,11.374,
37,487.254,1973.8,625.968,0.246862,93.8125,118.544,42.2687,4.3085,101.531,5.78397,213.671,284.969,0,356.005,3.65405,52.6485,93.8108,319.48,283.31,117.886,78.9991,69.5378,2.8099,73.8059,3.76208,174.446,346.538,0,256.39,2.88595,44.5014,117.625,279.172,190.794,0.797227,3.09441,12.0627,0.747269,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.75509,31.1038,11.374,
38,487.254,1940.12,530.214,0.251147,90.7824,117.297,42.046,4.27222,100.913,5.68842,211.492,278.26,0,357.655,3.62587,52.4281,90.7844,309.114,275.759,103.309,78.1392,69.234,2.70154,72.6468,3.69179,176.472,330.487,0,245.24,2.75164,44.5091,103.537,275.01,156.016,0.797227,3.09441,12.0627,0.747269,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.75509,31.1038,11.374,
39,487.254,1939.37,511.824,0.251244,96.4649,117.698,41.7842,4.26422,101.232,5.56419,208.541,281.635,0,347.671,3.62401,52.9497,96.4597,302.648,278.832,116.281,78.0977,68.7919,2.68431,72.7818,3.64927,154.838,297.928,0,241.918,2.73001,44.6426,115.28,265.806,157.046,0.797227,3.56293,12.0627,0.747269,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.75509,31.1038,11.374,
40,487.254,1963,624.472,0.24822,97.2849,116.934,42.4272,4.3299,99.5167,5.67618,217.501,297.54,0,347.488,3.6711,53.3138,97.2846,298.791,281.24,119.348,77.9768,68.8046,2.72434,72.063,3.6435,188.356,359.733,0,238.572,2.77211,44.6794,119.223,263.799,158.445,0.797227,3.56293,12.0627,0.747269,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.75509,31.1038,11.374,
41,487.254,1989.3,765.923,0.244938,107.321,118.306,41.7793,4.2648,101.449,5.68084,214.777,287.59,0,352.12,3.61108,53.3625,107.315,312.15,279.575,168.575,79.1433,68.8588,2.70456,72.5005,3.79131,206.32,362.449,0,239.577,2.75349,44.7348,168.501,276.548,161.041,0.797227,3.56293,8.44703,0.747269,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.75509,31.1038,11.374,
42,487.254,1934.59,558.776,0.251865,99.3509,114.472,42.1179,4.29928,98.8467,5.63103,209.752,276.616,0,350.845,3.64649,52.3532,99.3635,299.106,278.188,138.168,78.8218,68.7817,2.70091,72.6087,3.65982,163.433,292.909,0,239.918,2.7464,44.8754,138.975,266.88,156.329,0.797227,3.28807,11.3949,0.645048,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.75509,31.1038,11.374,
43,487.254,1945.48,620.647,0.250454,101.82,115.328,42.3772,4.26046,98.1216,5.63843,210.772,291.53,0,345.356,3.59905,52.0979,101.811,295.165,277.604,124.102,78.7257,68.7755,2.70759,72.4781,3.65547,192.872,371.682,0,238.233,2.76172,44.3993,123.625,262.835,155.034,0.797227,3.28807,12.0627,0.747269,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.75509,31.1038,11.374,
44,487.254,1969.5,1123.71,0.247401,96.8261,115.768,38.5484,4.22998,96.5746,5.58616,228.757,316.248,0,342.359,3.5785,51.1261,96.8196,293.093,279.982,109.957,77.9269,33.3878,2.68841,71.698,3.6018,410.356,664.828,0,236.183,2.74279,44.0373,110.28,262.838,176.504,0.89683,3.28807,12.0627,0.747269,11.7259,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.75509,31.1038,11.374,
45,487.254,1932.45,586.612,0.252143,104.014,114.495,38.6761,4.33363,98.798,5.61591,206.008,288.782,0,342.128,3.67557,52.2033,104.007,290.765,278.948,128.951,77.5281,33.0556,2.72567,72.3001,3.58224,162.416,331.796,0,233.295,2.77747,44.2934,128.812,261.64,157.888,0.89683,1.36753,12.0627,0.747269,12.0456,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.75509,31.1038,11.374,
46,487.254,1959.94,875.46,0.248607,100.811,117.479,38.3112,4.32603,96.5034,5.53998,218.951,309.628,0,338.205,3.67111,51.1629,100.802,289.761,284.788,121.63,79.3904,32.9069,2.86777,71.7077,3.54944,265.152,528.213,0,229.681,2.95287,44.1405,121.751,259.679,169.422,0.89683,3.28807,12.0627,0.747269,12.0456,0.0572073,0.000377273,0.000434748,0,13.3946,0.0233044,0.677386,1.88333,31.1038,11.374,
47,487.254,1946.42,734.692,0.250333,97.5663,114.117,38.377,4.2596,96.068,5.5175,221.962,307.591,0,340.164,3.61339,50.6669,97.5606,286.777,282.181,111.744,77.3231,32.8563,2.72681,71.4412,3.55909,220.222,428.172,0,230.8,2.77182,44.0319,111.871,257.827,172.548,0.89683,3.28807,12.0627,0.747269,12.0456,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.88333,31.1038,11.374,
48,487.254,1900.4,530.029,0.256396,95.7213,114.27,38.9162,4.19045,96.4851,5.62837,204.582,286.102,0,333.993,3.54754,51.2602,95.7191,284.126,285.855,106.353,76.8371,32.9519,2.68315,70.9123,3.56142,165.776,342.718,0,230.337,2.7397,43.1476,106.408,257.866,165.018,0.89683,3.28807,12.0627,0.747269,12.0456,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.88333,31.1038,11.374,
49,487.254,1910.84,562.475,0.254995,97.7682,112.724,38.8258,4.28286,96.9559,5.61521,202.15,294.568,0,335.463,3.63944,51.002,97.7648,288.075,282.007,116.143,77.7138,33.0271,2.69455,71.0143,3.57473,151.363,357.031,0,227.691,2.74865,43.0904,115.867,256.993,155.174,0.89683,3.28807,12.0627,0.747269,12.0456,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.88333,31.1038,11.374,
50,487.254,1962.07,1258.86,0.248337,97.4517,111.346,39.5512,4.2361,95.3758,5.62033,215.587,295.362,0,339.734,3.59063,50.4694,97.4509,284.87,321.42,107.21,76.6453,34.4664,2.69006,71.4912,3.54483,214.792,389.422,0,230.649,2.74305,43.4682,107.068,251.923,814.053,0.89683,3.28807,12.0627,0.747269,12.0456,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.88333,31.1038,11.374,
51,487.254,1942.12,790.316,0.250888,103.478,110.569,39.2872,4.21508,96.1151,5.70225,212.621,313.078,0,333.726,3.58946,51.0607,103.478,281.52,283.679,130.928,75.8528,32.9639,2.68244,70.92,3.49682,185.25,459.425,0,227.959,2.72506,42.9795,130.031,252.03,181.733,0.89683,3.28807,12.0627,0.747269,12.0456,0.0572073,0.000377273,0.000434748,0,13.3946,0.0239286,0.677386,1.88333,31.1038,11.374,
