Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.front.side_view_swing_arm_angle_l.avg,Steering.front.ackerman_angle.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_top_view_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,2in Heave.front.rocker_coil_over_angle_l.avg,2in Heave.front.rocker_p_rod_angle_l.avg,2in Heave.front.p_rod_length_l.avg,2in Heave.front.coil_over_length_l.avg,2in Heave.front.tie_rod_angle_top_view_l.avg,2in Heave.front.toe_angle_l.avg,2in Heave.front.side_view_swing_arm_angle_l.avg,2in Heave.front.roll_center_gnd.z.avg,2in Heave.front.motion_ratio_heave_l.avg,Roll.front.side_view_swing_arm_angle_l.std_dev,Steering.front.ackerman_angle.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_top_view_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,2in Heave.front.rocker_coil_over_angle_l.std_dev,2in Heave.front.rocker_p_rod_angle_l.std_dev,2in Heave.front.p_rod_length_l.std_dev,2in Heave.front.coil_over_length_l.std_dev,2in Heave.front.tie_rod_angle_top_view_l.std_dev,2in Heave.front.toe_angle_l.std_dev,2in Heave.front.side_view_swing_arm_angle_l.std_dev,2in Heave.front.roll_center_gnd.z.std_dev,2in Heave.front.motion_ratio_heave_l.std_dev,Roll.front.side_view_swing_arm_angle_l.best,Steering.front.ackerman_angle.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_top_view_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,2in Heave.front.rocker_coil_over_angle_l.best,2in Heave.front.rocker_p_rod_angle_l.best,2in Heave.front.p_rod_length_l.best,2in Heave.front.coil_over_length_l.best,2in Heave.front.tie_rod_angle_top_view_l.best,2in Heave.front.toe_angle_l.best,2in Heave.front.side_view_swing_arm_angle_l.best,2in Heave.front.roll_center_gnd.z.best,2in Heave.front.motion_ratio_heave_l.best,
203,487.254,1201.77,557.923,0.405447,80.1556,60.8219,37.2535,3.50844,63.3734,5.50568,185.255,245.787,0,157.206,2.94942,33.3,80.1818,106.87,139.603,69.9912,46.5877,9.03129,2.05386,46.5902,2.11936,236.469,340.301,0,116.117,1.98314,26.8681,70.2067,81.003,71.9373,1.07798,1.13642,19.6388,0.623367,12.3557,0.075781,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
204,487.254,1190.65,318.373,0.409236,80.5695,61.8955,37.0695,3.50511,62.9083,5.46359,177.49,242.471,0,156.913,2.95107,33.1183,80.5921,105.55,140.148,70.944,46.2979,8.92391,2.0587,46.3685,2.08946,122.71,223.949,0,115.762,1.98973,26.6962,70.8369,80.5222,72.5512,1.07798,1.13642,19.6388,0.623367,12.3557,0.075781,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
205,487.254,1190.82,442.606,0.409177,84.8312,62.4985,37.1405,3.48926,63.2016,5.52253,173.632,230.447,0,160.413,2.9305,33.2662,84.8567,108.16,140.427,111.842,47.5543,9.02019,2.03855,46.4702,2.17482,110.553,175.061,0,141.34,1.97318,26.977,111.342,100.258,73.9647,1.07798,1.13642,8.61178,0.623367,12.3557,0.075781,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
206,487.254,1185.97,311.612,0.410849,80.7921,63.0956,37.1769,3.51187,63.2329,5.48867,179.548,235.614,0,155.951,2.96635,33.1998,80.8152,105.659,138.917,70.7852,46.9799,8.93551,2.04041,46.633,2.095,122.823,210.658,0,115.172,1.97396,26.9452,71.2278,80.6538,72.867,1.07798,1.13642,19.6388,0.623367,12.3557,0.075781,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
207,487.254,1192.29,458.516,0.40867,89.9592,63.2117,37.907,3.52179,62.521,5.51328,172.347,224.95,0,156.401,2.96887,32.615,89.9967,110.396,139.985,154.125,48.5867,24.7012,2.04482,46.7198,2.22107,106.076,159.235,0,120.228,1.97903,26.5336,153.685,109.116,72.8383,1.07798,1.09047,4.93294,0.623367,12.3557,0.075781,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
208,487.254,1180.09,358.001,0.412896,80.9851,61.4018,37.1767,3.53139,61.9619,5.49979,176.79,237.46,0,153.701,2.97654,32.8948,81.006,105.433,139.271,72.5327,45.9439,8.95949,2.06258,45.1084,2.08111,136.286,232.405,0,111.584,1.99538,26.4478,72.4052,79.6394,72.938,1.07798,1.13642,19.6388,0.623367,12.3557,0.075781,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
209,487.254,1208.68,566.15,0.40313,87.5671,61.4215,37.0827,3.53232,61.0616,5.55347,184.208,239.523,0,155.083,2.97826,32.3539,87.6494,107.932,142.732,160.735,45.6962,8.93004,2.06571,44.8349,2.21845,172.805,219.794,0,118.722,1.9975,26.1734,161.882,110.101,115.5,1.07798,1.13642,11.3812,0.623367,10.186,0.075781,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
210,487.254,1175.7,340.886,0.414438,76.9496,60.7355,40.2568,3.49679,61.23,5.53769,176.115,239.121,0,156.867,2.9428,32.2049,76.976,103.513,139.753,68.9378,45.1821,69.5806,2.05838,44.7616,2.07632,130.339,214.935,0,122.056,1.99789,26.0736,68.8465,81.2863,73.0681,1.07798,1.13642,19.6388,0.623367,12.3557,0.075781,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
211,487.254,1184.52,987.28,0.411353,76.8081,61.1636,37.06,3.50464,60.4152,5.49142,187.654,244.302,0,152.749,2.94571,31.7968,76.8345,102.521,141.271,67.9307,45.3196,9.342,2.05047,44.5959,2.03472,485.264,518.305,0,109.165,1.98866,25.925,67.8386,79.2831,73.4546,1.07798,1.13642,19.6388,0.623367,12.3557,0.075781,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
212,487.254,1176.24,374.731,0.414246,79.251,61.56,37.0268,3.54067,60.815,5.49271,174.999,243.86,0,153.174,2.98284,32.1238,79.2753,102.442,139.702,76.4434,45.8691,8.79572,2.07789,44.5307,2.00834,132.118,236.26,0,109.962,2.01387,26.0447,76.2283,80.2435,72.5551,1.07798,1.13642,18.8221,0.623367,12.3557,0.152224,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
213,487.254,1199.4,537.76,0.40625,85.5039,63.1986,37.186,3.53604,59.7744,5.54315,180.043,250.941,0,152.619,2.98087,31.8839,85.5862,101.619,138.982,161.576,47.5526,8.80653,2.0746,44.3593,1.98569,145.247,280.789,0,109.913,2.0079,25.8175,162.133,79.7961,72.8169,1.07798,1.13642,15.621,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
214,487.254,1155.18,285.394,0.421801,74.9351,60.9002,37.1364,3.50207,61.2924,5.50809,171.048,231.034,0,157.1,2.95199,32.2941,74.9632,101.099,141.412,66.3088,45.4551,9.07918,2.04894,44.8984,2.00023,118.103,194.56,0,113.252,1.98765,26.0548,66.4057,78.1117,74.7615,1.07798,1.13642,19.6388,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
215,487.254,1165.22,351.333,0.418164,75.7784,61.9561,37.2509,3.49764,60.3776,5.54109,174.258,242.404,0,153.776,2.93239,31.7889,75.8096,100.897,138.956,67.32,46.1278,8.94732,2.0569,44.5756,1.99537,132.854,241.964,0,110.056,1.99923,25.9037,67.1219,77.8266,72.2339,1.07798,1.13642,19.6388,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
216,487.254,1176.56,475.358,0.414135,80.699,61.0534,36.9105,3.49777,59.8718,5.49236,175.226,240.846,0,155.505,2.95697,31.3686,80.7771,100.835,141.519,152,46.0343,8.76905,2.06256,43.9067,1.96963,129.122,236.446,0,111.507,1.99859,25.0391,152.54,81.2187,73.1439,1.07798,1.13642,10.7762,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
217,487.254,1168.87,432.896,0.416861,80.784,61.9885,37.0719,3.50948,60.3345,5.57691,172.785,231.989,0,153.904,2.95475,31.5618,80.8146,105.693,139.899,103.029,46.1383,9.26078,2.06497,43.7873,2.20499,129.303,201.776,0,114.349,2.00324,24.8833,102.97,116.437,72.5911,1.07798,1.13642,9.06513,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
218,487.254,1186.39,1016.57,0.410702,75.9628,61.3123,36.9105,3.49047,60.3511,5.46699,189.063,250.057,0,150.46,2.94652,31.6169,75.9921,100.333,142.43,66.9979,46.0018,8.78654,2.04679,43.6025,1.98313,460.71,533.484,0,108.223,1.98479,24.9687,67.0548,78.1524,75.9408,1.07798,1.13642,19.6388,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
219,487.254,1156.14,576.966,0.421449,76.1336,60.643,36.9673,3.48113,59.086,5.50456,180.232,236.219,0,150.026,2.93436,30.8775,76.1622,98.4143,139.459,66.873,46.019,8.62701,2.03945,42.7916,1.94463,301.776,298.376,0,108.36,1.97388,24.6024,66.7648,77.0033,73.239,1.07798,1.13642,19.6388,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
220,487.254,1125.81,236.778,0.432803,76.1436,62.2341,36.9206,3.46693,58.1112,5.53619,163.511,216.208,0,149.644,2.9326,30.751,76.1728,102.391,141.789,69.0346,49.2462,8.85334,2.03236,41.4033,2.1611,97.6516,146.338,0,108.442,1.96584,24.5005,68.9355,109.334,72.939,1.07798,1.13642,13.1045,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
221,487.254,1233.31,1088.3,0.395077,75.746,61.6832,36.8198,3.47551,58.1118,5.47792,210.035,283.616,0,149.523,2.93899,30.4374,75.7794,98.3293,141.342,71.5781,48.7289,8.46906,2.02943,41.2892,1.92832,497.983,573.98,0,105.679,1.96875,24.1051,71.5119,75.984,72.5437,1.04682,1.13642,19.6388,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
222,487.254,1137.63,279.922,0.428307,74.7444,61.8578,36.8642,3.44892,58.1559,5.47883,166.789,229.833,0,150.785,2.9081,30.3366,74.7765,98.0868,143.563,66.8111,47.5088,8.47892,2.00998,41.5276,1.93674,115.747,206.605,0,107.164,1.95321,24.0572,66.7532,74.7966,74.1332,1.04682,1.13642,19.6388,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
223,487.254,1133.21,273.405,0.429977,73.7019,61.8748,36.7554,3.47072,58.9714,5.50784,169.7,223.586,0,148.594,2.93261,31.1069,73.7351,101.5,141.774,65.4876,47.6088,8.51172,2.02859,41.3695,2.17663,118.419,172.617,0,106.21,1.96829,24.2245,65.5084,110.222,73.2461,1.04682,1.13642,12.3191,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,31.0315,7.24407,
224,487.254,1125.03,264.457,0.433102,73.0343,60.8382,36.6741,3.42302,57.6695,5.44511,169.014,225.84,0,146.171,2.88376,30.0204,73.0696,97.1913,143.758,64.791,47.9443,8.36436,2.03126,40.9833,1.91501,120.45,183.948,0,105.966,1.96656,23.6732,64.6915,73.7009,73.4207,1.04682,1.13642,19.6388,0.588299,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,30.9042,7.24407,
225,487.254,1123.4,256.33,0.433732,70.2569,61.8445,36.8855,3.41926,56.5162,5.5118,167.619,230.544,0,147.517,2.90474,29.4799,70.2996,95.6806,144.921,62.1328,47.8186,8.31386,2.01684,40.203,1.89867,113.756,193.783,0,106.468,1.95341,23.1705,62.3058,73.6767,73.2994,1.04682,1.13642,19.6388,0.588299,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,30.9042,7.24407,
226,487.254,1117.75,246.232,0.435925,70.8072,61.4928,36.9384,3.44094,57.0763,5.51273,164.435,224.174,0,149.875,2.90537,29.764,70.847,95.5391,144.941,62.3901,47.8442,8.38639,2.00368,40.3443,1.90521,106.981,172.425,0,108.331,1.9463,23.2218,62.2293,71.8578,73.7566,0.893425,1.13642,19.6388,0.588299,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.15219,1.15967,30.9042,7.24407,
227,487.254,1144.71,421.43,0.425657,69.8514,61.9113,36.8967,3.44324,57.5027,5.49619,174.613,236.937,0,154.772,2.91345,29.9018,69.8926,96.1474,144.433,60.8,47.934,8.37926,2.00908,40.3033,1.91558,161.546,245.33,0,114.189,1.95833,23.373,60.7092,71.9933,74.6739,0.900939,1.13642,19.6388,0.588299,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.20841,1.15967,30.9042,7.24407,
228,487.254,1121.18,299.156,0.434592,70.7537,61.1127,36.7165,3.43397,57.4511,5.45409,166.084,225.541,0,148.727,2.89424,29.8208,70.7919,95.4716,146.925,60.9624,47.6248,8.28476,2.02998,40.3774,1.90367,123.633,196.257,0,107.101,1.97492,23.2201,60.7656,72.2082,74.1914,1.04682,1.13642,19.6388,0.588299,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.00836871,1.20841,1.15967,30.9042,7.24407,
229,487.254,1115.95,310.451,0.436628,73.5023,61.2206,36.8661,3.46014,57.7262,5.49877,160.7,221.694,0,146.818,2.92769,30.1601,73.541,95.3278,146.505,67.5683,47.2478,8.31332,2.01914,40.3595,1.9056,117.321,209.402,0,106.155,1.96135,23.3622,67.1295,72.2515,73.9847,1.04682,1.13642,19.6388,0.588299,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.20841,1.15967,30.9042,7.24407,
230,487.254,1117.24,289.635,0.436123,71.0311,62.099,36.8448,3.4533,57.7153,5.49459,163.68,226.934,0,146.505,2.9113,30.0748,71.0721,94.4403,144.985,62.5243,47.6183,8.25761,2.04067,40.3524,1.88644,114.914,201.169,0,106,1.98548,23.4236,62.5157,71.8447,72.6178,1.04682,1.13642,19.6388,0.588299,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.20841,1.15967,30.9042,7.24407,
231,487.254,1137.55,409.192,0.428338,70.6266,61.3708,36.7448,3.42204,57.3886,5.47717,171.334,238.628,0,151.014,2.88437,29.8973,70.6714,93.8711,144.216,68.044,46.8381,8.20824,2.0371,40.4991,1.8691,156.269,268.336,0,116.962,1.98558,23.3378,67.9966,71.2582,72.8622,1.04682,1.13642,19.6388,0.588299,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.07472,1.15967,30.9042,7.24407,
232,487.254,1131.52,461.924,0.430619,76.2726,61.5422,36.7864,3.44156,57.5468,5.5176,165.486,224.826,0,149.968,2.89174,30.0288,76.3199,97.7858,143.106,111.062,46.6837,8.38421,2.03939,39.956,1.98013,128.486,206.778,0,130.133,1.99577,23.0903,110.731,92.327,74.9825,1.04682,1.13642,8.84149,0.588299,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.20841,1.15967,30.9042,7.24407,
233,487.254,1101.23,248.655,0.442464,68.0787,61.1715,36.9441,3.4892,56.7591,5.55664,161.322,220.658,0,146.544,2.94248,29.5428,68.1336,95.4972,144.591,59.6145,48.7658,8.22095,2.22309,39.5197,1.98233,103.607,182.144,0,115.1,2.20346,23.1921,59.8059,78.2313,71.9625,1.04682,1.13642,19.6388,0.588299,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.20841,1.11692,30.9042,7.24407,
234,487.254,1104.8,286.693,0.441035,67.769,60.789,36.8107,3.44117,56.5268,5.49853,165.941,226.103,0,144.716,2.90082,29.2033,67.8141,93.6515,143.634,58.0093,46.5566,8.1929,2.02878,39.1844,1.86546,121.874,205.891,0,106.65,1.98289,22.5047,57.9389,71.1248,72.8377,1.04682,1.13642,19.6388,0.588299,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.20841,1.15967,30.9042,7.24407,
235,487.254,1100.79,279.492,0.44264,69.6282,60.2241,36.8003,3.48918,56.545,5.49276,162.418,219.728,0,145.361,2.93918,29.3234,69.6715,94.1439,145.026,60.1455,46.2705,8.21504,2.02987,39.0188,1.87113,114.176,183.484,0,104.643,1.98638,22.4169,60.043,70.9669,72.4999,1.04682,1.13642,19.6388,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.20841,1.15967,30.9042,7.24407,
236,487.254,1092.22,305.179,0.446114,69.7264,60.3123,37.2233,3.46954,56.2641,5.50166,157.935,213.16,0,149.054,2.91073,29.1229,69.7734,93.7203,144.047,60.6292,47.1548,13.7193,2.01668,39.3372,1.88136,104.684,186.347,0,133.994,1.97438,22.614,60.5147,72.4169,72.3943,1.04682,1.13642,19.6388,0.623367,9.63446,0.17598,0.000377273,0.000434748,0,21.8065,0.03223,1.20841,1.15967,30.9042,7.24407,
237,487.254,1136.27,512.613,0.42882,73.46,59.4419,39.253,3.48932,56.1364,5.54486,171.983,234.68,0,147.085,2.93337,28.8372,73.5037,96.4653,143.456,90.1686,47.0608,58.2005,2.00538,38.8134,2.01039,173.495,267.798,0,111.259,1.96376,22.4843,90.0911,98.2496,71.9484,1.04682,1.12208,10.2308,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.0354239,1.20841,1.15967,30.9042,7.24407,
238,487.254,1079.18,260.842,0.451504,69.9604,60.9347,36.7165,3.46213,55.4493,5.49869,157.589,212.223,0,141.543,2.93136,28.5224,70.0048,91.101,143.244,60.2929,48.1233,8.37689,1.98896,39.1242,1.80725,107.244,177.379,0,103.911,1.96431,22.6348,60.5241,69.6417,71.2787,1.04682,1.13642,19.6388,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.0354239,1.20841,1.20506,30.9042,7.24407,
239,487.254,1104.64,463.992,0.4411,67.6459,59.1871,36.8031,3.45111,55.4238,5.52627,171.179,228.364,0,141.771,2.89616,28.6237,67.6921,90.5016,145.571,57.9809,45.8758,7.97432,1.99478,38.5382,1.79751,214.883,269.148,0,105.84,1.95958,22.5144,57.9064,69.3108,74.0115,1.04682,1.13642,19.6388,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,18.0846,0.0354239,1.20841,1.20506,30.9042,7.24407,
240,487.254,1113.71,451.847,0.437507,68.9336,59.297,36.7665,3.45847,55.1513,5.5129,168.251,238.484,0,143.031,2.91491,28.2614,68.9796,91.5673,143.097,59.1931,45.9628,8.00839,1.99069,38.3154,1.81858,150.144,310.686,0,108.296,1.95844,22.2873,59.0182,69.829,71.8453,1.04682,1.13642,19.6388,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.0354239,1.20841,1.20506,30.9042,7.24407,
241,487.254,1059.67,195.569,0.459818,66.7135,59.4447,36.7167,3.43319,55.3225,5.506,153.767,203.843,0,142.497,2.88787,28.5601,66.7588,90.0228,144.193,56.2257,45.7706,7.94868,1.99953,38.3257,1.78997,97.6985,152.448,0,106.423,1.96345,22.3878,56.1261,69.4086,70.9431,1.04682,1.13642,19.6388,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.0354239,1.20841,1.20506,30.9042,7.24407,
242,487.254,1094.93,412.912,0.44501,68.6337,59.3368,36.6003,3.38627,55.345,5.48805,159.593,223.663,0,147.536,2.83496,28.191,68.6821,91.4693,144.17,74.6655,46.1789,7.93459,1.97727,38.4558,1.79548,134.079,236.245,0,136.43,1.94935,22.0591,74.4296,72.8844,71.2137,1.04682,1.13642,16.4267,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.0338449,1.20841,1.20506,30.9042,7.24407,
243,487.254,1051.76,189.482,0.463274,66.6745,58.0175,36.5802,3.41775,54.7007,5.49492,150.308,204.552,0,140.194,2.86976,27.9069,66.7266,89.4055,144.916,57.2524,44.9402,7.5388,2.00579,38.3843,1.76769,89.8885,148.432,0,105.344,1.97348,22.0355,57.3452,68.3841,69.8925,0.956052,1.13642,19.6388,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.0338449,1.20841,1.20506,30.9042,7.24407,
244,487.254,1155.26,1168.64,0.421769,72.0064,58.6661,36.6402,3.42661,54.9974,5.52707,186.29,253.545,0,144.392,2.89205,28.0901,72.1149,89.6835,146.991,151.917,46.4513,7.61863,1.97118,38.5407,1.7506,517.737,561.459,0,131.952,1.95522,22.0622,152.757,71.7383,73.0495,0.956052,1.13642,13.8638,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.0338449,1.20841,1.20506,30.9042,7.24407,
245,487.254,1065.78,272.784,0.457182,66.7436,58.7503,36.6231,3.45897,55.4681,5.50435,156.142,213.265,0,137.045,2.90483,28.3853,66.7977,89.5233,145.166,59.0991,45.3818,7.56251,1.99255,39.4895,1.76279,114.995,181.353,0,101.896,1.97098,22.5571,59.3732,69.5416,70.2404,0.956052,1.83705,19.6388,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.00474909,1.20841,1.20506,30.9042,7.24407,
246,487.254,1070.3,360.52,0.455249,64.2448,58.317,36.5915,3.42813,54.6048,5.50862,161.071,222.63,0,135.822,2.87609,27.9781,64.2989,87.7008,145.229,54.6639,44.8782,7.41203,1.98593,38.2145,1.72964,138.382,260.926,0,101.455,1.95809,21.9785,54.7485,67.176,70.7248,0.956052,1.83705,19.6388,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.0338449,1.20841,1.20506,30.9042,7.24407,
247,487.254,1116.93,542.448,0.436242,77.1919,57.4803,36.7413,3.40506,54.9815,5.56683,165.893,235.56,0,138.728,2.85913,27.9242,77.2476,90.2329,143.122,128.871,43.7984,7.86322,1.99646,39.4373,1.77134,153.945,290.895,0,108.377,1.97128,22.3089,127.661,70.8938,70.5579,0.956052,1.83705,0.164117,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.0338449,1.20841,1.20506,28.0808,7.24407,
248,487.254,1065.51,299.328,0.457295,66.3182,57.0773,36.9546,3.45892,53.6018,5.55835,159.479,215.779,0,139.395,2.92124,27.15,66.3701,87.3639,144.087,57.6625,45.8525,9.36204,2.14383,38.22,1.75713,116.942,188.545,0,126.12,2.14825,21.88,57.8123,67.0969,71.2835,0.956052,1.56888,19.6388,0.623367,12.3557,0.17598,0.000377273,0.000434748,0,21.8065,0.0338449,1.20841,1.20506,30.9042,7.24407,
249,487.254,1084.36,424.979,0.449349,66.8448,56.5091,36.7166,3.39246,54.2085,5.57444,165.885,227.473,0,136.907,2.84303,27.3206,66.896,87.4763,146.31,80.0643,43.0022,7.45207,1.9708,38.7433,1.71301,148.821,238.891,0,101.852,1.95187,21.7113,79.925,73.5981,71.8458,0.956052,1.56888,12.8733,0.623367,12.3557,0.258853,0.000377273,0.000434748,0,21.8065,0.0127278,1.19897,1.20506,30.9042,7.24407,
250,487.254,1061.48,357.024,0.459031,64.0834,58.2489,36.5391,3.44937,52.9533,5.56977,157.09,212.476,0,138.96,2.89105,26.9643,64.1349,88.6567,149.468,54.463,45.0032,7.27582,1.98253,37.1115,1.9395,147.091,190.809,0,130.327,1.9608,21.5894,54.4708,102.727,74.1833,0.956052,1.56888,12.8503,0.623367,11.7492,0.258853,0.000377273,0.000434748,0,18.0107,0.0264172,1.20841,1.20506,30.9042,7.24407,
251,484.04,1062.59,317.055,0.455531,66.2428,56.3424,36.5817,3.41225,52.186,5.54222,158.469,220.286,0,136.496,2.86471,26.4097,66.2913,83.8944,147.567,58.0791,43.2064,7.08102,1.96693,35.7595,1.65956,119.444,216.991,0,101.536,1.94479,20.9448,57.8077,63.1944,71.1618,0.956052,1.34055,19.6388,0.623367,11.7492,0.258853,0.000377273,0.000434748,0,21.8065,0.0264172,1.20841,1.20506,30.9042,7.24407,
252,484.04,1074.07,399.525,0.450659,64.7262,56.1028,36.6397,3.43492,52.8213,5.54042,162.492,228.672,0,137.192,2.88947,26.7366,64.7775,85.0796,146.967,54.7395,44.652,7.40175,1.98935,36.1462,1.68484,145.621,269.291,0,101.511,1.96349,21.1945,54.6499,63.7649,71.0983,0.956052,1.34055,19.6388,0.623367,11.7492,0.258853,0.000377273,0.000434748,0,21.8065,0.0264172,1.20841,1.20506,30.9042,7.24407,
253,484.04,1031.29,188.354,0.469354,63.4393,55.7772,36.4136,3.42227,52.2848,5.49576,153.886,202.464,0,135.869,2.87377,26.4431,63.4939,84.2253,145.202,53.5687,43.9096,7.07286,1.97985,35.6902,1.66164,98.7136,144.27,0,100.512,1.95603,20.8604,53.4627,63.029,70.4507,0.402084,1.34055,19.6388,0.623367,11.7492,0.258853,0.000377273,0.000434748,0,21.8065,0.0264172,1.20841,0.901648,30.9042,7.24407,
254,484.04,1032.77,204.693,0.468682,63.3022,54.5814,36.6289,3.43207,51.5586,5.55866,155.789,206.021,0,134.855,2.88433,25.9341,63.3577,83.6695,145.197,53.8497,41.5558,7.10941,1.95833,35.6002,1.65135,98.863,147.932,0,100.493,1.93781,20.8005,53.7432,61.6597,71.34,0.402084,1.34055,19.6388,0.623367,11.7492,0.258853,0.000377273,0.000434748,0,21.8065,0.0264172,1.20841,0.901648,30.9042,7.24407,
255,484.04,1031.02,201.159,0.469477,62.6294,55.1756,36.4036,3.45092,53.1938,5.48705,154.301,202.094,0,135.796,2.90038,26.8208,62.6824,84.3715,145.711,53.133,41.5128,7.08102,1.97322,37.1642,1.66405,97.779,143.324,0,101.375,1.9487,21.2213,53.0306,62.0764,70.3572,0.402084,1.34055,19.6388,0.623367,11.7492,0.258853,0.000377273,0.000434748,0,21.8065,0.0264172,1.20841,0.901648,30.9042,7.24407,
256,484.04,1074.94,500.231,0.450294,69.6377,54.8975,36.4077,3.4297,52.4822,5.50946,163.862,220.619,0,140.999,2.87477,26.2777,69.7467,85.1841,143.015,149.56,41.7133,7.17303,1.95772,37.3139,1.66092,142.257,238.56,0,111.21,1.93644,20.8081,150.271,68.4013,70.4069,0.402084,1.34055,13.044,0.623367,11.7492,0.258853,0.000377273,0.000434748,0,21.8065,0.0264172,1.20841,0.901648,30.9042,7.24407,
257,484.04,1028.12,238.459,0.470802,63.2747,55.1759,36.4192,3.51978,53.2212,5.49447,155.011,199.719,0,135.336,2.95828,26.983,63.3268,83.4662,144.211,54.3928,42.9211,7.03466,2.0107,36.8325,1.64389,113.807,151.585,0,102.217,1.97959,21.4671,54.4836,61.5816,70.8372,0.402084,1.34055,19.6388,0.623367,11.7492,0.258853,0.000377273,0.000434748,0,21.8065,0.0264172,1.20841,0.901648,30.9042,7.24407,
258,484.04,1033.78,305.827,0.468225,61.2478,54.8734,36.8323,3.40966,51.778,5.51793,158.939,204.768,0,137.419,2.85739,26.0869,61.3033,82.5308,146.213,51.6944,41.616,12.1216,1.9678,35.0888,1.68617,133.408,175.786,0,129.777,1.94511,20.6562,51.6876,62.2349,72.034,0.402084,1.34055,21.0126,0.623367,11.7492,0.258853,0.000377273,0.000434748,0,21.8065,0.0264172,1.20841,0.901648,30.9042,7.24407,
