Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
90,1254.12,1836.98,1456.65,0.682709,101.403,0,56.8732,3.05606,95.3707,1408.04,58.0337,99.3177,14.8828,300.209,0,137.659,2.07405,205.006,616.304,219.232,297.14,17.8305,0.490496,0,0.076432,0.056226,2.11033,1204.85,2.21332,0.142784,6.9993,
91,1254.12,1933.09,2331.07,0.648764,100.775,0,57.6516,3.12306,107.979,1420.81,128.963,98.9843,14.8084,304.62,0,157.152,2.18449,276.63,718.709,855.92,301.428,19.0272,0.490496,0,0.076432,0.056226,5.5173,1205.33,2.21332,0.142784,6.9993,
92,1254.12,1885.88,2133.55,0.665007,84.1518,0,49.2595,2.83208,92.8475,1380.1,181.124,82.078,13.4845,277.847,0,143.365,1.82089,225.5,634.979,1074.75,270.478,16.8309,0.490496,0,0.076432,0.056226,2.55225,1205.33,2.21332,0.142784,6.9993,
93,1254.12,2493.03,4412.52,0.50305,100.715,0,72.2658,2.91225,83.7716,1468.49,648.256,99.4532,17.1733,280.496,0,182.605,1.80409,198.048,811.771,3289.35,278.761,24.4748,0.490496,0,0.076432,0.056226,6.50363,1205.33,2.21332,0.142784,6.9993,
94,1252.25,1935.87,2036.37,0.646868,116.187,0,62.4297,3.13667,119.144,1365.63,142.741,113.642,12.9521,344.557,0,172.226,2.28298,277.539,557.575,799.605,341.079,14.619,0.490496,0,0.076432,0.056226,3.70135,1205.33,2.21332,0.142784,6.9993,
95,1252.25,1913.17,2146.69,0.654543,93.071,0,40.3063,3.06213,120.805,1499.74,50.0432,90.1134,16.0305,325.599,0,120.031,1.92729,338.415,994.534,182.474,312.726,24.7682,0.490496,0,0.076432,0.056226,4.88017,1205.33,2.21332,0.142784,6.9993,
96,1252.25,2578.71,7513.21,0.485611,73.9998,0,50.2003,2.96346,81.8322,1420.32,861.249,73.057,15.094,266.832,0,153.778,2.11851,233.609,796.009,6950.82,264.598,22.3224,0.490496,0,0.076432,0.056226,6.71637,1205.33,2.21332,0.142784,6.9993,
97,1252.25,2118.49,2633.22,0.591105,131.417,0,52.7858,3.40452,162.155,1453.51,173.268,125.655,16.2903,370.676,0,143.163,3.54657,572.347,735.916,1181.28,359.284,21.6636,0.490496,0,0.076432,0.056226,13.2771,1205.33,2.21332,0.142784,6.9993,
98,1252.25,2146.49,3748.69,0.583394,74.4876,0,57.0196,3.15825,88.3946,1470.78,364.111,72.4752,16.0601,214.607,0,149.976,2.34732,243.859,799.061,3075,210.872,23.1937,0.490496,0,0.076432,0.056226,4.08004,1205.33,2.28867,0.142784,2.90654,
99,1252.25,2096.18,2512.41,0.597395,84.7667,0,71.3891,3.1594,92.732,1449.21,295.802,83.3491,15.7782,250.984,0,191.533,2.47801,231.744,796.687,1489.79,248.673,22.5723,0.490496,0,0.076432,0.056226,8.14948,1204.95,2.28867,0.142784,6.9993,
100,1252.25,2072.84,2451.17,0.604122,94.1018,0,54.2801,2.9309,117.968,1528.41,165.299,91.8371,18.018,262.178,0,144.867,2.23842,292.251,954.713,1164.15,258.176,27.0144,0.490496,0,0.076432,0.128526,12.3571,1204.95,2.28867,0.142784,6.9993,
101,1252.25,1799.99,1830.8,0.695699,75.5276,0,46.0803,2.99425,87.407,1377.14,122.607,74.2292,14.0017,250.704,0,137.171,2.47906,227.915,701.943,735.905,248.545,19.1006,0.490496,0,0.076432,0.0340079,11.2823,1204.95,2.28867,0.142784,6.9993,
102,1252.25,2416.62,4102.68,0.518182,96.0836,0,81.0454,3.29957,120.947,1511.7,493.499,93.2362,16.8081,254.575,0,200.787,2.69419,281.286,884.052,3015.42,248.156,23.7784,0.490496,0,0.076432,0.128526,11.3279,1204.95,2.28867,0.142784,6.9993,
103,1243.11,1957.28,1884.1,0.635121,90.1461,0,61.6533,3.11915,88.8563,1493.23,114.007,88.903,17.3688,270.592,0,163.877,2.49267,237.809,837.283,729.294,269.102,24.7218,0.490496,0,0.076432,0.128526,3.2245,1204.95,2.19608,0.142784,6.9993,
104,1243.11,1994.78,2050.24,0.623182,104.521,0,48.4318,2.93063,119.783,1506.33,93.4839,102.298,16.9957,323.583,0,137.659,2.24617,307.849,953.519,386.494,318.189,25.6447,0.490496,0,0.076432,0.0209174,6.22081,1204.95,2.19608,0.142784,5.58626,
105,1243.11,3109.39,16188.8,0.399792,38.4479,0,35.8325,2.80456,64.5884,1294.68,1623.32,37.9708,11.7452,169.703,0,128.057,1.87491,177.188,505.618,15922.9,168.619,14.4605,0.490496,0,0.076432,0.0209174,6.01037,1204.92,2.19608,0.142784,7.60625,
106,1243.11,1771.58,1466.95,0.701698,57.5849,0,46.4815,2.84209,50.1134,1436.41,105.207,57.0554,15.8853,181.494,0,131.909,2.15504,86.4339,716.775,1455.95,185.36,21.8494,0.490496,0,0.076432,0.0209174,6.0087,1204.95,2.19608,0.303223,7.60625,
107,1243.11,3907.07,19689.7,0.31817,104.473,0,48.2646,3.05282,126.803,1503.13,2004.66,100.964,15.7278,347.582,0,140.826,2.35682,316.504,892.495,19171.6,332.111,21.6654,0.490496,0,0.076432,0.0209174,14.6629,1204.95,2.19608,0.303223,7.60625,
108,1243.11,1745.53,1571.39,0.71217,70.1299,0,44.3467,3.04138,71.7508,1419.79,51.7063,69.5659,15.1916,235.786,0,134.563,2.25479,210.955,789.898,1657.93,234.037,22.9591,0.490496,0,0.076432,0.0209174,3.29967,1157.64,2.19608,0.303223,7.60625,
109,1243.11,1887.05,2610.09,0.65876,80.7351,0,41.6402,2.73267,66.7475,1342.46,259.435,80.2442,13.0535,272.521,0,140.583,1.56757,153.134,573.255,1597.88,271.57,17.5707,0.490496,0,0.076432,0.0209174,10.5844,1204.95,2.19608,0.303223,7.60625,
110,1243.11,2311.7,6024.57,0.537747,72.5434,0,44.3778,2.62333,71.497,1379.42,655.916,71.5568,13.7702,269.132,0,141.243,1.59772,191.713,661.215,5317.14,265.583,19.1114,0.490496,0,0.076432,0.0209174,2.54552,1204.95,2.19608,0.368534,7.60625,
111,1243.11,1698.87,1277.89,0.731727,57.8153,0,42.5745,2.73512,86.2224,1379.11,60.3648,56.7012,13.3519,192.561,0,128.742,1.70657,209.644,578.909,622.665,189.967,16.1666,0.490496,0,0.119154,0.0209174,6.37308,1204.95,2.12549,0.199821,7.60625,
112,1243.11,1895.15,3024.15,0.655943,64.2279,0,40.3538,2.81958,59.7222,1346.79,304.006,63.8548,13.3757,224.384,0,134.71,1.58638,153.309,537.451,2313.75,224.308,17.2655,0.490496,0,0.119154,0.0209174,11.3047,1204.95,2.05903,0.199821,7.60625,
113,1243.11,2243.79,3092.28,0.554024,110.027,0,79.0546,3.17864,129.294,1491.56,308.038,106.841,15.7924,316.932,0,208.44,2.31995,313.153,876.506,1651.26,306.739,23.2731,0.490496,0,0.119154,0.0209174,9.74366,1198.84,2.05903,0.199821,7.43992,
114,1243.11,2122.55,3004.23,0.58567,72.8275,0,62.3386,2.56639,83.4549,1413.85,401.987,70.8114,14.7074,221.464,0,170.693,1.71534,211.301,641.291,2186.51,220.148,18.9148,0.490496,0,0.119154,0.0209174,9.37243,1204.95,2.05903,0.199821,7.60625,
115,1243.11,1822.53,2347.11,0.682079,73.0995,0,36.2134,2.73206,87.0375,1407.73,129.271,72.2276,14.2228,294.724,0,128.464,1.94848,267.921,809.947,916.965,290.931,22.4186,0.490496,0,0.119154,0.0209174,10.0483,1204.52,2.05903,0.199821,7.60625,
116,1243.11,1770.7,1926.18,0.702045,53.7225,0,42.9327,2.39284,49.8604,1398.17,156.011,53.2488,14.3624,188.38,0,137.557,1.4729,151.398,756.825,1179.02,187.553,21.9876,0.490496,0,0.119154,0.0209174,1.19676,1204.52,2.05903,0.199821,7.30593,
117,1240.13,1882.27,1770.42,0.658846,86.3104,0,56.4873,2.72376,78.7335,1483.29,72.4734,85.2729,16.9807,281.868,0,147.847,1.9679,212.62,814.987,234.317,278.749,24.6733,0.490496,0,0.119154,0.0209174,5.20251,1204.52,2.05903,0.199821,7.60625,
118,1240.13,2929.21,11352.6,0.423366,81.2328,0,41.9131,2.79832,97.9963,1425.41,1187.18,78.2857,14.389,259.732,0,124.667,2.51713,260.992,721.745,11163.5,254.459,20.7158,0.490496,0,0.119154,0.0254585,6.19084,1154.53,2.05903,0.199821,2.84712,
119,1240.13,1863.01,1782.06,0.665657,100.553,0,47.7935,2.36538,92.0834,1438.19,66.8069,99.6161,15.6096,313.045,0,128.58,1.78347,224.64,774.646,881.964,311.483,22.866,0.490354,0,0.165952,0.0254585,9.13611,1204.52,2.05903,0.199821,7.60625,
120,1240.13,1703.4,1497.76,0.72803,61.0188,0,39.4575,2.20784,81.5262,1398.43,46.9266,59.4229,14.4092,251.592,0,126.045,1.29326,222.217,752.995,227.673,250.93,22.2611,0.490354,0,0.165952,0.0254585,4.65962,1204.52,2.05903,0.199821,7.60625,
121,1240.13,2967.89,9281.39,0.417848,80.63,0,53.4682,2.46877,68.061,1448.3,1219.34,79.7824,15.8435,275.944,0,159.067,2.07257,223.443,800.349,8474.09,272.93,23.2953,0.490354,0,0.165952,0.0254585,6.70982,1204.52,2.05903,0.199821,7.60625,
122,1240.13,1947.39,1984.5,0.636815,100.245,0,57.8054,2.58379,91.7486,1529.24,50.4011,97.7582,17.6043,313.069,0,157.566,2.40888,273.274,966.451,1019.61,305.998,27.1441,0.490354,0,0.229792,0.0254585,7.23601,1204.52,2.05903,0.199821,4.63926,
123,1240.13,1994.75,2296.45,0.621697,77.9268,0,55.5955,2.347,65.848,1496.05,202.231,77.424,17.3234,259.077,0,152.788,1.73165,206.412,917.642,1132.72,258.224,26.5963,0.490354,0,0.229792,0.0254585,2.70082,1204.52,2.05903,0.199821,7.60625,
124,1240.13,1845.46,1601,0.671989,86.5025,0,42.1678,2.58882,69.5152,1477.31,66.6393,84.1174,16.6179,262.694,0,113.423,2.25797,176.073,876.055,240.645,260.481,25.0652,0.490354,0,0.229792,0.0226543,7.52831,1204.52,2.05903,0.199821,7.60625,
125,1240.13,2363.48,3806.08,0.524705,87.4938,0,62.187,2.80645,111.675,1529.3,466.739,86.1346,17.1376,247.935,0,161.84,2.81366,298.96,973.394,3024.46,243.129,26.2809,0.490354,0,0.229792,0.0254585,4.5272,1204.52,2.05903,0.199821,3.43398,
126,1240.13,2132.95,3149.89,0.581415,93.2178,0,44.99,2.67548,119.187,1456.94,312.467,88.8128,14.6579,271.592,0,135.866,2.18697,353.88,873.074,1876.14,263.293,20.8602,0.490354,0,0.229792,0.0375799,9.13611,1204.52,2.05903,0.199821,7.60625,
127,1240.13,2014.35,2565.64,0.615647,90.4362,0,49.4502,2.43989,63.3215,1416.95,286.676,89.7575,15.3178,270.618,0,150.569,1.71628,166.464,694.349,1751.21,269.453,21.0849,0.490354,0,0.229792,0.0375799,9.13611,1204.52,2.05903,0.199821,7.60625,
128,1240.13,2355.39,5496.85,0.526505,90.1395,0,58.1964,2.70414,109.127,1458.51,534.644,86.9033,15.1701,319.438,0,165.717,2.51714,313.227,905.935,4677.65,306.378,24.193,0.490354,0,0.229792,0.0375799,6.58501,1204.52,2.05903,0.199821,6.35055,
129,1240.13,1840.54,1675.7,0.673785,77.5953,0,50.3386,2.46283,71.3646,1463.63,81.7574,77.0099,16.3761,235.545,0,143.403,1.78996,202.895,805.746,587.466,234.392,24.2867,0.490354,0,0.229792,0.0375799,8.13131,1204.52,2.05903,0.199821,7.80904,
130,1240.13,2079.75,2539.9,0.596286,126.585,0,44.4385,2.72184,110.634,1491.85,162.346,124.795,16.3849,354.113,0,130.735,2.2408,321.894,913.8,847.266,349.563,24.9022,0.490354,0,0.229792,0.0375799,10.9945,1204.52,2.05903,0.199821,7.73952,
131,1240.13,1974.31,1921.58,0.628131,84.8461,0,50.2437,2.75923,94.5472,1566.63,74.3611,81.9786,18.9502,297.286,0,136.573,2.64338,264.229,1007.24,243.94,293.75,29.3332,0.490354,0,0.229792,0.0375799,5.54017,1204.52,2.05903,0.199821,7.80904,
132,1240.13,1836.67,2060.84,0.675204,67.4974,0,40.4098,2.27032,107.716,1497.83,41.6384,63.679,15.634,232.753,0,128.843,1.76234,404.078,1078.02,138.869,222.511,25.2057,0.490354,0,0.229792,0.0375799,10.9945,1204.52,2.05903,0.199821,7.80904,
133,1239.66,2044.67,2389.44,0.60629,86.8385,0,59.3343,2.57393,88.9005,1539.83,163.679,85.4266,18.0826,269.008,0,158.028,2.11098,271.085,984.459,1172.32,265.894,28.5434,0.490354,0,0.229792,0.0375799,2.76571,1204.52,2.12476,0.502754,7.80904,
134,1239.66,1914.03,1804.95,0.647672,111.449,0,53.6987,2.46514,76.5215,1483.58,59.3706,110.191,16.7541,319.675,0,149.669,2.44431,231.232,828.679,225.908,317.306,24.1857,0.247468,0,0.229792,0.0375799,7.03132,1204.52,2.0916,0.332526,7.80904,
135,1239.66,1910.74,2428.97,0.648786,79.1424,0,34.2087,2.32327,73.0929,1404.91,225.125,77.9457,13.9974,266.273,0,124.327,1.93729,234.761,757.488,1381.11,262.696,21.576,0.247468,0,0.060347,0.0194183,10.9945,1204.52,2.0916,0.332526,7.80904,
136,1239.66,1532.9,1197.33,0.808702,31.4674,0,29.4834,2.38471,71.6724,1314.57,44.4797,28.3284,10.5129,174.601,0,109.761,2.09882,236.646,561.048,315.022,152.773,12.3596,0.247468,0,0.060347,0.0194183,8.70286,1204.52,1.90446,0.332526,7.80904,
137,1239.39,1981.57,2161.85,0.625457,103.119,0,59.8308,2.63604,72.3174,1480.09,144.723,101.984,16.8678,299.935,0,155.767,2.49059,213.038,777.952,1083.92,316.354,24.5258,0.247468,0,0.060347,0.0194183,5.54947,1204.52,1.94293,0.332526,7.80904,
138,1239.39,2078.98,2751.63,0.59615,118.215,0,65.538,2.65799,85.4211,1410.26,267.174,115.465,14.2511,328.291,0,178.33,2.4157,247.264,649.606,1422.5,320.737,17.1997,0.247468,0,0.060347,0.0194183,10.9945,1204.52,1.94293,0.332526,7.80904,
139,1239.39,1766.21,1727.54,0.701719,59.885,0,50.4821,2.43974,104.454,1428.59,51.3235,55.0564,13.9787,222.715,0,145.261,2.12495,348.418,880.107,162.479,213.356,21.4672,0.247468,0,0.060347,0.0194183,10.9945,1204.52,1.94293,0.332526,7.12423,
140,1239.39,1943.97,2649.67,0.637553,68.9334,0,38.1974,2.29802,86.341,1409.62,256.994,67.3546,14.2395,241.684,0,112.31,1.68433,239.899,716.136,1927.7,240.429,20.3929,0.247468,0,0.060347,0.0194183,7.78365,1204.52,1.94293,0.310224,6.11179,
141,1239.39,3689.24,18635.7,0.335947,93.4912,0,57.5635,2.69703,78.3983,1464.29,1884.05,92.3549,16.3913,286.445,0,162.836,2.45669,211.831,815.232,18126.1,284.18,24.9236,0.247468,0,0.060347,0.0194183,10.9945,1205.2,1.94293,0.310224,7.88562,
142,1239.39,2032.71,3316.01,0.60972,80.5656,0,55.5662,2.4321,77.0373,1394.37,328.842,79.8309,14.0706,241.706,0,158.857,2.08793,198.839,690.876,2304.09,240.483,20.4806,0.247468,0,0.060347,0.0194183,10.9945,1205.2,1.94293,0.310224,7.88562,
143,1239.39,2163.24,2459.87,0.57293,125.145,0,62.4017,2.65626,126.597,1583.28,122.076,122.559,18.5268,388.091,0,161.509,2.47469,353.778,1058.15,508.419,380.014,28.7259,0.247468,0,0.060347,0.0194183,3.94403,1205.2,2.03043,0.316852,7.88562,
144,1235.93,2351.76,3791.41,0.525535,84.5504,0,64.9548,2.69471,100.135,1636.05,363.258,80.3229,19.7906,256.853,0,164.319,2.44072,285.55,1144.86,2611.15,240.925,30.4842,0.247468,0,0.060347,0.0135786,10.7652,1205.2,2.03043,0.316852,7.88028,
145,1235.93,2047.58,2886.89,0.603605,98.482,0,57.9866,2.36118,78.8027,1399.57,298.799,97.2592,14.3226,294.235,0,166.532,2.11736,227.628,681.869,1713.06,293.071,21.486,0.247468,0,0.1868,0.0135786,7.68015,1205.2,2.03043,0.316852,4.66091,
146,1235.93,2008.24,2065.84,0.61543,88.9435,0,60.3753,2.34496,93.211,1582.42,77.2357,85.5766,18.134,283.162,0,163.742,1.85416,257.93,1008.08,386.078,272.227,28.3133,0.247468,0,0.1868,0.0135786,2.4357,1205.2,2.03043,0.316852,7.88028,
147,1235.93,1907.9,2648.99,0.647798,56.7607,0,49.6514,2.46322,81.0665,1432.7,215.263,55.3925,14.5958,234.296,0,148.551,2.32591,247.547,823.937,1804.71,229.767,22.3365,0.247468,0,0.1868,0.0135786,10.418,1205.2,2.03043,0.217171,7.88028,
148,1235.93,2366.72,4119.31,0.522213,112.862,0,58.1563,2.48542,111.99,1583.18,368.915,110.226,18.9069,339.237,0,155.125,2.67656,327.415,1085.32,2981.69,334.619,29.766,0.247468,0,0.1868,0.0135786,7.20575,1205.2,2.03043,0.217171,7.78581,
149,1235.93,1953.66,2017.49,0.632624,123.198,0,66.3027,2.41136,101.14,1381.34,144.8,121.288,13.1744,342.836,0,175.604,1.90631,260.205,656.242,875.485,338.471,18.6735,0.247468,0,0.1868,0.0135786,10.7652,1205.2,2.03043,0.217171,7.07985,
150,1235.93,2108.04,2772.74,0.586295,88.6579,0,61.4593,2.36024,114.653,1401.06,341.493,85.3073,13.0439,267.941,0,172.295,2.03632,389.964,822.554,1814.21,260.352,16.4552,0.247468,0,0.0337408,0.0135786,10.7652,1175.08,2.03043,0.217171,6.38265,
151,1235.93,1907.95,2237.17,0.647781,39.3913,0,49.3982,2.39308,52.2775,1428.45,282.611,38.5492,14.8698,157.581,0,158.085,2.36303,167.375,760.002,1400.98,155.098,22.8155,0.247468,0,0.0337408,0.0135786,6.32799,1205.68,2.03043,0.217171,7.88028,
152,1235.93,1863.55,1511.14,0.663211,89.121,0,48.5801,2.79156,69.9034,1467.36,81.6396,88.0588,16.0953,262.914,0,124.09,2.88683,193.276,769.094,245.297,261.57,23.2133,0.247468,0,0.0337408,0.0135786,4.61192,1205.41,2.03043,0.217171,2.78199,
153,1235.93,2033.37,2452.73,0.607824,84.6468,0,56.3688,2.48326,105.284,1432.74,253.75,83.1262,14.9644,282.709,0,160.832,2.29224,296.496,766.328,1353.99,279.094,21.6263,0.247468,0,0.0337408,0.0135786,10.7652,1205.68,2.03043,0.217171,4.67391,
154,1235.93,1793.49,1714.95,0.68912,97.332,0,36.0293,2.41518,79.5993,1408.9,58.9648,96.2062,14.0394,305.544,0,114.454,2.30902,260.766,661.818,245.752,301.74,18.7254,0.216057,0,0.0337408,0.0135786,9.75702,1204.68,2.03043,0.217171,7.09865,
155,1235.93,2036.64,2403.54,0.606848,108.557,0,55.9828,2.59762,120.947,1384.53,243.816,106.876,13.3294,323.729,0,167.934,2.76048,309.924,604.346,1369.23,320.513,16.6735,0.216057,0,0.0337408,0.0135786,10.7652,1204.68,2.03043,0.217171,7.88028,
156,1235.93,2280.28,3149.32,0.542008,141.057,0,64.4931,2.72619,96.9471,1437.45,381.382,140.507,15.7186,358.122,0,172.83,2.60011,229.756,651.472,2174.83,357.592,21.1557,0.216057,0,0.0337408,0.0135786,7.92995,1204.68,2.03043,0.217171,4.06883,
157,1234.85,1892.96,2342.52,0.65234,62.1311,0,45.6176,2.46249,91.817,1445.64,169.884,60.885,14.5196,233.181,0,144.833,2.54589,270.089,833.198,1356.23,236.048,22.8149,0.216057,0,0.0337408,0.0135786,10.7652,1204.68,2.03043,0.217171,7.82845,
158,1234.85,1791.59,1389.27,0.689251,67.5131,0,53.0862,2.27514,68.609,1450.6,67.3192,66.808,15.3732,222.556,0,146.738,2.20281,207.566,704.859,243.626,221.975,21.103,0.216057,0,0.0337408,0.0135786,8.26157,1204.21,2.03842,0.217171,7.62032,
159,1234.85,1883.79,2223.08,0.655514,113.179,0,35.9523,2.08599,80.4016,1352.77,173.584,112.723,13.0925,336.684,0,115.153,1.8648,205.602,639.104,1042.59,336.696,18.8235,0.216057,0,0.0916391,0.0135786,8.93189,1204.21,1.97328,0.217171,7.62032,
160,1234.85,2503.47,6287.39,0.493256,97.2804,0,65.9205,2.20089,81.5227,1452.92,691.049,96.6209,15.9518,271.856,0,180.622,2.27714,203.883,800.611,5621.86,273.96,24.4247,0.216057,0,0.0916391,0.0135786,8.70484,1204.21,1.97328,0.17117,7.62032,
161,1234.85,1962.78,2299.91,0.629135,101.573,0,46.7838,2.15029,86.9673,1428.78,183.302,98.6353,14.5836,299.782,0,136.651,2.2315,226.634,655.198,1306.97,295.417,19.5323,0.216057,0,0.0916391,0.0135786,6.76805,1204.21,1.97328,0.17117,7.62032,
162,1234.85,1834.65,1773.54,0.673071,97.8286,0,50.1002,2.15554,87.2403,1385.68,101.259,96.7932,13.5927,287.519,0,146.729,2.45395,239.212,633.126,507.613,285.224,17.4977,0.216057,0,0.0916391,0.0083141,8.93189,1204.21,1.97328,0.17117,7.62032,
163,1234.85,2101.97,3194.84,0.587473,91.8144,0,44.1079,2.15278,72.9364,1498.75,284.89,90.4896,16.8265,307.654,0,129.882,2.15818,209.233,872.382,2190.66,302.522,26.4063,0.216057,0,0.00166823,0.0083141,7.51546,1204.21,1.97328,0.17117,7.54046,
164,1234.85,1849.33,1653.89,0.667729,99.2072,0,46.9607,2.22746,105.681,1438.32,41.4767,100.894,14.5651,294.32,0,133.538,2.25648,309.937,741.555,136.653,293.955,20.6922,0.216057,0,0.00166823,0.0083141,3.8801,1204.21,1.97328,0.17117,7.54046,
165,1234.85,1694.14,1462.71,0.728897,82.4035,0,37.7501,2.02579,74.9383,1363.18,38.8016,82.0611,12.975,282.696,0,122.586,2.32441,226.038,650.218,144.773,282.858,19.5255,0.21029,0,0.00166823,0.00616183,5.49307,1204.21,1.97328,0.0946959,5.97187,
166,1234.85,2039.45,2344.62,0.605483,95.5416,0,60.7116,2.18627,97.886,1501.34,171.658,93.5423,16.5816,292.62,0,168.841,2.47533,274.627,981.935,1127.82,288.1,26.4639,0.21029,0,0.00166823,0.00616183,8.93189,1204.66,2.00024,0.0946959,7.54046,
167,1234.85,1967.6,1973.42,0.627595,77.1702,0,80.3014,1.87812,71.18,1504.68,138.784,75.9364,17.6614,250.317,0,198.934,2.11241,211.06,859.201,968.532,249.295,26.5649,0.21029,0,0.00166823,0.00616183,3.3277,1204.68,2.00024,0.0946959,7.54046,
168,1231.03,1684.29,1311.1,0.730893,67.7402,0,35.4883,1.68158,52.9336,1398.82,46.4752,67.2227,13.9261,226.835,0,119.631,1.74457,139.376,639.486,166.517,225.939,19.9488,0.216057,0,0.00166823,0.00616183,5.71186,1204.68,2.00024,0.1392,7.04232,
169,1231.03,2223.33,3549.1,0.553688,130.916,0,51.79,2.07229,121.999,1454.48,317.938,129.151,14.9854,411.171,0,158.686,2.47502,351.818,832.137,1899.72,405.43,22.7403,0.216057,0,0.00166823,0.00616183,8.152,1204.68,2.00024,0.1392,7.58553,
170,1231.03,1815.52,1811.87,0.678062,99.7706,0,44.2967,1.92482,94.4403,1392.76,70.5561,98.5135,13.2547,319.575,0,135.479,2.44699,285.01,637.71,447.526,315.9,17.3254,0.216057,0,0.00166823,0.00616183,8.93189,1204.68,2.00024,0.1392,7.58553,
171,1231.03,1769.13,1546.59,0.69584,81.3841,0,42.4607,1.76775,39.55,1467.45,38.4835,81.2796,16.7531,258.74,0,128.552,2.1006,139.19,858.417,134.629,258.682,26.8427,0.216057,0,0.00166823,0.00616183,8.48106,1204.63,1.96373,0.1392,7.58553,
172,1231.03,2316.35,4255.22,0.531452,88.8711,0,56.2434,2.19114,101.702,1391.39,576.044,87.0371,12.8714,294.222,0,166.392,2.88036,276.383,637.035,3237.04,290.21,17.8931,0.308098,0,0.00166823,0.00616183,8.93189,1204.63,1.96373,0.1392,7.58553,
173,1228.92,2013.74,2360.44,0.610268,83.0135,0,63.0384,1.83904,99.7087,1499.99,169.475,80.8507,15.827,259.68,0,171.58,2.37747,307.899,917.82,996.34,253,24.58,0.308098,0,0.00166823,0.00616183,6.00211,1204.63,1.96373,0.115433,7.50923,
174,1228.92,1763.72,1986.57,0.696778,72.625,0,41.9211,1.65516,56.3886,1378.61,126.996,72.0839,13.4391,283.346,0,143.196,1.93642,193.631,688.008,807.268,281.296,20.7197,0.308098,0,0.00166823,0.00616183,5.96047,1204.5,1.96373,0.115433,7.2408,
175,1228.92,1764.03,1519.91,0.696657,70.3573,0,45.4696,1.8003,70.5615,1457.37,33.5393,69.4866,15.4435,249.17,0,133.269,2.0631,205.701,794.283,124.352,247.978,24.0423,0.308098,0,0.00166823,0.00616183,2.66099,1204.5,1.96373,0.115433,7.50923,
176,1228.92,1915.42,1962.96,0.641594,111.049,0,46.5837,1.7793,124.737,1465.04,41.3218,109.535,15.3724,349.353,0,141.406,2.2667,341.4,802.139,149.316,344.71,21.7335,0.308098,0,0.0859042,0.00616183,6.00211,1204.5,1.96373,0.115433,7.50923,
177,1228.92,2024.18,3516.07,0.60712,64.5483,0,40.6553,1.73334,64.9145,1384.62,392.272,62.4263,13.0106,252.197,0,149.485,2.10384,248.109,719.826,2587.32,245.416,19.9696,0.308098,0,0.0859042,0.00616183,6.00211,1204.5,1.96373,0.115433,5.25708,
178,1228.92,1929.52,2193.16,0.636904,74.1484,0,74.1295,1.68518,63.031,1437.87,190.152,73.3261,15.1865,251.208,0,199.144,2.19381,192.002,786.821,1220.9,250.403,24.0667,0.308098,0,0.0859042,0.00616183,3.06578,1204.5,1.96373,0.115433,7.50923,
179,1228.74,1804,2025.68,0.68112,79.8277,0,49.5204,1.79408,68.9954,1400.22,110.405,79.0751,14.1594,282.535,0,159.675,2.5014,240.31,689.42,755.927,279.29,20.2953,0.308098,0,0.0859042,0.00616183,6.00211,1204.28,1.96373,0.115433,7.50923,
180,1228.74,1838.38,1729.47,0.668382,78.1892,0,52.8749,1.60541,59.9942,1444,108.842,77.6692,15.209,282.426,0,155.262,2.32174,181.205,807.779,499.062,281.096,24.3268,0.308098,0,0.0859042,0.00616183,3.62572,1204.28,1.96373,0.115433,2.022,
181,1228.74,1985.13,2015.72,0.618971,103.556,0,49.0472,1.60624,96.991,1543.51,70.5636,102.116,17.7377,301.802,0,142.335,2.04057,259.713,927.8,219.459,298.271,27.4947,0.308098,0,0.0859042,0.00616183,5.77136,1204.28,1.96373,0.115433,7.50923,
182,1228.74,1838.86,1843.35,0.668207,88.7103,0,58.946,1.5455,67.1255,1374.47,146.619,87.9052,13.5415,270.764,0,176.85,1.93357,168.91,523.164,731.262,269.646,16.9476,0.308098,0,0.0859042,0.00616183,6.00211,1204.28,1.96373,0.115433,7.50923,
