Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.front.side_view_swing_arm_angle_l.avg,Steering.front.ackerman_angle.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_top_view_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,2in Heave.front.rocker_coil_over_angle_l.avg,2in Heave.front.rocker_p_rod_angle_l.avg,2in Heave.front.p_rod_length_l.avg,2in Heave.front.coil_over_length_l.avg,2in Heave.front.tie_rod_angle_top_view_l.avg,2in Heave.front.toe_angle_l.avg,2in Heave.front.side_view_swing_arm_angle_l.avg,2in Heave.front.roll_center_gnd.z.avg,2in Heave.front.motion_ratio_heave_l.avg,Roll.front.side_view_swing_arm_angle_l.std_dev,Steering.front.ackerman_angle.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_top_view_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,2in Heave.front.rocker_coil_over_angle_l.std_dev,2in Heave.front.rocker_p_rod_angle_l.std_dev,2in Heave.front.p_rod_length_l.std_dev,2in Heave.front.coil_over_length_l.std_dev,2in Heave.front.tie_rod_angle_top_view_l.std_dev,2in Heave.front.toe_angle_l.std_dev,2in Heave.front.side_view_swing_arm_angle_l.std_dev,2in Heave.front.roll_center_gnd.z.std_dev,2in Heave.front.motion_ratio_heave_l.std_dev,Roll.front.side_view_swing_arm_angle_l.best,Steering.front.ackerman_angle.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_top_view_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,2in Heave.front.rocker_coil_over_angle_l.best,2in Heave.front.rocker_p_rod_angle_l.best,2in Heave.front.p_rod_length_l.best,2in Heave.front.coil_over_length_l.best,2in Heave.front.tie_rod_angle_top_view_l.best,2in Heave.front.toe_angle_l.best,2in Heave.front.side_view_swing_arm_angle_l.best,2in Heave.front.roll_center_gnd.z.best,2in Heave.front.motion_ratio_heave_l.best,
10,487.254,2661.14,2140.4,0.1831,183.26,104.225,38.4497,4.94095,114.089,5.9188,349.2,602.917,0,384.494,4.43869,52.4619,183.178,390.121,243.451,256.182,69.2113,57.7077,4.05792,87.3659,4.02949,485.439,1441.08,0,233.065,4.26815,38.7522,252.167,329.131,146.098,0.773739,25.3238,11.8422,0.961043,11.8874,0.392682,0.000377273,0.000434748,0,24.078,0.10356,1.77064,0.788102,32.401,14.5251,
11,487.254,2515.82,1334.68,0.193676,166.974,104.729,33.3717,5.13905,127.86,5.4162,301.815,535.592,0,379.075,4.6685,57.272,167.179,363.247,263.486,364.445,70.5525,32.0857,3.92296,92.2006,3.94944,274.336,697.612,0,225.553,4.15002,39.3904,367.084,318.304,204.388,0.773739,25.3238,10.8921,1.20206,12.293,0.258439,0.000377273,0.000434748,0,24.078,0.10356,1.77064,0.788102,32.401,14.5251,
12,487.254,2403.6,984.386,0.202718,182.401,108.436,34.5024,5.29197,120.062,5.80595,279.708,416.553,0,377.621,4.78593,57.2331,182.364,380.34,248.501,284.901,74.2499,33.4684,3.83447,92.5105,4.08651,235.085,443.482,0,248.301,4.00746,41.6562,284.952,328.857,133.315,0.773739,25.3238,7.0325,1.20206,12.293,0.152434,0.000377273,0.000434748,0,17.0016,0.10356,1.77064,0.788102,32.401,14.5251,
13,487.254,2322.64,1074.5,0.209784,124.323,102.406,35.7125,4.92232,130.401,5.33028,301.864,491.829,0,343.614,4.45046,57.5572,124.275,338.344,257.614,171.723,71.9758,33.2112,3.67947,92.2743,3.78123,258.706,676.597,0,241.361,3.84526,38.5144,179.113,285.686,179.552,0.773739,14.8014,13.4917,1.20206,12.1695,0.353836,0.000377273,0.000434748,0,22.2317,0.10356,1.77064,0.788102,32.401,14.5251,
14,487.254,2633.83,4710.24,0.184999,117.531,111.849,37.0008,5.02363,127.214,5.63175,264.294,417.685,0,343.576,4.51034,55.6798,117.492,328.054,698.286,137.518,79.245,33.3786,3.76722,96.8512,4.59345,211.624,472.442,0,249.749,3.932,39.4458,138.787,326.257,4445.01,0.773739,14.8014,11.4591,1.21308,12.1695,0.353836,0.000377273,0.000434748,0,22.2317,0.0316042,1.77064,0.788102,32.401,14.5251,
15,487.254,2400.22,1363.31,0.203004,167.643,116.728,49.1505,5.24071,116.203,5.71418,300.405,515.943,0,321.402,4.67877,53.8816,167.598,319.922,255.704,284.376,79.6824,105.63,4.24551,85.9309,4.12229,286.637,735.335,0,211.361,4.47211,40.3662,274.061,284.572,427.403,0.773739,11.8656,7.36629,0.939733,12.2534,0.0920864,0.000377273,0.000434748,0,22.2317,0.10356,1.77064,0.788102,32.401,14.5251,
16,487.254,2261.82,1426.81,0.215426,139.695,109.349,35.5565,4.70495,116.785,4.87499,280.034,465.272,0,310.315,4.15092,50.7544,139.65,307.643,293.031,245.117,73.9617,35.5256,3.78545,86.765,3.87428,321.769,605.636,0,221.519,4.00423,37.2915,245.024,272.521,434.324,0.773739,0.686257,8.45671,1.22986,13.1509,0.353836,0.000377273,0.000434748,0,22.2317,0.0612206,1.39159,0.788102,32.401,18.8758,
17,487.254,2515.36,3174.39,0.193711,142.425,112.379,316.573,4.55995,108.733,5.1739,264.142,507.059,0,331.908,4.02758,48.9239,142.364,265.823,261.27,196.881,76.5382,2776.83,3.78822,83.5742,6.32062,222.772,619.494,0,236.331,3.97467,36.3033,196.345,225.593,153.144,0.773739,14.8014,13.4917,1.16505,13.1509,0.326447,0.000377273,0.000434748,0,22.2317,0.10356,1.36326,0.788102,32.401,17.1395,
18,487.254,2157.25,841.503,0.225868,129.372,111.157,37.7333,4.60637,126.97,4.76105,256.836,453.495,0,303.728,3.99807,57.3765,129.33,262.831,275.059,136.783,72.0293,279.54,3.79443,90.9528,3.54744,226.947,484.997,0,214.861,3.9895,38.4993,138.72,222.462,135.003,0.773739,14.8014,13.4917,1.22986,13.1509,0.142835,0.000377273,0.000434748,0,22.2317,0.10356,1.77064,0.788102,31.2642,18.8758,
19,487.254,2215.98,997.406,0.219883,130.222,111.292,57.9988,4.79156,108.033,5.16734,257.522,501.757,0,306.579,4.23593,48.7091,130.176,275.072,274.42,144.862,74.6545,169.464,3.75736,81.1477,3.9232,236.203,621.379,0,223.02,3.93823,35.5021,144.609,225.733,134.148,0.773739,14.8014,13.4917,1.22986,13.1348,0.0930503,0.000377273,0.000434748,0,22.2317,0.10356,1.77064,0.788102,32.401,18.8758,
20,487.254,2095.76,882.444,0.232495,117.678,101.187,39.5212,4.26554,106.73,4.82397,251.789,475.351,0,300.468,3.72167,46.7991,117.628,253.424,272.371,119.065,70.1115,44.9195,2.8919,76.1156,3.54564,250.5,593.686,0,228.71,2.9767,31.7123,118.935,224.83,131.618,0.773739,14.8014,13.4917,1.00796,13.1509,0.353836,0.000377273,0.000434748,0,22.2317,0.10356,1.77064,0.788102,31.233,18.8758,
21,487.254,2043.06,776.576,0.238492,122.92,105.328,39.3858,4.41497,110.805,4.54147,240.067,436.02,0,276.825,3.83173,50.6711,122.882,250.423,274.946,137.651,69.0792,41.0256,2.81447,75.1746,3.52895,207.916,499.235,0,207.667,2.96605,34.6391,136.886,206.817,121.408,0.773739,14.8014,13.4917,1.22986,11.677,0.0617273,0.000377273,0.000434748,0,18.4725,0.10356,1.77064,0.788102,31.233,18.8758,
22,487.254,2057.85,950.085,0.236778,131.06,106.335,40.78,4.46916,110.379,4.88199,234.058,438.585,0,274.505,3.92616,49.6253,131.034,246.062,282.152,143.316,70.0983,41.2518,2.85163,82.4843,3.5642,243.365,621.142,0,209.843,3.02943,36.6753,141.915,207.317,124.429,0.773739,14.8014,13.4917,1.22986,13.1509,0.128056,0.000377273,0.000434748,0,20.9749,0.10356,1.74193,0.788102,31.233,18.8758,
23,487.254,2046.23,879.732,0.238124,109.304,96.1745,37.3326,4.52908,108.494,4.72243,246.552,503.655,0,275.321,4.02012,47.5359,109.308,234.251,265.025,99.8374,68.9257,31.765,2.80032,76.9756,3.25806,216.615,655.205,0,215.621,2.93533,34.2363,100.761,210.082,121.885,0.773739,14.8014,13.4917,1.22986,10.8318,0.353836,0.000377273,0.000434748,0,20.9749,0.10356,1.77064,0.788102,31.233,18.8758,
24,487.254,2001.6,1068.78,0.243433,103.809,92.1326,40.832,4.38573,112.406,4.7112,247.779,470.152,0,246.366,3.92328,48.9083,103.81,219.19,303.191,88.2587,66.9338,56.0364,2.91005,80.6074,3.21579,228.065,641.061,0,207.724,3.03144,35.2189,88.4067,200.599,380.826,0.773739,14.8014,13.4917,0.825656,13.1509,0.200451,0.000377273,0.000434748,0,19.2374,0.10356,1.77064,0.788102,31.233,18.8758,
25,487.254,1909.08,752.788,0.255229,118.514,95.7385,36.2591,4.59251,108.876,4.50673,219.831,427.529,0,248.108,4.02471,50.9254,118.525,198.868,272.786,107.127,67.2532,24.8174,2.79106,76.7989,3.04563,178.848,530.353,0,211.16,2.89464,37.9948,105.568,177.359,129.099,0.773739,14.8014,13.4917,1.21182,13.1509,0.130667,0.000377273,0.000434748,0,16.1158,0.10356,1.77064,0.788102,31.233,18.8758,
26,487.254,1999.67,937.397,0.243668,118.455,92.7645,37.2681,4.83574,109.335,4.5015,261.331,474.59,0,253.115,4.25848,51.7448,118.535,199.041,269.892,111.97,64.2743,26.2638,3.02472,78.6093,3.08628,261.436,556.498,0,213.595,3.10601,43.483,111.789,169.541,131.111,0.773739,13.1773,13.4917,1.1632,13.1509,0.0856347,0.000377273,0.000434748,0,16.1158,0.10356,1.77064,0.788102,31.233,18.8758,
27,487.254,2056.24,1428.87,0.236964,139.526,89.5915,35.4735,4.85013,105.997,4.41936,257.179,511.715,0,239.816,4.27563,49.8155,139.853,194.098,279.633,325.884,63.9868,24.0179,2.99016,76.8895,2.87301,316.931,705.683,0,211.558,3.10247,38.1671,328.454,174.542,137.601,0.773739,9.86882,13.4917,0.956447,13.1509,0.392682,0.000377273,0.000434748,0,16.1158,0.10356,1.77064,0.788102,31.233,18.8758,
28,487.254,1869.04,817.953,0.260698,104.595,89.442,34.5062,4.58093,107.353,4.10429,230.436,437.396,0,240.06,4.04006,49.5761,104.649,193.802,264.499,105.405,61.8069,23.6662,2.81751,76.6026,2.78203,220.635,572.405,0,203.673,2.94191,39.0772,104.54,169.506,128.243,0.773739,13.1773,13.4917,0.956447,13.1509,0.392682,0.000377273,0.000434748,0,16.1158,0.10356,1.77064,0.788102,31.233,18.8758,
29,487.254,1864.73,867.811,0.261301,111.276,84.696,35.1233,4.04736,102.33,4.21686,231.419,447.156,0,225.396,3.48286,46.4785,111.314,189.343,268.449,114.254,57.0977,23.7536,2.49503,71.4893,2.89585,230.256,618.051,0,196.162,2.55751,36.2944,113.057,165.284,128.945,0.773739,13.1773,13.4917,0.956447,13.1509,0.392682,0.000377273,0.000434748,0,16.1158,0.10356,1.77064,0.788102,31.233,18.8758,
30,487.254,1837.54,779.487,0.265166,122.05,88.7139,35.4441,4.83045,103.529,4.09463,225.761,425.949,0,199.991,4.22647,48.3064,122.119,176.723,275.805,121.788,63.3953,23.5715,2.8566,77.2316,2.75568,214.723,518.911,0,176.398,2.79225,39.1199,121.628,133.073,120.628,1.4408,9.458,16.6949,0.956447,13.1509,0.392682,0.000377273,0.000434748,0,16.1158,0.10356,1.77064,2.20236,31.233,18.8758,
31,487.254,1906.63,1186.67,0.255558,128.122,80.8937,35.1271,4.49416,107.391,4.02181,238.373,450.794,0,190.37,3.98906,49.3131,128.256,185.93,299.557,210.576,59.0444,23.9508,2.71965,74.1317,3.01036,281.966,602.657,0,173.951,2.78973,39.678,210.301,160.662,196.387,1.4408,4.76281,10.4288,0.956447,13.1509,0.144988,0.000377273,0.000434748,0,16.1158,0.123457,1.77064,2.20236,31.233,18.8758,
32,487.254,1972.01,1148.47,0.247085,103.83,77.6395,34.2786,4.33799,118.433,4.2236,244.009,505.216,0,227.814,3.77152,51.0313,103.887,211.531,282.01,97.1564,54.6562,23.6092,2.61083,82.4655,4.34036,285.101,736.913,0,194.948,2.67401,37.6861,96.3534,271.697,135.39,1.4408,6.59615,11.4621,0.956447,13.1509,0.144743,0.000377273,0.000434748,0,16.1158,0.120984,1.77064,2.20236,31.233,18.8758,
33,487.254,1818.02,831.897,0.268014,107.184,80.4791,37.226,4.79456,115.006,4.55379,214.458,430.356,0,193.766,4.26494,53.524,107.246,180.301,284.862,100.523,60.8107,24.7478,2.78199,74.9017,3.64989,235.948,546.426,0,191.387,2.81406,39.2428,100.324,204.212,113.901,1.4408,13.1773,13.5585,0.956447,13.1509,0.373188,0.000377273,0.000434748,0,16.1158,0.123457,1.77064,2.20236,31.233,6.65134,
34,487.254,1891.66,1016.3,0.257581,92.0278,74.1077,34.1355,4.30986,106.777,3.6239,250.857,540.412,0,183.727,3.78956,44.7059,92.0976,175.196,285.891,86.5576,52.3574,23.4119,2.58864,71.6725,2.77211,287.247,735.292,0,155.339,2.63425,37.3507,85.9018,116.652,120.738,1.4408,13.1773,20.9419,0.914501,12.316,0.150452,0.000377273,0.000434748,0,16.1158,0.123457,1.46923,1.96138,31.233,18.8758,
35,487.254,1637.76,511.511,0.297513,87.6312,73.0409,35.6938,4.78847,109.621,3.71735,180.866,357.392,0,170.279,4.2511,50.3414,87.8483,171.408,300.878,80.1432,54.0501,29.2334,2.89308,77.866,2.63022,172.667,395.187,0,148.892,2.85192,45.8085,80.4573,117.122,123.873,0.992044,10.3758,20.4364,0.914501,12.316,0.150452,0.000377273,0.000434748,0,16.1158,0.123457,1.77064,1.67593,31.233,18.8758,
36,487.254,1805.71,1196.16,0.26984,114.252,80.4766,49.9654,4.60868,108.081,3.82718,202.03,410.178,0,186.805,4.12425,48.4228,114.335,189.024,289.583,218.279,61.8041,164.02,2.82335,70.4241,3.22499,190.788,450.432,0,225.815,2.82158,36.3737,218.231,180.001,121.022,0.992044,6.17995,8.42316,0.914501,12.316,0.150452,0.000377273,0.000434748,0,16.1158,0.123457,1.77064,1.67593,31.233,18.8758,
37,487.254,1846.15,1032.29,0.26393,84.3938,76.0072,35.5418,4.51229,101.993,3.86318,221.192,536.159,0,179.862,3.97138,47.4862,84.4965,170.133,296.54,87.3138,54.9966,28.1152,2.67898,67.8686,2.77838,232.231,744.255,0,164.573,2.65343,39.7292,87.1525,108.914,141.033,0.992044,12.9078,21.7555,0.914501,12.316,0.150452,0.000377273,0.000434748,0,16.1158,0.0904814,1.77064,1.67593,31.233,18.8758,
38,487.254,1771.59,1053.89,0.275037,119.39,81.1031,35.1894,4.69218,102.205,4.07516,192.444,422.924,0,170.422,4.13759,48.6973,119.837,172.345,294.132,309.281,62.3455,23.448,2.77122,66.8333,2.87433,188.612,509.431,0,150.031,2.7866,40.8528,308.132,138.527,122.908,0.992044,12.9078,7.75424,0.914501,12.316,0.150452,0.000377273,0.000434748,0,16.1158,0.123457,1.77064,1.67593,31.233,18.8758,
39,487.254,1721.03,759.166,0.283117,88.6411,69.4653,32.0594,4.4719,106.759,3.80398,191.119,448.147,0,167.719,4.00357,47.457,88.731,179.78,288.877,88.7135,49.8912,11.4276,2.56645,70.0297,3.1555,170.12,525.207,0,152.69,2.54353,38.0163,86.896,185.717,129.375,0.992044,12.9078,14.1386,0.914501,12.316,0.140407,0.000377273,0.000434748,0,16.1158,0.123457,1.77064,1.67593,31.233,18.8758,
40,487.254,1775.97,1132.83,0.27436,114.045,74.3834,33.0083,4.40945,94.784,4.12728,224.341,446.905,0,179.383,3.92052,42.8286,114.153,163.476,276.203,217.131,51.937,11.4069,3.42697,65.782,2.83756,280.924,622.757,0,232.193,3.4889,35.2466,212.969,166.368,128.819,0.992044,12.9078,7.28282,0.914501,12.0054,0.150452,0.000377273,0.000434748,0,20.4772,0.123457,1.77064,1.67593,31.0658,18.8758,
41,487.254,1683.78,861.723,0.289382,95.9056,74.6626,32.743,4.22314,97.5681,3.79499,194.881,444.323,0,154.139,3.76243,42.9634,95.9912,154.756,284.064,91.5571,50.0646,10.7846,2.7548,64.7543,2.42585,212.82,637.496,0,144.37,2.80746,35.5974,91.6606,107.241,122.464,0.992044,12.9078,21.7555,0.914501,12.218,0.150452,0.000377273,0.000434748,0,18.9896,0.106899,1.77064,1.67593,31.0658,18.8758,
42,487.254,1615.64,722.765,0.301586,83.4851,71.3235,32.6321,4.38514,92.1338,3.79484,193.241,427.622,0,148.867,3.89729,40.7777,83.5918,150.223,279.665,80.5124,54.0685,10.5529,2.58931,64.2145,2.31058,200.098,553.971,0,140.755,2.60802,35.9436,80.9789,101.037,115.049,0.992044,12.5537,21.7555,0.914501,12.316,0.150452,0.000377273,0.000434748,0,20.4772,0.106899,1.77064,1.67593,31.0658,18.8758,
43,487.254,1866.08,1387.02,0.261112,115.401,70.986,43.2429,4.69849,100.702,4.62176,226.822,486.144,0,160.065,4.19291,45.3367,115.508,178.576,309.781,217.796,56.3041,68.2351,2.75853,72.3634,3.49848,270.846,734.104,0,170.689,2.75707,40.0527,213.75,175.934,240.396,1.4408,12.9078,8.37457,0.92996,12.0149,0.150452,0.000377273,0.000434748,0,17.1697,0.106899,0.755376,1.78042,31.0658,18.8758,
44,487.254,1788.16,1921.22,0.272489,102.013,71.6833,32.0457,4.78613,92.4107,3.87431,245.499,498.832,0,148.1,4.27715,41.1991,102.136,167.927,273.38,206.996,52.4077,15.5761,3.60438,67.1435,2.8263,505.718,936.588,0,140.94,3.70359,35.8587,207.082,168.032,127.568,1.4408,12.9078,7.01054,0.92996,12.0149,0.150452,0.000377273,0.000434748,0,17.1697,0.106899,1.77064,1.78042,31.0658,18.8758,
45,487.254,1613.38,929.071,0.302009,105.071,71.5413,32.3921,4.48381,92.4023,3.93809,182.411,376.924,0,155.604,4.01701,41.3362,105.183,166.318,271.754,204.333,50.6926,10.9198,2.63726,66.8754,2.7659,191.376,540.151,0,151.4,2.6969,36.4487,204.489,166.187,121.078,1.4408,12.9078,8.86149,0.92996,12.0149,0.150452,0.000377273,0.000434748,0,21.0527,0.101259,1.77064,1.78042,31.0658,18.8758,
46,487.254,1525.85,980.071,0.319333,90.4868,67.1661,33.2945,4.59365,97.8922,3.95838,158.814,349.384,0,130.611,4.1156,44.3957,90.5744,150.332,300.229,81.5464,51.0242,11.123,2.54151,69.2792,2.37644,189.309,628.793,0,102.331,2.55717,38.072,79.9898,100.952,210.585,1.4408,12.9078,21.7555,0.92996,12.316,0.150452,0.000377273,0.000434748,0,20.8062,0.106899,1.77064,1.78042,31.0658,18.8758,
47,487.254,1779.5,1286.5,0.273816,90.2654,65.6031,32.6924,4.89759,90.1998,3.85594,238.283,551.81,0,121.376,4.41381,40.5091,90.3492,148.601,296.64,80.2239,50.9577,10.5217,2.64253,66.617,2.27898,299.067,859.649,0,91.8478,2.61252,36.8418,80.0697,101.016,284.907,1.4408,12.0791,21.7555,0.92996,12.316,0.261882,0.000377273,0.000434748,0,21.0527,0.048359,1.77064,1.78042,31.0658,18.8758,
48,487.254,1531.51,660.623,0.318153,96.5208,63.9154,33.1596,4.7511,91.6036,3.94055,162.48,369.42,0,142.896,4.25918,40.7359,96.5995,149.835,271.392,83.7446,50.6658,10.8826,2.53423,68.8908,2.4085,166.626,509.231,0,118.608,2.53782,37.8575,83.6106,101.248,123.134,1.4408,13.1773,21.7555,0.92996,12.316,0.134743,0.000377273,0.000434748,0,17.0858,0.048359,1.22478,1.78042,31.0658,18.8758,
49,487.254,1501.54,690.563,0.324503,95.8108,67.1806,32.4973,4.69494,92.9268,3.75915,156.855,337.461,0,141.357,4.22518,41.0416,95.9154,155.276,272.541,81.6797,52.2905,10.7287,2.56656,70.5362,2.34185,165.632,465.204,0,142.813,2.57281,38.3469,81.5439,103.167,112.206,1.4408,5.10425,21.5078,0.92996,12.316,0.261882,0.000377273,0.000434748,0,21.0527,0.048359,1.4431,1.78042,31.0658,18.8758,
50,487.254,1481.14,770.704,0.328973,100.972,67.1017,33.0531,4.66197,88.8856,3.98214,164.021,326.687,0,133.659,4.14644,39.965,101.051,142.91,270.044,81.5539,54.3609,10.6139,2.5135,67.3771,2.30322,243.254,476.096,0,118.612,2.50807,37.2863,80.5651,96.8941,117.788,1.4408,8.30884,21.7555,0.92996,12.316,0.261882,0.000377273,0.000434748,0,19.7471,0.048359,1.4431,1.78042,31.0658,18.8758,
51,487.254,1490.86,855.165,0.326828,125.653,63.3737,33.8219,4.84783,93.806,4.14416,149.593,288.323,0,131.861,4.33702,41.9813,126.019,150.263,272.837,322.324,52.5679,12.3018,2.67437,68.7841,2.43722,126.468,309.015,0,108.266,2.63284,37.9288,322.857,106.416,115.427,1.4408,7.76286,18.4013,0.913724,12.316,0.261882,0.000377273,0.000434748,0,21.0527,0.048359,1.4431,1.78042,31.0658,18.8758,
52,487.254,1643.67,1093.25,0.296443,115.174,59.7767,31.364,4.3756,91.3755,3.89267,195.4,443.7,0,123.216,3.88705,38.846,115.239,157.061,260.365,210.851,45.1103,8.10709,2.50439,64.8301,2.56228,227.193,693.392,0,96.8185,2.47304,33.7616,211.803,159.074,105.378,0.625436,8.30884,8.13914,0.859596,12.316,0.261882,0.000377273,0.000434748,0,21.0527,0.048359,1.4431,1.3959,31.0658,18.8758,
