Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.front.side_view_swing_arm_angle_l.avg,Steering.front.ackerman_angle.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_top_view_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,2in Heave.front.rocker_coil_over_angle_l.avg,2in Heave.front.rocker_p_rod_angle_l.avg,2in Heave.front.p_rod_length_l.avg,2in Heave.front.coil_over_length_l.avg,2in Heave.front.tie_rod_angle_top_view_l.avg,2in Heave.front.toe_angle_l.avg,2in Heave.front.side_view_swing_arm_angle_l.avg,2in Heave.front.roll_center_gnd.z.avg,2in Heave.front.motion_ratio_heave_l.avg,Roll.front.side_view_swing_arm_angle_l.std_dev,Steering.front.ackerman_angle.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_top_view_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,2in Heave.front.rocker_coil_over_angle_l.std_dev,2in Heave.front.rocker_p_rod_angle_l.std_dev,2in Heave.front.p_rod_length_l.std_dev,2in Heave.front.coil_over_length_l.std_dev,2in Heave.front.tie_rod_angle_top_view_l.std_dev,2in Heave.front.toe_angle_l.std_dev,2in Heave.front.side_view_swing_arm_angle_l.std_dev,2in Heave.front.roll_center_gnd.z.std_dev,2in Heave.front.motion_ratio_heave_l.std_dev,Roll.front.side_view_swing_arm_angle_l.best,Steering.front.ackerman_angle.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_top_view_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,2in Heave.front.rocker_coil_over_angle_l.best,2in Heave.front.rocker_p_rod_angle_l.best,2in Heave.front.p_rod_length_l.best,2in Heave.front.coil_over_length_l.best,2in Heave.front.tie_rod_angle_top_view_l.best,2in Heave.front.toe_angle_l.best,2in Heave.front.side_view_swing_arm_angle_l.best,2in Heave.front.roll_center_gnd.z.best,2in Heave.front.motion_ratio_heave_l.best,
52,487.254,1737.17,1023.25,0.280488,94.3974,76.0144,32.6282,3.49652,53.0473,3.726,229.235,486.623,0,174.387,2.94302,25.8576,94.4246,191.05,269.338,89.8968,61.0267,12.9022,2.22,48.1013,2.68074,281.936,713.298,0,123.439,2.14699,24.4792,91.4127,123.705,133.593,1.3141,8.32247,19.077,0.697868,12.5881,0.0676136,0.000377273,0.000434748,0,16.8132,0.061673,1.33949,1.47052,31.4402,18.8758,
53,487.254,1958.24,2165.17,0.248822,100.865,77.4377,32.3994,4.11623,57.4967,3.59272,287.083,634.984,0,175.248,3.50155,29.7123,100.888,204.518,246.403,108.018,58.1322,12.8066,2.68514,50.0412,2.76315,558.924,1540.82,0,143.802,2.49028,27.2004,107.631,120.716,123.773,1.45867,8.32247,19.077,0.697868,12.5881,0.0676136,0.000377273,0.000434748,0,16.8132,0.161637,1.84228,1.99923,30.7045,18.3587,
54,487.254,1541.12,823.864,0.316168,101.302,74.4052,32.4508,3.85547,54.3253,3.91856,161.55,320.162,0,187.449,3.29155,26.4276,101.375,201.973,268.639,206.82,63.3335,12.7831,2.48786,47.849,3.08193,205.369,519.337,0,132.292,2.46978,25.1076,206.902,173.662,136.02,1.45867,1.28691,8.49619,0.697868,12.5881,0.0676136,0.000377273,0.000434748,0,16.8132,0.161637,1.84228,1.99923,31.6028,18.8758,
55,487.254,2059.75,3419.16,0.23656,91.5493,66.7744,31.2125,3.56977,47.3079,3.49317,241.812,564.671,0,183.283,3.05975,22.2218,91.566,182.698,526.53,85.9122,52.9328,10.0945,2.26297,40.4565,2.37431,444.211,1157.5,0,145.634,2.12349,21.6841,87.3463,114.304,2525.66,1.45867,1.28691,19.077,0.697868,12.5881,0.0676136,0.000377273,0.000434748,0,16.3966,0.0337393,1.46396,1.99923,31.6028,18.8758,
56,487.254,1697.28,1427.55,0.28708,91.3216,66.8061,31.5399,3.71509,47.2576,3.50511,213.874,463.483,0,168.366,3.20748,22.5942,91.3378,182.832,307.438,97.6376,60.984,10.2234,2.27213,32.195,2.48495,290.735,875.748,0,124.563,2.15877,20.2188,97.5172,108.735,433.006,1.45867,1.28691,19.077,0.706271,12.5881,0.0676136,0.000377273,0.000434748,0,16.3966,0.161637,1.46396,1.99923,31.6028,18.8758,
57,487.254,1710.87,1227.47,0.284799,84.1441,59.8364,31.9464,3.5662,48.1255,3.58927,219.708,506.47,0,168.355,3.02767,22.9954,84.1754,180.728,294.204,89.4622,52.4422,10.9694,2.24848,33.247,2.51605,283.677,827.171,0,140.469,2.1235,19.8776,89.3269,102.539,167.568,1.45867,1.28691,19.077,0.706271,12.5881,0.0676136,0.000377273,0.000434748,0,16.3966,0.161637,1.46396,1.92633,31.6028,18.8758,
58,487.254,1542.41,766.18,0.315906,92.8546,64.8501,31.6308,3.36529,45.0505,3.65238,171.882,380.397,0,181.735,2.83917,22.1255,92.8678,166.607,282.548,87.4468,54.6356,9.62358,2.10287,29.3606,2.28539,162.896,545.059,0,158.848,1.98167,19.3118,86.4568,103.985,117.417,1.45867,1.28691,19.077,0.706271,12.5881,0.0676136,0.000377273,0.000434748,0,16.3966,0.128566,1.46396,1.99923,31.6028,18.8758,
59,487.254,1697.63,1106.83,0.287021,86.9241,61.4142,31.629,3.48885,47.1793,3.62718,238.842,498.192,0,159.179,2.94678,23.2735,86.9564,167.469,286.505,78.6776,56.5213,9.76194,2.23774,34.8261,2.32832,297.511,753.911,0,119.94,2.12045,21.0747,79.4406,107.463,121.263,1.45867,1.24067,19.077,0.706271,12.5881,0.0676136,0.000377273,0.000434748,0,16.3966,0.128566,1.46396,1.99923,31.3535,18.8758,
60,487.254,1624.97,1556.04,0.299854,77.8741,56.5321,30.8761,3.56062,44.0022,3.39755,203.737,411.76,0,149.245,3.03797,21.2885,77.9182,173.039,368.706,71.7701,48.0143,9.39471,2.22758,30.4792,2.19789,259.816,688.716,0,120.936,2.10001,19.7513,72.0759,104.43,880.542,0.579996,1.24336,19.077,0.706271,12.2053,0.0676136,0.000377273,0.000434748,0,16.3966,0.0164909,1.46396,0.661857,31.6028,18.8758,
61,487.254,1645.95,1084.56,0.296032,80.62,58.9625,34.1968,3.54464,44.1343,3.68023,229.627,478.22,0,169.981,2.97559,20.6115,80.6631,170.947,267.79,76.3061,50.4161,29.7334,2.12286,28.1107,2.47378,271.325,779.083,0,221.665,2.05408,17.9835,75.8836,105.274,126.176,1.45867,1.28691,19.077,0.706271,12.2053,0.0676136,0.000377273,0.000434748,0,16.3966,0.106969,1.46396,1.99923,31.6028,18.8758,
62,487.254,1531.43,901.525,0.31817,87.6356,59.6027,32.2093,3.60148,44.3825,3.84114,190.855,389.055,0,157.969,3.01882,20.7167,87.6815,160.037,290.823,82.7061,49.8811,9.95449,2.18713,27.8544,2.35495,209.734,583.955,0,128.36,2.09511,18.1257,80.9032,101.718,115.347,1.45867,1.28691,19.077,0.706271,11.658,0.0776853,0.000377273,0.000434748,0,16.3966,0.128566,1.46396,1.99923,30.8647,18.8758,
63,487.254,1390.55,839.969,0.350405,74.2415,57.83,31.8315,3.63129,44.7512,3.59966,148.11,261.252,0,158.225,3.07851,20.9791,74.3001,169.337,339.378,63.4426,52.4085,10.8976,2.1126,31.1093,2.34178,109.146,295.959,0,157.643,2.0439,20.0197,64.2243,99.9671,604.356,1.45867,1.28691,19.077,0.706271,12.2053,0.0776853,0.000377273,0.000434748,0,16.3966,0.128566,1.46396,1.99923,31.6028,18.8758,
64,487.254,1496.42,1050.07,0.325614,89.9516,58.0177,31.3581,3.40398,45.6445,3.87266,176.586,349.566,0,166.299,2.86325,20.3895,90.0497,159.025,299.391,204.577,50.7339,8.18188,2.12063,31.13,2.49832,208.246,571.552,0,220.986,2.03264,17.9765,203.18,152.898,120.683,1.45867,1.28691,8.794,0.706271,12.2053,0.0776853,0.000377273,0.000434748,0,16.3298,0.0391523,1.46396,1.99923,31.6028,18.8758,
65,487.254,1434.77,779.614,0.339604,68.6819,54.369,31.2318,3.30163,45.18,3.88897,173.729,325.374,0,168.167,2.79703,20.7656,68.7518,181.944,286.59,59.7618,46.1527,9.21089,2.07408,32.8178,3.51342,188.867,494.558,0,137.751,1.9614,20.5039,61.3009,202.945,105.744,1.45867,1.28691,12.0106,0.706271,12.2053,0.0776853,0.000377273,0.000434748,0,16.8132,0.0800245,1.38156,1.99923,31.6028,18.8758,
66,487.254,1899.96,4246.03,0.256455,100.249,55.3589,31.6866,3.42276,47.3718,3.9644,202.462,382.218,0,166.225,2.85285,21.086,100.323,163.939,618.803,215.373,45.6465,8.95239,2.04445,36.522,2.80554,261.652,588.231,0,156.88,1.97551,16.4652,211.318,170.106,3509.27,1.45867,1.28691,9.19101,0.706271,12.2053,0.0668408,0.000377273,0.000434748,0,16.1091,0.0405259,1.61057,1.99923,31.3852,18.8758,
67,487.254,1579.71,1012.92,0.308446,94.0541,50.5767,31.6376,3.54262,43.1545,3.74857,198.959,425.411,0,165.186,2.99101,19.8263,94.103,153.67,292.845,106.558,45.1909,8.35818,1.97637,26.1015,2.1558,226.889,653.983,0,132.564,1.89953,15.5736,107.415,87.7258,319.16,1.45867,1.28691,20.7797,0.706271,12.2053,0.0776853,0.000377273,0.000434748,0,17.4584,0.0800245,1.61057,1.99923,31.3852,18.8758,
68,487.254,1481.39,1112.36,0.328918,94.9006,56.0005,31.5332,3.69307,47.7401,4.16828,171.193,334.842,0,164.446,3.16379,21.1958,95.2654,168.95,284.295,316.022,49.5396,8.44222,2.46785,34.7208,3.5348,206.028,543.982,0,217.127,2.48081,16.5304,318.743,225.735,103.82,1.45867,1.28691,11.1489,0.706271,12.2053,0.0776853,0.000377273,0.000434748,0,17.4584,0.0800245,1.61057,1.99923,31.3852,18.8758,
69,487.254,1528.58,1016.65,0.318764,66.8632,52.6033,31.0642,3.53238,42.0688,3.63387,226.624,430.591,0,154.639,2.98344,19.4029,66.9524,147.894,279.723,68.4323,45.4396,6.47686,2.1234,26.0788,1.92588,323.018,685.765,0,121.773,2.08359,15.967,64.3293,85.9847,102.881,1.45867,1.28691,20.7797,0.643895,12.2053,0.0776853,0.000377273,0.000434748,0,17.4584,0.0800245,1.61057,1.99923,31.3852,18.8758,
70,487.254,1411.41,981.937,0.345225,74.3876,55.7686,31.3329,3.7495,41.1563,3.98865,169.536,327.396,0,162.804,3.16615,18.9714,74.5341,146.602,298.018,199.459,45.9904,6.62921,2.21616,25.4257,2.32984,182.563,517.277,0,216.274,2.13269,15.9313,199.873,149.406,103.388,1.45867,1.28691,8.88088,0.706271,12.2053,0.0776853,0.000377273,0.000434748,0,17.4584,0.0800245,1.61057,1.99923,31.3852,18.8758,
71,487.254,1329.41,639.853,0.366519,53.231,58.7693,31.6133,3.87252,38.0171,3.84987,177.139,316.43,0,140.372,3.27988,17.0542,53.3539,134.234,298.193,50.3013,47.9381,6.26379,2.20906,23.8888,1.86656,184.28,449.494,0,114.393,2.15415,15.1425,50.9922,86.0505,106.204,1.45867,1.28691,20.7797,0.727357,12.2053,0.0776853,0.000377273,0.000434748,0,17.4584,0.0752239,1.50473,1.99923,31.3852,18.8758,
72,487.254,1315.11,711.464,0.370506,60.8829,55.1191,31.5198,3.72449,39.7335,3.95242,164.957,317.875,0,125.617,3.16246,17.9653,60.9909,123.255,306.353,60.1384,44.9509,4.86393,2.18078,24.8641,1.67759,180.475,485.643,0,104.598,2.12791,14.1987,59.6637,81.411,105.159,1.45867,1.28691,20.7797,0.727357,12.2053,0.373794,0.000377273,0.000434748,0,17.4584,0.0800245,1.61057,1.99923,31.3852,18.8758,
73,487.254,1554.92,1508.1,0.313364,102.777,57.136,30.7858,3.91867,39.8198,4.17705,184.899,343.857,0,161.766,3.30497,17.0995,102.901,154.745,347.731,257.931,45.5354,5.60719,2.18512,30.3059,2.87614,244.814,597.722,0,236.798,2.14299,14.4132,258.027,213.202,315.323,1.3098,1.23589,8.75662,0.727357,12.0772,0.353054,0.000377273,0.000434748,0,17.4584,0.0800245,1.61057,1.99923,31.3852,18.8758,
74,487.254,1341.88,830.97,0.363113,67.2916,59.0702,31.6386,3.89176,38.7579,4.01213,168.258,323.286,0,133.628,3.2941,17.3028,67.4019,122.271,301.776,110.717,47.6134,4.9868,2.30561,24.7799,1.65609,227.338,558.01,0,118.367,2.24359,14.0409,110.687,90.8069,123.546,1.3098,1.28691,18.1958,0.727357,12.2053,0.373794,0.000377273,0.000434748,0,17.4584,0.0800245,1.61057,1.99923,31.3852,18.8758,
75,487.254,1230.3,418.68,0.396044,64.7997,62.2633,31.451,4.178,36.623,3.89596,137.062,247.291,0,130.606,3.54195,16.7335,64.9146,120.525,306.419,61.181,52.1269,4.47548,2.25372,23.3422,1.60031,131.368,287.765,0,109.111,2.17949,13.2933,61.4113,76.0358,115.073,1.3098,1.28691,21.6496,0.738456,12.2053,0.373794,0.000377273,0.000434748,0,17.4584,0.0800245,1.61057,1.99923,31.3852,18.8758,
76,487.254,1314.17,669.015,0.370768,79.0608,55.6539,31.4623,4.04813,36.9372,3.98108,147.159,288.748,0,145.713,3.46689,16.6436,79.1764,115.441,306.683,136.235,46.4276,4.26731,2.28134,22.6545,1.53157,130.291,357.895,0,211.575,2.22768,13.0226,134.434,67.4795,110.648,1.3098,1.28691,23.9034,0.738456,12.2053,0.373794,0.000377273,0.000434748,0,17.4584,0.0604186,1.61057,1.99923,31.454,18.8758,
77,487.254,1288.3,785.956,0.378216,77.0095,60.7385,31.3646,3.92793,41.2464,4.1382,138.487,262.22,0,139.876,3.32849,17.0537,77.1285,130.047,301.73,205.85,50.5018,4.87839,2.22071,39.3376,2.3328,125.534,324.527,0,119.962,2.17127,14.2311,206.07,161.238,104.89,1.3098,1.28691,8.9778,0.738456,12.2053,0.373794,0.000377273,0.000434748,0,17.4584,0.0800245,1.61057,1.99923,31.454,18.8758,
78,487.254,1395.75,1038.11,0.349098,54.0948,53.7158,32.4623,4.28992,36.9499,4.20523,192.219,383.086,0,145.068,3.70094,16.6755,54.1992,107.456,307.631,50.7324,43.6057,6.28127,2.21374,26.4208,1.59819,300.842,689.024,0,196.949,2.16755,16.7247,50.3333,71.0736,119.199,1.3098,1.28691,23.9034,0.738456,11.7746,0.373794,0.000377273,0.000434748,0,17.4584,0.0872302,1.61057,1.99923,31.29,18.8758,
79,487.254,1371.52,1065.29,0.355266,54.497,52.173,31.6681,3.90606,33.5545,4.06924,196.987,382.425,0,130.2,3.35367,14.2338,54.6103,107.583,302.259,46.3124,41.7833,4.0108,2.14497,21.173,1.35824,291.666,690.528,0,109.047,2.02667,11.7598,46.0938,59.88,149.683,1.304,1.28691,23.9034,0.664605,12.2053,0.373794,0.000377273,0.000434748,0,17.4584,0.0872302,1.61057,1.88311,31.454,18.8758,
80,487.254,1170.35,443.291,0.416332,53.1388,54.7864,31.5879,3.97973,33.9865,4.01684,140.151,243.919,0,126.233,3.40492,14.1888,53.2516,110.425,297.281,48.4175,45.8308,3.98656,2.13165,22.2111,1.40065,140.262,348.867,0,100.045,2.04797,12.1342,48.3643,62.9584,106.394,1.304,1.28691,23.9034,0.738456,12.2053,0.373794,0.000377273,0.000434748,0,17.4584,0.165143,1.61057,1.88311,31.454,18.8758,
81,487.254,1388.7,1140.7,0.350871,79.3069,47.0968,31.599,3.94818,38.3838,4.11908,179,367.628,0,135.299,3.38164,16.0599,79.7288,108.725,294.424,321.573,49.0517,4.05327,2.094,29.1471,1.30837,219.281,620.362,0,117.291,2.01545,13.3226,322.182,70.7445,105.782,1.304,1.11427,18.5746,0.699175,12.2053,0.373794,0.000377273,0.000434748,0,16.8437,0.0666615,1.98979,1.88311,31.6028,18.8758,
82,487.254,1617.05,1879.67,0.301323,75.0086,55.1563,31.0076,4.11718,37.0005,4.19088,239.375,456.497,0,142.449,3.55676,16.2508,75.1107,135.019,342.309,154.799,54.1542,4.89608,2.92263,23.2275,2.38305,411.468,888.679,0,144.653,2.98058,14.3856,155.342,176.377,525.889,1.304,1.28691,10.67,0.738456,12.2053,0.373794,0.000377273,0.000434748,0,17.4584,0.0217915,1.98979,1.88311,31.6028,18.8758,
83,487.254,1303.65,908.415,0.373762,57.0305,50.2082,32.6022,4.04098,36.7138,4.15201,169.75,342.894,0,124.847,3.47711,15.4331,57.1443,110.882,294.474,54.2027,43.1751,10.0536,2.19013,24.345,1.62855,238.353,670.2,0,112.82,2.11932,13.6251,53.6888,72.9867,114.484,0.927682,1.28691,23.9034,0.738456,12.2053,0.373794,0.000377273,0.000434748,0,17.4584,0.10926,1.73668,1.23935,31.6028,18.8758,
84,487.254,1414.33,1237.92,0.344513,56.3067,46.0946,31.6922,3.80795,35.6157,4.46744,204.155,392.461,0,153.343,3.25345,14.372,56.4254,119.93,292.401,88.4246,43.2701,4.43486,1.97432,26.0037,2.89625,332.762,803.497,0,212.853,1.92138,12.5169,88.3689,201.493,114.005,0.927682,1.28691,11.4514,0.738456,13.0368,0.373794,0.000377273,0.000434748,0,17.4584,0.165143,1.98979,1.23935,31.6028,18.8758,
85,487.254,1168.64,730.194,0.41694,46.9948,42.7033,31.6858,3.81625,38.544,4.45235,134.254,247.257,0,130.917,3.26484,16.0028,47.1125,119.047,302.592,39.3233,46.3719,4.37735,1.93902,26.3856,2.76458,170.193,401.588,0,128.643,1.86595,12.684,39.6611,194.691,110.561,0.927682,1.09602,11.9964,0.738456,13.0368,0.373794,0.000377273,0.000434748,0,17.4584,0.165143,1.59005,1.23935,31.3704,18.8758,
86,487.254,1234.69,821.71,0.394638,44.3079,39.1532,31.4293,3.46774,36.8016,4.0953,168.952,324.239,0,119.419,2.91964,15.1024,44.4267,101.135,299.238,37.9748,40.9919,3.30017,1.89424,23.2989,1.26049,225.721,597.307,0,95.3841,1.82706,12.179,37.8849,60.6848,117.164,0.927682,1.28691,23.9034,0.738456,13.0368,0.373794,0.000377273,0.000434748,0,17.4584,0.165143,1.28103,1.23935,31.6028,18.8758,
87,487.254,1231.8,1372.89,0.395563,64.4504,38.1767,31.3116,3.50045,37.1955,4.29071,163.99,252.029,0,120.195,2.94289,14.5307,64.5871,112.663,321.938,202.325,39.5294,4.01756,1.84173,25.5724,1.93677,513.983,738.75,0,86.9566,1.80113,11.507,200.519,146.182,132.369,0.927682,1.06049,8.71545,0.69656,13.0368,0.373794,0.000377273,0.000434748,0,17.4584,0.109388,1.59005,1.23935,31.5106,18.8758,
88,487.254,1278.98,879.252,0.380971,49.7716,35.0889,31.2581,3.34361,34.4553,4.04171,170.473,363.844,0,111.324,2.78643,13.3086,49.825,104.012,305.45,43.4902,36.1687,3.28742,1.7729,20.9734,1.2433,218.621,606.276,0,78.6041,1.74529,10.1629,44.7582,62.057,123.061,0.927682,1.06049,23.4079,0.739054,11.7442,0.185882,0.000377273,0.000434748,0,17.4584,0.0743647,1.32917,1.23935,31.5392,18.8758,
89,487.254,1566.97,2481.07,0.310953,80.5629,39.1059,30.9277,3.36895,35.6981,4.35943,258.23,465.498,0,126.991,2.87581,13.1422,80.892,125.522,299.797,313.792,36.6863,4.17129,1.79059,36.8798,2.62334,885.487,1410.55,0,125.078,1.76917,12.9969,313.81,195.423,125.585,0.482834,1.06049,10.9645,0.739054,12.3506,0.373794,0.000377273,0.000434748,0,15.578,0.0362313,0.734504,1.14797,31.6028,18.8758,
90,487.254,1109.86,883.912,0.439024,83.1105,34.6744,31.3692,3.24136,35.2453,4.17461,117.826,177.594,0,113.241,2.67394,13.7239,83.4836,102.586,306.914,321.239,35.5125,3.39388,1.72337,19.6894,1.14314,184.202,365.192,0,78.784,1.7089,9.48942,324.013,74.4531,116.355,0.824227,1.03874,17.9803,0.71248,13.0368,0.373794,0.000377273,0.000434748,0,17.4584,0.0543113,1.59005,1.23935,31.6028,18.8758,
91,487.254,1153.33,753.659,0.422477,42.4005,35.0635,31.6115,3.14479,32.3928,4.22637,149.453,299.622,0,93.7262,2.61627,12.5775,42.4893,94.9188,309.084,53.0516,32.0173,3.04194,1.61449,18.2303,1.08266,209.665,576.947,0,67.0739,1.5911,9.19628,48.9084,49.4029,109.5,0.824227,1.06049,23.9034,0.739054,13.0368,0.373794,0.000377273,0.000434748,0,17.4584,0.0543113,1.59005,1.64948,31.6028,18.8758,
92,487.254,1232.9,1170.65,0.395209,45.7593,33.5376,31.3183,3.04206,34.8321,4.41494,177.797,329.418,0,103.92,2.50538,13.7216,45.8268,115.403,291.408,35.8357,30.1818,3.66134,1.63449,21.8294,2.64535,336.524,631.804,0,87.098,1.60671,11.2477,35.2876,191.453,111.218,1.304,1.06049,11.7627,0.739054,13.0368,0.373794,0.000377273,0.000434748,0,17.4584,0.0543113,1.55985,1.88311,31.6,18.8758,
93,487.254,1228.27,1011.85,0.396701,46.0358,38.4503,38.392,3.25646,32.9914,4.35459,164.688,315.399,0,107.736,2.69744,12.5845,46.1275,97.6599,317.893,45.0544,37.5488,66.8171,1.75717,21.0036,1.53591,227.986,619.8,0,119.292,1.74006,10.9019,44.9242,70.0604,217.486,1.304,1.06049,23.9034,0.739054,11.1953,0.373794,0.000377273,0.000434748,0,17.4584,0.0526707,1.55985,1.88311,31.6028,18.8758,
94,487.254,1106.72,750.881,0.44027,38.2846,37.6254,31.642,2.94143,32.8506,4.5509,145.595,256.011,0,104.866,2.37198,12.5728,38.3938,109.28,289.732,31.1376,34.0631,7.62662,1.66629,20.1089,2.72963,193.058,489.863,0,117.383,1.6801,10.2453,30.7475,198.789,111.142,1.304,1.06049,11.5803,0.6335,13.0368,0.373794,0.000377273,0.000434748,0,17.4584,0.0526707,1.37178,1.88311,31.6028,18.8758,
95,487.254,1434.42,1565.42,0.339688,67.0746,35.6042,31.294,3.112,37.5187,4.54553,198.879,394.626,0,137.684,2.56281,14.2592,67.1813,138.377,301.7,205.022,44.3742,6.41201,2.02637,27.5907,3.26622,355.166,823.431,0,224.175,2.10581,13.099,202.397,241.136,161.159,1.304,1.20627,8.6453,0.739054,13.0368,0.373794,0.000377273,0.000434748,0,17.4584,0.0526707,1.37178,1.88311,31.6028,18.8758,
96,487.254,990.532,410.92,0.491912,36.9307,35.7318,32.0589,2.96227,33.1372,4.35916,117.107,200.231,0,97.77,2.37967,12.8236,37.0453,87.4298,290.566,42.4164,34.8606,3.09486,1.69749,19.8422,1.0821,133.18,367.555,0,74.9035,1.68628,10.0774,38.5521,61.2999,103.979,1.304,1.28691,23.9034,0.54905,13.0368,0.373794,0.000377273,0.000434748,0,17.2168,0.0159316,1.37178,1.88311,31.6028,18.8758,
97,451.993,945.894,281.475,0.477848,37.8412,35.6644,32.054,2.95571,32.251,4.37708,116.809,172.192,0,101.422,2.36989,12.0452,37.9584,83.889,274.066,29.8909,30.5039,2.57946,1.64434,17.7649,0.995707,89.2084,211.248,0,68.4012,1.64497,8.97458,29.8091,49.6155,101.788,1.304,1.28691,23.9034,0.54905,13.0368,0.373794,0.000377273,0.000434748,0,17.4584,0.03411,1.37178,1.88311,31.2204,18.8758,
98,451.993,1113.89,824.443,0.405778,36.9434,33.6053,31.9527,2.70861,34.5382,4.36423,163.042,305.256,0,94.7118,2.14812,13.1685,37.072,83.8031,270.578,31.2617,28.4932,2.38559,1.6691,22.2593,0.917739,240.813,617.11,0,61.9379,1.63028,10.7849,31.1515,45.1156,99.8808,1.304,1.28691,24.4979,0.54905,13.0368,0.756455,0.000377273,0.000434748,0,17.4584,0.0526707,1.37178,1.88311,31.2204,18.8758,
99,451.993,1188.05,1033.36,0.38045,45.4781,31.9981,32.1041,2.73118,33.9005,4.38649,176.252,317.203,0,110.637,2.15805,12.8069,45.5846,85.5527,287.254,41.1265,28.6386,3.35132,1.5093,29.0088,0.981144,264.802,678.386,0,114.688,1.52032,14.4608,39.368,44.8731,129.882,1.304,1.28691,24.4979,0.54905,13.0368,0.756455,0.000377273,0.000434748,0,16.3216,0.0526707,1.37178,1.88311,31.2204,18.8758,
100,451.993,1080.63,1608.06,0.418268,70.9571,29.5225,32.0467,2.84293,35.2552,4.45964,143.765,203.867,0,111.534,2.28157,13.0832,71.3716,86.5654,273.079,319.047,27.9184,2.96941,1.4733,20.4724,0.949374,297.624,481.713,0,186.299,1.47052,9.69626,320.201,67.7809,107.427,1.304,0.908043,17.7954,0.54905,13.0368,0.756455,0.000377273,0.000434748,0,17.4584,0.0526707,1.37178,1.88311,31.1224,18.8758,
101,451.993,1160.57,1207.77,0.389457,73.6828,30.0375,33.8705,3.09698,36.8587,4.655,156.521,272.737,0,92.0139,2.53446,13.8506,74.1152,85.5179,281.081,321.515,28.8221,14.6508,1.53168,22.831,1.27466,238.179,575.104,0,80.4358,1.52662,9.87976,324.337,74.2925,153.284,1.304,0.908043,19.4882,0.739054,12.7271,0.756455,0.000377273,0.000434748,0,16.7089,0.0900841,1.37178,1.88311,31.1224,18.8758,
102,451.993,968.901,615.679,0.466501,37.7133,28.1168,31.8818,2.7014,35.2845,4.35086,131.759,207.673,0,86.1698,2.16968,13.295,37.8269,84.9856,264.974,45.0382,26.6483,2.85214,1.54648,20.7419,0.949611,165.011,432.612,0,56.1084,1.51213,9.93513,42.5414,46.2326,103.466,1.29701,0.908043,24.4979,0.598622,13.0368,0.756455,0.000377273,0.000434748,0,17.4584,0.0900841,1.37178,1.80463,31.1224,18.8758,
103,451.993,949.257,707.127,0.476154,57.5507,26.4973,31.9816,2.86179,37.8241,4.5439,103.5,120.047,0,122.619,2.31677,13.6577,57.6787,101.505,266.674,145.913,23.5852,4.81229,1.5816,37.4586,1.90076,97.9265,210.078,0,219.448,1.576,16.4838,144.012,147.348,109.27,1.29085,0.908043,10.9428,0.598622,13.0368,0.756455,0.000377273,0.000434748,0,17.3517,0.0239058,1.37178,1.80463,31.1224,18.8758,
104,451.993,1044.51,769.823,0.432734,37.5419,24.3355,33.2462,2.86147,32.5206,4.48702,152.462,267.81,0,104.222,2.30023,11.8176,37.6704,85.494,247.737,36.3988,20.553,12.6853,1.53953,22.0598,1.23221,179.381,553.3,0,200.029,1.52922,10.1907,35.1041,57.5408,95.3263,1.29701,1.09505,24.4979,0.598622,13.0368,0.756455,0.000377273,0.000434748,0,17.4584,0.0239058,1.37178,1.80463,31.1224,18.8758,
105,451.993,1071.86,1592.54,0.421692,99.451,30.6021,97.5214,3.15626,32.8374,4.61935,118.174,115.537,0,119.049,2.66951,11.2066,100.21,94.3943,242.428,446.801,42.2589,656.9,3.09972,23.3714,1.39727,157.716,197.447,0,169.687,3.18519,8.46271,444.218,101.922,90.5684,1.17797,1.09505,16.067,0.598622,13.0368,0.756455,0.000377273,0.000434748,0,17.4584,0.0239058,1.37178,1.80463,31.1224,18.8758,
106,451.993,973.728,879.179,0.464188,54.9275,25.23,31.7334,2.71191,29.3754,4.52718,129.711,196.719,0,97.1544,2.18729,11.1163,55.1244,92.0478,241.163,201.61,22.3919,56.9061,1.61157,17.0659,1.42292,139.067,385.478,0,113.589,1.58661,11.4191,201.314,127.385,86.9561,1.29701,1.09505,9.59284,0.598622,13.4923,0.756455,0.000377273,0.000434748,0,17.4584,0.0239058,1.37178,1.80463,31.1224,18.8758,
107,451.993,1040.63,1090.65,0.434346,34.565,25.9617,34.5357,2.59407,33.3248,4.58637,153.062,265.396,0,92.3957,2.08933,12.638,34.712,80.8956,263.873,34.4038,23.526,22.8205,1.45343,20.4415,1.23532,252.044,686.081,0,62.594,1.4269,9.89816,34.3468,56.1462,203.578,1.29701,1.09505,24.4979,0.598622,13.4923,0.756455,0.000377273,0.000434748,0,17.4584,0.0239058,1.45915,1.80463,31.1224,18.8758,
