Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.toe_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.toe_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,
92,739.365,1637.69,2187.54,0.451467,17.5259,0,131.891,74.2055,5.10348,858.5,132.559,197.733,220.176,23.5497,0,312.287,189.173,1.61187,669.077,320.972,399.796,833.753,9.66682,0,0.169327,0.210501,1.191,628.742,0.438925,45.983,10.7067,
93,739.365,2143.83,3628.01,0.344881,19.2579,0,154.629,92.8009,5.27353,943.204,157.76,209.258,561.647,26.4455,0,398.238,264.864,2.27369,805.014,404.372,407.5,2468.07,7.38309,0,0.169327,0.210501,0.668474,662.334,0.438925,45.983,11.2434,
94,737.753,1565.98,2823.62,0.471111,16.9683,0,107.758,101.891,5.81713,987.547,113.652,133.659,98.692,23.6887,0,363.908,409.513,2.82075,1476.08,387.66,260.552,524.369,4.77762,0,0.169327,0.210501,1.64637,662.334,0.438925,46.0619,11.2434,
95,737.753,2363.22,5974.4,0.312181,22.911,0,86.1899,69.4961,5.32379,1036.12,87.4154,232.899,822.864,31.8239,0,255.197,273.385,2.11627,882.991,260.769,455.859,5074.43,9.69941,0,0.159695,0.347379,1.64637,662.287,0.411657,46.0619,11.2434,
96,737.753,2160.19,2475.24,0.341521,24.6033,0,189.998,131.346,5.39886,1077.76,192.204,366.561,172.328,31.5031,0,382.368,312.994,2.83348,894.505,392.694,549.717,341.767,9.77154,0,0.159695,0.347379,1.58051,651.002,0.411657,46.0619,11.2434,
97,737.753,1808.18,2127.17,0.408009,22.8539,0,156.223,74.3725,5.31846,1020.54,159.18,238.513,131.173,28.3668,0,357.023,227.226,3.25682,783.713,371.94,472.575,277,9.77154,0,0.159695,0.347379,1.58051,662.334,0.411657,46.0619,11.2434,
98,737.241,1326.9,1542.17,0.555613,17.0601,0,53.4806,74.3738,4.61658,894.71,54.0991,161.6,66.9553,26.3054,0,185.176,242.598,2.01752,721.286,176.128,351.365,171.072,2.81472,0,0.159695,0.233466,0.182508,662.053,0.347044,45.1422,11.2434,
99,735.51,2410.44,4003.83,0.305135,22.7653,0,199.762,107.445,4.01602,1014.27,200.54,317.375,544.268,27.8988,0,383.369,290.421,2.73345,778.097,372.644,562.339,2187.49,6.22329,0,0.159695,0.233466,0.182508,662.053,0.347044,46.0619,11.2434,
100,735.51,1753.43,1859.28,0.419468,23.0368,0,175.108,71.8733,4.38485,1004.81,175.299,200.47,98.4506,27.8793,0,360.246,165.799,3.86542,738.35,364.864,368.229,316.333,9.69871,0,0.159695,0.198887,0.133921,662.053,0.279825,46.0619,7.95357,
101,735.51,2473.95,4858.7,0.297302,23.1517,0,95.3785,92.7275,3.00282,1039.19,95.7701,310.55,814.183,32.2979,0,257.909,246.221,2.54659,897.738,246.281,525.208,3292.07,9.69871,0,0.159695,0.198887,0.133921,662.053,0.279825,46.1943,11.2434,
102,735.51,7473.61,43259.7,0.0984143,17.1909,0,93.6797,27.9609,2.76151,856.389,93.8492,210.939,6170.84,21.574,0,224.747,115.382,2.47717,578.389,224.766,455.035,42563,4.30114,0,0.15377,0.198887,0.133921,662.339,0.279825,46.1943,11.2434,
103,735.51,2596.78,8707.68,0.283239,18.2784,0,121.699,68.2083,2.20184,874.838,122.169,184.945,1204.44,23.2957,0,329.112,194.635,1.79368,616.765,324.361,382.729,8798.96,9.76916,0,0.15377,0.198887,0.133921,662.339,0.279825,46.1943,11.363,
104,734.435,1983.99,3332.68,0.370181,22.0033,0,123.793,43.1654,2.07627,981.744,124.304,225.851,461.052,28.3427,0,296.161,150.02,2.46301,769.298,296.875,419.722,2555.08,9.76916,0,0.15377,0.198887,0.133921,662.339,0.279825,17.9318,11.363,
105,734.435,4353.15,19132.1,0.168714,24.1077,0,146.741,104.478,1.98723,1051.68,147.974,237.003,2639.18,31.3872,0,385.474,328.069,2.34075,850.328,388.098,454.54,17844.4,9.76916,0,0.144904,0.198887,0.133921,662.339,0.279825,46.1533,11.7043,
106,734.435,3123.14,10158.5,0.235159,21.3457,0,140.721,141.835,2.22511,993.235,142.656,242.349,1438.77,28.6509,0,361.766,357.624,3.23438,803.29,364.403,463.258,9207.81,9.76916,0,0.140568,0.198887,0.132085,662.407,0.249214,46.1533,11.4574,
107,733.806,2121.66,3130.7,0.345864,23.2684,0,221.292,173.503,2.56232,1072.77,229.076,233.879,165.314,33.732,0,514.623,469.284,3.35095,1020.52,521.326,442.396,699.469,9.76916,0,0.123648,0.198887,0.00939587,662.407,0.249214,46.1533,11.4574,
108,733.806,1961.48,1961.2,0.374108,25.3601,0,173.41,142.432,2.21455,1090.98,173.862,218.771,134.455,31.3703,0,347.387,294.145,2.8179,849.451,340.264,337.082,233.269,9.80038,0,0.123648,0.188097,0.00939587,662.432,0.249214,16.7706,11.4574,
109,733.806,2700.66,5146.06,0.271714,24.1676,0,192.947,92.6617,1.96678,1050.64,193.313,267.401,877.568,30.7621,0,357.535,203.857,2.96471,814.178,353.807,428.077,4136.73,5.9154,0,0.097036,0.198887,0.00939587,662.432,0.249214,26.1874,11.4574,
110,733.806,1753.84,3190.15,0.418399,15.5972,0,87.0836,70.209,1.88779,811.859,87.8802,251.851,427.476,19.2428,0,246.984,193.767,3.54737,518.51,261.877,486.648,2505.21,9.78329,0,0.123648,0.198887,0.00939587,662.432,0.249214,46.1533,11.4574,
111,733.759,1643.17,1889.72,0.44655,18.4576,0,141.32,78.5477,2.28499,898.645,141.938,256.515,105.464,21.4013,0,304.941,205.447,3.27087,603.069,300.383,434.414,229.16,9.78329,0,0.123648,0.198887,0.00939587,662.432,0.249214,46.1533,11.4574,
112,733.759,2063.04,2956.47,0.355669,23.4352,0,173.309,167.495,1.8659,1088.68,177.665,261.306,169.289,30.9311,0,399.81,457.316,3.06254,954.785,418.79,487.07,441.663,9.78329,0,0.125471,0.230257,0.00939587,662.432,0.249214,46.1533,11.4574,
113,733.759,1459.33,1683.69,0.502806,18.4689,0,115.604,35.6524,1.66127,883.432,115.689,186.463,102.355,24.4847,0,304.383,172.064,2.81641,647.885,301.486,389.689,256.581,9.78329,0,0.119231,0.231429,0.00939587,662.432,0.249214,46.1533,11.4574,
114,733.759,2094.9,4016.81,0.35026,19.4463,0,98.1926,106.964,1.50673,987.802,101.855,213.98,565.151,25.7124,0,310.536,400.83,2.76708,1059.1,330.546,436.204,2446.26,9.7759,0,0.119231,0.231429,0.00939587,662.321,0.249214,46.2061,11.0623,
115,733.759,2936.45,11563.4,0.249879,15.9261,0,73.6297,80.0347,1.87363,870.431,76.7743,193.169,1624.62,22.1286,0,235.469,308.537,3.40599,701.707,244.043,454.663,11022.5,9.76821,0,0.119231,0.231429,0.00939587,662.321,0.249214,46.3507,11.0623,
116,733.759,3036.65,11185.2,0.241634,17.8521,0,79.356,85.4993,1.55561,877.369,79.9014,247.686,1647.43,21.9284,0,233.777,212.354,2.58439,594.355,234.079,486.746,10181.4,9.76821,0,0.119231,0.231429,0.00939587,662.321,0.249214,46.3507,11.0623,
117,733.759,1685.49,2039.44,0.435338,21.6716,0,159.182,80.698,1.67141,965.71,159.468,219.454,77.6373,26.7571,0,395.098,192.893,3.00758,689.921,407.851,414.409,301.087,9.75397,0,0.119231,0.237469,0.00939587,662.321,0.278722,46.7335,11.0623,
118,733.749,1784.88,2347.38,0.411092,19.3862,0,154.763,105.548,1.40688,952.345,156.187,231.044,164.195,24.7995,0,379.961,292.955,2.2501,702.058,384.419,451.904,547.075,9.75079,0,0.119231,0.237469,0.00939587,662.321,0.278722,46.7786,11.4591,
119,733.647,5423.01,17995.9,0.135284,18.9229,0,132.125,82.3622,1.39523,892.844,133.403,254.469,3907.49,25.3242,0,337.121,252.51,2.37885,676.915,335.948,471.646,17217.7,9.7759,0,0.119231,0.237469,0.00939587,662.321,0.278722,46.7786,11.4591,
120,733.647,2018.66,2353.28,0.363433,19.9661,0,233.312,155.384,1.74313,942.465,236.649,307.342,121.795,23.6257,0,486.853,317.019,3.4921,655.054,458.274,519.448,2095.01,3.39415,0,0.119231,0.237469,0.00939587,662.538,0.281369,46.7786,12.0053,
121,733.647,1569.33,3106.04,0.467489,14.0881,0,100.2,76.287,0.973669,796.748,102.11,133.499,345.428,16.5646,0,349.459,272.197,2.71326,500.955,357.6,357.483,2148.76,9.78168,0,0.125471,0.236503,0.00939587,662.538,0.281369,45.761,12.1783,
122,733.563,2144.97,5169.01,0.341992,17.5784,0,164.018,64.0395,1.20983,837.223,164.095,186.534,710.275,20.2069,0,380.261,155.773,2.72893,492.299,369.324,365.645,4146.96,9.78168,0,0.115523,0.254136,0.00939587,662.538,0.281369,46.9301,12.1783,
123,733.563,5672.35,29425.4,0.129323,21.4009,0,104.528,39.6084,1.34936,962.663,104.712,228.266,4209.82,28.8392,0,274.142,138.175,3.0193,771.098,278.189,448.277,28616.4,9.78168,0,0.115523,0.252737,0.00939587,662.538,0.281369,46.8242,12.1979,
124,733.563,1994.14,3049.1,0.36786,20.6062,0,161.323,105.994,1.73976,950.439,162.743,280.739,310.554,27.2763,0,401.153,260.631,3.82376,737.85,398.196,510.196,2698.24,9.78168,0,0.115523,0.254136,0.0035317,662.513,0.281369,46.6491,12.3235,
125,733.563,1988.6,4391.7,0.368884,17.9332,0,104.765,112.614,1.32635,912.273,107.063,228.048,504.58,23.6188,0,312.098,337.557,3.48346,665.03,318.597,489.378,3093.37,9.78168,0,0.115523,0.254136,0.0035317,662.538,0.281369,46.6491,12.2251,
126,733.46,2107.77,2600.03,0.34798,26.0056,0,190.059,115.715,1.80213,1145.15,192.169,251.212,185.659,34.5239,0,444.408,353.074,3.69649,988.669,437.476,421.169,515.804,9.78168,0,0.115523,0.252576,0.0035317,662.538,0.281369,46.6491,12.2251,
127,733.434,1895.9,2197.59,0.386852,20.8082,0,183.583,92.1732,1.23603,977.778,185.482,275.445,159.398,25.303,0,367.944,287.504,2.91042,720.252,369.907,486.058,349.7,9.78168,0,0.115523,0.254347,0.00183,662.538,0.281369,46.6491,12.181,
128,733.1,4772.9,19495.4,0.153596,23.2611,0,173.67,45.7912,1.60272,1005.6,173.809,286.308,3062.86,29.9194,0,386.113,159.493,3.80985,780.256,386.546,497.16,18767.3,5.4554,0,0.115523,0.254347,0.00183,662.538,0.281369,46.6491,12.0849,
129,733.1,1831,3641.77,0.400382,14.497,0,93.4353,77.472,1.54076,802.919,95.0953,203.099,542.942,18.1876,0,286.737,244.306,3.95616,570.368,286.017,464.19,2952.57,0.617291,0,0.110802,0.247974,0.00183,662.538,0.281369,46.8445,12.0849,
130,733.1,2732.35,5555.22,0.268304,28.4389,0,145.781,80.8033,0.970564,1170.56,146.025,284.998,874.768,40.5116,0,328.57,217.713,1.92419,1022.08,330.628,481.555,4528.45,9.79038,0,0.110802,0.247974,0.00183,662.556,0.285398,46.8445,12.0849,
131,732.892,2636.24,5921.52,0.278007,21.2988,0,167.05,138.879,1.40769,983.273,167.706,211.344,945.282,29.887,0,419.025,341.518,3.43344,797.343,422.445,382.382,4232.7,9.79054,0,0.103921,0.244068,0.00178796,662.556,0.268739,46.8445,12.0849,
132,732.892,1610,2271.89,0.455214,19.8651,0,101.622,35.8198,1.35459,923.317,101.785,223.152,203.08,28.9269,0,313.373,154.633,3.57138,781.865,306.197,467.539,1094,9.79054,0,0.103921,0.247974,0.00103464,662.525,0.268739,46.8908,12.0849,
133,732.892,1466.73,1702.92,0.499679,17.8728,0,105.108,59.4648,1.17213,889.744,105.828,189.308,98.23,22.1052,0,282.295,181.054,3.61035,607.628,283.132,367.641,297.847,9.79284,0,0.103921,0.24983,0.00103464,662.525,0.268739,46.8908,12.0849,
134,732.892,1586.77,1905.29,0.461876,19.6634,0,112.777,67.9877,1.34903,931.483,113.7,245.357,94.4544,23.8971,0,275.946,224.645,3.66188,666.863,278.894,482.866,201.791,9.79919,0,0.103921,0.24983,0.00123749,662.525,0.268739,46.9839,12.0653,
135,732.892,2423.31,3537.64,0.302434,21.2344,0,192.357,151.077,1.53263,1048.73,198.24,329.519,480.615,24.2041,0,372.617,376.423,2.89041,865.558,389.229,531.983,1773.62,9.79965,0,0.103921,0.24983,0.00123749,662.536,0.268739,46.9839,12.0653,
136,732.892,2287.1,4324.39,0.320447,22.7669,0,136.417,78.8999,2.15996,1021.07,137.444,301.249,587.09,29.8943,0,290.393,225.227,4.79311,800.15,305.745,543.706,3337.75,4.77302,0,0.103921,0.24983,0.00123749,662.536,0.268739,16.4647,10.6279,
137,732.892,1360.89,1578.7,0.538539,19.1043,0,58.5559,42.837,0.985908,917.072,59.456,166.934,95.9469,26.6143,0,222.01,154.053,3.18395,737.817,228.993,375.059,291.792,9.79965,0,0.103921,0.241392,0.00123749,662.532,0.268739,46.9839,12.0653,
138,732.892,1943.03,4541.15,0.37719,17.7536,0,44.7941,47.8527,0.650123,896.983,47.2858,175.512,712.199,25.8551,0,195.221,260.741,2.61749,756.143,209.873,417.47,3457.73,9.79965,0,0.103921,0.247387,0.00182075,662.532,0.268739,47.1882,12.0653,
139,732.758,1533.69,1867.12,0.477775,18.4364,0,112.585,75.7617,1.17902,916.454,114.719,206.578,87.9765,24.2763,0,306.729,227.976,3.20384,655.129,305.713,419.305,348.222,2.13368,0,0.0925576,0.247387,0.00182075,662.506,0.242208,47.2366,12.0849,
140,732.758,1709.55,2071.17,0.428626,22.5135,0,156.556,69.0828,0.843555,992.284,157.365,217.166,93.7419,29.4412,0,394.085,188.621,2.37845,772.401,402.561,416.878,228.867,9.79125,0,0.0925576,0.247387,0.00185419,662.459,0.242208,47.2366,12.0849,
141,732.739,1936.52,3270.22,0.37838,18.8274,0,153.752,93.831,1.26699,905.772,156.276,297.157,309.635,23.7111,0,365.594,304.625,3.35136,659.937,372.908,557.2,1747.99,9.79829,0,0.0925576,0.247387,0.00185419,662.459,0.242208,47.2389,12.0849,
142,732.739,2248.57,4302.9,0.325869,21.6402,0,178.093,115.325,1.30456,992.46,180.142,244.515,515.087,28.0872,0,433.879,280.356,3.40712,768.173,435.15,456.502,2919,9.80233,0,0.0925576,0.242526,0.00185419,662.459,0.242208,47.1608,12.0849,
143,732.667,1405.24,1505.17,0.521382,18.4654,0,71.6439,64.2253,1.59841,910.057,74.0509,183.199,82,26.3579,0,225.105,209.93,3.95513,727.027,262.558,404.935,345.746,3.11404,0,0.0925576,0.242526,0.00199645,662.459,0.242208,47.1608,12.1397,
144,732.521,1928.68,2577.27,0.379804,23.8088,0,147.639,175.565,1.98475,1055.97,154.479,232.924,136.314,36.902,0,375.903,671.388,5.0524,974.599,401.656,467.83,273.485,9.79948,0,0.0925576,0.235665,0.00199645,662.459,0.242208,47.1591,12.1397,
145,732.521,1921.97,2734.82,0.381131,23.1648,0,139.951,80.3001,0.903175,1043.16,140.172,206.11,288.205,32.1914,0,328.497,197.271,2.74315,870.216,330.266,391.401,1597.54,2.54463,0,0.0925576,0.235665,0.00199645,662.459,0.242208,26.8677,11.4498,
146,732.521,3443.27,9494.1,0.21274,22.3008,0,175.486,99.6408,1.44999,1057.37,178.051,207.244,1701.73,29.6474,0,408.702,332.001,3.76609,935.998,414.007,405.517,8361.2,9.79961,0,0.091422,0.235665,0.00199645,662.445,0.236214,31.1269,10.8172,
147,732.521,1279.09,1375.65,0.572691,14.4976,0,133.362,56.4663,0.967757,773.786,135.374,130.771,33.8635,16.4308,0,368.227,199.465,2.73549,423.5,365.758,281.201,986.903,9.79815,0,0.0925576,0.235665,0.00335899,662.458,0.242208,47.1608,12.1397,
148,732.521,1840.83,2976.69,0.397929,20.1503,0,89.2498,70.8636,1.36009,964.796,89.8669,245.216,359.332,25.7165,0,226.045,161.486,2.81211,705.276,222.345,423.718,1990.8,9.79815,0,0.0925576,0.235665,0.00291541,662.458,0.240296,47.0914,12.1397,
149,732.492,1510.53,1855.45,0.484922,16.3305,0,112.588,95.1213,1.30354,888.307,116.392,216.352,64.14,20.1007,0,338.167,311.266,3.62989,657.009,343.556,451.3,157.219,9.79815,0,0.0925576,0.235665,0.0028219,662.458,0.240296,47.0914,12.079,
150,732.459,1393.35,1645.91,0.525683,17.3654,0,88.2481,68.2807,1.17591,864.071,89.011,149.459,115.734,23.5249,0,242.56,183.871,3.19091,649.588,247.843,296.292,290.113,9.79745,0,0.0925576,0.245411,0.00115814,662.458,0.240296,47.0914,12.1397,
151,732.459,1883.75,3130.36,0.38883,17.735,0,116.717,99.6296,1.73893,914.86,123.848,228.589,380.638,22.1869,0,366.679,304.813,4.45763,696.556,376.664,450.44,2061.93,2.84757,0,0.0925576,0.250346,0.00115814,662.458,0.240296,47.0914,12.1896,
152,732.459,2022.76,3918.5,0.362109,20.1184,0,99.8519,62.476,2.11568,940.579,100.918,272.756,523.943,27.4499,0,268.448,174.077,4.73491,725.283,274.762,502.053,2903.56,9.79581,0,0.0947725,0.2512,0.000704335,662.458,0.240296,47.0914,12.159,
153,732.459,2146.62,2605,0.341215,24.435,0,196.431,103.061,1.87453,1063.06,197.494,288.759,271.511,31.8342,0,449.358,306.361,3.98368,837.805,426.758,508.667,783.964,7.7729,0,0.0986782,0.2512,0.00115814,662.458,0.240296,47.0914,12.211,
154,732.459,2983.14,8384.77,0.245533,18.4995,0,146.4,105.484,1.3716,934.27,148.111,230.609,1398.4,23.9275,0,376.748,316.436,3.7958,720.203,375.307,441.902,7618.86,6.91954,0,0.0986782,0.249873,0.00115814,662.458,0.240296,35.1982,10.7319,
155,732.409,1396.77,1553.68,0.524357,15.663,0,119.04,71.016,0.607054,837.336,120.069,177.609,55.4347,17.4514,0,273.2,246.903,1.74682,499.974,279.12,364.79,954.075,3.44864,0,0.0965745,0.2512,0.00115814,662.458,0.240296,46.7997,11.5903,
156,732.409,2139.69,2496.17,0.342296,28.259,0,192.395,123.03,1.95957,1157.22,196.92,324.333,115.574,37.578,0,376.524,329.867,4.35557,978.15,367.139,532.859,244.697,9.79581,0,0.0965745,0.2512,0.00115814,662.458,0.239309,47.0914,12.21,
157,732.409,1626.98,2158.77,0.450164,17.547,0,185.823,106.011,1.37325,914.092,189.754,129.011,83.371,21.4923,0,437.389,359.105,3.76243,845.192,451.146,270.875,217.874,9.79581,0,0.0963785,0.2512,0.00115814,662.458,0.239309,30.6863,12.178,
158,732.409,2157.16,4217.04,0.339524,21.6788,0,136.871,67.4611,1.20211,984.633,137.234,260.028,548.054,27.5996,0,343.699,193.615,2.60814,728.517,342.906,455.431,3140.94,9.79581,0,0.0963785,0.254639,0.00115814,662.458,0.240296,47.0783,12.178,
159,732.409,1545.25,1636.93,0.473974,17.834,0,107.956,78.5592,1.13284,901.113,108.362,197.616,132.678,25.0349,0,280.301,188.813,2.54611,682.424,278.653,368.792,337.463,5.21659,0,0.0931545,0.254639,0.0014783,662.458,0.238998,47.0783,12.178,
160,732.396,1412.03,1889.64,0.518682,16.2276,0,103.194,69.7558,0.759463,843.863,103.724,203.897,70.6106,21.4689,0,325.88,243.665,2.47902,607.032,327.91,450.301,194.901,9.54532,0,0.0895431,0.248282,0.000442991,606.286,0.225881,37.774,12.1765,
161,732.396,1644.95,1932.36,0.44524,18.7832,0,142.595,118.176,0.955071,934.784,144.175,182.004,103.476,24.2785,0,349.589,318.336,2.44268,724.943,352.845,308.609,200.707,5.65406,0,0.0895431,0.248282,0.000442991,662.462,0.225037,47.0783,12.1765,
162,732.367,1309.56,1692.9,0.559247,14.4615,0,55.825,83.147,1.06872,825.878,56.9858,124.028,148.165,16.173,0,211.851,294.864,3.24655,498.519,209.783,262.153,680.021,9.79745,0,0.0895431,0.248282,0.000442991,662.455,0.222701,47.0783,12.1765,
163,732.339,1569.79,1798.94,0.46652,18.8672,0,142.677,55.9834,0.849444,889.408,143.496,220.762,97.7499,21.106,0,342.202,177.537,2.30998,505.518,333.885,435.486,260.705,9.8033,0,0.0895431,0.248282,0.000273093,662.462,0.222701,47.0783,12.1765,
164,732.324,1708.33,2069.33,0.428678,19.728,0,145.066,88.3597,1.69293,961.606,145.726,257.832,88.3205,23.8888,0,303.673,270.94,3.80089,659.999,305.012,475.209,207.749,6.94133,0,0.08974,0.248282,0.000273093,662.484,0.222701,47.0783,10.5358,
165,732.315,1525.64,2006.33,0.480004,18.1808,0,128.728,99.6705,1.44152,938.275,131.503,152.407,55.4364,25.0235,0,339.096,354.295,4.2642,754.4,346.465,342.486,142.69,9.8033,0,0.08974,0.248282,0.000273093,662.484,0.222701,47.0781,12.1798,
166,732.315,1511.57,2415.93,0.484472,15.2318,0,88.9561,52.2457,1.27545,812.827,90.1316,159.049,291.859,15.6838,0,250.583,170.893,3.99438,457.535,252.975,332.361,1394.31,9.80545,0,0.08974,0.253502,0.000273093,662.484,0.222701,47.0593,12.1798,
167,732.262,2423.64,4093.75,0.302133,20.463,0,169.509,144.129,1.42092,1285.58,180.735,324.588,297.213,26.1688,0,376.719,445.074,3.29081,2351.09,411.871,561.331,1456.34,4.35554,0,0.08974,0.255323,0.000120665,662.484,0.222701,47.0425,12.1798,
168,732.262,2402.26,5514.13,0.304822,19.0476,0,100.193,74.3277,0.796517,911.671,100.328,252.575,943.319,26.2695,0,271.721,221.472,2.12583,821.789,282.733,488.487,4353.6,9.8081,0,0.08974,0.255323,0.000120665,662.472,0.222701,47.0425,12.1282,
169,732.258,1414.52,1532.31,0.517673,21.5178,0,55.8248,40.642,1.47579,975.459,56.1627,178.41,85.0247,31.133,0,178.077,142.334,3.97756,846.93,178.515,337.903,721.309,9.80826,0,0.08974,0.255323,0.000120665,662.472,0.222701,47.0425,12.1282,
170,732.239,5828.35,29377.2,0.125634,18.9914,0,90.6079,48.8303,1.3176,907.137,91.1509,218.658,4451.66,25.3977,0,270.651,163.682,3.55677,666.954,274.355,435.689,28655.1,9.80827,0,0.08974,0.255323,0.000120665,662.472,0.222701,47.0292,12.1282,
171,732.223,5817.66,18547.5,0.125862,19.74,0,212.163,101.603,1.37758,909.09,207.353,341.408,4024.93,24.4975,0,391.657,309.2,3.0563,635.235,388.776,572.116,17536.9,9.80631,0,0.089436,0.249098,0.000120665,662.472,0.223201,47.0273,12.1282,
172,732.19,3238.12,6826,0.226116,25.1551,0,182.994,117.966,1.93666,1085.51,186.25,287.738,1350.57,30.8957,0,358.329,302.044,4.27053,878.73,366.069,477.982,5810.04,9.80631,0,0.089436,0.249098,0.000120665,662.464,0.223201,47.0273,12.1599,
173,732.184,2301.05,4141.16,0.318196,23.5802,0,113.717,61.6967,1.07506,1030.19,113.954,319.601,637.232,32.3448,0,288.931,174.038,2.90701,892.659,300.602,587.504,2815.99,9.80631,0,0.089436,0.249098,0.000120665,662.464,0.223201,47.0177,12.1599,
174,732.172,4478.2,20268.3,0.163497,19.8078,0,125.503,97.7111,1.09039,954.957,126.909,225.773,2926.45,25.0527,0,330.961,280.418,2.62992,731.78,332.272,424.274,19379.8,9.80631,0,0.089436,0.249098,0.000120665,662.464,0.223201,46.9986,12.1746,
175,732.155,1522.67,2024.22,0.480835,19.6959,0,107.408,76.1886,1.46279,933.254,108.661,193.634,82.3704,26.8605,0,331.906,299.571,4.01772,766.541,335.947,429.144,209.954,9.80631,0,0.089436,0.249098,0.000120665,662.475,0.218553,34.3632,12.1519,
176,732.155,1657.36,2081.97,0.44176,21.4003,0,148.729,77.1203,0.750128,969.683,149.634,195.518,94.5248,28.2812,0,356.161,261.883,2.2348,778.206,356.916,382.109,205.923,9.80631,0,0.089436,0.249098,0.000120665,662.475,0.218553,46.996,12.1519,
177,732.155,2204.4,3846.18,0.332134,21.258,0,146.859,66.8319,1.46179,970.026,147.851,336.031,514.079,23.594,0,315.488,165.85,3.42907,626.632,315.125,532.429,2959.92,9.80631,0,0.089436,0.252109,0.000182397,662.487,0.221438,46.9835,12.1519,
178,732.155,1480.55,1725.69,0.494514,22.8514,0,74.9495,39.7511,1.68572,1013.74,75.2352,145.26,107.079,31.1753,0,212.855,148.863,4.27575,830.809,212.679,300.934,365.848,9.80631,0,0.089436,0.252323,0.000112607,662.487,0.221438,46.9835,12.1519,
179,732.155,1631.82,2531.11,0.448674,17.3356,0,88.4809,39.5213,0.668578,876.278,88.6766,177.817,343.043,25.0509,0,240.784,133.845,2.64933,663.325,241.359,364.482,1552.96,5.40776,0,0.0901528,0.252092,0.000112607,635.354,0.221438,46.9939,12.1519,
180,732.151,1616.61,2078.82,0.452892,22.1233,0,108.671,93.76,1.68222,1010.45,111.153,167.431,101.345,30.2723,0,290.77,313.969,4.23109,822.063,297.124,322.599,290.807,9.80858,0,0.0901528,0.252323,0.000112607,662.485,0.221438,46.9939,12.1519,
181,732.105,2568.86,4100.31,0.284993,24.1015,0,168.992,127.17,1.94638,1085.48,170.43,328.862,661.877,30.4685,0,337.126,299.974,4.14643,846.482,321.52,506.753,2817.28,9.80858,0,0.0863663,0.251191,0.000112607,662.485,0.229802,46.9892,4.06235,
182,732.105,1827.91,3141.96,0.400516,14.4432,0,85.5114,51.5152,0.605835,796.409,85.9038,280.526,512.993,19.9523,0,260.931,162.138,1.94998,534.358,266.002,565.111,2302.79,9.80392,0,0.0863663,0.251191,9.38807e-05,662.485,0.229802,46.9939,12.1519,
183,732.105,3610.03,6794.72,0.202798,23.9367,0,199.084,116.381,1.74971,1055.35,201.163,365.253,1647.11,29.9113,0,406.797,278.809,4.2525,753.452,433.364,603.905,5364.74,9.80858,0,0.0863663,0.251191,9.38807e-05,662.488,0.229802,46.9939,12.1519,
184,732.105,41653.6,277445,0.017576,24.9364,0,187.89,152.802,1.88474,1079.81,191.603,274.854,39739.9,33.7719,0,439.389,419.535,4.24933,963.453,452.033,526.427,276101,6.13056,0,0.0863663,0.251191,9.38807e-05,662.481,0.229802,46.9939,12.1519,
185,732.095,2867.81,8364.48,0.25528,22.8016,0,131.495,74.1903,1.77291,999.313,132.147,299.898,1206.2,27.0972,0,311.266,199.032,4.50907,725.583,310.682,521.604,24317.2,9.81084,0,0.0852475,0.251191,9.38807e-05,662.481,0.225047,46.9954,12.1519,
186,732.089,1674.35,2170.84,0.437237,18.5303,0,144.913,88.5721,1.14135,925.94,145.942,242.26,107.055,24.3848,0,383.378,282.29,3.00963,694.247,386.056,486.097,296.186,0.980874,0,0.0852475,0.251191,9.38807e-05,662.481,0.225047,46.9954,12.1519,
187,732.088,1410.87,2097.51,0.51889,14.0511,0,122.124,64.3551,0.78906,785.314,123.574,146.574,154.093,17.1433,0,379.448,303.784,2.7204,552.382,390.872,336.638,645.481,9.81063,0,0.085106,0.251191,9.38807e-05,623.784,0.223777,46.9924,12.1693,
