Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.roll_center.z.avg,Heave.front.king_pin_inclination_l.avg,Heave.front.mechanical_trail_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Roll.front.camber_angle_l.avg,Heave.front.scrub_radius_l.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_front_view_l.avg,Steering.front.camber_angle_l.avg,Heave.front.roll_center.z.std_dev,Heave.front.king_pin_inclination_l.std_dev,Heave.front.mechanical_trail_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Roll.front.camber_angle_l.std_dev,Heave.front.scrub_radius_l.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Steering.front.camber_angle_l.std_dev,Heave.front.roll_center.z.best,Heave.front.king_pin_inclination_l.best,Heave.front.mechanical_trail_l.best,Heave.front.tie_rod_angle_top_view_l.best,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Roll.front.camber_angle_l.best,Heave.front.scrub_radius_l.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_front_view_l.best,Steering.front.camber_angle_l.best,
57,99.5346,172.869,212.103,0.575782,68.5627,3.73685,7.77045,0.56342,0.955683,1.12536,0.383297,9.15819,0.919663,14.7832,62.842,0.48458,1.58333,125.406,5.76105,22.3311,1.269,1.28861,2.80769,0.138958,27.9993,0.41238,52.8798,10.33,0.550287,0.925569,27.5479,1.85326,0.135736,0.0206211,0.469479,0.112034,0.00968701,0.0142976,0.605923,0.0360236,24.3904,0.184707,1.19937,
58,99.5346,145.287,167.222,0.68509,41.3774,3.61716,7.1466,0.40715,0.962726,0.479666,0.359927,9.04388,0.824016,17.7178,61.4214,0.42071,1.5085,55.8169,7.23062,23.0146,0.91823,1.364,1.26945,0.0376657,41.5323,0.308052,69.078,12.3269,0.371114,0.614294,27.6598,1.8452,0.135736,0.0130487,0.5423,0.112034,0.173343,0.0142976,0.395478,0.0360236,7.1883,0.184707,1.25083,
59,99.5346,186.614,270.446,0.533372,67.0402,3.32021,6.44795,0.478926,1.22207,1.1063,0.412378,9.19553,0.850886,25.733,68.699,0.442697,1.66474,147.747,4.88529,20.0353,1.11882,2.47316,3.42762,0.200926,27.9225,0.513925,79.7604,28.0025,0.449912,1.31629,27.6598,1.8452,0.135736,0.0130487,0.542205,0.112094,0.31984,0.0142976,0.405933,0.0360236,21.2263,0.184707,1.20912,
60,99.5346,161.8,205.265,0.61517,51.8426,3.13347,7.35731,0.456268,0.86979,1.00158,0.361535,7.49689,0.9193,23.0514,63.3488,0.418186,1.54316,91.4535,4.45171,25.0113,1.1001,1.165,2.59548,0.0766822,24.0666,0.791865,75.6189,8.59382,0.328861,0.908302,14.6,1.8452,0.213258,0.0130487,0.456495,0.115934,0.104232,0.0142976,0.110796,0.0360236,27.2281,0.212308,0.862811,
61,99.5346,156.747,194.125,0.635001,49.3083,2.22275,4.26782,0.451254,0.807425,0.579338,0.377768,4.91255,0.754867,21.7735,69.5175,0.432216,1.34193,77.7787,0.864815,13.9538,1.24127,0.509063,1.64675,0.0842021,16.0847,0.242438,72.6236,43.6685,0.474201,0.214893,27.6598,1.8452,0.213258,0.0130487,0.512924,0.115934,0.356776,0.00766107,0.181161,0.0415387,26.0856,0.212308,0.832642,
62,99.1351,151.275,184.173,0.655329,50.6994,2.88705,6.6619,0.392934,0.701263,0.928627,0.384361,6.07391,0.749777,16.2334,63.6934,0.430677,1.43874,87.3816,3.81532,22.6568,1.1152,0.284792,2.79678,0.169295,20.9045,0.13517,61.0188,9.46922,0.509623,0.77488,27.6598,1.8452,0.190705,0.0119324,0.479815,0.115934,0.0320131,0.0229181,0.121541,0.0415387,16.6601,0.186414,0.307782,
63,99.1351,149.279,195.611,0.664093,59.0151,2.77697,3.31466,0.262411,0.688898,0.519472,0.383071,3.0878,0.816646,11.7635,64.7596,0.41763,1.47319,127.169,4.07908,11.3341,0.807307,0.400826,1.37378,0.16159,14.8063,0.362268,50.1809,8.46882,0.445528,0.771689,27.713,1.8452,0.198654,0.0119324,0.479815,0.117518,0.052018,0.0225049,0.0170742,0.0415387,19.1597,0.212308,1.17155,
64,99.1351,169.492,188.891,0.584895,61.6711,3.57034,6.30556,0.456388,0.824143,1.31037,0.392961,9.22395,1.06909,11.4645,71.1834,0.50633,1.51389,113.034,6.08236,18.1905,1.13128,0.706814,3.73156,0.140888,28.5916,1.20614,42.3573,40.1346,0.631732,0.71751,27.3614,1.8452,0.228932,0.0119324,0.417773,0.116272,0.234043,0.0131688,0.0180328,0.0415387,11.9692,0.200551,0.595921,
65,99.1351,150.039,201.238,0.660729,40.5745,2.22706,4.78232,0.311527,0.664333,0.673739,0.379343,4.0873,0.793339,18.0484,75.6139,0.433914,1.44936,61.4699,1.49728,17.1136,1.02067,0.27032,2.32986,0.083789,17.1456,0.294289,70.3765,74.3607,0.576857,0.582665,27.5846,1.66418,0.144652,0.0119324,0.411026,0.116272,0.357352,0.00450171,0.630284,0.0415387,24.3732,0.200551,1.25504,
66,99.1351,146.462,170.624,0.676866,52.7254,2.79094,5.86247,0.29778,0.758345,0.711113,0.393861,3.7395,0.840884,13.0002,63.3092,0.386213,1.64594,88.238,3.93294,20.5183,0.898758,0.657855,2.13622,0.136157,14.902,0.568814,55.9454,14.5909,0.308675,1.26518,27.3611,1.85602,0.211725,0.0119324,0.417773,0.116272,0.286466,0.00450171,0.305531,0.0415387,27.7821,0.200551,1.25504,
67,99.1351,176.434,244.356,0.561882,75.6586,2.66809,4.40066,0.53053,0.964051,1.6317,0.393586,4.54677,0.929846,16.9775,65.784,0.440802,1.50808,154.704,2.9769,13.6245,1.45367,1.51197,4.49749,0.151614,14.5811,0.628434,63.189,11.7077,0.523941,0.886728,27.262,1.88657,0.245997,0.0119324,0.273499,0.111497,0.0554749,0.00450171,0.668392,0.0415387,32.8256,0.200551,0.58012,
68,99.1351,131.437,161.933,0.754243,47.2527,2.42743,4.15833,0.134342,0.604327,0.656289,0.377899,2.93838,0.785365,5.28919,64.9818,0.349742,1.48085,112.87,3.0235,18.3986,0.591015,0.227549,3.08023,0.126323,14.9491,0.437958,29.9894,4.54776,0.355616,0.902782,27.262,1.9005,0.0343307,0.0119324,0.417773,0.114036,0.240794,0.00450171,0.618592,0.0415387,40.0893,0.196523,1.2688,
69,99.1351,126.416,119.054,0.7842,40.0477,2.94914,3.73947,0.261496,0.676181,0.508842,0.362185,5.2673,0.773021,4.95826,65.1476,0.361782,1.36262,71.6536,4.01535,14.9701,0.930579,0.529259,1.32766,0.0674984,20.18,0.224815,20.1104,8.98109,0.353453,0.454429,27.262,1.9005,0.166731,0.0119324,0.417773,0.116231,0.0349381,0.00450171,0.668392,0.0415387,38.5419,0.200551,0.209835,
70,99.1351,149.945,184.845,0.661141,51.3371,2.95165,4.55421,0.310714,0.683827,1.10529,0.357982,5.59016,0.904988,16.5357,63.5951,0.428891,1.58982,88.5726,4.00401,15.0049,1.0182,0.547749,3.18287,0.0686161,19.0365,1.02923,61.6149,6.27372,0.537656,0.956251,27.262,1.89395,0.181723,0.0119324,0.417773,0.116173,0.0822381,0.00450171,0.649662,0.052308,30.739,0.189566,1.24819,
71,99.1351,243.029,678.454,0.407915,47.6451,3.35727,8.86262,0.510251,0.716858,0.705455,0.404805,7.94393,0.771302,22.5065,147.534,0.450836,1.61968,66.279,6.3776,26.201,1.46335,0.525221,1.75288,0.174927,29.321,0.378919,70.8506,590.764,0.586043,1.45476,27.1085,1.89433,0.181723,0.0143836,0.479815,0.113704,0.144043,0.00450171,0.208139,0.052308,1.85823,0.194942,0.506834,
72,99.1351,143.548,162.342,0.690607,51.5219,3.02071,3.93093,0.428102,0.695139,0.560612,0.400185,5.62702,0.83839,11.0587,63.6324,0.379937,1.45385,92.2621,4.53437,13.1492,1.38575,0.592979,1.51896,0.133367,22.1159,0.618284,49.576,83.4608,0.388501,0.49056,27.3769,1.89433,0.181723,0.0157299,0.484524,0.116231,0.35636,0.00450171,0.602433,0.052308,11.4795,0.194942,1.25945,
73,99.1351,157.129,192.853,0.630915,60.238,4.28596,4.4477,0.457227,0.674815,0.967193,0.364527,9.21076,0.80491,11.4281,62.4355,0.468335,1.34609,110.425,8.10364,12.9003,1.32006,0.523683,2.94038,0.0824473,37.6027,0.626258,47.5327,9.98889,0.620771,0.384705,27.3769,1.89433,0.181723,0.0157299,0.415422,0.113815,0.0265462,0.0107158,0.0799473,0.052308,18.1335,0.194942,0.429221,
74,99.1351,140.025,161.729,0.707982,45.391,2.51264,5.23617,0.318083,0.623755,0.710523,0.365816,3.63819,0.767115,13.7787,64.9111,0.362007,1.40978,76.2695,3.14875,19.7668,1.17706,0.394136,2.22902,0.0459539,15.3888,0.396676,54.2281,7.39177,0.407939,0.399499,27.3769,1.86889,0.181723,0.0157299,0.428782,0.116231,0.154182,0.0107158,0.64127,0.052308,34.3868,0.194942,0.617394,
75,99.1351,180.806,225.28,0.548294,60.0977,3.81611,9.32677,0.556816,0.763617,0.74337,0.375725,9.13125,0.968072,28.6676,63.9546,0.540781,1.86411,95.7636,6.52022,27.0032,1.53073,0.646624,1.73758,0.0768422,28.4876,1.26896,79.5276,9.29967,0.823969,2.29417,27.3769,1.85528,0.181723,0.0155104,0.479384,0.116231,0.256847,0.0107158,0.478998,0.052308,25.9519,0.194942,0.781193,
76,99.1351,139.355,161.537,0.711385,51.884,2.69046,2.6515,0.280566,0.716533,0.556276,0.380902,3.64066,0.721895,10.9414,63.1412,0.326614,1.42307,100.335,4.18014,11.8217,1.07231,0.682393,1.5449,0.0748388,16.3512,0.384492,51.9945,8.1199,0.34232,0.606184,27.3769,1.85528,0.238229,0.0157299,0.479384,0.116231,0.359977,0.00970986,0.182202,0.05132,30.2984,0.230447,1.06938,
77,99.1075,140.487,187.384,0.705456,48.4169,2.70726,3.90165,0.231064,0.869116,0.685485,0.390766,4.55082,0.832106,8.21432,67.796,0.379977,1.51159,111.341,3.91194,14.7926,0.852151,1.92134,1.96786,0.180694,18.4553,0.61477,37.5104,18.3973,0.533678,0.899881,27.5431,1.85528,0.238229,0.0153723,0.479384,0.113619,0.295113,0.00970986,0.653438,0.05132,41.7025,0.228966,0.417716,
78,99.0806,137.141,149.762,0.722474,46.0881,2.04643,2.65662,0.203007,0.653893,0.71643,0.36614,3.01072,0.727195,15.9745,63.0425,0.344708,1.31035,70.8157,0.530545,10.1128,0.735743,0.535125,2.02584,0.0577296,11.8867,0.305689,61.906,9.79709,0.333557,0.232857,27.5431,1.85528,0.225983,0.0155564,0.476464,0.116231,0.134699,0.00893353,0.402676,0.05132,17.9594,0.221855,0.358356,
79,99.0806,156.264,190.779,0.634058,41.1807,2.71742,8.43814,0.462875,3.17007,0.805899,0.366276,6.30464,0.905167,24.1875,65.7138,0.378583,1.63309,64.3893,2.79872,26.6006,1.35957,17.7672,2.27414,0.110399,19.3664,0.857944,77.7749,19.2176,0.381052,1.14636,27.6031,1.91321,0.238229,0.0157299,0.469413,0.117389,0.0772184,0.00893353,0.301032,0.05132,12.8889,0.230447,1.30937,
80,99.0806,187.422,244.115,0.528649,78.6701,3.56076,10.8369,0.568906,0.883103,0.810879,0.405167,8.69644,0.887769,19.3742,60.4475,0.544225,1.73645,144.096,5.50726,29.1836,1.55865,0.910116,1.97029,0.149765,24.7486,0.584922,64.0685,14.0788,0.779762,1.28266,11.0652,1.91321,0.238229,0.0157299,0.476464,0.11807,0.13057,0.00893353,0.660357,0.05132,3.1005,0.216796,0.780483,
81,99.0806,217.885,257.96,0.454737,84.0061,4.26534,12.2574,0.596229,1.55194,1.94549,0.365679,10.759,0.921192,37.6998,61.2371,0.527569,1.7526,130.193,6.48723,27.008,1.26715,5.04376,4.95523,0.0777953,26.5548,0.655627,87.7019,10.981,0.674986,1.15175,27.9033,1.19575,0.226177,0.0157299,0.476464,0.12652,0.138521,0.00883152,0.452077,0.05132,16.7853,0.0338163,0.729892,
82,99.0205,176.142,201.289,0.562163,55.9942,4.12775,4.37352,0.225595,0.706421,1.05178,0.402488,9.93423,0.746778,25.8805,70.9494,0.373363,1.37598,98.183,7.66471,12.1984,0.852494,1.06761,2.32236,0.151607,38.3981,0.578161,70.9757,41.7819,0.376919,0.393499,9.75848,0.510081,0.229053,0.00848974,0.265394,0.117069,0.0906846,0.00883152,0.037795,0.05132,31.4866,0.215606,0.855068,
83,99.0205,144.826,163.844,0.683723,51.3216,2.84349,3.67765,0.416082,1.18873,0.585393,0.368794,5.3028,0.834768,15.3017,61.1879,0.356557,1.44017,80.3236,3.8746,12.4681,1.19705,3.78537,1.31623,0.100444,18.348,0.589705,62.9271,14.6235,0.32726,0.516594,27.7924,1.88335,0.21401,0.0157299,0.283889,0.116664,0.11863,0.00883152,0.654456,0.05132,15.1143,0.216796,1.07635,
84,99.0205,180.655,232.065,0.54812,69.687,3.21205,6.44041,0.591312,0.672567,1.50497,0.367865,10.0424,0.937798,22.3576,62.9281,0.387472,1.52516,136.029,3.63114,14.3849,1.18927,0.681956,5.16653,0.117988,22.3262,0.775207,70.8173,13.5068,0.348032,0.651288,27.9033,0.891822,0.156501,0.00663337,0.283782,0.0759976,0.163125,0.00883152,0.0528368,0.0625093,26.1967,0.114725,0.575439,
85,99.0205,164.425,202.304,0.602222,53.8461,2.63321,7.05292,0.442545,0.719481,0.886688,0.362389,7.91632,0.781674,20.5929,67.2404,0.471596,1.47905,83.3934,3.69202,21.8741,1.19806,0.608776,2.9582,0.077359,24.6036,0.449377,63.2015,37.6885,0.632011,0.870938,15.8803,1.90311,0.229053,0.0150095,0.283889,0.12652,0.0649345,0.00735066,0.598784,0.0619427,9.68622,0.217679,0.236569,
86,98.8238,150.059,173.568,0.658567,52.0752,2.16022,4.72522,0.354408,0.657619,0.831518,0.36115,4.61754,0.707111,18.7416,63.0088,0.417363,1.40111,82.103,0.957914,17.898,1.20199,0.607327,2.43955,0.0486137,16.1386,0.172349,63.1915,8.58744,0.574135,0.251682,27.8832,1.90311,0.226395,0.0150095,0.279669,0.12652,0.143728,0.00735066,0.537347,0.0619112,23.5354,0.225291,1.12741,
87,98.76,123.556,132.939,0.799312,39.9324,2.43417,2.63611,0.18486,0.529639,0.465468,0.364184,3.45858,0.689598,7.1634,64.0651,0.303158,1.32955,62.3403,3.26444,11.7744,0.804977,0.431487,1.1516,0.0511684,18.2662,0.114666,43.0956,5.31034,0.238464,0.0736007,27.8832,1.90311,0.226395,0.0150095,0.264573,0.12652,0.137786,0.00735066,0.653843,0.0576276,31.1125,0.207273,0.990079,
88,98.76,150.031,201.38,0.658266,42.1481,3.22558,3.13089,0.324156,8.08591,0.790821,0.362684,4.79337,0.843611,17.918,66.4718,0.387218,1.54842,59.7455,4.88706,11.2569,1.04525,52.5047,2.41337,0.0938293,16.6588,0.699503,66.4379,30.9259,0.487576,0.97534,27.9016,1.90311,0.229474,0.0155015,0.212008,0.122662,0.0180923,0.00550657,0.653843,0.0576276,0.864656,0.209927,1.30463,
89,98.76,140.402,160.861,0.70341,47.9144,2.52904,5.31565,0.340543,0.624708,0.716026,0.357678,5.93702,0.833168,12.3038,61.6073,0.433877,1.48864,72.2808,3.69595,19.9709,1.04748,7.49288,1.69695,0.0820268,19.2539,0.60627,54.3164,11.6575,0.531175,0.857041,27.9016,1.90311,0.238516,0.0155015,0.212008,0.122662,0.0114313,0.00461521,0.436526,0.0576276,19.9492,0.212285,0.718503,
90,98.76,149.987,174.754,0.658459,56.2278,2.65335,3.21959,0.331148,0.584823,0.976066,0.377023,5.39872,0.689414,14.9955,62.7717,0.402008,1.35948,100.042,3.69408,11.2198,1.11442,0.702114,2.90386,0.0905823,18.5327,0.184499,56.7896,9.0623,0.496864,0.32919,27.9016,1.89943,0.240721,0.0155015,0.212008,0.125906,0.232984,0.00432867,0.527851,0.0576276,8.6101,0.221986,0.488781,
91,98.7571,157.114,239.114,0.628571,62.9084,2.61777,4.55216,0.195386,0.537993,0.674863,0.403622,4.35168,0.714718,13.9758,64.3729,0.369254,1.43916,149.888,3.26067,17.3549,0.702565,0.949646,2.07149,0.226662,17.5372,0.289236,55.7965,4.96716,0.430802,0.425894,27.9015,1.90759,0.242093,0.0155015,0.212008,0.125906,0.361231,0.00550657,0.559262,0.0576276,39.2316,0.229873,1.31245,
92,98.7571,189.157,251.28,0.522092,71.7503,4.37099,7.30827,0.572443,0.576179,0.883373,0.383895,11.2814,0.712708,27.4005,61.9007,0.52586,1.48995,137.205,7.47835,18.7167,1.513,0.619273,2.4075,0.176374,32.108,0.386331,74.8402,11.7626,0.711058,0.712484,27.9015,1.89999,0.242093,0.0155015,0.212008,0.125906,0.0319933,0.00550657,0.0332288,0.0576276,15.4467,0.229873,0.436977,
93,98.7571,124.766,111.913,0.791539,42.7758,2.63193,3.47813,0.252487,0.384994,0.725495,0.368599,3.47705,0.963634,2.82935,65.072,0.371838,1.43451,81.1699,3.81218,16.0298,0.992263,0.313337,2.58288,0.0647048,17.322,1.2224,23.6072,14.3258,0.48457,0.440128,27.8385,1.90304,0.238378,0.0155015,0.212008,0.177255,0.167556,0.00467632,0.631376,0.0576276,21.4122,0.223985,1.31196,
94,98.7295,172.9,224.361,0.57102,60.7761,2.36131,7.582,0.508781,0.531889,1.06657,0.383793,6.99745,0.871819,18.9188,70.8712,0.476321,1.55422,110.716,2.65515,21.8907,1.41652,0.659292,2.62449,0.133849,19.4238,0.837752,59.4403,61.8072,0.657092,0.824663,27.9015,0.926386,0.242093,0.0155015,0.212008,0.183199,0.045025,0.00416769,0.60662,0.0576276,28.196,0.222334,0.535687,
95,98.6904,159.306,161.289,0.619503,63.161,3.00672,6.88122,0.582811,0.541379,1.24326,0.374657,8.72362,0.892232,9.90107,61.9709,0.407324,1.61951,103.197,4.18367,18.2817,1.46504,0.641301,3.6978,0.167061,22.3611,0.800833,31.2345,14.4219,0.504168,0.960391,27.9015,1.90304,0.242093,0.0155015,0.212008,0.183199,0.0216969,0.00467632,0.463032,0.0623779,20.0695,0.223985,0.960251,
96,98.6699,144.108,183.315,0.684692,49.5372,2.68728,4.86283,0.248034,0.391659,0.54016,0.375562,5.60361,0.792965,13.4951,63.5922,0.379759,1.60212,94.3297,3.90467,19.7349,1.01392,0.565141,1.52882,0.110833,24.7784,0.652525,54.175,6.31499,0.500001,1.11987,27.9015,1.90572,0.242093,0.0155015,0.210288,0.165577,0.00994017,0.00467632,0.626889,0.0623779,29.3692,0.229873,1.3336,
97,98.6686,142.796,176.027,0.690974,57.8578,2.6394,4.30591,0.170089,0.513175,0.801032,0.397564,3.90429,0.697693,6.35597,63.3535,0.300879,1.49909,116.616,3.77591,17.5217,0.712637,1.00436,2.46549,0.144512,16.183,0.407625,26.9435,8.42769,0.193731,0.706392,27.8656,1.90572,0.253047,0.0156448,0.210288,0.155255,0.361231,0.00467632,0.0868924,0.060746,10.5869,0.236519,1.33458,
98,98.6081,165.078,200.242,0.597343,50.1798,3.04066,8.34971,0.435319,0.543154,0.868937,0.383218,6.16201,0.779453,19.5193,72.8282,0.489598,1.49859,91.5727,3.61761,23.6016,1.10746,0.933093,1.97314,0.133355,19.2867,0.568732,63.0355,64.67,0.713801,0.541634,20.7998,1.90572,0.253806,0.0156448,0.165968,0.155255,0.136586,0.00467632,0.158712,0.0652633,27.3956,0.2207,1.33424,
99,98.6081,275.325,503.87,0.358152,137.602,3.58684,12.9864,0.831563,0.664627,1.57727,0.400431,8.33407,0.739986,41.7945,64.4523,0.624607,1.73039,374.045,4.26006,29.7536,1.70788,0.908987,3.36388,0.160614,19.5022,0.461932,92.6317,31.4797,0.821819,1.21282,17.0929,1.90638,0.254901,0.0156448,0.165968,0.162661,0.22715,0.00433832,0.168441,0.0652633,27.1987,0.228724,0.0492748,
100,98.596,141.069,167.813,0.698922,51.2884,2.79965,2.07576,0.293544,0.354861,0.725275,0.37939,5.40045,0.668601,11.5057,63.8827,0.359248,1.33496,93.6313,4.58236,11.7564,1.21023,0.569981,2.23014,0.0746655,23.4734,0.252831,53.998,4.57808,0.474637,0.251871,27.9383,1.90545,0.266451,0.0154065,0.160943,0.141318,0.360206,0.00412226,0.243178,0.0652633,38.6658,0.205136,0.793823,
101,98.596,152.796,232.488,0.645278,42.1922,3.34353,5.17431,0.246453,0.339108,0.544054,0.363792,6.43826,0.768618,16.8503,74.6747,0.344854,1.51581,58.6881,5.79985,24.1843,0.953013,0.439139,1.88756,0.0311232,27.2738,0.807934,67.0339,77.076,0.323981,1.00178,27.9581,1.90593,0.273549,0.0160828,0.160943,0.141318,0.237195,0.00412226,0.610964,0.0634714,32.0202,0.238239,1.33444,
102,98.596,166.938,212.29,0.590616,57.9439,3.23947,7.57803,0.421793,0.49501,0.641606,0.379496,6.30799,0.817881,23.7845,63.2805,0.386492,1.66083,109.933,5.24622,24.9574,1.24784,0.829755,1.84759,0.128205,21.8903,0.898353,73.2759,12.6118,0.378702,1.53121,27.8899,1.90593,0.273549,0.0160828,0.160943,0.147268,0.10629,0.00412226,0.0765011,0.0634714,40.4339,0.242164,1.33541,
103,98.5606,144.345,157.187,0.682814,49.6139,2.5348,3.88954,0.363522,0.435808,0.538741,0.382277,4.89917,0.665407,11.8589,67.3766,0.420758,1.36536,87.3792,3.03117,14.8032,1.23008,0.731018,1.19858,0.121284,18.2715,0.205013,53.5488,22.6508,0.546007,0.390914,27.8899,1.91005,0.273549,0.0165348,0.160943,0.147268,0.0761504,0.00403896,0.596441,0.0599291,15.9386,0.242164,0.196892,
104,98.5606,174.533,285.928,0.564709,48.0586,3.13911,4.32767,0.267707,0.355508,0.579516,0.374602,5.86803,0.735847,17.4226,91.6132,0.392499,1.39856,80.5608,5.21899,16.5894,0.905381,0.426064,1.56352,0.0766488,23.0843,0.498088,64.8706,200.164,0.428385,0.377437,27.8899,1.6997,0.258323,0.0163897,0.234799,0.148483,0.10839,0.00403896,0.553849,0.0599291,20.6148,0.251445,0.640213,
105,98.5606,154.642,259.22,0.637349,47.3409,3.14758,5.23604,0.151642,0.325166,0.488406,0.383749,5.83949,0.644982,10.3392,78.903,0.382247,1.45917,92.8616,6.28604,19.8482,0.64433,0.363944,1.19617,0.140602,27.9441,0.155026,51.8908,98.344,0.473916,0.785024,27.8137,1.91507,0.274245,0.0165494,0.234799,0.148483,0.0570474,0.00403896,0.267086,0.0599291,56.2884,0.260591,0.628752,
106,98.5113,111.467,71.691,0.883773,33.3665,2.70859,2.01563,0.142154,0.311792,0.458366,0.359979,2.97841,0.658588,3.13982,63.5224,0.34981,1.45477,30.9465,3.92739,11.3684,0.622274,0.352717,1.419,0.0322567,14.9316,0.172608,20.6515,17.2346,0.411234,0.733091,27.7893,1.91832,0.274245,0.0165932,0.233518,0.14916,0.207645,0.00403896,0.584709,0.0599291,21.8452,0.260591,1.33745,
107,98.5113,128.297,134.159,0.767838,52.5848,2.09936,2.28552,0.310619,0.36758,0.772847,0.384949,1.62283,0.80726,1.8926,63.2834,0.383183,1.50204,113.716,1.27778,11.0777,1.1839,0.70435,3.13471,0.139677,7.47292,0.732042,9.20997,7.97625,0.426192,1.12697,27.7893,1.12956,0.274245,0.0165244,0.234024,0.14916,0.311702,0.00403896,0.566483,0.0654421,19.4978,0.26157,0.730816,
108,98.5051,135.27,146.015,0.728212,40.8974,2.10914,4.14353,0.181822,0.295354,0.446402,0.373251,2.95248,0.734624,11.8615,69.3946,0.351857,1.52787,75.1948,0.763646,16.1053,0.697347,0.301714,1.56463,0.0954062,12.0481,0.887638,55.8539,31.9336,0.377687,0.750891,27.7893,1.91575,0.276747,0.0165932,0.234141,0.161372,0.0757038,0.00412226,0.0956358,0.0654421,27.9033,0.228866,1.33834,
109,98.4926,114.756,113.332,0.858281,34.605,2.35867,1.98079,0.139883,0.291114,0.312287,0.366044,2.17298,0.599884,5.71094,64.5772,0.297267,1.34356,45.8719,3.0259,11.7655,0.835224,0.357634,0.910625,0.0185589,15.1366,0.0776972,40.3276,4.15916,0.128394,0.152861,27.7893,1.90655,0.27764,0.0165932,0.2354,0.150201,0.362358,0.00412226,0.434894,0.0654421,36.082,0.26157,1.26378,
110,98.4696,155.481,173.11,0.633321,45.5893,3.6285,8.85767,0.308602,0.419081,0.636597,0.355383,8.71186,0.596381,18.8548,65.5232,0.377354,1.62262,78.0548,6.12536,28.0466,0.890616,0.553157,2.21657,0.0741403,27.0306,0.0993683,56.5992,11.958,0.383455,1.22031,27.8709,1.91432,0.278719,0.0167091,0.234712,0.157168,0.106752,0.00448476,0.330866,0.0654421,26.6572,0.261859,0.923574,
111,98.4544,136.468,151.168,0.721445,46.5736,2.90979,3.11957,0.295333,0.327524,0.549898,0.364746,4.88907,0.692466,12.0593,62.8956,0.352384,1.43905,79.9862,4.45911,12.184,1.08827,0.393761,1.82453,0.0379034,19.6441,0.587132,51.6071,10.0839,0.309696,0.409402,27.8733,1.91432,0.282772,0.0185173,0.234309,0.157168,0.252259,0.00398336,0.526421,0.0654421,5.43801,0.271343,1.34128,
112,98.4544,161.557,215.048,0.609411,61.6844,3.41586,6.12203,0.430525,0.534845,0.874919,0.382852,9.12912,0.668327,14.0886,62.2983,0.454255,1.47274,119.992,6.68701,18.5976,1.33966,0.941684,2.59702,0.123189,35.0347,0.365965,50.7237,8.79885,0.577337,0.547482,27.8771,1.91575,0.286648,0.0185173,0.234309,0.157168,0.111315,0.0041115,0.565519,0.0651581,27.7443,0.275634,0.583572,
113,98.4544,164.679,227.64,0.597858,60.3843,3.95303,6.68059,0.351311,0.585544,0.717535,0.400146,8.80244,0.670818,15.6815,64.0777,0.462228,1.91151,116.878,7.85683,21.9832,1.13938,1.3222,1.9946,0.155187,31.966,0.423002,58.7133,4.28619,0.61937,2.45729,27.8771,1.91445,0.288284,0.018302,0.234136,0.157168,0.341437,0.0041115,0.565328,0.0638836,44.8646,0.273945,1.34116,
114,98.4544,180.419,274.195,0.545699,62.4767,3.43843,6.52799,0.397015,0.369482,0.68652,0.376818,7.09408,0.681054,17.6581,78.7345,0.431244,1.54694,116.471,5.65038,22.732,1.14989,0.452575,1.83304,0.116112,22.6015,0.449484,62.7426,95.8227,0.472343,0.964169,27.8695,1.91445,0.288284,0.018302,0.233306,0.157168,0.18944,0.0041115,0.544968,0.0630375,38.0173,0.275634,0.331434,
115,98.4544,128.711,121.345,0.764929,40.4166,3.92498,4.18325,0.305937,0.402638,0.601621,0.359636,7.54232,0.654687,5.2632,63.3006,0.382022,1.37302,62.9987,6.85887,14.233,0.982554,0.576544,2.72978,0.0643292,25.5821,0.321117,28.5117,16.5718,0.426862,0.133273,27.9323,1.91422,0.289364,0.0173192,0.231506,0.157168,0.0216674,0.0041115,0.560504,0.0638836,30.5503,0.276642,1.33857,
116,98.4463,145.966,176.079,0.674446,53.3097,2.98089,3.00743,0.40544,0.885846,0.917763,0.37687,5.16455,0.718986,13.8964,62.5661,0.368502,1.36766,93.3243,4.71341,11.151,1.32102,3.75769,2.89066,0.0903246,18.0079,0.700677,61.0481,8.71901,0.331873,0.322957,27.9323,1.91422,0.290133,0.0173192,0.231506,0.165333,0.221255,0.00398606,0.560504,0.0638836,29.2125,0.278878,0.118317,
