Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.roll_center.z.avg,Heave.front.mechanical_trail_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Heave.front.scrub_radius_l.avg,Roll.front.camber_angle_l.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Steering.front.camber_angle_l.avg,Heave.front.roll_center.z.std_dev,Heave.front.mechanical_trail_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Heave.front.scrub_radius_l.std_dev,Roll.front.camber_angle_l.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Steering.front.camber_angle_l.std_dev,Heave.front.roll_center.z.best,Heave.front.mechanical_trail_l.best,Heave.front.tie_rod_angle_top_view_l.best,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Heave.front.scrub_radius_l.best,Roll.front.camber_angle_l.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Steering.front.tie_rod_angle_front_view_l.best,Steering.front.camber_angle_l.best,
65,13.6988,64.5705,186.718,0.212153,34.9382,5.55695,0.308943,0.405062,0.470148,8.64223,0.455604,0.324398,11.4173,0.350854,1.7008,110.079,18.7536,0.732555,0.759798,1.56881,29.6796,0.149473,1.03808,46.8131,0.356744,0.638265,10.8128,0.0172111,0.0117044,0.146677,0.101322,0.00611345,0.0268663,0.0140315,0.0167087,0.172023,1.40736,
66,13.6988,65.8568,213.241,0.20801,33.3394,5.38315,0.325363,0.254337,1.20706,8.73694,0.444686,0.230838,13.6695,0.387813,1.87782,94.8127,22.9479,0.911753,0.211473,4.56869,36.7508,0.0392372,0.919076,57.6846,0.563813,1.59152,10.8128,0.0224221,0.0133474,0.148968,0.103359,0.00611345,0.232792,0.0140315,0.0390699,0.200819,1.56362,
67,13.6988,55.8725,174.14,0.24518,32.0053,2.69071,0.289575,0.321288,0.372785,7.62034,0.456925,0.130966,10.0143,0.377246,1.59302,92.4034,11.6384,0.842714,0.527975,1.5472,30.8324,0.0795839,0.505516,50.1438,0.526428,0.368911,10.8128,0.0158842,0.00925411,0.124045,0.103359,0.00611345,0.177012,0.0140315,0.0390699,0.171709,1.14956,
68,13.6988,53.926,144.22,0.25403,26.8505,4.34022,0.383657,0.371831,0.582849,4.28799,0.439049,0.226695,14.4446,0.382379,1.61621,62.1286,16.5559,1.04461,0.571386,1.99275,14.9956,0.0444619,0.964393,54.4468,0.449291,0.335106,10.8128,0.0158842,0.0129822,0.124045,0.103359,0.00611345,0.244879,0.0140315,0.0226465,0.179922,0.300746,
69,13.6984,52.0133,151.452,0.263363,26.3304,3.49725,0.327406,0.300173,0.91987,2.91735,0.448893,0.136217,15.1745,0.325389,1.63584,61.4981,13.5838,0.988734,0.47602,3.75486,12.6751,0.0163775,0.478024,59.5494,0.344468,0.519109,10.8128,0.0158842,0.0292671,0.124045,0.103754,0.00611345,0.378414,0.0140315,0.0226465,0.179922,0.402137,
70,13.6984,37.1961,163.539,0.368275,22.8056,2.51254,0.129012,0.204922,0.191083,2.82889,0.461294,0.0489792,6.06505,0.284261,1.66451,83.8701,17.1008,0.401065,0.0925044,0.390215,19.4988,0.0875915,0.167774,42.2174,0.303928,0.611133,10.8199,0.0158842,0.0283059,0.124045,0.104465,0.00611345,0.444683,0.0140112,0.0226465,0.144962,1.55664,
71,13.6984,49.2495,150.563,0.278143,31.5441,2.30739,0.291854,0.355585,0.411717,4.03873,0.454471,0.128561,7.6166,0.398103,1.70239,92.4516,9.3496,0.889083,0.675499,1.40443,16.3234,0.0768612,0.413896,39.9748,0.575917,0.556041,10.8199,0.0158842,0.0292671,0.124045,0.104382,0.00611345,0.233708,0.0140673,0.0226465,0.179922,1.56228,
72,13.6677,30.6665,118.208,0.44569,16.7724,2.26009,0.142969,0.276543,0.171186,2.17456,0.448272,0.10044,6.29679,0.295638,1.72764,41.3303,15.3003,0.47347,0.598092,0.407455,15.0003,0.00724594,0.547095,43.2635,0.311899,1.05677,10.8284,0.0158842,0.0212879,0.130488,0.104465,0.0109858,0.423512,0.0139283,0.0226465,0.190963,1.56228,
73,13.6568,70.43,309.503,0.193906,52.2206,2.21959,0.213026,0.967007,0.645425,3.59731,0.488877,0.0957411,8.08844,0.309259,1.58471,227.645,10.8526,0.705962,5.05515,2.64934,17.5853,0.25054,0.353764,44.8554,0.295371,0.170137,10.8284,0.0158842,0.0212879,0.134574,0.103819,0.0099971,0.44599,0.0139207,0.0226465,0.190963,1.38523,
74,13.638,61.1905,189.231,0.222877,46.6612,1.78512,0.332217,0.303776,0.708991,5.07073,0.470939,0.128596,3.63763,0.361999,1.72934,141.73,7.44494,1.03865,0.577169,2.37086,23.3658,0.0988633,0.584947,19.7665,0.482212,0.629226,10.8402,0.0158842,0.0212879,0.136497,0.104658,0.0099971,0.445947,0.0139207,0.0226465,0.177303,1.56292,
75,13.6297,51.8331,156.032,0.262953,33.6461,3.32693,0.219779,0.37137,0.491848,4.90049,0.450556,0.115892,6.32506,0.350602,1.63443,104.872,15.9365,0.602727,0.705863,1.81612,19.3942,0.071921,0.501583,25.842,0.432479,0.538758,10.8402,0.0158842,0.0266297,0.136497,0.102398,0.00984093,0.126045,0.0139207,0.0173001,0.201921,1.00708,
76,13.616,47.2659,149.667,0.288072,31.8551,1.63521,0.341068,0.323446,0.920303,3.24488,0.451596,0.131906,6.38915,0.329539,1.6437,95.676,7.44302,1.13373,0.553596,4.2006,14.623,0.0588762,0.47056,38.7494,0.350244,0.315945,10.8307,0.0208517,0.0266297,0.136497,0.104658,0.00546851,0.297136,0.0139207,0.0173001,0.155383,1.56404,
77,13.616,48.8699,142.652,0.278618,25.6751,3.93395,0.311169,0.368601,0.536017,6.95414,0.439586,0.196294,8.38159,0.416394,1.65708,56.0456,16.9332,0.868297,0.591657,1.7922,27.3655,0.0552839,0.744272,42.7951,0.619803,0.503423,10.8324,0.0151391,0.023018,0.136497,0.104658,0.00546851,0.0985396,0.0138067,0.0173001,0.174309,0.169412,
78,13.5517,84.3902,294.217,0.160584,56.7767,5.21805,0.331823,3.12854,0.819065,6.61597,0.510655,0.239013,8.68358,0.407793,1.65897,223.819,17.9514,0.929887,19.8528,2.69444,23.4323,0.342224,0.73543,32.007,0.558263,0.351406,10.8324,0.0159919,0.0154711,0.124166,0.104658,0.00546851,0.0468722,0.0138161,0.0173001,0.179639,1.56404,
79,13.5517,69.3821,191.306,0.19532,49.8354,3.66465,0.340244,0.447681,0.843492,5.20398,0.479222,0.166139,6.40591,0.378268,1.61711,138.292,15.5957,1.02056,1.27486,2.47563,19.9656,0.155814,0.548871,30.6143,0.467599,0.472053,10.8319,0.023886,0.023018,0.124166,0.104658,0.00546851,0.355742,0.0139207,0.0166478,0.170008,0.116371,
80,13.5517,29.7134,85.7752,0.456081,18.2659,1.79268,0.272441,0.277301,0.175868,1.78409,0.441236,0.108477,4.66282,0.271671,1.66083,36.7752,8.80171,1.04101,0.457194,0.703039,10.1006,0.0551002,0.518848,31.9694,0.167728,0.418654,10.8206,0.0166715,0.023018,0.124166,0.102096,0.00759022,0.179619,0.0140869,0.0138518,0.189811,1.56398,
81,13.5517,43.2883,121.517,0.313057,25.2124,4.02092,0.274417,0.265673,0.456447,4.44689,0.447938,0.124871,6.02629,0.312103,1.7004,75.6491,18.4541,1.01891,0.387666,1.34455,18.164,0.0686899,0.369589,34.64,0.325626,0.674546,10.8206,0.0190984,0.023018,0.124166,0.103776,0.00694015,0.23464,0.0142245,0.0138518,0.201153,1.37212,
82,13.5517,23.9213,71.9003,0.566511,12.2822,0.843831,0.147238,0.214451,0.348579,4.09574,0.440318,0.156013,3.49807,0.264948,1.6299,10.957,6.22655,0.629948,0.269779,1.50913,28.5557,0.0572373,0.875527,24.3527,0.199677,0.374359,10.8206,0.0190984,0.023018,0.124166,0.104044,0.00523752,0.0433452,0.0142245,0.0138518,0.177142,1.56404,
83,13.5517,85.4779,196.517,0.15854,41.504,6.43321,0.516326,0.466735,0.893517,11.513,0.441429,0.198981,21.3823,0.447659,1.68074,97.8408,20.9631,1.34447,0.820393,2.58791,35.4023,0.0955524,0.543708,68.9675,0.628346,0.739866,10.8206,0.0209049,0.023018,0.124166,0.104044,0.0107764,0.0625291,0.0138548,0.0138518,0.206015,0.351829,
84,13.5517,39.6379,107.283,0.341887,18.6105,2.19978,0.279094,0.280436,0.326414,4.45095,0.446851,0.112809,10.9313,0.346928,1.65287,39.1478,10.2808,0.938734,0.487499,1.0605,19.7538,0.015511,0.408422,47.1938,0.495404,0.341981,10.817,0.0180365,0.020535,0.124166,0.102771,0.0107764,0.363731,0.0142245,0.0138518,0.129813,1.56404,
85,13.5349,43.3857,145.971,0.311966,23.3673,2.39744,0.204741,0.206896,0.357822,3.78717,0.447141,0.0856765,10.6426,0.27679,1.61208,61.7278,13.0692,0.720827,0.345096,1.2186,19.5601,0.013274,0.251715,51.9391,0.209698,0.212948,10.8206,0.0151508,0.020535,0.124166,0.102771,0.00752621,0.361577,0.016247,0.0138518,0.151444,1.56715,
86,13.5223,72.2756,202.848,0.187093,44.3168,6.30952,0.278892,0.349871,0.621615,5.31451,0.457758,0.140202,12.4486,0.329232,1.70856,118.924,21.7275,0.786875,0.769477,1.87487,19.0262,0.0929657,0.547686,54.3348,0.317924,0.591204,10.8206,0.0151508,0.0300825,0.106709,0.102771,0.00752621,0.17486,0.0143187,0.0138518,0.196727,1.05152,
87,13.5016,33.939,106.727,0.397821,18.7147,1.67212,0.283038,0.227468,0.151769,2.4949,0.443897,0.0516963,8.007,0.328107,1.56429,55.7129,10.776,1.12142,0.440991,0.476662,12.8866,0.0610007,0.15894,39.9907,0.492833,0.176536,10.8206,0.0151508,0.0300825,0.0952234,0.102771,0.00752621,0.0680942,0.0143187,0.00735964,0.196727,0.886299,
88,13.499,60.1459,188.041,0.224437,27.3428,4.55607,0.311365,0.292172,0.722559,7.85987,0.444388,0.176623,16.3827,0.333543,1.72383,64.1552,19.9281,0.925144,0.52453,2.35025,39.5764,0.149496,0.639828,64.0856,0.41739,1.06547,10.8206,0.0151508,0.0246204,0.0952234,0.102771,0.00752621,0.00443275,0.0143187,0.00735964,0.196727,0.14476,
89,13.499,65.9271,181.401,0.204756,31.7105,7.93213,0.352146,0.367121,1.06605,8.07653,0.439686,0.261455,13.4353,0.380203,1.90607,76.9384,28.0603,1.10972,0.865217,3.67987,31.9324,0.0708716,0.801231,51.9224,0.536149,1.356,10.8347,0.0151508,0.0268998,0.0952234,0.104365,0.00752621,0.123251,0.0139353,0.00735964,0.196727,1.56207,
90,13.499,23.1758,67.4884,0.582461,17.7709,0.679612,0.117179,0.182832,0.421746,1.19029,0.444168,0.0701121,0.42543,0.282151,1.59139,48.4552,8.48642,0.571326,0.397994,2.13408,8.22137,0.0267306,0.275217,9.08515,0.36573,0.3355,10.8442,0.0171095,0.0229087,0.0952234,0.109338,0.00827278,0.259568,0.0142081,0.00735964,0.202991,1.56459,
91,13.499,53.7326,182.507,0.251225,34.8664,3.72525,0.23868,0.207307,0.466073,3.62986,0.468274,0.161646,7.91664,0.304921,1.7476,109.053,16.0237,0.814666,0.412519,1.64226,15.3316,0.158468,0.609399,40.8891,0.286124,1.00777,10.8442,0.0191658,0.0155423,0.0952234,0.104276,0.00827278,0.282494,0.0142081,0.00735964,0.208799,1.56459,
92,13.4741,27.1028,95.0688,0.497147,22.5503,0.57151,0.126234,0.155962,0.439246,0.329898,0.449084,0.0351509,0.609615,0.2598,1.57593,81.7962,3.84355,0.605725,0.270293,2.1832,3.80025,0.0210955,0.122122,8.10581,0.187933,0.0162206,10.8442,0.0191658,0.0155423,0.0927455,0.105584,0.00845351,0.446629,0.0147817,0.00915937,0.199069,1.56407,
93,13.4741,71.4937,199.352,0.188465,44.91,5.16873,0.345124,0.312947,0.76293,7.59723,0.464086,0.10503,9.70329,0.381499,1.74282,122.927,20.2829,1.10869,0.746062,2.63745,27.3826,0.109995,0.293029,42.6061,0.551136,0.744557,10.8496,0.0191658,0.00164442,0.0952234,0.108168,0.0108619,0.409448,0.0160903,0.00915937,0.209743,1.56459,
94,13.4466,38.9917,124.861,0.344858,28.9247,2.64319,0.225608,0.241834,0.429392,1.89833,0.451422,0.0621379,2.23773,0.288435,1.58896,89.024,13.5219,0.970649,0.626631,2.08953,10.2373,0.0656039,0.164363,12.3835,0.275913,0.256977,10.8454,0.0174129,0.0025335,0.0946149,0.108826,0.0106522,0.225484,0.0177151,0.00853202,0.211996,1.01503,
95,13.4466,66.9207,193.064,0.200934,37.0326,4.48262,0.317103,0.295008,0.465741,6.43454,0.44619,0.169388,15.3481,0.335208,1.5942,102.773,15.7348,1.00009,0.743436,1.48742,22.6987,0.133346,0.534039,59.6156,0.393299,0.311001,10.8414,0.0250888,0.00219509,0.0946149,0.108826,0.0119018,0.012883,0.0177151,0.00853202,0.229881,0.77053,
96,13.4466,45.3819,140.99,0.296299,24.707,2.60399,0.28185,0.247274,0.702679,2.99564,0.438206,0.204957,11.1619,0.355156,1.68334,68.1948,10.7003,1.05775,0.541262,2.54088,12.6389,0.0634364,0.824126,51.0844,0.494769,0.440069,10.8414,0.0181775,0.00219509,0.0946149,0.108826,0.0119018,0.12059,0.0177151,0.00853202,0.229881,1.56717,
97,13.439,73.3376,203.56,0.183249,36.0994,6.50281,0.278714,0.274939,1.05802,7.75315,0.446436,0.223889,18.5378,0.36443,1.79798,88.8473,23.3472,0.866739,0.602821,3.83007,27.3053,0.0358652,0.879701,64.3228,0.44767,1.20154,10.8414,0.025024,0.00219509,0.0865122,0.107009,0.0119018,0.231802,0.00492355,0.00853202,0.229881,1.0984,
98,13.439,43.0997,145.194,0.311813,23.6967,1.15079,0.181899,0.182968,0.417549,4.18229,0.445384,0.127516,10.8014,0.301771,1.61151,64.4978,6.66974,0.802756,0.380193,1.54084,22.8323,0.0343132,0.497619,52.8082,0.361152,0.258167,10.8499,0.025024,0.00219509,0.0855075,0.107009,0.0119018,0.223474,0.0176395,0.00853202,0.229881,1.57207,
99,13.4363,31.3853,104.581,0.428106,21.515,2.57644,0.167853,0.15828,0.422104,3.18704,0.440457,0.12455,0.781436,0.344678,1.66751,62.9425,17.3145,0.741115,0.292196,1.54971,17.6412,0.0404313,0.530929,8.38954,0.527036,0.508561,10.8499,0.025024,0.00212473,0.0855075,0.107009,0.0126866,0.182377,0.0167512,0.00853202,0.23131,1.57207,
100,13.4338,45.4233,160.636,0.295748,25.6145,4.4074,0.177837,0.425344,0.710759,1.61508,0.453804,0.191727,9.82292,0.279153,1.72472,87.4411,21.5274,0.801084,1.59006,3.03632,8.3908,0.0956783,0.827153,48.2336,0.231235,1.13917,10.8459,0.0279961,0.00212473,0.0855075,0.107009,0.0125323,0.139871,0.0157612,0.00853202,0.232443,0.816913,
101,13.4338,25.165,81.9628,0.53383,16.4652,0.435044,0.0862063,0.152967,0.142135,1.72131,0.451864,0.0332371,3.81068,0.262564,1.60378,39.2272,4.66916,0.506711,0.428363,0.582697,11.9411,0.0268532,0.0776412,27.4804,0.180886,0.208482,10.845,0.0267754,0.00212473,0.0855075,0.110272,0.0118311,0.447359,0.0149252,0.00853202,0.230512,1.57207,
102,13.4289,48.2571,144.735,0.278279,33.4951,2.27587,0.345894,0.197444,0.511475,5.7127,0.463028,0.120331,3.17227,0.342902,1.62008,102.735,12.1744,1.35357,0.458699,1.80453,23.6092,0.06407,0.443001,14.4227,0.44252,0.241262,10.845,0.0267754,0.00212473,0.0855075,0.110272,0.0118311,0.44747,0.0149252,0.00853202,0.230512,1.3183,
103,13.4289,28.7613,107.21,0.466909,22.1256,1.31795,0.116965,0.106864,0.233854,2.17582,0.456646,0.0506081,0.314271,0.29817,1.56463,79.0905,9.09104,0.770158,0.103218,0.831456,15.1282,0.0605986,0.204077,2.8038,0.44081,0.120788,10.845,0.0259163,0.00198425,0.0846199,0.110272,0.0118311,0.447485,0.0145867,0.00853202,0.230512,0.813044,
104,13.4143,58.9707,216.316,0.227475,34.721,4.29267,0.323496,0.465013,0.844298,4.57108,0.463326,0.220233,11.0944,0.331137,1.64406,139.693,14.6615,1.10717,1.77803,3.13523,16.5785,0.229675,0.780681,48.095,0.35182,0.600864,10.8441,0.0258065,0.00175451,0.0846199,0.115097,0.0120511,0.082686,0.0145867,0.00853202,0.230512,0.442745,
105,13.4098,73.7158,205.78,0.181913,38.313,3.08938,0.280451,0.322802,0.556606,6.61962,0.466406,0.101536,21.996,0.382224,1.58767,95.0639,12.2946,1.00849,0.809937,1.69191,25.5627,0.0829579,0.32362,75.0511,0.508136,0.108616,10.8423,0.0267754,0.00175451,0.0846199,0.115097,0.0120916,0.368579,0.0148899,0.0064211,0.230512,1.28327,
106,13.4098,53.9039,198.018,0.248773,31.8532,5.67804,0.186816,0.385961,1.00253,2.87886,0.4305,0.125141,9.25256,0.360843,1.7494,110.042,23.1191,0.717448,1.61062,3.54607,12.4643,0.0782607,0.467847,53.5166,0.577642,0.897196,10.8441,0.0276661,0.00175451,0.0883679,0.115097,0.012484,0.126133,0.0148899,0.0064211,0.232443,1.34149,
107,13.4098,65.0673,176.412,0.206092,34.1017,5.42878,0.310574,0.296497,0.700137,6.718,0.453726,0.174434,14.7789,0.386724,1.7177,88.417,18.744,1.11363,0.734143,2.49034,23.0623,0.127393,0.718012,56.4337,0.514148,0.548522,10.8398,0.0276661,0.00165145,0.0883679,0.115568,0.012484,0.0232899,0.0144741,0.0064211,0.232853,1.57797,
108,13.4098,76.5962,199.574,0.175072,50.1595,8.11726,0.407154,0.243558,0.517701,8.21454,0.474684,0.23154,5.85771,0.443813,1.92873,131.478,26.3237,1.33615,0.587447,1.37003,27.4171,0.132315,0.893865,25.2155,0.655933,1.36918,10.8441,0.0276661,0.00165145,0.0883679,0.115568,0.0122702,0.0880304,0.0144741,0.0064211,0.232853,0.982255,
109,13.4098,43.03,145.075,0.311639,24.5515,2.55869,0.201902,0.198268,0.500008,1.76684,0.443187,0.101893,10.8018,0.299283,1.60665,72.0814,14.5012,1.00417,0.520344,2.38811,8.62317,0.0449932,0.443157,53.0818,0.37502,0.419359,10.8452,0.0271849,0.00165145,0.0883679,0.115568,0.0121134,0.217362,0.0144741,0.00223795,0.231776,1.0218,
110,13.4098,33.412,109.617,0.401348,18.1534,1.93941,0.234991,0.159921,0.228139,3.82243,0.444942,0.0427256,6.49395,0.331228,1.56086,46.5375,9.51781,1.12801,0.32911,0.590994,19.401,0.024806,0.147986,41.4363,0.468187,0.134844,10.8452,0.0275682,0.00160559,0.0883679,0.115568,0.012265,0.272209,0.0144741,0.00223795,0.23349,0.678467,
111,13.401,55.993,170.483,0.239334,38.162,3.25979,0.2935,0.297673,0.704019,4.41505,0.459745,0.0528763,6.45603,0.347644,1.54473,108.276,14.1834,1.17018,0.811102,2.47067,17.913,0.0656479,0.177047,31.5979,0.468125,0.213728,10.8454,0.0275682,0.00160166,0.0870715,0.11781,0.012265,0.447463,0.0145236,0.00223795,0.23297,0.228173,
112,13.401,67.8416,221.353,0.197534,39.5342,4.85165,0.18151,0.321919,0.427966,4.71305,0.479114,0.102798,15.2209,0.355153,1.65337,120.636,19.5509,0.728605,1.12378,1.5154,19.9105,0.150198,0.388127,59.9141,0.485372,0.604619,10.8454,0.0275682,0.00160166,0.0870715,0.117388,0.012265,0.447778,0.0143911,0.00223795,0.233623,0.549769,
113,13.401,20.5909,50.2541,0.650824,13.7549,1.32565,0.0343689,0.129574,0.176613,1.92083,0.442799,0.0475983,0.947924,0.237932,1.57272,20.3097,9.9302,0.256025,0.299755,0.449181,13.3444,0.053686,0.229534,12.3898,0.117051,0.101084,10.8423,0.0273529,0.00160166,0.0858014,0.118066,0.0121575,0.166032,0.0142947,0.00223795,0.233623,1.14007,
114,13.3952,26.5579,72.7122,0.504378,14.9361,2.30945,0.135097,0.163085,0.306041,1.96941,0.442337,0.145413,4.2585,0.308849,1.58359,22.7028,11.1435,0.812102,0.354072,0.991472,9.63147,0.0466893,0.806774,29.0935,0.372605,0.275973,10.8429,0.0276661,0.00158129,0.0870715,0.114505,0.0121575,0.116648,0.0146961,0.00285138,0.233623,0.250832,
115,13.3927,59.9369,164.453,0.223446,44.2215,4.62163,0.257571,0.2333,0.960426,4.05412,0.446268,0.240372,2.88535,0.40838,1.60799,119.014,15.6201,0.882904,0.56487,3.18698,14.5838,0.0678097,1.05868,12.6265,0.606748,0.309884,10.8429,0.0276661,0.00160187,0.0870379,0.117667,0.0121575,0.177192,0.0145031,0.00285138,0.231968,0.6857,
116,13.3918,57.5575,179.017,0.232667,37.2711,3.58868,0.189083,0.227787,0.53804,2.76759,0.464802,0.167089,10.3936,0.342883,1.6068,119.973,14.71,0.760424,0.624335,1.87209,11.1337,0.0962916,0.710811,44.8925,0.443648,0.305342,10.8429,0.0276496,0.00160187,0.0860142,0.117672,0.0121575,0.346251,0.014639,0.00285138,0.233623,0.808517,
117,13.3918,70.4347,197.39,0.19013,43.2609,1.55327,0.367786,0.237009,0.813303,7.02525,0.473355,0.167884,14.4902,0.410174,1.63566,125.491,6.16095,1.27951,0.585082,2.82473,30.4863,0.110771,0.560674,55.8466,0.664509,0.282084,10.8421,0.0237468,0.00160187,0.0840409,0.117672,0.0121575,0.392957,0.014639,0.00285138,0.233715,1.55232,
118,13.3887,34.1446,101.737,0.392118,21.963,2.91256,0.146391,0.172997,0.233607,1.72098,0.449968,0.219987,4.32094,0.264016,1.74015,60.367,15.5684,0.743281,0.467067,0.784068,9.41987,0.0676316,1.07482,29.9786,0.211489,0.817659,10.8411,0.0276686,0.00160187,0.0840409,0.117672,0.0122883,0.167778,0.0149251,0.00323899,0.233588,1.57886,
119,13.3887,46.5628,140.856,0.287541,30.2429,3.73509,0.330074,0.198119,0.47882,5.25259,0.451436,0.100827,3.78129,0.341487,1.65019,84.5793,15.3716,1.31722,0.468704,1.41729,21.5396,0.0887059,0.470344,18.9542,0.503373,0.418868,10.8411,0.0276686,0.00160584,0.0840409,0.118576,0.0121386,0.0264445,0.0148346,0.00358887,0.233315,1.57878,
120,13.3874,89.8502,232.697,0.148997,55.0067,6.12065,0.328489,0.191953,0.607782,7.62932,0.482346,0.162196,17.0758,0.421492,1.82347,140.596,20.7232,1.06569,0.381619,1.50966,25.3399,0.159327,0.579035,63.2033,0.614861,1.10495,10.8402,0.0276686,0.00161465,0.0840409,0.118107,0.0120651,0.356836,0.0148346,0.00207444,0.232966,1.57878,
121,13.3871,48.3042,144.211,0.277141,23.8907,2.35261,0.206048,0.218165,0.812547,6.33838,0.451914,0.164714,11.8836,0.354835,1.63067,67.6573,10.9542,0.878694,0.542679,3.06338,25.5369,0.0613154,0.698907,48.5824,0.557137,0.525215,10.8402,0.0276686,0.00162246,0.0857897,0.117047,0.0120651,0.20775,0.0148346,0.00194042,0.232966,0.72056,
122,13.3867,41.3877,139.3,0.323447,27.8717,2.6335,0.121954,0.151125,0.49859,2.18283,0.462825,0.163854,5.31475,0.294187,1.69238,90.3512,15.4389,0.595878,0.356003,2.26021,10.8541,0.0944181,0.767286,26.6241,0.303949,0.633849,10.838,0.0273712,0.00162246,0.0863629,0.118107,0.0120651,0.448073,0.0148346,0.00194042,0.232966,1.57867,
123,13.3826,69.5598,174.36,0.192389,35.6127,4.17905,0.28458,0.289745,0.625735,6.90819,0.43276,0.311568,18.7871,0.365695,1.7626,78.2353,13.2961,0.877325,0.632391,1.93104,25.4409,0.0615648,1.15171,62.0998,0.40678,0.776558,10.8402,0.0273712,0.0016106,0.0863629,0.116614,0.0120651,0.157932,0.0148928,0.00184169,0.232966,1.57888,
124,13.3826,37.1354,95.8533,0.360372,20.0933,2.94596,0.162978,0.17586,0.520867,2.70793,0.429674,0.0460097,8.1991,0.323404,1.53035,42.854,12.1477,0.653836,0.403347,1.87918,10.777,0.0760635,0.20212,34.681,0.386583,0.313708,10.8402,0.0279635,0.0016106,0.0863629,0.116779,0.0120651,0.069166,0.0143063,0.00152714,0.232966,0.316907,
125,13.3826,45.7118,158.398,0.292759,27.0381,1.53307,0.191027,0.15152,0.546961,3.58361,0.440891,0.0478304,10.2571,0.285202,1.63652,81.4068,10.2168,0.950577,0.350419,2.82645,17.4167,0.0485117,0.185607,50.6432,0.249705,0.540561,10.8385,0.0282209,0.00162246,0.0860766,0.118107,0.0120651,0.114999,0.0143063,0.00158974,0.231675,0.712358,
126,13.3817,56.5084,175.165,0.236808,38.9413,3.75299,0.303551,0.227635,0.56419,1.86357,0.467879,0.119551,8.25978,0.319751,1.68814,123.748,17.6595,1.2052,0.635371,2.03505,8.34237,0.140676,0.454451,39.9082,0.423775,0.835896,10.8402,0.0212068,0.00162525,0.0863629,0.118059,0.0120651,0.128678,0.0148928,0.000862316,0.232966,1.23734,
127,13.3817,34.9368,110.394,0.383025,16.6252,3.16394,0.223306,0.174713,0.199296,2.35877,0.440396,0.0772283,9.67637,0.321039,1.67657,38.6701,16.1584,1.08498,0.438387,0.539999,12.4685,0.0627943,0.336516,48.6999,0.419977,0.642372,10.8402,0.0282209,0.00161783,0.0863899,0.116944,0.01243,0.0448805,0.0147856,0.000862316,0.23334,1.57946,
128,13.38,33.0325,103.001,0.405055,19.2634,1.65583,0.123215,0.176611,0.311679,2.68745,0.436633,0.0953454,6.29041,0.332542,1.65939,52.2347,9.38172,0.6033,0.443981,1.17163,14.4601,0.0612966,0.436543,35.1926,0.475045,0.524867,10.8387,0.0217809,0.00114898,0.0867137,0.118599,0.01243,0.0638101,0.0148928,0.000862316,0.23334,1.57957,
129,13.38,30.4717,119.602,0.439096,21.3544,2.06825,0.0651796,0.159253,0.275992,2.16626,0.460338,0.0389308,1.91565,0.275361,1.69206,73.5669,14.2607,0.442335,0.500333,1.07743,15.062,0.0851912,0.166685,13.6235,0.285015,0.781108,10.8387,0.0280588,0.00159622,0.0867137,0.119083,0.0123179,0.448076,0.014802,0.000862316,0.23334,1.57939,
130,13.38,45.5915,142.147,0.293476,24.7142,3.61935,0.250494,0.240862,0.405311,5.15294,0.445218,0.157594,8.49023,0.337245,1.778,63.4717,16.2506,1.01587,0.616118,1.3421,20.2689,0.0904473,0.641655,43.5161,0.418537,0.98465,10.8387,0.0278633,0.00159436,0.0867137,0.120256,0.0124492,0.0103164,0.0147664,0.000862316,0.232609,1.57953,
131,13.38,78.255,198.717,0.17098,43.0883,5.013,0.327341,0.370067,0.785467,5.57803,0.452444,0.129741,20.3619,0.42869,1.72007,108.516,21.09,1.05701,0.864134,2.76413,20.7384,0.101416,0.418214,65.4262,0.661642,0.612735,10.8387,0.0279496,0.00159368,0.0867649,0.120256,0.0123862,0.0272972,0.0148598,0.000862316,0.233152,0.719637,
132,13.38,45.6819,153.839,0.292895,24.8065,2.57174,0.256506,0.253332,0.515311,6.12887,0.450281,0.122783,8.61107,0.337424,1.62808,74.6118,10.8942,1.06544,0.713167,2.05397,28.8215,0.100545,0.569576,44.348,0.415535,0.476407,10.8377,0.0279496,0.00142735,0.0866947,0.120585,0.0123862,0.123515,0.014864,0.000869698,0.233419,0.718103,
133,13.38,31.6175,96.1469,0.423184,18.7593,2.84396,0.127162,0.139641,0.259373,4.03784,0.454975,0.158294,2.79632,0.287133,1.7535,50.2225,14.5306,0.650471,0.276633,0.763253,19.7161,0.0358183,0.74461,18.0109,0.26096,0.953931,10.8387,0.0279496,0.00159368,0.0866947,0.1196,0.0123206,0.448233,0.0144229,0.000843443,0.233261,1.57935,
