Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
185,1274.82,1939.37,1797.19,0.657337,87.3767,0,155.77,7.73904,67.8789,1455.86,68.4996,86.0446,10.2047,337.329,0,454.423,1.56578,257.002,811.139,133.971,335.408,23.5502,1.63035,0,10.118,0.827319,5.3175,1211.86,25.8321,0.506487,2.85723,
186,1274.82,2469.82,2853.09,0.516161,148.579,0,336.277,7.41603,155.996,1566.38,97.1724,145.28,12.7148,377.48,0,769.695,1.99392,378.844,995.608,190.25,366.717,25.9987,1.62291,0,10.118,0.654664,10.7977,1211.86,25.9562,0.497646,2.85723,
187,1274.82,2709.75,3228.4,0.470458,185.79,0,364.459,7.496,153.032,1692.83,106.303,183.134,16.7088,415.316,0,863.447,1.83753,391.077,1159.85,214.408,418.023,32.07,1.62291,0,10.118,1.61328,12.261,1211.83,25.9562,0.497646,2.85585,
188,1274.82,2335.73,2428.59,0.545792,105.297,0,374.944,7.55695,110.014,1534.71,86.4108,103.752,13.0504,282.442,0,843.736,2.07804,265.885,911.544,169.984,281.128,26.0261,1.61007,0,10.6504,0.364876,12.261,1211.86,25.9562,0.479067,2.85722,
189,1274.82,2836.85,3203.8,0.449377,178.725,0,454.76,7.54149,192.796,1701.58,109.836,176.047,15.5736,401.357,0,915.693,1.94535,519.713,1256.08,203.986,398.608,29.3387,1.61007,0,10.6504,0.363088,11.2486,1211.86,25.9562,0.479067,2.85771,
190,1274.82,3455.94,3396.74,0.368877,229.762,0,782.068,7.21348,210.504,1817.35,161.99,227.223,19.8282,461.584,0,1042.5,2.40251,405.052,1188.88,339.089,463.011,32.0526,1.61007,0,10.6504,0.0507615,3.90045,1211.86,23.8511,0.479067,2.85794,
191,1274.78,2821.59,3149.17,0.451796,132.735,0,604.518,6.99805,162.118,1689.9,79.2016,129.886,16.2283,354.027,0,1124.02,2.15819,392.837,1233.79,168.484,347.954,32.5462,1.61007,0,10.6504,0.0397964,9.11083,1211.86,6.55695,0.479067,2.85794,
192,1274.78,2481.61,2873.72,0.513688,157.243,0,305.863,7.52954,111.602,1645.85,84.2907,153.94,15.2965,413.908,0,804.122,1.76323,314.941,1107.79,178.023,408.128,29.7078,1.25004,0,10.6504,0.898417,7.60089,1211.86,12.2687,0.479067,2.85794,
193,1274.78,2638.93,3054.54,0.483066,123.785,0,469.134,7.84777,184.52,1654.95,69.098,115.92,13.6721,334.252,0,1109.87,1.81124,414.749,1123.88,133.769,327.075,28.9875,1.61007,0,10.7344,1.34529,5.80359,1211.86,25.9562,0.479067,2.85794,
194,1274.7,2176.53,2145.13,0.585656,67.4663,0,280.83,7.41248,50.4882,1608.25,81.6031,65.8448,14.6328,221.005,0,759.538,2.11948,232.851,1034.13,161.391,215.48,29.9837,1.61007,0,10.7344,0.555846,4.29201,1211.85,25.595,0.479067,2.8561,
195,1274.61,2468.66,2464.07,0.516318,85.0026,0,367.939,6.85542,79.8151,1704.41,124.357,82.8515,17.4386,214.994,0,791.329,2.25606,223.631,1123.41,240.626,212.215,32.9981,1.59706,0,10.825,0.089152,4.05018,1211.85,25.595,0.470841,2.85661,
196,1274.61,2610.31,2679.42,0.488301,161.396,0,447.536,7.31475,144.927,1564.42,111.304,159.823,13.5824,370.427,0,944.964,2.22042,312.01,853.437,197.438,348.537,25.4422,1.59706,0,10.825,0.714236,2.53316,1184,25.595,0.470841,2.85791,
197,1274.61,1963.98,1808.74,0.648995,58.8659,0,274.162,7.07785,76.4562,1417.92,63.1001,57.5172,8.88187,199.051,0,811.237,2.08541,229.304,700.102,103.157,195.227,21.0838,1.59471,0,10.5948,0.797873,8.0197,1211.86,25.595,0.467716,2.85823,
198,1274.61,2411.32,2372.11,0.528596,130.287,0,402.232,7.81738,158.624,1501.29,75.9349,124.252,10.8867,348.206,0,801.88,1.99215,339.177,787.2,145.613,344.145,22.1269,1.5776,0,10.5948,1.97968,12.2529,1211.86,25.595,0.46191,2.85759,
199,1274.61,2744.55,2948.47,0.464416,220.174,0,393.171,7.44344,172.292,1597.81,122.756,216.811,14.0943,488.59,0,828.225,1.60926,348.662,934.134,213.264,485.333,26.7197,1.5776,0,10.5948,1.61484,2.42305,1211.87,25.9776,0.46191,2.85878,
200,1274.61,2599.21,2570.58,0.490382,100.372,0,443.921,7.27853,91.4503,1719.49,119.593,99.2515,17.8505,299.926,0,923.221,2.33868,246.019,1185.33,224.207,299.142,33.6785,1.5776,0,10.8768,0.817317,10.5918,1211.88,25.7634,0.46191,2.85946,
