Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.side_view_swing_arm_angle_l.avg,Heave.rear.p_rod_length_l.avg,Heave.rear.coil_over_length_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.toe_angle_l.avg,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.p_rod_length_l.std_dev,Heave.rear.coil_over_length_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.toe_angle_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.best,Heave.rear.p_rod_length_l.best,Heave.rear.coil_over_length_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.toe_angle_l.best,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,
90,1307.72,2033.03,2061.08,0.643239,98.2495,0,181.285,1487.01,92.5273,2.4157,61.963,94.5443,15.0303,269.975,0,365.281,992.427,298.389,1.75611,205.192,258.646,26.0205,0.543067,0,49.8204,1204.67,0.614824,0.857611,3.48063,0.245686,4.74552,
91,1307.72,6534.91,48265.8,0.200113,50.9187,0,168.523,1320.33,76.4146,2.16235,4859.24,47.4174,9.90083,177.674,0,376.117,467.623,278.155,1.11125,48117.2,173.131,12.7894,0.543067,0,48.6374,1204.67,0.486983,0.696834,3.48063,0.245686,0.410371,
92,1307.72,1681.09,1206.9,0.777902,45.7255,0,160.664,1333.92,44.4432,2.20667,38.1415,45.0537,10.9278,149.449,0,350.517,498.545,152.252,1.035,3137.76,148.237,15.3127,0.543067,0,52.047,1204.67,0.486983,0.0511166,3.48063,0.245686,4.74552,
93,1305.09,1909.93,1670.96,0.683314,70.4183,0,176.799,1416.83,72.015,2.46826,88.3981,69.4835,13.5213,194,0,348.636,712.115,222.689,1.78985,228.227,192.994,21.6637,0.543067,0,52.4695,1204.67,0.486983,0.614306,3.48063,0.245686,4.74552,
94,1305.09,1750.1,1438.94,0.745721,74.3643,0,144.05,1328.7,61.1168,2.11476,55.5372,73.2624,10.9558,235.083,0,311.359,440.55,213.276,0.650546,158.489,233.01,14.176,0.543067,0,51.6898,1204.67,0.486983,1.38091,3.48063,0.245686,4.74552,
95,1305.09,2568.44,6289.45,0.508124,103.592,0,157.602,1446.96,74.8601,2.44328,665.088,103,14.894,292.52,0,309.641,841.713,239.469,1.91102,5059.48,291.847,25.5402,0.543067,0,46.943,1204.67,0.614824,0.376914,3.48063,0.245686,4.74552,
96,1305.09,2371.7,4882.68,0.550273,84.9323,0,189.388,1388.63,66.0492,2.56103,543.502,83.9321,12.706,262.649,0,384.051,575.679,191.671,2.14338,4167.2,261.486,18.0931,0.543067,0,51.6898,1204.67,0.614824,0.694381,3.48063,0.245686,4.74552,
97,1305.09,2114.88,2934.04,0.617096,78.7342,0,167.965,1389.9,101.343,2.40653,288.099,74.4846,11.9491,225.672,0,317.499,531.026,289.852,1.81775,2209.79,217.746,14.7551,0.543067,0,51.6898,1206.71,0.614824,0.722727,3.48063,0.245686,4.74552,
98,1305.09,4390.59,25493.2,0.297246,65.3965,0,152.6,1439.71,80.5067,2.47789,2572.23,63.9947,13.6697,200.252,0,311.494,825.297,292.754,1.70247,24818.8,196.734,23.4013,0.543067,0,51.6898,1168.33,0.614824,1.11836,3.48063,0.245686,4.74552,
99,1299.94,2036.97,2249.8,0.63817,76.2457,0,183.664,1461.61,72.8708,2.427,149.893,75.625,14.6378,246.073,0,380.714,804.978,237.985,1.63807,1476.99,244.613,24.5401,0.543067,0,51.6898,1206.61,0.614824,0.739933,3.48063,0.245686,5.86061,
100,1298.76,1802.94,1760.07,0.720359,61.2173,0,131.591,1400.94,87.3284,2.28626,49.0853,58.4103,12.0772,201.367,0,273.56,829.27,330.673,1.42433,157.48,193.239,21.2091,0.543067,0,55.1479,1206.61,0.450202,0.667101,3.48063,0.245686,5.76261,
101,1298.76,2223.87,2256.76,0.58401,111.359,0,233.498,1464.74,108.434,2.73979,178.744,109.473,14.8788,285.521,0,456.732,722.187,287.731,2.05503,796.245,280.834,21.9332,0.543067,0,55.1479,1206.61,0.450202,0.935962,3.48063,0.245686,5.86061,
102,1298.76,2374.66,3454.16,0.546925,99.093,0,166.556,1507.41,107.786,2.62027,378.426,97.3044,15.4647,264.159,0,312.517,980.414,336.417,2.06767,2383.12,258.189,26.546,0.543067,0,52.2953,1206.61,0.450202,0.689007,3.48063,0.245686,5.6113,
103,1298.76,2098.67,2154.81,0.61885,93.2489,0,183.7,1481.64,116.75,2.49918,116.33,90.555,13.9447,263.95,0,330.893,880.004,364.082,1.96689,499.185,255.208,21.34,0.543067,0,52.2953,1206.61,0.450202,0.241562,3.48063,0.245686,3.34155,
104,1298.76,1803.59,1628.92,0.7201,50.4488,0,165.64,1407.79,54.15,2.59582,59.7972,49.8676,13.2968,225.512,0,355.516,755.118,221.424,2.07603,186.221,223.693,22.7556,0.543067,0,52.2953,1206.61,0.450202,0.271983,3.48063,0.245686,5.86061,
105,1298.76,2323.31,5771.15,0.559013,79.5552,0,154.366,1390.96,83.7128,2.4836,521.313,78.3964,12.5242,265.35,0,315.703,729.739,302.162,1.80259,4391.06,261.212,19.9206,0.543067,0,52.7431,1206.61,0.450202,0.468673,3.48063,0.245686,5.98167,
106,1298.76,1907.19,1993.63,0.680984,64.7123,0,160.551,1356.94,66.7638,2.32117,180.98,63.1842,11.731,214.775,0,326.068,561.862,239.177,1.38458,1262.2,213.288,16.8164,0.543067,0,55.1479,1206.61,0.450202,0.292337,3.16288,0.245686,3.37639,
107,1298.76,1912.33,1658.73,0.679153,91.3505,0,169.09,1418.51,70.3815,2.44609,56.1914,90.1857,14.1662,287.782,0,349.316,683.513,215.135,1.74324,165.085,284.133,22.0452,0.344215,0,51.4489,1206.61,0.450202,0.288799,3.16288,0.245686,5.98167,
108,1298.76,2122.78,2489.54,0.611822,85.3,0,184.063,1420.44,111.32,2.85136,218.313,86.98,13.5104,261.816,0,374.597,757.583,369.194,2.37736,1256.12,265.581,20.877,0.344215,0,55.1479,1206.61,0.450202,0.314309,3.16288,0.187939,5.98167,
109,1298.76,1864.91,3025.34,0.696421,54.5528,0,130.866,1338.11,37.7764,2.453,235.916,53.7724,11.4637,202.183,0,291.564,589.005,188.602,1.54053,1989.55,200.67,17.9898,0.344215,0,52.8655,1206.61,0.450202,1.56902,3.16288,0.245686,5.98167,
110,1298.76,2251.68,2703.62,0.576796,135.894,0,182.311,1446.9,122.248,2.74151,211.712,134.646,15.2311,369.605,0,317.318,721.533,337.655,1.90161,942.3,366.369,22.5875,0.344215,0,55.9836,1206.61,0.450202,1.56902,3.16288,0.245686,5.98167,
111,1298.76,1910.16,1867.83,0.679923,61.7669,0,140.058,1447.73,83.2507,2.54928,100.41,60.2985,14.0937,237.406,0,284.452,855.59,315.871,1.84228,330.058,232.574,24.0549,0.344215,0,54.2089,1206.61,0.450202,0.521056,3.16288,0.245686,5.98167,
112,1298.76,1895.08,2290.53,0.685335,81.6162,0,135.211,1397.89,59.8326,2.60515,124.101,80.5057,13.3165,283.083,0,303.928,776.233,233.25,1.94469,782.085,280.03,22.3318,0.344215,0,54.2089,1205.86,0.450202,1.1449,3.0804,0.245686,5.98167,
113,1298.76,2040.1,2819.72,0.636617,66.2254,0,129.217,1429.62,58.4112,2.57108,275.769,64.492,13.7962,204.588,0,234.174,728.194,224.814,1.90048,2034,200.967,21.3817,0.344215,0,54.2089,1206.61,0.450202,0.147863,3.16288,0.245686,6.31415,
114,1298.76,2229.4,2840.27,0.582561,104.717,0,184.355,1585.31,119.244,2.92239,112.848,102.219,17.7906,346.489,0,368.064,1169.73,430.388,2.38083,607.581,337.703,30.8938,0.344215,0,54.2089,1206.61,0.450202,0.143788,3.16288,0.245686,6.31415,
115,1298.76,1820.96,1674.68,0.713231,71.008,0,141.664,1387.55,77.422,2.48656,58.3411,69.6701,12.8091,271.252,0,291.039,672.93,257.99,1.3514,202.028,268.411,19.1051,0.344215,0,54.2089,1206.61,0.450202,0.654507,3.16288,0.245686,6.31415,
116,1298.76,1924.52,1753.86,0.674849,74.7678,0,175.534,1405.64,101.859,2.91566,78.3654,72.6688,12.7681,254.053,0,377.421,632.123,303.758,2.18412,218.112,247.356,18.2097,0.344215,0,54.2089,1206.61,0.450202,1.34562,3.34853,0.245686,5.90511,
117,1298.76,2025.89,2097.56,0.641081,95.3038,0,153.767,1459.17,75.271,2.81188,130.257,94.2343,15.079,300.161,0,256.328,792.594,281.365,2.2073,697.312,297.267,23.9557,0.344215,0,54.2089,1206.71,0.450202,0.822198,3.34853,0.245686,6.31415,
118,1298.76,2312.61,3822.36,0.561601,97.4614,0,173.982,1535.46,120.379,2.95233,272.957,93.459,15.9549,288.54,0,335.97,1104.07,412.676,2.46498,1955.02,274.055,26.7198,0.344215,0,54.2089,1206.71,0.450202,0.728222,3.34853,0.245686,1.33987,
119,1298.76,2017.78,2131.47,0.64366,93.1607,0,182.827,1471.36,107.933,2.55451,53.3696,91.397,15.1757,289.581,0,377.113,899.918,351.884,1.85565,268.17,285.109,24.9514,0.344215,0,54.2089,1206.71,0.450202,0.384849,3.34853,0.218897,6.31415,
120,1298.36,2202.73,2484.42,0.589432,109.148,0,173.255,1529.67,133.34,2.86668,131.683,106.799,15.974,310.419,0,343.557,982.291,410.404,2.31908,803.205,304.866,26.5711,0.344215,0,54.2089,1206.71,0.450202,0.5549,3.34853,0.245686,6.31415,
121,1298.36,2148.52,3241.4,0.604305,62.3624,0,161.772,1412.1,75.7208,2.40518,359.443,61.1736,13.5357,210.634,0,311.648,742.733,242.583,1.42472,2238.43,207.379,21.8853,0.344215,0,54.2089,1206.71,0.450202,0.566369,3.34853,0.245686,6.59248,
122,1298.36,1698.78,1714.73,0.764291,67.2205,0,123.606,1318.07,71.447,2.42715,39.6003,65.9382,10.4681,273.346,0,249.873,576.772,301.501,1.53022,254.235,269.248,15.2876,0.344215,0,56.8253,1206.67,0.450202,0.578511,3.34853,0.245686,6.59248,
123,1298.36,2203.46,3411.46,0.589236,71.6133,0,175.033,1373.29,71.4965,2.34179,426.133,70.9063,12.6469,283.932,0,387.524,615.827,261.675,1.14939,2089.24,281.907,19.4158,0.344215,0,56.9404,1206.67,0.213802,0.503242,3.34853,0.245686,6.59248,
124,1298.36,1837.86,1737.2,0.706454,63.4382,0,135.54,1437.34,57.0245,2.58763,65.2615,62.4589,14.2041,231.745,0,274.322,793.553,211.032,1.77199,418.613,229.693,23.7166,0.344215,0,56.9404,1206.67,0.213802,0.319232,3.34853,0.245686,6.59248,
125,1298.36,1760.33,1535.13,0.737565,51.0376,0,137.086,1369.42,75.2532,2.34599,63.6913,49.6198,11.8763,202.099,0,279.129,636.272,251.053,1.23001,248.722,199.141,17.8773,0.344215,0,56.9404,1205.43,0.213802,0.758547,3.34853,0.245686,6.59248,
126,1298.36,1825.27,1995.12,0.711324,43.2127,0,141.972,1372.3,37.7857,2.58703,172.122,42.7507,12.5406,164.454,0,308.167,638.041,167.148,1.84798,1168.85,164.043,20.0247,0.344215,0,56.9404,1205.75,0.213802,1.14705,3.34853,0.245686,6.59248,
127,1298.36,2315.41,3180.09,0.560748,99.3424,0,171.77,1498.33,109.518,2.67161,319.603,98.098,16.07,290.946,0,321.333,826.178,334.386,1.87973,1971.14,288.869,24.6752,0.344215,0,56.9404,1205.75,0.213802,0.831405,3.34853,0.245686,6.59248,
128,1291.96,1722.23,1586.63,0.750166,55.3363,0,114.342,1374.25,54.6694,2.52953,53.7744,54.7247,12.6017,224.266,0,224.787,706.474,232.475,1.66778,296.203,222.67,20.7652,0.344215,0,56.9404,1205.75,0.213802,0.792264,3.34853,0.245686,3.59606,
129,1291.96,2071.75,2307.48,0.623608,112.396,0,162.611,1482.62,106.123,2.69359,83.3721,108.062,13.8691,337.664,0,331.723,913.219,326.165,2.10233,347.783,324.018,21.2982,0.428257,0,56.9404,1205.75,0.213802,0.377652,3.34853,0.245686,6.59248,
130,1291.96,2288,4569.15,0.564668,77.652,0,181.412,1418.08,83.0505,2.80689,436.208,75.4577,13.3326,288.325,0,378.918,725.056,307.906,2.13637,3666.21,278.929,20.8008,0.428257,0,56.9404,1205.75,0.213802,0.792264,2.80545,0.245686,6.59248,
131,1291.96,2106.47,2115.33,0.61333,122.724,0,142.503,1489.26,130.7,2.66302,82.0674,121.686,14.8593,362.193,0,247.485,780.069,354.817,1.88154,363.831,356.105,21.6083,0.428257,0,56.4542,1205.75,0.213802,0.697725,3.31278,0.269997,1.35786,
132,1291.34,2952.23,7514.9,0.437412,77.0552,0,170.349,1464.02,119.663,2.8922,1025.63,78.0654,14.546,288.493,0,337.633,863.552,405.699,2.1833,6607.53,289.431,24.2066,0.428257,0,56.9404,1205.75,0.213802,0.792264,3.31278,0.269997,6.59248,
133,1291.34,2488.51,4069.81,0.51892,101.634,0,201.698,1423.96,125.653,2.72933,519.679,99.98,13.1735,281.926,0,395.16,645.546,335.996,2.08709,2964.91,278.716,17.3857,0.428257,0,56.9404,1205.75,0.450202,0.70801,3.31278,0.269997,6.59248,
134,1291.34,2016.12,2065.4,0.640505,87.0939,0,137.736,1511.85,107.829,2.68747,69.0224,83.7156,16.1884,267.61,0,272.641,959.52,367.345,1.72699,491.648,261.836,26.6377,0.428257,0,56.9404,1205.75,0.450202,0.792264,3.31278,0.269997,6.59248,
135,1291.34,2042.6,3150.01,0.632203,78.343,0,136.975,1351.97,62.5845,2.38071,320.639,77.6736,12.0345,287.927,0,284.236,610.776,236.142,1.24068,2093.73,286.709,18.5005,0.428257,0,56.9404,1205.75,0.450202,0.342031,3.31278,0.269997,6.59248,
136,1291.34,1984.42,3493.43,0.65074,46.0967,0,125.439,1377.98,44.3616,2.58868,329.664,45.3636,12.9232,176.036,0,251.907,667.623,164.641,1.81462,2732.16,174.825,20.5959,0.428257,0,56.9404,1205.75,0.450202,0.792264,3.06871,0.269997,6.59248,
137,1291.34,2576.53,5556.24,0.501193,57.686,0,205.685,1534.65,64.6668,2.70584,639.203,55.0802,16.851,187.869,0,444.658,924.507,250.966,1.96886,4693.97,184.906,28.5228,0.792745,0,56.9404,1205.44,0.450202,0.443222,3.31278,0.292815,6.59248,
138,1291.34,1903.64,2111.09,0.678354,73.0565,0,149.252,1402.72,76.7049,2.49002,114.879,71.2384,13.2928,283.375,0,317.655,711.485,262.247,1.47337,710.163,277.51,21.6001,0.316089,0,56.9404,1205.44,0.515037,0.792264,3.31278,0.124732,6.59248,
139,1291.34,2033.05,2184.29,0.635171,111.524,0,190.959,1471.47,87.9823,2.88308,43.4662,109.512,15.2613,366.069,0,403.785,902.866,302.858,2.09398,148.367,361.265,24.9327,0.316089,0,56.9404,1205.17,0.515037,0.792264,3.31278,0.124732,6.59248,
140,1291.34,2046.66,2312.62,0.630949,61.306,0,183.307,1509.17,82.7192,2.81817,131.467,59.567,16.3012,206.345,0,367.585,931.441,319.627,2.29066,890.429,203.693,27.1916,0.316089,0,59.8188,1205.44,0.515037,0.792264,3.34287,0.124732,6.59248,
141,1291.34,1959.44,2688.75,0.659035,72.7205,0,148.893,1406.69,69.0521,2.5035,174.083,71.8649,13.6317,280.308,0,316.949,784.295,278.688,1.48307,1356.01,278.119,23.2127,0.316089,0,60.5998,1205.44,0.491634,1.03252,3.34287,0.124732,6.59248,
142,1291.34,1836.74,1710.93,0.703059,62.7282,0,161.985,1396.27,43.7986,2.53172,94.1124,61.7405,13.576,218.745,0,331.162,664.612,167.055,1.40601,490.012,218.288,20.9679,0.316089,0,60.6481,1205.44,0.491634,0.392065,3.2428,0.124732,6.59248,
143,1291.34,1887.41,2154.37,0.684185,84.8005,0,146.015,1320.63,70.978,2.49934,168.536,82.9366,11.012,290.059,0,311.709,524.468,229.976,1.12557,1160.03,288.445,14.946,0.316089,0,59.512,1205.44,0.491634,1.04901,3.2428,0.124732,6.59248,
144,1291.34,1900.47,1798.92,0.679482,113.995,0,154.607,1364.8,86.5698,2.63408,53.3801,112.758,11.7297,347.907,0,291.372,500.594,301.428,1.81034,212.075,346.267,14.2673,0.316089,0,60.6481,1205.44,0.491634,0.450852,3.2428,0.124732,6.59248,
145,1291.34,1788.6,1630.94,0.721983,76.2852,0,106.3,1393.54,71.4908,2.64071,50.7699,74.9683,12.6035,249.866,0,168.105,692.145,250.893,1.71257,175.551,248.05,20.553,0.316089,0,42.1024,1205.44,0.491634,0.502069,3.2428,0.124732,6.59248,
146,1291.34,2372.13,5949.54,0.544378,83.5007,0,159.582,1327.95,82.331,2.61769,623.094,81.9885,11.0723,277.489,0,331.263,437.443,242.612,1.68844,5583.1,276.137,14.1428,0.316089,0,34.1782,1205.44,0.491634,0.520974,3.23404,0.124732,4.06503,
147,1291.34,1967.55,1796.07,0.656319,79.7835,0,181.356,1443.32,76.8913,2.6873,90.659,78.3286,14.5171,242.507,0,357.269,773.884,241.291,1.6113,579.743,240.964,22.1947,0.316089,0,61.5078,1205.44,0.491634,0.56727,3.23404,0.124732,6.59248,
148,1291.34,1810.21,1607.7,0.713362,61.392,0,164.747,1397.02,42.4704,2.53212,67.9571,60.6697,13.424,207.231,0,358.982,679.387,167.519,1.35501,351.742,206.949,20.9564,0.316089,0,61.5078,1205.44,0.491634,0.402586,3.23404,0.124732,6.59248,
149,1290.34,2216.94,3000.6,0.582035,47.6107,0,185.909,1484.77,71.1021,2.68753,363.051,46.5212,15.2918,162.882,0,366.765,871.95,240.704,1.81011,1698.21,161.338,25.5464,0.316089,0,61.5078,1205.44,0.491634,0.411836,3.21044,0.124732,6.59248,
150,1290.34,2343.9,4524.64,0.550509,56.3625,0,193.35,1383.93,55.3663,2.50098,584.614,55.0471,12.7234,216.623,0,406.419,669.081,251.088,1.45435,3943.43,215.597,20.1226,0.316089,0,61.5078,1205.44,0.491634,0.0695567,3.23404,0.124732,6.84792,
151,1290.34,2143.38,2675.29,0.60201,87.7929,0,175.045,1481.94,93.8986,2.6381,201.487,85.6521,14.9275,272.857,0,339.703,862.497,323.868,1.8322,1333.79,266.9,23.848,0.316089,0,61.7409,1205.44,0.491634,0.596298,3.23404,0.124732,6.88635,
152,1290.34,1895.24,1826.16,0.680831,76.1234,0,154.103,1436.41,70.6418,2.47634,66.1339,74.9377,14.4109,257.789,0,304.855,819.193,228.066,1.68386,237.365,256.073,23.5608,0.316089,0,61.7409,1205.44,0.491634,0.219606,3.23404,0.124732,6.88635,
153,1290.34,2221.56,2904.85,0.580825,86.9369,0,207.836,1534.04,100.632,2.57337,188.83,84.3364,16.3707,278.189,0,430.134,1043.74,370.774,1.58203,1359.56,271.455,27.7613,0.316089,0,61.7409,1205.44,0.491634,0.872103,3.23404,0.124732,6.88635,
154,1290.34,2139.58,3009.53,0.603079,66.7697,0,213.945,1447.83,78.501,2.60337,250.804,64.801,14.3294,210.629,0,427.679,804.209,253.058,1.5602,1980.99,207.688,22.4432,0.316089,0,60.3173,1205.44,0.491634,0.763771,3.23404,0.124732,6.88635,
155,1290.34,1871.77,1804.73,0.689367,64.6839,0,126.225,1435.31,105.662,2.87091,61.9825,61.973,13.065,237.26,0,220.162,750.168,363.18,2.37822,289.151,233.849,20.7363,0.316089,0,61.7409,1205.44,0.491634,0.417236,3.34287,0.124732,6.88635,
156,1290.34,2021.63,1952.4,0.638266,71.1447,0,203.699,1482.05,113.977,2.79258,63.8985,69.2438,14.8215,201.86,0,424.865,778.824,325.577,2.42717,225.311,198.065,22.4378,0.316089,0,61.7409,1205.44,0.491634,0.433006,3.34287,0.124732,6.88635,
157,1287.22,1880.53,1709.45,0.684503,78.5424,0,179.595,1392.48,86.2372,2.58931,51.3755,76.7845,12.9219,245.68,0,365.445,601.811,251.287,1.65636,158.458,243.987,18.379,0.316089,0,61.3398,1205.44,0.114911,0.815719,3.34287,0.124732,6.88635,
158,1287.22,2057.42,2176.18,0.625651,80.3005,0,167.944,1541,98.0559,2.54409,71.6191,78.833,17.123,251.61,0,333.425,1018.5,323.512,1.6526,209.005,249.356,29.0019,0.316089,0,60.8497,1205.05,0.114911,0.911251,3.34287,0.124732,6.88635,
159,1287.22,2064.2,4135.07,0.623596,66.7323,0,150.425,1362.64,60.7592,2.57807,345.227,64.2208,11.6163,264.967,0,326.695,650.939,255.422,1.62986,3116.43,256.979,18.4208,0.316089,0,60.5669,1205.05,0.114911,0.827192,3.34287,0.124732,2.86157,
160,1287.22,1886.72,1922.25,0.682255,87.5264,0,165.887,1369.64,73.4719,2.61662,89.3115,85.9696,12.3016,284.386,0,358.272,566.284,248.435,1.67749,501.009,281.974,17.2419,0.316089,0,60.5669,1205.05,0.114911,0.838847,3.34287,0.124732,6.88635,
161,1287.22,2000.13,2857.13,0.64357,78.2011,0,138.381,1362.66,75.2923,2.57617,254.111,76.9653,11.9499,285.7,0,285.492,557.893,280.065,1.55486,1622.23,282.869,16.8105,0.316089,0,59.8888,1205.05,0.114911,0.33577,3.34287,0.124732,6.88635,
162,1287.22,3061.86,8724.44,0.420406,76.4193,0,179.425,1441.7,115.326,2.3977,1154.87,77.6716,14.0466,278.609,0,387.776,820.198,385.918,1.45397,7914.82,279.721,23.1278,0.316089,0,49.3547,1205.05,0.114911,0.0131814,3.34287,0.124732,6.88635,
163,1286.02,2071.08,2306.3,0.620941,97.4625,0,169.705,1532.97,90.247,2.9026,65.2118,95.699,16.8813,298.922,0,344.088,1036.58,331.189,2.22661,427.149,293.521,29.6425,0.241072,0,60.5669,1205.05,0.114911,1.0475,3.34287,0.0388955,5.56518,
164,1286.02,2111.63,2764.34,0.609018,77.4831,0,179.813,1458.4,100.582,2.71645,202.4,75.9288,14.3054,258.544,0,365.575,766.036,313.652,1.5938,1421.78,256.846,22.8304,0.241072,0,60.4577,1205.05,0.114911,1.0475,2.94161,0.0388955,6.88635,
165,1286.02,2429.34,4180.67,0.52937,91.8682,0,194.46,1488.25,100.053,2.52203,450.585,87.1956,14.3995,287.63,0,407.468,905.32,347.439,1.39346,2979.76,273.589,21.0186,0.241072,0,60.0877,1205.05,0.114911,0.453924,2.94161,0.0388955,6.88635,
166,1286.02,1992.93,2410.64,0.645291,97.9543,0,169.062,1366.27,56.8571,2.51301,190.468,96.9078,12.8948,302.787,0,360.663,654.559,184.359,1.73651,1342.52,302.003,19.9276,0.241072,0,60.0877,1205.05,0.114911,0.49228,2.94161,0.0388955,6.88635,
167,1286.02,1841.43,1734.49,0.69838,81.5117,0,171.382,1373.39,72.55,2.64273,47.1989,80.4489,12.3082,287.16,0,362.63,638.311,261.313,1.73673,226.356,285.186,18.3058,0.241072,0,59.1499,1205.05,0.114911,0.827058,2.94161,0.0388955,6.88635,
168,1286.02,2059.8,2770.36,0.62434,75.7933,0,167.855,1340.83,73.7127,2.58707,313.297,74.167,11.5643,238.619,0,311.643,398.788,212.938,1.7999,1935.21,237.564,11.7138,0.241072,0,60.0877,1205.05,0.114911,0.0968979,2.94161,0.0388955,6.88635,
169,1286.02,2173.11,3115.35,0.591788,63.6262,0,189.873,1465.72,61.4668,2.70797,311.919,62.6518,15.1444,238.478,0,407.022,825.771,246.731,2.05666,1831.23,236.833,25.0344,0.241072,0,60.0877,1204.79,0.114911,0.122848,2.94161,0.0388955,6.88635,
170,1286.02,2193.9,3916.21,0.586178,88.4763,0,184.582,1369.38,93.4964,2.74635,356.58,86.7254,11.916,299.075,0,379.639,579.711,288.543,1.93544,2804.96,296.641,16.2462,0.241072,0,60.0877,1204.79,0.114911,0.602954,2.94161,0.0388955,0.511254,
171,1286.02,2213.29,4183.76,0.581044,62.7005,0,170.671,1386.66,91.4783,2.46008,420.096,66.2716,12.9543,201.804,0,356.815,610.004,400.71,1.51056,3367.54,213.305,18.9092,0.241072,0,60.0877,1204.79,0.114911,0.366392,2.94161,0.0388955,6.88635,
172,1286.02,2016.36,2846.41,0.637792,60.7692,0,145.441,1415.69,70.4617,2.65877,248.066,59.7437,13.5306,228.932,0,309.409,769.461,280.537,1.84733,1813.1,227.076,22.0477,0.241072,0,60.0877,1204.79,0.114911,0.896943,2.94161,0.0388955,6.88635,
173,1286.02,2155.34,3728.57,0.596667,38.715,0,172.374,1412.58,43.8594,2.55891,434.321,37.2164,13.7122,168.12,0,351.196,796.739,207.995,1.73177,2642.18,162.6,22.5649,0.241072,0,60.0877,1204.79,0.114911,0.11362,2.94161,0.0388955,6.88635,
174,1286.02,2122.07,2209.64,0.606021,91.1453,0,195.279,1459.8,112.285,2.73426,156.631,89.6675,14.526,280.311,0,393.953,776.234,344.976,2.02407,645.671,278.889,22.3146,0.241072,0,60.0877,1204.79,0.114911,1.0475,2.94161,0.0388955,6.88635,
175,1286.02,2893.53,11007,0.444447,58.2039,0,162.908,1349.76,31.2253,2.47143,1218.94,57.6383,12.374,220.7,0,371.871,596.244,154.886,1.54737,10350,220.404,18.9386,0.241072,0,60.0877,1204.79,0.114911,0.989623,2.94161,0.0388955,6.88635,
176,1286.02,1733.1,1616.52,0.742034,47.2943,0,139.315,1382.65,60.8759,2.40963,41.0152,46.6059,12.9366,187.44,0,289.333,700.529,251.744,1.19357,990.385,187.102,21.3219,0.241072,0,60.0877,1204.79,0.114911,0.337677,2.94161,0.0388955,6.88635,
177,1286.02,1828.24,1689.82,0.703419,75.5956,0,157.991,1402.1,65.5569,2.33587,36.9122,74.3802,13.3672,243.642,0,303.768,706.955,215.369,0.86589,123.929,241.532,20.7452,0.241072,0,60.0877,1204.79,0.114911,0.989623,2.72768,0.0388955,6.88635,
178,1286.02,2173.61,2513.61,0.591651,85.7403,0,190.957,1515.73,116.121,2.56916,162.477,83.7914,16.2269,259.747,0,394.876,956.324,325.401,1.48277,1027.25,257.023,26.9477,0.241072,0,60.0877,1204.79,0.114911,0.989623,2.72768,0.0388955,6.88635,
179,1286.02,2273.88,2809.69,0.565561,117.395,0,219.235,1508.81,107.589,2.88216,188.047,114.019,15.9065,354.211,0,444.463,924.524,347.569,1.99426,1199.32,345.856,25.702,0.241072,0,60.0877,1204.79,0.114911,0.464329,2.72768,0.0388955,6.88635,
180,1286.02,1944,1827.68,0.661531,82.6064,0,168.863,1415.77,105.997,2.7119,74.3867,80.6342,13.0375,281.511,0,349.413,658.289,322.514,2.24541,288.143,278.226,18.9286,0.241072,0,60.0877,1204.79,0.114911,0.276366,2.72768,0.0388955,6.88635,
181,1285.22,1795.92,1878.91,0.71563,64.5986,0,135.725,1413.28,53.0777,2.7607,49.8113,63.4435,13.2219,285.078,0,278.192,804.734,290.98,1.93371,205.297,281.322,21.3222,0.241072,0,60.0877,1204.79,0.114911,0.989623,2.72768,0.0388955,6.88635,
182,1285.22,2337.3,3996.07,0.549871,81.7637,0,159.791,1469.82,68.6313,2.61215,458.553,80.0775,16.0585,266.637,0,311.434,856.027,224.501,1.55222,3223.03,266.366,26.1728,0.241072,0,60.0877,1204.79,0.114911,0.353931,2.72768,0.0388955,6.88635,
183,1285.22,2049.19,2092.03,0.627182,60.0397,0,204.269,1508.41,77.9684,2.66758,122.211,57.6085,16.0152,203.563,0,422.163,936.661,301.688,1.94494,547.056,198.348,26.6859,0.241072,0,60.718,1204.79,0.114911,0.0422887,2.72768,0.0388955,6.88635,
