Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.front.side_view_swing_arm_angle_l.avg,Steering.front.ackerman_angle.avg,Roll.front.roll_center.y.avg,Steering.front.tie_rod_angle_top_view_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,2in Heave.front.rocker_coil_over_angle_l.avg,2in Heave.front.rocker_p_rod_angle_l.avg,2in Heave.front.p_rod_length_l.avg,2in Heave.front.coil_over_length_l.avg,2in Heave.front.tie_rod_angle_top_view_l.avg,2in Heave.front.toe_angle_l.avg,2in Heave.front.side_view_swing_arm_angle_l.avg,2in Heave.front.roll_center_gnd.z.avg,2in Heave.front.motion_ratio_heave_l.avg,Roll.front.side_view_swing_arm_angle_l.std_dev,Steering.front.ackerman_angle.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.tie_rod_angle_top_view_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,2in Heave.front.rocker_coil_over_angle_l.std_dev,2in Heave.front.rocker_p_rod_angle_l.std_dev,2in Heave.front.p_rod_length_l.std_dev,2in Heave.front.coil_over_length_l.std_dev,2in Heave.front.tie_rod_angle_top_view_l.std_dev,2in Heave.front.toe_angle_l.std_dev,2in Heave.front.side_view_swing_arm_angle_l.std_dev,2in Heave.front.roll_center_gnd.z.std_dev,2in Heave.front.motion_ratio_heave_l.std_dev,Roll.front.side_view_swing_arm_angle_l.best,Steering.front.ackerman_angle.best,Roll.front.roll_center.y.best,Steering.front.tie_rod_angle_top_view_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,2in Heave.front.rocker_coil_over_angle_l.best,2in Heave.front.rocker_p_rod_angle_l.best,2in Heave.front.p_rod_length_l.best,2in Heave.front.coil_over_length_l.best,2in Heave.front.tie_rod_angle_top_view_l.best,2in Heave.front.toe_angle_l.best,2in Heave.front.side_view_swing_arm_angle_l.best,2in Heave.front.roll_center_gnd.z.best,2in Heave.front.motion_ratio_heave_l.best,
0,227.939,2685.49,1948.8,0.0848782,51.3009,124.597,98.6445,4.54283,124.573,6.69694,583.042,501.379,0,437.822,3.88863,61.3494,51.3071,417.579,218.763,67.1115,149.917,648.15,5.44411,152.692,8.09331,877.809,1133.82,2.43404e-159,297.903,5.01007,80.1951,59.5725,472.254,444.927,0.60029,1.22517,12.0127,0.642335,12.054,0.0702944,0.000185425,0.00018945,0,17.1057,0.0472571,0.934079,1.17852,31.7631,6.17187,
1,227.939,2410.95,1029.47,0.0945432,68.7583,124.028,54.8045,4.56833,122.894,6.58832,497.539,358.386,0,430.078,3.91542,61.6234,68.7525,408.711,200.306,119.882,83.5528,198.174,3.01682,88.5855,4.47155,482.187,384.944,0,285.684,3.16914,52.4458,117.444,328.835,313.663,0.60029,1.22517,12.0127,0.752123,12.054,0.0702944,0.000185425,0.00018945,0,17.1057,0.0472571,0.934079,1.17852,31.7631,6.17187,
2,227.939,2349.95,1015.4,0.0969973,71.6455,124.258,47.7629,4.54414,122.504,6.44637,471.452,370.402,0,426.242,3.8911,62.1049,71.6405,391.411,175.65,109.929,84.0415,101.924,3.01388,86.5087,4.40447,435.35,453.781,0,286.786,3.16883,51.4033,109.433,323.699,189.753,0.60029,1.22517,12.0127,0.752123,12.2749,0.042634,0.000185425,0.00018945,0,17.1057,0.0472571,0.934079,1.17852,31.7631,6.17187,
3,227.939,2350.92,1202.78,0.0969573,87.0076,123.019,48.1904,4.52016,119.474,6.3483,460.792,382.14,0,420.278,3.86721,61.3461,87.0075,379.114,167.819,169.178,83.5881,101.621,3.02065,86.3184,4.31765,450.727,636.507,0,281.219,3.1798,51.0748,166.775,309.428,159.141,0.60029,1.22517,4.16723,0.752123,12.2749,0.042634,0.000185425,0.00018945,0,17.1057,0.0472571,0.934079,1.17852,31.7631,6.17187,
4,227.939,2279.28,867.593,0.100005,85.9997,120.903,48.2159,4.47906,116.83,6.29999,430.293,361.501,0,410.014,3.8379,60.064,85.9963,374.909,169.94,157.51,82.5018,101.514,3.01611,84.9281,4.26401,361.859,362.161,0,277.547,3.16672,50.6509,157.593,303.163,157.382,0.60029,1.22517,8.55554,0.752123,12.2749,0.042634,0.000185425,0.00018945,0,17.1057,0.0472571,0.934079,1.17852,28.4785,6.17187,
5,227.939,2233.2,817.076,0.102068,81.5035,121.645,48.7312,4.48391,115.153,6.27951,421.582,361.239,0,397.014,3.83013,59.9764,81.5001,363.298,166.965,117.204,82.5975,101.441,3.01293,83.7216,4.17716,369.721,376.707,0,276.22,3.1646,50.0773,117.733,294.105,154.316,0.60029,1.22517,12.0633,0.803016,12.2749,0.042634,0.000185425,0.00018945,0,17.1057,0.0472571,0.934079,1.17852,31.7631,6.17187,
6,227.939,2189.02,692.027,0.104129,86.3758,120.502,45.6811,4.49924,113.006,6.13484,402.481,355.485,0,389.684,3.85916,58.9589,86.3752,348.728,167.246,124.474,83.5469,72.7391,3.01027,83.4697,4.14327,308.464,332.255,0,268.723,3.16552,50.1078,123.674,288.479,154.294,0.60029,1.22517,12.0633,0.803016,12.2749,0.042634,0.000185425,0.00018945,0,17.1057,0.0472571,0.934079,1.17852,31.5305,6.17187,
7,227.939,2145.64,632.475,0.106233,94.1888,121.984,45.5856,4.51148,111.891,6.04671,381.46,333.062,0,380.502,3.86076,58.4906,94.1833,346.167,163.712,141.208,82.737,72.683,3.03414,82.5559,4.12668,282.741,277.748,0,266.789,3.18523,48.8071,139.889,281.841,134.456,0.60029,1.22517,12.0633,0.803016,12.2749,0.0214736,0.000185425,0.00018945,0,17.1057,0.0472571,0.934079,1.17852,31.5666,6.17187,
8,227.939,2165.6,978.041,0.105254,90.5794,121.562,42.8007,4.44715,112.403,5.9844,398.921,353.341,0,377.811,3.79438,59.2605,90.5746,337.986,166.137,126.542,82.4513,51.9365,3.00635,82.4955,4.05994,499.499,450.655,0,267.162,3.14902,48.8228,126.415,275.64,134.666,0.60029,1.22517,12.0633,0.803016,12.2749,0.0702944,0.000185425,0.00018945,0,17.1057,0.0472571,0.934079,1.17852,31.5666,6.17187,
9,227.939,2088.99,577.048,0.109114,92.7544,119.664,43.5278,4.43587,110.37,6.01373,364.755,320.935,0,373.2,3.78698,58.4698,92.7454,329.873,168.461,130.312,82.5404,52.0727,3.0049,81.1296,4.01543,278.065,261.828,0,262.347,3.14554,48.3514,130.082,268.15,135.294,0.60029,1.22517,12.0633,0.722799,12.2749,0.0702944,0.000185425,0.00018945,0,17.1057,0.0472571,0.934079,1.17852,31.1401,6.17187,
10,227.939,2127.04,918.393,0.107162,98.205,118.594,43.1423,4.36992,111.377,5.90077,369.625,349.494,0,371.74,3.72745,59.4435,98.2031,319.408,173.814,142.217,82.3744,51.1919,3.00893,82.0456,3.89428,319.636,444.116,0,264.564,3.14554,48.9736,141.988,256.682,186.577,0.60029,1.22517,12.4681,0.722799,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0472571,0.934079,1.17852,31.1401,6.17187,
11,227.939,2117.58,1175.7,0.107641,96.9797,119.396,43.6537,4.41293,109.228,5.93849,370.316,359.378,0,366.616,3.76806,58.675,96.9713,312.931,169.317,135.41,81.8287,51.1499,3.01217,81.1934,3.86454,413.323,727.353,0,256.303,3.14385,48.3571,135.268,251.386,137.325,0.60029,1.22517,12.4681,0.722799,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0472571,0.934079,1.17852,31.1401,6.17187,
12,227.939,2053.99,574.638,0.110974,96.648,119.694,43.1791,4.45611,107.332,5.89466,350.246,336.066,0,361.832,3.81302,57.8049,96.6397,303.699,166.684,129.819,82.5257,50.4328,3.15292,80.6603,3.79352,259.984,300.458,0,252.353,3.30776,48.14,129.688,248.647,130.367,0.60029,1.22517,12.4681,0.711862,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0472571,0.934079,1.17852,30.7958,6.17187,
13,227.939,2087.16,896.692,0.10921,101.761,117.049,42.9356,4.4209,108.149,5.85251,359.896,348.352,0,359.89,3.77772,58.3405,101.754,306.602,168.375,152.973,80.6468,50.3459,3.01829,79.809,3.80195,387.775,485.156,0,252.718,3.15469,47.3651,152.826,246.857,131.099,0.60029,1.22517,12.4681,0.722799,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0472571,0.934079,1.17852,28.7597,6.17187,
14,227.939,2044.94,589.804,0.111465,98.7288,118.064,43.4576,4.41269,107.489,5.89706,345.345,334.588,0,355.275,3.76539,58.1718,98.7244,303.275,167.748,136.578,81.0417,50.3973,3.00913,78.9287,3.81646,255.813,288.268,0,247.803,3.14614,47.1737,136.673,244.215,130.798,0.60029,1.22517,12.4681,0.722799,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0472571,0.934079,1.17852,31.1401,6.17187,
15,227.939,2023.04,665.213,0.112672,101.992,116.767,44.2133,4.40814,106.671,6.01147,338.28,318.505,0,351.743,3.77702,58.1125,102.048,302.885,167.627,190.728,80.8857,50.7695,3.01678,79.3472,3.82692,288.399,270.227,0,246.992,3.14313,47.044,191.363,244.255,107.809,0.60029,1.22517,12.4681,0.722799,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0472571,0.934079,1.17852,31.0124,6.17187,
16,227.939,2022.2,630.921,0.112718,100.474,116.248,42.0035,4.36136,106.581,5.86903,334.917,330.012,0,349.185,3.72001,58.1345,100.464,302.393,167.838,137.722,80.3411,37.2064,2.93976,79.7442,3.81268,266.081,333.561,0,248.489,3.04947,46.6627,137.768,243.912,110,0.60029,1.22517,12.4681,0.722799,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0472571,0.934079,1.17852,31.0124,6.17187,
17,227.939,1999.4,549.312,0.114004,100.815,115.168,43.179,4.3299,106.587,5.97874,323.906,326.337,0,350.326,3.69157,59.0792,100.807,292.59,166.6,133.797,81.1377,38.1763,2.9405,78.8569,3.78039,236.036,299.359,0,249.129,3.0487,47.4539,133.632,238.227,106.739,0.60029,1.22517,12.4681,0.636054,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0160213,0.934079,1.17852,31.0124,6.17187,
18,227.939,2022.2,674.378,0.112718,102.763,114.841,43.2807,4.3755,105.482,5.98567,331.078,336.797,0,353.839,3.74731,57.7503,102.751,294.442,165.067,139.666,81.4531,38.0993,2.9538,78.2853,3.79949,273.914,363.943,0,250.075,3.05126,46.4408,139.35,237.738,94.7346,0.60029,1.22517,12.4681,0.722799,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0472571,0.934079,1.17852,31.0124,6.17187,
19,227.939,1997.15,639.12,0.114132,106.179,115.446,42.5107,4.35449,107.11,5.92972,323.414,316.099,0,351.397,3.72335,58.5793,106.169,291.592,164.649,147.667,80.7911,36.9594,2.93679,79.6498,3.74875,249.236,313.359,0,252.235,3.04193,47.0552,147.042,238.943,93.9354,0.60029,1.22517,12.4681,0.722799,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0472571,0.934079,1.17852,31.0124,6.17187,
20,227.939,2020.61,753.39,0.112807,104.116,114.554,42.7797,4.30388,107.373,5.95448,332.905,346.812,0,345.401,3.66509,58.6626,104.103,286.903,163.078,139.706,80.0144,36.9112,2.94555,79.3069,3.7505,281.98,416.519,0,247.53,3.0499,46.871,139.839,237.918,94.1095,0.60029,1.22517,12.4681,0.722799,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0151752,0.934079,1.17852,31.0124,6.17187,
21,227.939,1983.15,623.119,0.114938,99.7864,115.629,42.926,4.37785,109.294,5.94335,320.873,325.143,0,343.537,3.73874,59.6535,99.7817,287.723,164.747,131.127,80.976,36.9611,2.94776,82.099,3.76724,261.506,335.042,0,245.724,3.05363,48.5487,131.542,237.067,94.2448,0.60029,1.22517,12.4681,0.722799,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0151752,0.934079,1.17852,31.0124,6.17187,
22,227.939,1983.74,695.87,0.114904,100.512,112.216,43.198,4.34408,106.506,5.9676,323.681,333.422,0,340.056,3.71044,57.8391,100.501,287.022,164.765,134.778,79.6518,37.6312,2.88475,79.3868,3.77043,289.071,396.245,0,242.812,2.97867,46.7503,134.564,237.399,94.6063,0.60029,1.22517,12.4681,0.722799,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0151752,0.934079,1.17852,31.0124,6.17187,
23,227.939,1950.22,702.661,0.116878,96.3504,111.348,43.5261,4.34547,104.001,5.9998,321.277,327.7,0,334.833,3.70971,56.9108,96.3422,278.46,165.422,120.323,79.8939,37.4972,2.91273,78.1546,3.7191,340.331,365.59,0,240.983,3.00134,46.2808,120.458,234.918,93.9504,0.60029,1.22517,12.4681,0.682972,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0151752,0.934079,1.17852,31.0124,6.17187,
24,227.939,1941,555.115,0.117434,106.033,110.763,43.5937,4.3108,102.386,5.99206,303.322,317.594,0,338.579,3.6722,56.399,106.015,275.864,166.473,161.528,79.5366,37.5573,2.90473,76.4105,3.73703,219.755,267.925,0,244.973,2.99485,45.5155,160.241,234.104,92.4838,0.60029,1.22517,8.38377,0.722799,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0151752,0.934079,1.17852,28.2726,6.17187,
25,227.939,1945.52,626.079,0.117161,102.293,108.474,43.7795,4.29548,101.863,5.96745,306.686,335.384,0,335.587,3.65882,55.8236,102.271,272.675,166.764,131.015,79.0272,37.5274,2.85169,76.2982,3.69722,252.445,361.305,0,241.139,2.92576,45.4021,131.303,226.448,92.5642,0.60029,1.22517,12.4681,0.722799,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,1.17852,31.0124,6.17187,
26,227.939,1944.62,852.9,0.117215,100.973,109.431,43.38,4.30466,101.663,5.89543,304.592,340.599,0,333.505,3.66998,55.6972,100.957,271.348,168.609,145.001,79.0203,37.4913,2.85014,76.7549,3.68234,268.078,539.524,0,239.372,2.92522,45.381,145.08,227.022,120.615,0.60029,1.22517,3.76545,0.722799,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,1.17852,31.0124,6.17187,
27,227.939,1919.6,585.539,0.118743,103.162,110.659,43.4999,4.29989,101.512,5.92314,297.967,320.42,0,329.14,3.64879,55.93,103.14,271.13,169.17,129.784,78.3312,37.4211,2.80369,77.4936,3.67069,235.463,317.263,0,239.639,2.87429,45.9835,129.379,227.239,101.341,0.60029,1.22517,12.4681,0.800282,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,1.17852,31.0124,6.17187,
28,227.939,1905.69,523.436,0.11961,97.8407,110.103,43.6056,4.27513,100.74,5.92734,296.257,325.517,0,329.898,3.61934,55.6695,97.817,268.762,165.659,115.934,77.3103,37.405,2.7982,76.4148,3.66768,218.588,316.33,0,236.198,2.86994,45.2032,116.189,226.914,92.4985,0.60029,1.22517,12.4681,0.800282,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,1.17852,31.0124,6.17187,
29,227.939,1956.11,954.019,0.116527,97.3397,109.224,43.8302,4.26024,101.788,5.98236,321.315,353.386,0,325.804,3.61859,55.7532,97.3214,271.452,165.031,116.868,77.4666,37.4502,2.80277,78.0893,3.67915,398.451,556.212,0,236.444,2.87357,45.5013,116.783,226.588,96.1374,0.60029,1.22517,12.4681,0.765329,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,1.17852,31.0124,6.17187,
30,227.939,1911.79,935.457,0.119228,101.088,107.267,44.0967,4.22656,100.483,6.02163,299.939,332.665,0,322.193,3.58214,55.121,101.066,269.93,164.112,125.215,78.244,37.5562,2.82385,75.6269,3.6679,308.66,617.842,0,234.058,2.8908,44.6415,124.808,224.26,92,0.60029,1.22517,12.4681,0.715101,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
31,227.939,1916.85,843.329,0.118914,100.055,108.752,43.9492,4.20588,100.76,5.98261,303.584,335.659,0,321.967,3.57144,55.3168,100.039,268.14,164.865,129.958,77.5963,37.514,2.82806,76.036,3.65017,278.567,488.766,0,233.02,2.88769,44.9444,129.886,223.846,93.7065,0.60029,1.22517,12.4681,0.715101,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,29.8395,6.17187,
32,227.939,1924.08,963.643,0.118466,101.989,107.612,43.6566,4.19816,103.375,5.96045,306.784,330.011,0,321.374,3.57475,55.8156,101.968,274.006,163.759,122.064,77.4889,37.5767,2.81599,76.9496,3.80554,459.024,455.24,0,242.722,2.87971,44.7316,121.746,235.27,92.2512,0.60029,1.22517,12.4681,0.715101,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
33,227.939,2001.51,1784.91,0.113884,103.677,107.63,44.1616,4.19011,100.176,5.97516,344.303,381.835,0,315.284,3.56201,54.975,103.661,264.52,167.559,130.387,76.896,37.6081,2.81834,76.1741,3.66931,840.172,912.536,0,232.139,2.88193,44.4965,130.103,221.847,94.4139,0.60029,1.22517,12.4681,0.715101,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
34,227.939,1922.86,1078.08,0.118542,108.182,109.18,44.6277,4.21082,101.234,5.95324,292.378,338.238,0,313.664,3.58524,55.0926,108.16,270.101,168.251,134.977,77.9769,41.9462,2.80557,75.99,3.68057,355.317,669.166,0,228.681,2.86248,44.0947,134.334,223.157,93.8965,0.60029,1.22517,12.4681,0.715101,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
35,227.939,1852.75,495.691,0.123027,99.1019,107.774,44.2359,4.24822,101.685,5.96159,279.72,307.313,0,314.678,3.6198,55.5513,99.0892,263.648,166.129,121.522,77.3008,37.8545,2.82718,76.5039,3.66942,203.547,291.556,0,230.485,2.88186,44.3262,121.882,221.854,93.3618,0.60029,1.22517,12.4681,0.715101,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
36,227.939,1865.2,553.701,0.122206,97.988,105.868,43.2166,4.17294,102.202,5.85975,286.149,317.58,0,317.434,3.55713,55.6751,97.9725,259.546,167.979,111.404,76.4143,32.6211,2.75938,76.7754,3.61549,227.547,317.029,0,229.695,2.80433,44.0672,111.327,215.278,94.6969,0.60029,1.22517,12.7757,0.715101,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
37,227.939,1832.3,442.31,0.124401,97.8732,105.91,43.3672,4.1634,99.9065,5.87667,277.899,304.642,0,311.718,3.56413,54.2429,97.8595,259.798,165.476,109.776,75.2342,32.6959,2.73874,76.0312,3.62808,203.812,263.684,0,230.532,2.78392,43.8607,109.647,214.327,92.3572,0.60029,1.22517,12.7757,0.715101,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
38,227.939,1882.28,657.887,0.121098,104.115,106.135,46.263,4.13832,98.5463,5.94213,286.167,325.603,0,312.739,3.52173,53.5191,104.101,264.153,167.333,132.704,76.3068,57.132,2.7521,75.0179,3.68938,240.686,329.292,0,229.544,2.79877,43.6366,132.372,215.92,93.993,0.60029,1.22517,12.7757,0.715101,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
39,227.939,1818.53,426.717,0.125342,97.0659,103.88,43.8512,4.12013,98.9333,5.93441,274.496,305.801,0,307.139,3.52022,53.8412,97.0564,257.61,165.286,111.379,75.4002,33.1626,2.75736,75.016,3.64359,194.284,259.079,0,227.351,2.79059,43.5078,111.614,213.366,91.3954,0.60029,1.22517,12.7757,0.715101,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
40,227.939,1838.54,697.311,0.123978,100.463,103.585,43.5842,4.0982,99.5839,5.89849,272.328,314.989,0,309.789,3.49111,54.735,100.446,255.568,169.979,118.594,74.6977,32.1871,2.70421,75.3702,3.6342,224.434,423.393,0,227.539,2.72677,44.4875,118.119,210.375,96.1536,0.60029,1.22517,12.7757,0.673825,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
41,227.939,1877.21,806.864,0.121424,108.813,101.935,42.892,4.07397,97.6796,5.83778,289.193,336.98,0,301.959,3.47329,52.84,108.79,258.139,164.606,138.137,73.8892,31.8721,2.69687,73.5895,3.61155,271.184,430.979,0,224.081,2.71757,42.8606,137.993,211.499,95.2105,0.60029,1.22517,12.7757,0.673825,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
42,227.939,1884.52,1133.69,0.120953,99.2586,103.628,43.1291,4.06329,96.9969,5.87709,305.264,354.408,0,296.918,3.45653,52.6498,99.2436,252.689,166.938,110.52,73.4192,31.7633,2.69221,73.9252,3.57892,514.358,625.151,0,221.272,2.71453,43.2801,110.791,211.439,107.658,0.60029,1.22517,12.7757,0.673825,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
43,227.939,1872.29,1220.96,0.121744,100.087,102.726,42.924,4.04864,97.0744,5.83054,278.706,319.353,0,300.895,3.4443,52.4462,100.073,253.598,211.083,112.825,74.4791,31.6732,2.71016,73.2143,3.60365,227.182,352.08,0,226.94,2.73152,42.7941,112.69,210.444,1000.49,0.60029,1.28554,12.7757,0.673825,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
44,227.939,1801.31,469.82,0.12654,103.869,102.966,43.1328,4.05503,98.0999,5.87587,272.151,299.122,0,294.034,3.44209,53.5012,103.852,251.191,166.022,124.9,74.1796,31.6275,2.70584,73.5903,3.59035,200.136,260.729,0,221.195,2.72847,43.27,124.505,210.573,101.874,0.60029,1.28554,12.7757,0.673825,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
45,227.939,1786.97,455.882,0.127556,99.6805,102.702,43.0223,4.04282,97.7628,5.88842,266.796,298.924,0,293.356,3.43034,53.8521,99.6627,247.487,170.367,110.709,73.7509,31.4071,2.68875,72.9446,3.53789,193.073,275.734,0,221.065,2.71447,43.596,110.904,211.65,99.9404,0.60029,1.28554,12.7757,0.673825,12.2749,0.0385561,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
46,227.939,1834.63,736.126,0.124243,113.517,102.54,42.8433,4.04271,96.4634,5.9018,276.929,311.678,0,289.532,3.42853,52.8883,113.486,253.127,168.252,146.561,73.7066,31.583,2.68057,72.0199,3.49615,287.902,341.914,0,217.763,2.70283,42.9758,144.674,211.746,92.6443,0.60029,1.28554,14.2593,0.673825,11.6024,0.0727131,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
47,227.939,1909.68,1762.87,0.11936,110.001,100.638,44.7304,4.09028,96.4884,5.92333,289.218,334.225,0,292.394,3.48534,52.8265,109.972,251.129,214.556,138.415,73.309,40.0509,2.70057,72.6065,3.5842,420.408,681.098,0,216.417,2.71754,43.3003,138.674,207.851,1042.95,0.60029,1.28554,14.2593,0.673825,12.2749,0.0727131,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
48,227.939,1772.99,436.034,0.128562,101.084,100.19,43.803,4.02093,96.0657,5.93045,266.151,303.884,0,286.952,3.42868,52.9815,101.067,238.282,169.151,112.019,72.778,31.8287,2.69142,71.6757,3.51234,196.886,275.354,0,215.641,2.7058,42.7809,112.636,200.633,103.445,0.60029,1.28554,14.2593,0.673825,12.2749,0.0727131,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
49,227.939,1862.5,1019.81,0.122383,105.573,100.277,43.8959,4.06824,95.3834,5.94529,291.705,349.73,0,288.758,3.46805,51.8731,105.548,242.665,173.613,124.365,72.744,32.0526,2.68166,71.0195,3.53622,339.053,561.488,0,219.126,2.70164,42.5342,123.909,202.029,168.055,0.60029,1.28554,14.2593,0.673825,12.2749,0.0727131,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
50,227.939,1784.51,902.631,0.127732,98.3755,99.5068,43.4223,4.08577,96.2277,5.82547,278.986,310.869,0,284.726,3.49192,52.5776,98.3585,239.774,168.287,106.857,72.3156,31.8507,2.69948,71.8276,3.545,445.189,486.698,0,214.096,2.71719,42.7157,106.899,200.322,91.6681,0.60029,1.28554,14.2593,0.673825,12.2749,0.0727131,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
51,227.939,1793.97,685.159,0.127058,114.77,98.731,43.8744,4.04857,94.1406,5.95676,267.008,298.019,0,285.819,3.46727,51.3725,114.806,243,168.962,197.93,72.4999,32.7525,2.68994,71.5132,3.52718,210.493,281.597,0,225.59,2.70606,42.3365,198.196,205.001,93.2229,0.60029,1.28554,13.6133,0.503297,12.2749,0.0727131,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
52,227.939,1792.26,696.117,0.12718,104.346,98.3543,43.3359,4.04446,92.563,5.88299,276.235,321.995,0,282.366,3.47256,50.8095,104.33,235.151,169.377,117.523,71.5862,31.3823,2.68422,69.2326,3.49429,290.123,413.938,0,212.774,2.70352,41.2594,118.319,200.839,93.3683,0.60029,1.28554,14.2593,0.503297,12.2749,0.0727131,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
53,227.939,1749.79,443.817,0.130266,106.378,98.7839,43.3192,4.04904,93.174,5.88499,258.666,293.1,0,282.273,3.45269,51.0376,106.36,237.326,165.986,129.872,71.5798,31.4597,2.68166,69.1183,3.49574,190.155,270.096,0,214.321,2.70757,41.2617,129.612,201.765,91.3784,0.60029,1.28554,14.2593,0.503297,12.2749,0.0727131,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,31.0124,6.17187,
54,227.939,1747.74,477.435,0.13042,101.151,97.0915,43.2839,4.02933,93.0761,5.89221,263.437,301.686,0,281.059,3.44003,50.9064,101.134,233.954,167.598,110.979,71.194,31.3135,2.67528,68.0264,3.4771,203.122,290.291,0,213.027,2.7001,40.2505,111.173,200.629,90.701,0.60029,1.28554,14.2593,0.503297,12.2749,0.0727131,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,30.6971,6.17187,
55,227.939,1805.56,1020.41,0.126243,109.179,98.0796,42.9884,4.0431,92.9728,5.89384,270.966,328.811,0,282.689,3.4463,50.5411,109.158,237.783,169.011,142.274,72.1226,30.9527,2.70923,68.8578,3.47376,324.017,658.639,0,214.644,2.7356,40.7268,141.403,204.405,91.4725,0.60029,1.28554,12.6114,0.503297,12.2749,0.0727131,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,28.8481,6.17187,
56,227.939,1774.27,674.32,0.128469,104.837,97.1917,43.118,4.04503,91.4402,5.88381,269.408,312.925,0,281.249,3.4517,49.8207,104.819,239.85,166.228,126.951,71.5339,31.3769,2.69099,68.0572,3.49293,258.883,369.001,0,214.168,2.71576,40.3246,126.819,204.059,91.2436,0.60029,1.28554,14.2593,0.503297,12.2749,0.0727131,0.000185425,0.00018945,0,17.1057,0.0120681,0.934079,0.997562,30.6971,6.17187,
