Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Roll.front.roll_center.y.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,Roll.front.side_view_swing_arm_angle_l.avg,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,Roll.front.side_view_swing_arm_angle_l.std_dev,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Heave.front.tie_rod_angle_top_view_l.best,Roll.front.roll_center.y.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,Roll.front.side_view_swing_arm_angle_l.best,
82,49.1919,211.124,794.751,0.233,2.63276,3.28347,0.960274,35.7537,3.25054,79.4432,2.70128,7.10653,75.9923,10.6988,16.4563,1.65648,7.05387,3.40157,391.007,1.69584,8.09881,371.759,0.442489,1.16249,0.567441,34.4541,1.27656,0.255484,2.35575,6.81543,0.0795496,
83,49.1919,269.357,852.992,0.182627,94.2786,7.13937,1.03038,49.9055,4.16781,51.7244,2.94496,7.92914,50.2366,614.433,17.3137,1.07176,93.0945,4.14903,290.011,1.73814,3.79567,279.491,0.44314,1.16249,0.485572,26.1198,2.91773,0.254555,1.60407,3.82518,0.0795496,
84,49.1919,240.671,724.399,0.204395,4.9345,11.1204,1.31095,33.7868,6.19739,85.5404,2.59171,11.0925,84.0958,55.1778,39.0214,2.25969,17.5617,13.8911,334.744,1.09162,17.7752,329.537,0.44314,1.16137,0.567441,7.11302,2.92601,0.254555,1.56126,6.81406,0.0795496,
85,49.1919,76.5504,120.41,0.642609,4.44808,5.8917,1.09158,34.8707,3.84186,7.47476,2.79461,8.90867,7.22846,16.1749,26.8252,1.90961,5.55505,4.94086,42.3081,1.90274,13.9498,86.8999,0.443289,1.16137,0.567441,14.3067,0.704939,0.254555,2.3547,4.41493,0.0795496,
86,49.1919,156.387,472.708,0.314554,5.45917,5.74034,1.1385,43.4413,3.92831,42.0464,2.7504,10.402,41.4801,17.9534,22.5218,1.8831,56.2135,3.78544,221.167,1.71392,17.0927,222.797,0.443289,1.16137,0.608682,11.4831,2.93054,0.256212,2.3547,6.81406,0.0794201,
87,49.1919,90.7253,176.837,0.542208,4.81053,7.9179,1.04978,47.9844,4.08838,6.93952,2.78974,8.44787,6.69714,17.3647,28.7975,1.78825,59.0522,4.68269,43.3749,1.81842,6.7649,45.7752,0.443289,1.16218,0.608682,34.4623,2.93267,0.252558,2.35501,6.81334,0.0794201,
88,49.1902,206.284,653.128,0.238459,5.54766,6.27034,1.40129,33.4761,5.06027,70.6711,2.67777,12.9388,68.2405,17.6096,27.0861,2.72423,15.8916,10.2521,316.019,1.33261,22.8295,302.135,0.443289,1.16218,0.60423,8.96365,0.670964,0.252558,2.35501,6.81334,0.0794201,
89,49.1851,246.503,729.454,0.199532,7.59572,8.93837,1.24791,36.3646,5.8068,87.9497,2.77543,9.55696,86.2671,21.6821,30.5174,2.30282,17.461,10.9382,342.422,1.65695,9.702,336.881,0.443289,1.16224,0.356592,2.44702,1.5039,0.254774,1.16463,6.81334,0.0788582,
90,49.1851,143.192,436.319,0.34349,4.56759,10.1967,0.982165,34.0242,4.40487,38.3177,2.65366,10.2135,37.8316,16.9287,36.6622,1.45485,5.93319,6.42155,199.875,1.69444,16.1526,196.9,0.443289,1.16224,0.602995,8.01342,2.95336,0.253511,0.859724,6.81334,0.0788582,
91,49.1851,166.676,460.219,0.295094,5.25779,4.83426,1.32728,32.6107,4.12321,52.0503,2.69767,12.0074,51.7677,17.7184,18.1441,2.64652,6.51306,6.93039,206.553,1.59942,18.1849,204.361,0.443289,1.16178,0.601173,7.35136,1.42992,0.253511,2.33112,6.81335,0.0788582,
92,49.1851,117.25,329.036,0.419488,4.80725,11.4764,1.3315,33.6214,3.95486,24.3956,2.49106,11.1675,24.0049,17.405,45.242,2.82733,4.54654,7.13095,136.975,0.843186,18.4297,135.774,0.443289,1.16178,0.600185,10.6989,0.270513,0.253511,2.35421,6.81335,0.0788582,
93,49.1796,171.04,454.407,0.287532,5.10764,7.15339,0.986878,52.2107,4.80973,42.6719,2.79014,12.827,42.4831,16.4473,26.3906,1.43869,136.087,8.93635,192.427,1.82029,22.4968,192.382,0.443289,1.16178,0.59286,8.14529,2.96651,0.251907,1.70153,6.81335,0.0781611,
94,49.1791,208.783,622.537,0.235551,5.92965,10.6293,1.41601,39.575,5.44097,66.428,2.82613,11.8032,64.735,17.0437,38.178,2.75478,39.6973,10.0745,289.426,2.05164,19.2029,283.67,0.443973,1.16178,0.59044,7.85306,0.101347,0.251907,1.1374,6.81335,0.0781611,
95,49.1791,150.605,617.378,0.326544,2.24503,5.89576,0.961252,35.2854,5.261,45.9159,2.48224,9.12935,43.4289,8.82465,26.4502,1.72724,9.58521,11.2314,299.618,0.77157,15.7933,284.194,0.444027,1.16154,0.59044,13.7732,2.96744,0.251907,2.35384,6.81335,0.0781611,
96,49.176,229.632,730.713,0.214152,4.04464,10.329,1.16255,53.8466,5.27526,71.5173,2.7854,10.8483,69.8227,13.5261,35.5692,2.19113,123.923,10.6632,328.367,1.92069,17.0436,321.398,0.444146,1.16154,0.580144,6.17333,2.96915,0.251907,1.46134,6.81332,0.0781611,
97,49.1756,126.964,338.486,0.387319,3.83704,5.96468,0.836842,33.2063,4.15624,32.6444,2.37828,11.493,32.4473,14.3471,25.5625,1.0913,21.0776,5.34349,158.166,0.6015,20.2174,154.43,0.443137,1.16116,0.580144,9.4738,2.97283,0.251907,0.604787,6.81264,0.0781611,
98,49.1686,123.119,316.598,0.39936,4.83862,8.07969,0.984729,33.6101,5.0989,29.0651,2.72597,9.93849,28.7769,17.3627,29.2448,1.66648,4.00323,9.2074,131.039,1.46653,14.8752,130.601,0.443137,1.16116,0.573719,9.56049,2.97603,0.251907,2.35391,6.81332,0.0787459,
99,49.1667,159.598,515.564,0.308066,4.84376,7.64224,1.06018,33.0029,4.13255,47.7226,2.64278,11.3042,47.2465,17.5358,31.0851,1.89945,5.90994,5.18025,230.129,1.52439,18.7667,229.543,0.443137,1.16116,0.573719,5.28138,2.97724,0.251907,1.24688,6.81346,0.0790886,
100,49.1667,66.3554,90.2076,0.74096,3.52335,4.53834,0.868898,37.148,4.8301,2.65613,2.5417,7.78099,2.46791,15.2535,17.7527,1.39618,14.0905,9.59779,41.557,1.06325,6.35401,46.9206,0.44288,1.16116,0.573719,34.468,2.98302,0.252348,2.35391,6.81264,0.0790886,
101,49.1632,93.1926,198.866,0.527543,4.61009,4.25017,0.847604,33.1748,4.31125,15.448,2.49171,12.7998,15.2592,16.3568,14.2902,1.10804,6.50321,5.49591,80.4396,0.883911,24.6316,80.1922,0.442664,1.16116,0.566604,11.5346,2.97844,0.252277,1.56975,6.81264,0.079342,
102,49.1632,113.432,330.182,0.433416,3.60406,3.80247,0.86063,44.5594,4.97478,22.6802,2.34174,8.17779,22.4307,15.5612,16.392,1.38927,74.6356,9.83235,131.35,0.180061,8.69484,130.742,0.442664,1.16116,0.566604,12.7142,2.98267,0.252191,1.31216,6.81239,0.079342,
103,49.1632,178.597,604.64,0.275274,5.32842,7.54654,1.17622,45.4046,5.37447,50.2069,2.89708,12.1158,48.547,16.9939,28.1663,1.91289,65.3249,8.37458,286.293,2.20902,20.8488,272.999,0.442664,1.16154,0.566604,14.2477,2.98302,0.251881,2.01417,6.47188,0.0787895,
104,49.1583,196.862,859.875,0.249709,4.47029,6.75633,0.797686,148.241,3.79269,9.45301,2.59784,11.533,9.22021,15.9364,24.9609,0.890993,809.317,3.61575,60.0188,1.38477,21.4822,64.3254,0.442664,1.16154,0.559748,11.9253,2.98602,0.250462,2.3545,6.81237,0.0785026,
105,49.1583,88.0721,272.328,0.55816,1.96437,2.93975,0.664428,34.0702,3.35529,17.527,2.32869,7.91129,17.311,10.9292,13.014,0.62467,113.068,2.51477,120.523,0.251342,8.47046,120.169,0.442664,1.16154,0.559748,14.1562,2.98602,0.250462,1.01253,6.81237,0.0777547,
106,49.1583,158.942,466.967,0.309285,3.15356,3.92427,0.83501,35.2891,3.98382,49.5074,2.82277,10.1585,49.2671,11.7085,11.0245,1.05175,13.4427,4.26678,210.632,2.0352,15.5966,215.78,0.443033,1.16175,0.559748,9.60651,2.9934,0.249921,2.3548,6.81252,0.0777547,
107,49.1583,162.39,555.268,0.302718,2.90811,3.17386,0.814392,33.216,4.31361,53.4195,2.57004,9.19475,52.7793,12.4331,10.2473,1.34844,6.1673,7.52124,260.201,1.09963,13.1478,258.108,0.442768,1.1617,0.560817,0.475361,2.9934,0.249918,2.3548,6.81246,0.0777547,
108,49.1577,225.04,687.322,0.218441,7.52156,5.06232,1.23389,34.834,4.42847,78.5554,2.69322,13.6935,77.0172,18.8636,14.1197,2.2178,10.442,5.32181,328.869,1.46457,23.6358,321.563,0.443106,1.16148,0.557981,6.02137,1.29029,0.249086,1.77713,6.81232,0.0777547,
109,49.156,111.223,364.135,0.441959,3.29333,3.78056,0.872961,36.595,3.18687,26.6465,2.62413,7.9756,26.2482,14.6505,14.0314,1.84728,20.1524,1.8675,175.482,1.31429,8.34671,176.689,0.443238,1.1617,0.557981,1.43781,0.603442,0.246798,2.35479,6.81215,0.0777547,
110,49.1552,118.496,354.359,0.414827,4.26294,4.86604,0.880718,34.9428,4.45579,28.0708,2.58096,10.6359,27.7997,15.6118,16.36,1.57112,10.7136,8.42377,155.927,1.53478,17.1704,155.273,0.443294,1.16175,0.390294,11.0628,3.00432,0.246798,1.37434,6.81214,0.0777547,
111,49.1552,202.573,668.222,0.242655,4.51496,3.08297,1.09564,35.1794,4.17655,72.6735,2.63937,9.57674,69.6337,16.0371,8.03203,2.0088,8.28911,4.78303,328.981,1.57525,10.1781,308.217,0.442947,1.16207,0.556805,8.921,3.00596,0.246798,0.579353,6.81209,0.0779767,
112,49.1543,93.5734,188.477,0.525302,4.67413,5.38703,1.17703,35.6783,4.67278,14.6123,2.60098,10.5459,14.2249,15.5753,16.3384,2.36589,8.07866,8.21966,95.6353,1.09308,16.8808,95.8618,0.442947,1.16215,0.556805,12.4556,1.53231,0.246798,1.51491,6.81206,0.0783278,
113,49.1524,200.056,587.515,0.245693,4.94285,6.96225,1.12638,32.6758,4.72966,68.0544,2.58144,11.6513,67.3321,15.9838,27.357,2.17009,6.83483,8.27465,267.81,1.3308,19.2211,274.4,0.442947,1.16217,0.556805,9.90221,0.976946,0.246798,1.69809,6.81204,0.0783278,
114,49.1497,131.196,411.056,0.374628,9.03802,6.03562,0.864915,38.8513,4.44912,30.5543,2.83195,8.51246,30.0584,42.8091,21.5692,1.30413,27.0632,6.97036,190.776,1.92831,7.99645,189.137,0.442947,1.16226,0.554246,7.36145,3.00777,0.24632,2.35551,6.81192,0.0785301,
115,49.1497,97.5359,338.669,0.503914,1.91844,4.91209,0.757597,33.9521,3.90467,20.8618,2.37204,8.33499,20.522,11.65,26.2464,1.40074,4.65153,6.26836,145.213,0.468854,10.6587,144.138,0.442947,1.16226,0.554246,8.00946,3.00735,0.24632,2.35544,6.81192,0.0784887,
116,49.1497,216.875,576.103,0.226627,5.01538,7.87543,1.14996,32.5462,5.90033,75.3032,2.87481,11.6515,74.558,16.5424,31.3889,2.13515,6.86391,11.174,256.081,2.0199,17.6358,264.57,0.443203,1.16234,0.554246,4.08327,3.00828,0.246732,2.35544,6.81206,0.0784887,
117,49.1497,174.695,520.505,0.281345,3.54647,2.36612,0.956543,32.8433,3.4331,59.7657,2.76565,9.9757,59.0428,13.2858,8.10435,1.96986,6.5699,3.25625,248.645,1.68706,15.8425,247.037,0.443293,0.467167,0.55564,1.45749,1.15839,0.246416,2.35544,6.81206,0.0777136,
118,49.1497,156.648,583.895,0.313759,4.36893,4.94789,0.997916,37.966,5.41058,46.0257,2.59489,9.97366,44.3619,15.6589,18.085,1.84184,21.8865,11.8502,265.05,1.20251,16.1231,256.763,0.443293,1.16244,0.555215,11.9877,3.01048,0.246416,2.33262,6.81206,0.0777136,
119,49.1497,118.85,426.427,0.413542,2.2484,5.30144,0.794154,33.4468,3.57911,30.7493,2.66775,9.77173,30.2917,9.59152,23.7753,1.16413,6.87265,4.57497,202.45,1.58549,14.7488,201.084,0.443148,1.16238,0.555215,2.86074,1.41118,0.246501,2.35544,6.81206,0.0777136,
120,49.1492,197.781,634.427,0.248503,4.62355,6.48234,0.827627,33.2683,3.88222,67.8875,2.81447,10.853,67.1419,16.7203,27.0371,1.25562,5.06475,4.44096,299.115,1.88468,17.2633,298.296,0.443148,1.16237,0.555131,6.35897,3.01057,0.246395,2.35548,6.81214,0.0777136,
121,49.1492,310.942,833.377,0.158066,8.15909,10.0357,1.07409,36.795,5.72474,117.001,3.12461,13.8202,115.207,20.23,31.0909,1.59286,25.7089,9.4535,393.343,2.38349,23.7445,393.436,0.443148,1.16238,0.49843,5.71653,3.01052,0.246475,2.1767,6.81209,0.0777136,
122,49.1491,157.999,459.099,0.311071,4.35472,8.12299,1.31943,34.4509,5.04297,47.3348,2.59549,8.00089,46.7771,16.2084,27.0206,2.76997,7.70495,10.1905,214.879,1.22199,8.04531,222.612,0.443148,1.16238,0.555131,7.91332,1.58481,0.246475,1.53289,6.81209,0.0777996,
123,49.1491,228.581,534.471,0.215018,8.28563,7.83781,1.41165,35.0586,8.29996,75.5611,2.72392,14.1687,75.2334,21.9773,24.2329,2.4199,17.4603,16.2739,238.139,1.75893,24.4508,237.435,0.443251,1.16243,0.555131,7.29744,3.01052,0.246625,1.37523,4.75904,0.0779848,
124,49.1481,210.607,564.636,0.233364,7.82391,5.33973,1.407,35.2762,5.42896,69.91,2.97248,13.1241,69.3245,22.2489,20.1183,2.65046,21.5208,10.0496,261.264,2.38999,21.209,258.856,0.443243,1.1624,0.554589,2.06941,2.1371,0.246625,2.35544,6.81217,0.0779848,
125,49.1479,151.623,442.943,0.324146,5.95796,4.65505,1.14624,36.1644,5.021,43.3896,2.52104,9.80882,42.9589,18.8636,15.9601,2.26028,14.6386,9.73754,201.714,1.04167,11.8699,202.233,0.443243,1.1624,0.553882,8.5526,0.8752,0.246625,2.35544,6.81224,0.0778035,
126,49.1478,102.9,330.411,0.477627,2.73664,5.97627,0.821418,35.0003,4.78283,21.1981,2.52343,8.96463,20.8965,11.9728,27.8381,1.30614,8.04741,8.70582,138.628,1.09145,11.0789,138.902,0.4432,1.1624,0.553882,9.68434,3.01018,0.246675,2.35544,6.81227,0.0777347,
127,49.1466,169.207,480.364,0.290453,5.72535,8.09027,1.39706,33.751,4.32519,50.9605,2.7624,11.735,50.4598,18.3358,27.7512,2.82374,8.26435,6.79056,211.857,1.69611,19.4436,214.637,0.4432,1.1624,0.552393,5.4527,0.466198,0.246597,2.35544,6.81232,0.0777347,
128,49.1466,100.446,359.085,0.489283,1.71665,1.33067,0.616796,33.8422,3.29026,25.0498,2.48618,7.5303,24.5832,9.45641,5.74825,0.694846,4.47927,2.19871,175.429,0.955231,6.51529,172.244,0.443055,1.1624,0.552393,2.49185,3.01048,0.246597,2.35544,6.81239,0.0777347,
129,49.1466,310.688,761.93,0.158186,8.36802,18.9641,1.5103,33.677,7.79007,111.667,2.82208,15.6315,110.258,19.5737,48.7987,2.69823,21.5867,15.2869,370.839,1.81179,25.4639,353.107,0.443055,1.16244,0.552393,0.467258,0.095704,0.246597,0.908773,6.81239,0.0777347,
130,49.1463,120.587,373.871,0.407558,4.74711,6.34661,1.01478,36.8631,3.87571,27.2806,2.51734,11.0317,26.9105,17.1803,26.7758,2.27906,24.951,6.72631,183.785,0.79808,19.4893,181.639,0.443202,1.16248,0.552087,4.3317,0.770832,0.246597,2.35549,6.81239,0.0777062,
131,49.1462,93.7879,312.486,0.524014,1.83765,5.06949,0.748747,34.0318,3.94852,18.8288,2.42321,8.38803,18.5116,9.86131,27.3656,1.39495,4.22254,6.55006,129.812,0.482827,11.3268,129.28,0.443184,1.16248,0.551801,11.9809,3.01152,0.24657,2.35549,6.81252,0.0775431,
132,49.1456,242.892,703.574,0.202335,6.2842,2.49122,1.12256,37.6107,4.47831,88.8152,2.66118,11.531,87.8978,20.539,5.87884,2.19669,32.2017,6.31914,338.467,1.57016,17.7464,324.397,0.443184,1.16252,0.551801,6.60183,1.28448,0.246493,0.57994,6.81252,0.0773698,
133,49.1456,133.941,525.357,0.366919,3.46943,4.43152,0.708735,104.083,3.72025,3.6523,2.59178,7.90999,3.37461,15.26,16.0244,0.877728,491.138,3.53489,62.0518,1.15962,6.77816,83.0928,0.443184,1.1625,0.551729,34.4813,3.01173,0.246493,2.35548,6.81249,0.0773698,
134,49.1454,199.906,614.666,0.245843,5.07449,8.67495,1.28262,33.1083,4.25986,66.3109,2.65159,13.2858,65.2573,15.9917,32.6562,2.72215,70.4926,7.77804,289.005,1.25496,25.1229,282.577,0.443185,1.16249,0.551972,9.04977,0.369778,0.246493,1.82472,6.81249,0.0773653,
135,49.1453,141.395,471.312,0.347575,4.89573,3.50069,0.930385,35.2385,4.55266,40.3109,2.72866,10.1706,39.0667,16.5568,10.5355,1.34683,7.01931,6.08822,231.833,1.60473,17.898,222.384,0.443185,1.16249,0.551972,11.3534,3.01173,0.246388,2.35544,6.81258,0.0773653,
136,49.1452,223.359,653.642,0.220027,6.02603,2.32785,0.941372,32.9148,3.95716,81.6599,2.73338,12.077,80.7219,18.9656,4.4945,1.34753,6.17717,3.84802,309.43,1.54524,18.7531,309.917,0.443201,1.16249,0.551972,6.48953,3.01218,0.246388,2.35541,6.81254,0.0773653,
137,49.1452,161.735,417.289,0.303862,6.48701,7.37644,1.23442,33.5412,7.26598,46.4093,2.6305,10.7216,46.0688,20.5242,29.1648,2.32987,6.03286,14.6616,184.917,1.21947,16.4325,181.336,0.443283,1.16251,0.551972,11.0508,3.01202,0.246388,2.35541,5.91743,0.0773653,
138,49.1452,76.1555,123.533,0.645327,3.90939,6.59549,0.823016,34.9503,4.66371,6.2564,2.56265,10.5417,5.85279,14.6776,27.1578,1.41119,5.25809,8.28411,29.652,0.895323,16.2508,47.0125,0.443283,1.16251,0.551987,14.2023,3.01202,0.246446,2.35541,6.81254,0.0773967,
139,49.145,256.322,713.234,0.191732,5.10786,10.0408,1.22312,32.424,6.17083,93.9753,2.75963,11.6074,93.0128,17.0119,36.3673,2.32115,7.49561,12.5488,338.616,1.46244,16.4996,316,0.443283,1.16251,0.551987,5.59804,3.01218,0.24644,2.35541,6.81254,0.0773967,
140,49.145,95.2936,323.037,0.515722,1.90375,4.67886,0.808631,34.0035,2.98652,20.1703,2.45315,8.43112,19.8578,10.6393,24.8457,1.83796,3.69176,3.15808,157.258,0.746807,11.7484,156.072,0.443311,1.16251,0.552025,10.5618,1.71309,0.246373,2.35541,6.81254,0.0773967,
141,49.1449,151.444,518.688,0.324509,2.95881,3.64968,0.803535,33.4712,5.00178,47.0975,2.6015,9.28039,46.5793,12.3317,12.9889,1.32765,4.99346,11.8817,240.95,1.21788,12.4265,239.614,0.443317,1.16256,0.552025,7.36723,3.01215,0.246301,2.35549,6.81266,0.077373,
142,49.1446,86.6082,262.242,0.567436,2.06346,1.51307,0.725081,34.0368,4.23358,16.7967,2.37822,8.28292,16.5785,11.412,3.2345,1.21116,3.16428,8.55889,118.474,0.2718,10.3396,119.528,0.44332,1.16256,0.552062,12.225,3.01194,0.246301,2.35549,6.81265,0.0773689,
143,49.1445,125.831,536.801,0.39056,1.61865,1.98633,0.731338,34.1361,4.09019,37.0153,2.45109,7.63,36.1717,8.24937,5.7863,1.25295,2.42245,7.54504,256.963,0.664786,5.75546,253.459,0.44332,1.16257,0.552062,17.1909,3.01191,0.24625,2.35549,6.81267,0.0773689,
144,49.1445,97.318,223.516,0.504989,4.61265,4.50852,0.74996,38.3358,3.44747,17.4347,2.47937,8.49159,17.2579,17.0816,15.2639,0.798386,24.3208,2.57707,96.7253,1.03234,6.72401,97.0758,0.443322,1.16256,0.552062,11.6061,0.169718,0.246199,0.635449,6.81267,0.0773392,
145,49.1443,162.427,504.016,0.302563,3.43442,7.94698,0.816032,32.9578,4.68397,49.9349,2.618,10.4849,49.5496,13.9723,32.0787,1.10884,8.18859,7.92445,229.398,1.21421,16.604,231.794,0.443322,1.16256,0.552105,1.49237,3.01191,0.246091,2.35546,6.81266,0.0773392,
146,49.1443,113.592,318.875,0.432638,3.45984,7.07201,0.924156,42.0129,4.17401,22.6535,2.60714,8.26235,22.4263,14.7806,29.5653,1.84359,56.6808,7.4906,122.02,1.24839,8.10237,119.361,0.443322,1.16256,0.552105,12.492,3.01191,0.246091,2.35547,6.81266,0.0773352,
147,49.1442,110.745,317.872,0.443758,3.46297,4.5901,0.835295,33.6686,4.20314,25.8696,2.4429,10.0604,25.6124,14.8099,21.7974,1.51288,9.20027,6.429,133.331,0.502859,17.3457,132.685,0.443322,1.16258,0.551998,11.5945,3.01193,0.246091,2.35547,6.81266,0.0773164,
148,49.1442,187.085,678.755,0.262684,3.85033,3.85406,0.962517,42.3044,3.73263,62.2204,2.70395,7.5931,59.8633,13.8652,11.2731,2.12383,45.8058,3.79906,326.438,1.73347,4.48909,307.34,0.443322,1.16259,0.08111,19.4461,1.08086,0.246091,2.35547,6.81266,0.0773164,
149,49.1442,209.313,606.662,0.234788,4.76708,8.19117,0.974347,32.6238,5.14945,72.1803,2.53099,11.3121,71.5839,16.6408,30.2065,1.58245,11.6181,9.35387,282.266,0.948254,16.7873,281.501,0.443351,1.1626,0.552062,4.607,3.01189,0.246091,1.36128,6.8127,0.0773151,
150,49.1442,84.8827,147.529,0.578966,5.08867,7.29281,0.861818,39.2907,3.88034,8.11599,2.73846,9.73903,7.87494,18.4654,28.8684,1.27623,27.5215,4.11779,66.0503,1.86041,16.3434,63.3718,0.443351,1.1626,0.552015,11.9825,3.01189,0.246091,2.35548,6.81269,0.0773151,
151,49.1442,68.9113,101.108,0.713151,3.85537,3.44101,0.668203,43.135,3.4535,2.11524,2.49853,7.86431,1.88016,16.7918,12.3736,0.605085,44.6614,2.32903,10.8091,0.842776,5.47055,11.3148,0.443358,1.16262,0.552062,34.4818,3.012,0.246084,2.3555,6.8127,0.0773151,
152,49.144,220.411,583.347,0.222965,8.48495,8.46494,1.28798,31.9747,6.76352,72.9563,2.80348,15.6394,72.0362,22.5289,29.9129,2.09013,13.019,12.7409,274.241,1.61206,27.7582,265.581,0.443347,1.16262,0.552062,11.7973,3.01198,0.246031,2.35551,6.8127,0.0773481,
153,49.144,178.326,552.482,0.275585,6.39687,6.84615,1.07788,34.3816,4.94319,54.8433,2.732,12.8,54.3051,20.3639,22.2953,2.07991,11.7069,9.84393,251.548,1.71288,22.8887,252.086,0.443347,1.16262,0.552062,8.35798,0.504037,0.246,2.35551,6.81269,0.0773481,
154,49.144,133.327,472.122,0.368598,2.14808,4.94089,0.718349,34.5576,3.89044,38.5872,2.397,8.36094,37.7264,9.84186,24.9463,0.857566,3.85412,4.76177,225.717,0.490018,10.5889,221.849,0.443336,1.16263,0.55215,17.21,3.01198,0.246,1.8973,6.81268,0.0773619,
155,49.144,131.134,540.642,0.374761,2.94471,2.76489,0.709566,36.0832,3.42532,37.5626,2.50346,8.88376,36.2567,12.294,9.27978,0.779712,14.4574,2.29937,257.093,0.849689,13.758,249.027,0.443336,1.16263,0.55215,14.279,3.01197,0.246,2.35551,6.8127,0.0773646,
156,49.144,84.8243,216.614,0.579362,3.21727,4.60616,0.738098,33.9667,3.79871,13.9613,2.30088,8.64589,13.5893,13.5857,17.6645,0.925602,3.68684,3.93959,92.5287,0.297007,10.7997,92.0611,0.443331,1.16263,0.552124,13.2536,3.01196,0.245994,0.615595,6.8127,0.0773607,
157,49.144,180.741,646.767,0.271903,2.59416,2.15063,0.775684,33.7149,3.71426,63.9799,2.41308,8.5408,62.8574,10.6911,5.41053,1.10145,3.79316,4.47627,309.69,0.349521,8.5152,312.515,0.443331,1.16263,0.552089,13.1,3.01196,0.245981,2.35551,6.8127,0.0773607,
158,49.1439,131.738,347.915,0.373043,4.76998,8.40617,1.08487,41.0319,5.41951,30.3053,2.54263,8.21588,29.9617,17.1773,36.0779,2.21066,49.9202,11.6541,141.726,1.14926,7.19242,139.984,0.443321,1.16263,0.552049,16.3735,3.01196,0.245981,1.33186,6.66317,0.0773607,
159,49.1439,153.205,463.448,0.320771,4.82973,4.97413,0.977903,33.1468,4.24745,47.1459,2.53549,8.76456,46.5835,17.4338,21.2098,2.13299,6.68617,6.79388,214.626,0.955595,8.45434,212.603,0.443321,1.16264,0.270572,6.11049,3.01189,0.245981,2.35551,6.8127,0.0773626,
160,49.1439,225.262,641.322,0.218163,6.25398,9.91656,1.12312,36.5041,4.4594,78.1232,2.58055,9.53608,76.7647,18.304,32.4609,2.2597,15.5227,6.68407,300.191,0.875838,11.9793,298.729,0.443321,1.16264,0.31738,10.3188,0.340224,0.245981,2.35551,2.21691,0.0773728,
161,49.1438,92.4231,261.787,0.531726,3.62789,5.06847,0.776364,34.2813,3.87835,16.9714,2.71066,8.36758,16.7411,15.6013,19.6157,1.18122,2.81825,4.52944,114.204,1.778,8.03614,114.255,0.443324,1.16264,0.551949,17.2946,3.01189,0.245981,2.35551,6.8127,0.0773728,
162,49.1438,89.808,143.042,0.54721,4.31595,6.64642,1.22505,35.433,3.6236,10.9046,2.7961,14.1992,10.664,14.5874,22.3735,2.44861,17.0511,3.11874,40.7879,1.98901,27.9599,41.0673,0.443304,1.16264,0.551949,11.09,0.791933,0.245981,1.90804,6.8127,0.0773728,
163,49.1438,131.285,324.657,0.374329,6.30775,6.09628,0.923439,34.4887,5.37277,31.317,2.61327,13.0613,31.1048,19.8302,21.5741,1.45727,11.1715,12.2108,139.238,0.971611,23.0301,141.377,0.443304,1.16264,0.551943,9.40288,3.01194,0.245986,2.35551,6.8127,0.0773728,
164,49.1438,184.968,485.438,0.265688,8.92575,9.97008,1.33951,39.7295,5.59734,53.9998,2.89058,9.37235,53.143,23.0034,25.1826,2.50421,26.2488,9.68018,223.228,1.65827,9.0756,221.116,0.443304,1.16265,0.551943,3.53335,0.940957,0.245986,2.35551,6.8127,0.0773724,
165,49.1438,124.982,310.018,0.393207,4.28993,7.97668,0.926177,33.8541,5.14716,30.8503,2.54324,8.7389,30.6556,15.8902,28.4155,1.57954,6.90169,10.2291,131.15,1.17921,13.4802,131.521,0.443304,1.16264,0.551951,14.0673,3.01203,0.245986,0.564665,5.09251,0.0773652,
166,49.1438,85.1137,148.93,0.57739,4.26554,4.24813,1.04457,36.7323,4.2324,11.0278,2.57727,10.1309,10.8548,15.2802,15.6294,2.19889,16.2768,8.47285,48.202,1.00097,16.9112,50.8612,0.443304,1.16264,0.551926,12.2034,0.961116,0.245981,2.3555,6.8127,0.0773396,
167,49.1438,138.877,345.115,0.353864,5.16937,3.67776,1.40772,48.3129,5.51727,30.2404,2.60663,12.0947,29.8507,17.5807,9.60822,2.93011,97.6641,10.2272,136.674,1.07795,20.9221,135.331,0.443304,1.16264,0.551926,7.77162,0.544799,0.245979,2.34918,6.8127,0.0773396,
